Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,MAR1,701.0,692.0,-9.0,270.0
ALA - Álcool anidro,MAI1,696.0,695.0,-1.0,30.0
ALA - Álcool anidro,AGO1,600.0,603.0,3.0,90.0
ALA - Álcool anidro,OUT1,607.0,609.0,2.0,60.0
ALA - Álcool anidro,DEZ1,624.0,627.0,3.0,90.0
ALA - Álcool anidro,MAR2,643.0,644.0,1.0,30.0
BCB - C-Bond,ABR1,80.9063,80.6563,-0.25,498.5
BCB - C-Bond,OUT1,71.9063,71.9063,0.0,0.0
BEI - EI-Bond,ABR1,93.9688,93.6563,-0.3125,311.56
BGI - Boi gordo,MAR1,38.5,38.63,0.13,42.9
BGI - Boi gordo,ABR1,38.5,38.67,0.17,56.1
BGI - Boi gordo,MAI1,37.92,38.18,0.26,85.8
BGI - Boi gordo,JUN1,39.52,39.85,0.33,108.9
BGI - Boi gordo,JUL1,41.4,41.5,0.1,33.0
BGI - Boi gordo,AGO1,41.4,41.6,0.2,66.0
BGI - Boi gordo,SET1,42.68,42.9,0.22,72.6
BGI - Boi gordo,OUT1,43.5,43.65,0.15,49.5
BGI - Boi gordo,NOV1,43.15,43.23,0.08,26.4
BGI - Boi gordo,DEZ1,42.99,43.22,0.23,75.9
BGI - Boi gordo,FEV2,42.0,42.0,0.0,0.0
DDI - Cupom cambial,MAR1,100178.38,100279.61,101.23,100.27
DDI - Cupom cambial,ABR1,99589.59,99753.11,163.52,161.98
DDI - Cupom cambial,MAI1,99126.68,99341.86,215.18,213.15
DDI - Cupom cambial,JUN1,98532.16,98932.36,400.2,396.43
DDI - Cupom cambial,JUL1,97983.07,98336.64,353.57,350.24
DDI - Cupom cambial,AGO1,97380.3,97616.44,236.14,233.92
DDI - Cupom cambial,SET1,96719.61,96915.28,195.67,193.83
DDI - Cupom cambial,OUT1,96152.6,96350.63,198.03,196.16
DDI - Cupom cambial,NOV1,95502.53,95700.92,198.39,196.52
DDI - Cupom cambial,DEZ1,94915.41,95036.15,120.74,119.6
DDI - Cupom cambial,JAN2,94330.08,94364.43,34.35,34.02
DDI - Cupom cambial,ABR2,92486.07,92390.19,-95.88,94.97
DDI - Cupom cambial,JUL2,90325.91,90154.06,-171.85,170.23
DDI - Cupom cambial,OUT2,88130.66,87871.76,-258.9,256.46
DDI - Cupom cambial,JAN3,85511.63,85596.98,85.35,84.54
DDI - Cupom cambial,ABR3,83500.94,83518.81,17.87,17.7
DDI - Cupom cambial,JUL3,81192.73,80896.41,-296.32,293.53
DDI - Cupom cambial,OUT3,78757.45,78657.3,-100.15,99.2
DDI - Cupom cambial,JAN4,76453.63,76333.43,-120.2,119.07
DDI - Cupom cambial,ABR4,74305.37,74153.08,-152.29,150.85
DDI - Cupom cambial,JUL4,72202.67,72035.01,-167.66,166.08
DDI - Cupom cambial,OUT4,70063.98,69879.39,-184.59,182.85
DDI - Cupom cambial,JAN5,68059.46,68112.57,53.11,52.61
DDI - Cupom cambial,ABR5,66172.16,65767.75,-404.41,400.6
DDI - Cupom cambial,JUL5,64264.47,64010.0,-254.47,252.07
DDI - Cupom cambial,OUT5,62360.9,62245.67,-115.23,114.14
DDI - Cupom cambial,JAN6,60584.42,60090.38,-494.04,489.39
DDI - Cupom cambial,JAN7,53637.68,54069.89,432.21,428.14
DI1 - DI de 1 dia,MAR1,99609.81,99607.0,-2.81,2.81
DI1 - DI de 1 dia,ABR1,98387.12,98379.84,-7.28,7.28
DI1 - DI de 1 dia,MAI1,97289.51,97278.0,-11.51,11.51
DI1 - DI de 1 dia,JUN1,96088.84,96065.0,-23.84,23.84
DI1 - DI de 1 dia,JUL1,94995.01,94965.31,-29.7,29.7
DI1 - DI de 1 dia,OUT1,91509.18,91459.95,-49.23,49.23
DI1 - DI de 1 dia,NOV1,90315.6,90250.0,-65.6,65.6
DI1 - DI de 1 dia,JAN2,88169.4,88075.0,-94.4,94.4
DI1 - DI de 1 dia,ABR2,84982.61,84870.0,-112.61,112.61
DI1 - DI de 1 dia,JUL2,81710.78,81565.0,-145.78,145.78
DI1 - DI de 1 dia,OUT2,78443.95,78255.0,-188.95,188.95
DI1 - DI de 1 dia,JAN3,75327.2,75150.0,-177.2,177.2
DI1 - DI de 1 dia,ABR3,72515.63,72300.0,-215.63,215.63
DI1 - DI de 1 dia,JUL3,69709.06,69450.0,-259.06,259.06
DOL - Dólar comercial,MAR1,1992.512,1999.367,6.855,342.75
DOL - Dólar comercial,ABR1,2005.412,2012.417,7.005,350.25
DOL - Dólar comercial,MAI1,2017.0,2023.938,6.938,346.9
DOL - Dólar comercial,JUN1,2032.076,2039.066,6.99,349.5
DOL - Dólar comercial,JUL1,2041.02,2048.0,6.98,349.0
DOL - Dólar comercial,AGO1,2055.0,2062.069,7.069,353.45
DOL - Dólar comercial,SET1,2073.441,2080.574,7.133,356.65
DOL - Dólar comercial,OUT1,2082.734,2089.899,7.165,358.25
DOL - Dólar comercial,NOV1,2092.604,2099.803,7.199,359.95
DOL - Dólar comercial,DEZ1,2104.0,2111.238,7.238,361.9
DOL - Dólar comercial,JAN2,2119.0,2126.289,7.289,364.45
DOL - Dólar comercial,FEV2,2140.67,2148.034,7.364,368.2
FRC - FRA de cupom,AGO1,0.0,6.18,0.0,3.09
FRC - FRA de cupom,NOV1,7.23,6.86,-0.37,0.18
FRC - FRA de cupom,JAN2,7.27,7.21,-0.06,0.03
FRC - FRA de cupom,JAN3,9.19,9.11,-0.08,0.04
ICF - Café Arábica 4/5,MAR1,70.0,69.0,-1.0,100.0
ICF - Café Arábica 4/5,MAI1,71.8,70.4,-1.4,140.0
ICF - Café Arábica 4/5,JUL1,73.8,72.5,-1.3,130.0
ICF - Café Arábica 4/5,SET1,75.6,74.6,-1.0,100.0
ICF - Café Arábica 4/5,DEZ1,79.2,78.0,-1.2,120.0
ICF - Café Arábica 4/5,MAR2,84.0,84.0,0.0,0.0
ICF - Café Arábica 4/5,MAI2,85.5,85.5,0.0,0.0
ICN - Milho,MAR1,4.15,4.0,-0.15,67.5
ICN - Milho,MAI1,4.16,4.16,0.0,0.0
ICN - Milho,JUL1,4.37,4.42,0.05,22.5
ICN - Milho,SET1,4.7,4.7,0.0,0.0
ICN - Milho,NOV1,4.77,4.85,0.08,36.0
ICN - Milho,JAN2,5.85,5.9,0.05,22.5
ILC - Boi Gordo (US$/arroba),FEV1,19.6,19.8,0.2,66.0
IND - Ibovespa,ABR1,17329.0,16542.0,-787.0,2361.0
ISO - Soja,MAR1,10.1,10.1,0.0,0.0
ISO - Soja,MAI1,10.0,10.0,0.0,0.0
