Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
A18 - A-Bond 2018,JAN6,104.3125,103.7187,-0.5938,658.73
AL2 - Álcool Anidro,DEZ5,1002.5,995.0,-7.5,225.0
AL2 - Álcool Anidro,JAN6,1016.0,1018.5,2.5,75.0
AL2 - Álcool Anidro,FEV6,1055.29,1055.0,-0.29,8.7
AL2 - Álcool Anidro,MAR6,1060.0,1050.0,-10.0,300.0
ALA - Álcool anidro,DEZ5,1002.5,995.0,-7.5,225.0
ALA - Álcool anidro,JAN6,1016.0,1018.5,2.5,75.0
ALA - Álcool anidro,FEV6,1055.29,1055.0,-0.29,8.7
ALA - Álcool anidro,MAR6,1060.0,1050.0,-10.0,300.0
B09 - Global 2009,JAN6,126.5938,126.6563,0.0625,69.33
B11 - Global 2011,JAN6,113.7187,113.25,-0.4687,519.95
B14 - Global 2014,JAN6,118.5937,117.875,-0.7187,797.28
B19 - Global 2019,JAN6,106.6875,105.9375,-0.75,832.01
B40 - Global 2040,JAN6,121.4688,121.0,-0.4688,520.06
BG2 - Boi gordo,NOV5,55.58,54.98,-0.6,198.0
BG2 - Boi gordo,DEZ5,54.0,53.43,-0.57,188.1
BG2 - Boi gordo,JAN6,52.93,52.45,-0.48,158.4
BG2 - Boi gordo,FEV6,53.11,52.7,-0.41,135.3
BG2 - Boi gordo,MAR6,53.0,52.65,-0.35,115.5
BG2 - Boi gordo,ABR6,52.9,52.31,-0.59,194.7
BG2 - Boi gordo,MAI6,52.56,52.1,-0.46,151.8
BG2 - Boi gordo,JUL6,57.5,56.8,-0.7,231.0
BG2 - Boi gordo,AGO6,58.17,57.9,-0.27,89.1
BG2 - Boi gordo,SET6,59.5,59.0,-0.5,165.0
BG2 - Boi gordo,OUT6,61.06,60.7,-0.36,118.8
BG2 - Boi gordo,NOV6,61.9,61.5,-0.4,132.0
BG2 - Boi gordo,DEZ6,62.0,62.0,0.0,0.0
BG2 - Boi gordo,JAN7,61.5,61.3,-0.2,66.0
BGI - Boi gordo,NOV5,55.58,54.98,-0.6,198.0
BGI - Boi gordo,DEZ5,54.0,53.43,-0.57,188.1
BGI - Boi gordo,JAN6,52.93,52.45,-0.48,158.4
BGI - Boi gordo,FEV6,53.11,52.7,-0.41,135.3
BGI - Boi gordo,MAR6,53.0,52.65,-0.35,115.5
BGI - Boi gordo,ABR6,52.9,52.31,-0.59,194.7
BGI - Boi gordo,MAI6,52.56,52.1,-0.46,151.8
BGI - Boi gordo,JUL6,57.5,56.8,-0.7,231.0
BGI - Boi gordo,AGO6,58.17,57.9,-0.27,89.1
BGI - Boi gordo,SET6,59.5,59.0,-0.5,165.0
BGI - Boi gordo,OUT6,61.06,60.7,-0.36,118.8
BGI - Boi gordo,NOV6,61.9,61.5,-0.4,132.0
BGI - Boi gordo,DEZ6,62.0,62.0,0.0,0.0
BGI - Boi gordo,JAN7,61.5,61.3,-0.2,66.0
BRI - Futuro do Índice Brasil 50,DEZ5,4514.0,4488.0,-26.0,260.0
BZ2 - Bezerro,FEV6,332.93,332.93,0.0,0.0
BZE - Bezerro,FEV6,332.93,332.93,0.0,0.0
CN2 - Milho,JAN6,15.95,16.01,0.06,27.0
CN2 - Milho,MAR6,16.02,16.15,0.13,58.5
