Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,DEZ2,815.0,815.0,0.0,0.0
ALA - Álcool anidro,MAR3,817.0,817.0,0.0,0.0
ALA - Álcool anidro,MAI3,833.0,835.0,2.0,60.0
ALA - Álcool anidro,AGO3,699.0,697.0,-2.0,60.0
ALA - Álcool anidro,SET3,703.0,703.0,0.0,0.0
BCB - C-Bond,JAN3,56.4688,59.4688,3.0,10766.7
BGI - Boi gordo,NOV2,58.05,58.2,0.15,49.5
BGI - Boi gordo,DEZ2,56.6,56.9,0.3,99.0
BGI - Boi gordo,JAN3,55.6,55.65,0.05,16.5
BGI - Boi gordo,FEV3,54.2,54.55,0.35,115.5
BGI - Boi gordo,MAR3,53.6,53.9,0.3,99.0
BGI - Boi gordo,ABR3,53.6,53.94,0.34,112.2
BGI - Boi gordo,MAI3,53.05,53.31,0.26,85.8
BGI - Boi gordo,OUT3,62.35,62.45,0.1,33.0
BZE - Bezerro,FEV3,408.0,408.0,0.0,0.0
BZE - Bezerro,MAR3,410.0,406.0,-4.0,132.0
BZE - Bezerro,ABR3,410.0,408.0,-2.0,66.0
BZE - Bezerro,MAI3,400.0,399.0,-1.0,33.0
BZE - Bezerro,JUN3,404.0,403.0,-1.0,33.0
CNL - Café conillon,MAI3,42.6,44.1,1.5,1336.8
CNL - Café conillon,JUL3,43.5,44.8,1.3,1158.56
CNL - Café conillon,SET3,44.3,45.6,1.3,1158.56
COT - Algodão,MAR3,47.0,47.0,0.0,0.0
COT - Algodão,MAI3,47.0,47.0,0.0,0.0
COT - Algodão,JUL3,45.1,45.1,0.0,0.0
COT - Algodão,OUT3,47.0,47.0,0.0,0.0
DDI - Cupom cambial,DEZ2,99889.38,95882.33,-4007.05,7372.37
DDI - Cupom cambial,JAN3,96667.86,93224.88,-3442.98,6334.56
DDI - Cupom cambial,FEV3,93508.27,90497.9,-3010.37,5538.62
DDI - Cupom cambial,MAR3,90799.73,88036.69,-2763.04,5083.57
DDI - Cupom cambial,ABR3,88397.37,85993.07,-2404.3,4423.55
DDI - Cupom cambial,JUL3,82826.09,81148.25,-1677.84,3086.97
DDI - Cupom cambial,OUT3,78049.71,76808.31,-1241.4,2283.98
DDI - Cupom cambial,JAN4,73642.58,72653.15,-989.43,1820.4
DDI - Cupom cambial,ABR4,69720.76,68906.12,-814.64,1498.81
DDI - Cupom cambial,JUL4,66375.93,65460.81,-915.12,1683.68
DDI - Cupom cambial,OUT4,62527.47,62230.8,-296.67,545.82
DDI - Cupom cambial,JAN5,59519.32,59307.26,-212.06,390.15
DDI - Cupom cambial,ABR5,56768.48,56763.98,-4.5,8.27
DDI - Cupom cambial,JUL5,54330.22,54435.66,105.44,193.99
DDI - Cupom cambial,OUT5,51804.25,52117.26,313.01,575.89
DDI - Cupom cambial,JAN6,49903.71,50255.87,352.16,647.92
DDI - Cupom cambial,ABR6,47958.44,48563.07,604.63,1112.42
DDI - Cupom cambial,JUL6,46167.4,46753.39,585.99,1078.13
DDI - Cupom cambial,OUT6,44508.15,45101.56,593.41,1091.78
DDI - Cupom cambial,JAN7,42866.04,43223.31,357.27,657.32
DDI - Cupom cambial,ABR7,41574.96,41952.59,377.63,694.78
DDI - Cupom cambial,JUL7,40325.85,40841.72,515.87,949.12
DDI - Cupom cambial,OUT7,38799.83,39524.63,724.8,1333.52
DDI - Cupom cambial,JAN8,37682.31,38259.39,577.08,1061.74
DI1 - DI de 1 dia,DEZ2,99204.77,99210.47,5.7,5.7
DI1 - DI de 1 dia,JAN3,97437.43,97468.65,31.22,31.22
DI1 - DI de 1 dia,FEV3,95485.97,95534.55,48.58,48.58
DI1 - DI de 1 dia,MAR3,93617.86,93714.36,96.5,96.5
DI1 - DI de 1 dia,ABR3,91820.62,91893.74,73.12,73.12
DI1 - DI de 1 dia,JUL3,85754.66,85877.67,123.01,123.01
DI1 - DI de 1 dia,OUT3,78926.51,79135.96,209.45,209.45
DI1 - DI de 1 dia,JAN4,71996.21,72360.58,364.37,364.37
DI1 - DI de 1 dia,ABR4,65830.41,66094.74,264.33,264.33
DI1 - DI de 1 dia,JUL4,59860.56,60174.6,314.04,314.04
DI1 - DI de 1 dia,OUT4,54086.19,54373.13,286.94,286.94
DI1 - DI de 1 dia,JAN5,49006.84,49342.56,335.72,335.72
DI1 - DI de 1 dia,ABR5,44393.88,44683.56,289.68,289.68
DI1 - DI de 1 dia,JUL5,40112.52,40361.36,248.84,248.84
DI1 - DI de 1 dia,OUT5,36066.53,36464.38,397.85,397.85
DI1 - DI de 1 dia,JAN6,32503.2,32832.7,329.5,329.5
DI1 - DI de 1 dia,ABR6,29190.06,29368.16,178.1,178.1
DI1 - DI de 1 dia,JUL6,26390.48,26494.27,103.79,103.79
DI1 - DI de 1 dia,OUT6,23637.72,23749.78,112.06,112.06
DOL - Dólar comercial,DEZ2,3705.096,3556.266,-148.83,7441.5
DOL - Dólar comercial,JAN3,3650.64,3512.266,-138.374,6918.7
DOL - Dólar comercial,FEV3,3603.486,3485.703,-117.783,5889.15
DOL - Dólar comercial,MAR3,3568.932,3456.766,-112.166,5608.3
DOL - Dólar comercial,ABR3,3542.508,3443.456,-99.052,4952.6
DOL - Dólar comercial,MAI3,3546.209,3454.451,-91.758,4587.9
DOL - Dólar comercial,JUN3,3550.24,3465.917,-84.323,4216.15
DOL - Dólar comercial,JUL3,3554.036,3477.053,-76.983,3849.15
DOL - Dólar comercial,AGO3,3583.463,3509.764,-73.699,3684.95
DOL - Dólar comercial,JAN4,3763.845,3694.578,-69.267,3463.35
DOM - Dólar comercial fracionário,DEZ2,3705.096,3556.266,-148.83,744.15
DOM - Dólar comercial fracionário,JAN3,3650.64,3512.266,-138.374,691.87
DOM - Dólar comercial fracionário,FEV3,3603.486,3485.703,-117.783,588.91
FRC - FRA de cupom,JAN3,38.7,33.1,-5.6,2.8
FRC - FRA de cupom,FEV3,38.99,34.0,-4.99,2.49
FRC - FRA de cupom,MAR3,38.75,34.5,-4.25,2.12
FRC - FRA de cupom,ABR3,39.0,34.5,-4.5,2.25
FRC - FRA de cupom,JUL3,35.15,30.98,-4.17,2.08
FRC - FRA de cupom,OUT3,33.25,29.5,-3.75,1.87
FRC - FRA de cupom,JAN4,32.4,29.07,-3.33,1.66
FRC - FRA de cupom,ABR4,32.05,29.0,-3.05,1.52
FRC - FRA de cupom,JUL4,31.5,29.0,-2.5,1.25
FRC - FRA de cupom,OUT4,32.15,29.1,-3.05,1.52
FRC - FRA de cupom,JAN5,32.0,29.1,-2.9,1.45
FRC - FRA de cupom,ABR5,32.13,29.15,-2.98,1.49
FRC - FRA de cupom,JUL5,32.05,29.1,-2.95,1.47
FRC - FRA de cupom,OUT5,32.25,29.18,-3.07,1.53
FRC - FRA de cupom,JAN6,32.0,29.0,-3.0,1.5
FRC - FRA de cupom,ABR6,32.0,28.8,-3.2,1.6
FRC - FRA de cupom,JUL6,32.0,28.9,-3.1,1.55
FRC - FRA de cupom,OUT6,32.0,28.95,-3.05,1.52
FRC - FRA de cupom,JAN7,32.1,29.4,-2.7,1.35
FRC - FRA de cupom,ABR7,31.92,29.25,-2.67,1.33
FRC - FRA de cupom,JUL7,31.78,29.0,-2.78,1.39
FRC - FRA de cupom,OUT7,32.13,29.1,-3.03,1.51
FRC - FRA de cupom,JAN8,32.0,29.2,-2.8,1.4
FRP - Forward points,DEZ2,0.0,0.0,0.0,0.0
ICF - Café Arábica 4/5,DEZ2,62.2,64.5,2.3,819.9
ICF - Café Arábica 4/5,MAR3,68.25,70.7,2.45,873.37
ICF - Café Arábica 4/5,MAI3,70.4,73.2,2.8,998.14
ICF - Café Arábica 4/5,JUL3,73.0,74.0,1.0,356.48
ICF - Café Arábica 4/5,SET3,75.2,78.0,2.8,998.14
ICF - Café Arábica 4/5,DEZ3,78.9,81.75,2.85,1015.96
ICF - Café Arábica 4/5,MAR4,81.0,83.0,2.0,712.96
IGF - IGP-M Fracionário,DEZ2,258.25,258.15,-0.1,5.0
IGM - IGP-M,DEZ2,258.25,258.15,-0.1,50.0
IGM - IGP-M,JAN3,264.358,265.35,0.992,496.0
IND - Ibovespa,DEZ2,10071.0,10105.0,34.0,102.0
IND - Ibovespa,FEV3,10428.0,10458.0,30.0,90.0
IND - Ibovespa,ABR3,10903.0,10933.0,30.0,90.0
IND - Ibovespa,AGO3,11990.0,12009.0,19.0,57.0
INF - Ibovespa fracionário,DEZ2,10071.0,10105.0,34.0,10.2
SOI - Soja,MAR3,202.1,202.1,0.0,0.0
SOI - Soja,ABR3,193.0,193.0,0.0,0.0
SOI - Soja,MAI3,188.0,188.0,0.0,0.0
SOI - Soja,JUL3,190.0,190.0,0.0,0.0
