Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
B34 - Global 2034,N08,126.625,126.375,-0.25,206.15
B40 - Global 2040,N08,136.213,136.0625,-0.1505,124.1
BG2 - Boi gordo,K08,82.7,82.31,-0.39,128.7
BG2 - Boi gordo,M08,85.45,85.4,-0.05,16.5
BG2 - Boi gordo,N08,89.95,89.51,-0.44,145.2
BG2 - Boi gordo,Q08,91.58,90.94,-0.64,211.2
BG2 - Boi gordo,U08,92.19,91.2,-0.99,326.7
BG2 - Boi gordo,V08,94.99,94.13,-0.86,283.8
BG2 - Boi gordo,X08,94.0,94.01,0.01,3.3
BG2 - Boi gordo,Z08,92.81,92.5,-0.31,102.3
BG2 - Boi gordo,F09,92.9,91.9,-1.0,330.0
BG2 - Boi gordo,V09,93.9,93.0,-0.9,297.0
BGI - Boi gordo,K08,82.7,82.31,-0.39,128.7
BGI - Boi gordo,M08,85.45,85.4,-0.05,16.5
BGI - Boi gordo,N08,89.95,89.51,-0.44,145.2
BGI - Boi gordo,Q08,91.58,90.94,-0.64,211.2
BGI - Boi gordo,U08,92.19,91.2,-0.99,326.7
BGI - Boi gordo,V08,94.99,94.13,-0.86,283.8
BGI - Boi gordo,X08,94.0,94.01,0.01,3.3
BGI - Boi gordo,Z08,92.81,92.5,-0.31,102.3
BGI - Boi gordo,F09,92.9,91.9,-1.0,330.0
BGI - Boi gordo,V09,93.9,93.0,-0.9,297.0
CN2 - Milho,N08,25.7,24.91,-0.79,355.5
CN2 - Milho,U08,25.95,25.19,-0.76,342.0
CN2 - Milho,X08,27.6,27.06,-0.54,243.0
CN2 - Milho,F09,29.97,29.1,-0.87,391.5
CN2 - Milho,H09,29.35,28.5,-0.85,382.5
CN2 - Milho,K09,25.3,25.0,-0.3,135.0
DAP - Cupom de DI x IPCA,K09,92813.43,92793.43,-20.0,15.33
DAP - Cupom de DI x IPCA,Q10,83673.73,83655.7,-18.03,97.27
DAP - Cupom de DI x IPCA,Q12,72444.38,72428.77,-15.61,13.38
DAP - Cupom de DI x IPCA,K15,60973.82,60960.68,-13.14,306.78
DDI - Cupom cambial,M08,100480.72,99964.35,-516.37,368.64
DDI - Cupom cambial,N08,100299.51,99784.08,-515.43,373.81
DDI - Cupom cambial,Q08,100070.24,99555.98,-514.26,372.86
DDI - Cupom cambial,U08,99853.74,99340.6,-513.14,358.59
DDI - Cupom cambial,V08,99494.69,98983.39,-511.3,349.84
DDI - Cupom cambial,F09,98524.93,98018.61,-506.32,316.22
DDI - Cupom cambial,J09,97488.32,96987.33,-500.99,288.34
DDI - Cupom cambial,N09,96406.73,95911.3,-495.43,260.77
DDI - Cupom cambial,V09,95221.3,94731.96,-489.34,218.0
DDI - Cupom cambial,F10,93925.63,93442.95,-482.68,215.34
DDI - Cupom cambial,J10,92722.69,92246.19,-476.5,203.79
DDI - Cupom cambial,N10,91395.17,90925.49,-469.68,168.7
DDI - Cupom cambial,V10,90124.61,89661.46,-463.15,134.92
DDI - Cupom cambial,F11,88786.19,88329.92,-456.27,136.96
DDI - Cupom cambial,J11,87510.54,87060.83,-449.71,92.22
DDI - Cupom cambial,N11,86207.62,85764.6,-443.02,46.05
DDI - Cupom cambial,V11,84835.43,84399.46,-435.97,21.35
DDI - Cupom cambial,F12,83484.04,83055.02,-429.02,110.54
DDI - Cupom cambial,J12,82150.45,81728.28,-422.17,136.76
DDI - Cupom cambial,N12,80867.06,80451.49,-415.57,206.77
DDI - Cupom cambial,V12,79501.3,79092.75,-408.55,276.38
DDI - Cupom cambial,F13,78028.94,77627.95,-400.99,345.31
DDI - Cupom cambial,J13,76856.91,76461.95,-394.96,270.64
DDI - Cupom cambial,N13,75526.73,75138.6,-388.13,337.3
DDI - Cupom cambial,V13,74252.74,73871.16,-381.58,329.54
DDI - Cupom cambial,F14,73008.96,72633.77,-375.19,320.02
DDI - Cupom cambial,J14,71723.89,71355.3,-368.59,357.34
DDI - Cupom cambial,N14,70491.43,70129.18,-362.25,343.36
DDI - Cupom cambial,V14,69262.37,68906.43,-355.94,379.59
DDI - Cupom cambial,F15,68130.95,67780.83,-350.12,364.35
DDI - Cupom cambial,F16,63711.62,63384.21,-327.41,236.12
DDI - Cupom cambial,F17,59051.69,58748.23,-303.46,269.91
DDI - Cupom cambial,F18,55002.01,54719.36,-282.65,223.71
DDI - Cupom cambial,F19,50980.82,50718.83,-261.99,429.71
DDI - Cupom cambial,F20,47900.03,47653.87,-246.16,422.51
DDI - Cupom cambial,F21,44520.12,44291.33,-228.79,399.17
DDI - Cupom cambial,F22,40848.51,40638.59,-209.92,360.38
DI1 - DI de 1 dia,M08,99739.72,99696.47,-43.25,0.06
DI1 - DI de 1 dia,N08,98794.47,98751.63,-42.84,1.09
DI1 - DI de 1 dia,Q08,97745.81,97703.43,-42.38,2.36
DI1 - DI de 1 dia,U08,96759.75,96717.79,-41.96,9.59
DI1 - DI de 1 dia,V08,95712.99,95671.49,-41.5,8.21
DI1 - DI de 1 dia,F09,92546.18,92506.05,-40.13,17.21
DI1 - DI de 1 dia,J09,89455.83,89417.04,-38.79,41.63
DI1 - DI de 1 dia,N09,86418.65,86381.18,-37.47,51.84
DI1 - DI de 1 dia,V09,83310.29,83274.17,-36.12,72.41
DI1 - DI de 1 dia,F10,80463.63,80428.74,-34.89,87.72
