Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,MAI2,640.0,645.0,5.0,150.0
ALA - Álcool anidro,AGO2,420.0,427.0,7.0,210.0
ALA - Álcool anidro,OUT2,420.0,428.0,8.0,240.0
ALA - Álcool anidro,DEZ2,429.0,445.0,16.0,480.0
ALA - Álcool anidro,MAR3,441.0,450.0,9.0,270.0
BCB - C-Bond,JUL2,80.625,80.5938,-0.0312,72.27
BGI - Boi gordo,ABR2,42.41,42.26,-0.15,49.5
BGI - Boi gordo,MAI2,41.92,41.66,-0.26,85.8
BGI - Boi gordo,JUN2,42.89,42.8,-0.09,29.7
BGI - Boi gordo,JUL2,44.37,44.28,-0.09,29.7
BGI - Boi gordo,AGO2,44.74,44.65,-0.09,29.7
BGI - Boi gordo,SET2,45.85,45.76,-0.09,29.7
BGI - Boi gordo,OUT2,47.0,46.95,-0.05,16.5
BGI - Boi gordo,NOV2,47.25,47.25,0.0,0.0
BGI - Boi gordo,DEZ2,47.19,47.25,0.06,19.8
DDI - Cupom cambial,MAI2,100168.79,100265.29,96.5,111.8
DDI - Cupom cambial,JUN2,100061.54,100149.06,87.52,101.4
DDI - Cupom cambial,JUL2,99905.41,100000.0,94.59,109.59
DDI - Cupom cambial,AGO2,99722.18,99823.64,101.46,117.55
DDI - Cupom cambial,OUT2,99198.85,99308.98,110.13,127.59
DDI - Cupom cambial,JAN3,98165.74,98282.24,116.5,134.97
DDI - Cupom cambial,ABR3,96743.74,96854.52,110.78,128.34
DDI - Cupom cambial,JUL3,94993.07,95128.37,135.3,156.75
DDI - Cupom cambial,OUT3,92818.17,92978.76,160.59,186.05
DDI - Cupom cambial,JAN4,90587.28,90765.84,178.56,206.87
DDI - Cupom cambial,ABR4,88626.5,88784.98,158.48,183.61
DDI - Cupom cambial,JUL4,86675.59,86871.54,195.95,227.02
DDI - Cupom cambial,OUT4,84846.21,85008.19,161.98,187.67
DDI - Cupom cambial,JAN5,83018.67,83214.98,196.31,227.44
DDI - Cupom cambial,ABR5,81382.54,81552.76,170.22,197.21
DDI - Cupom cambial,JUL5,79705.89,79866.45,160.56,186.02
DDI - Cupom cambial,OUT5,77994.53,78121.52,126.99,147.13
DDI - Cupom cambial,JAN6,76400.26,76423.97,23.71,27.47
DDI - Cupom cambial,ABR6,74866.79,74961.63,94.84,109.88
DDI - Cupom cambial,JUL6,73444.91,73498.31,53.4,61.86
DDI - Cupom cambial,OUT6,72070.67,72033.39,-37.28,43.19
DDI - Cupom cambial,JAN7,70590.33,70769.4,179.07,207.47
DDI - Cupom cambial,JAN8,65258.48,65376.05,117.57,136.21
DI1 - DI de 1 dia,MAI2,99335.27,99336.01,0.74,0.74
DI1 - DI de 1 dia,JUN2,97956.3,97957.97,1.67,1.67
DI1 - DI de 1 dia,JUL2,96657.99,96667.68,9.69,9.69
DI1 - DI de 1 dia,AGO2,95189.95,95199.06,9.11,9.11
DI1 - DI de 1 dia,OUT2,92509.07,92524.5,15.43,15.43
DI1 - DI de 1 dia,JAN3,88628.36,88642.43,14.07,14.07
DI1 - DI de 1 dia,ABR3,84985.88,84979.19,-6.69,6.69
DI1 - DI de 1 dia,JUL3,81355.91,81332.09,-23.82,23.82
DI1 - DI de 1 dia,OUT3,77445.08,77437.32,-7.76,7.76
DI1 - DI de 1 dia,JAN4,73672.26,73642.9,-29.36,29.36
DI1 - DI de 1 dia,ABR4,70151.65,70042.72,-108.93,108.93
DI1 - DI de 1 dia,JUL4,66656.78,66525.58,-131.2,131.2
DI1 - DI de 1 dia,OUT4,63150.45,62934.88,-215.57,215.57
DI1 - DI de 1 dia,JAN5,59821.17,59570.43,-250.74,250.74
DI1 - DI de 1 dia,ABR5,56486.33,56348.46,-137.87,137.87
DI1 - DI de 1 dia,JAN6,47954.48,47307.09,-647.39,647.39
DOL - Dólar comercial,MAI2,2336.643,2338.879,2.236,111.8
DOL - Dólar comercial,JUN2,2367.243,2369.379,2.136,106.8
DOL - Dólar comercial,JUL2,2395.051,2397.078,2.027,101.35
DOL - Dólar comercial,AGO2,2427.527,2429.765,2.238,111.9
DOL - Dólar comercial,SET2,2456.647,2458.938,2.291,114.55
DOL - Dólar comercial,OUT2,2484.768,2487.112,2.344,117.2
DOL - Dólar comercial,NOV2,2510.446,2512.881,2.435,121.75
DOL - Dólar comercial,DEZ2,2537.693,2540.227,2.534,126.7
DOL - Dólar comercial,JAN3,2566.556,2569.194,2.638,131.9
DOL - Dólar comercial,FEV3,2589.282,2592.107,2.825,141.25
DOL - Dólar comercial,MAR3,2613.422,2616.447,3.025,151.25
DOL - Dólar comercial,ABR3,2637.786,2641.015,3.229,161.45
DOL - Dólar comercial,JUN3,2681.042,2685.171,4.129,206.45
DOM - Dólar comercial fracionário,MAI2,2336.643,2338.879,2.236,11.18
DOM - Dólar comercial fracionário,OUT2,2484.768,2487.112,2.344,11.72
EUR - Euro (em Reais),MAI2,2062.4902,2080.7623,18.2721,913.6
FRC - FRA de cupom,JUN2,1.21,1.31,0.1,0.05
FRC - FRA de cupom,JUL2,1.58,1.59,0.01,0.0
FRC - FRA de cupom,AGO2,1.77,1.75,-0.02,0.01
FRC - FRA de cupom,OUT2,2.32,2.28,-0.04,0.02
FRC - FRA de cupom,JAN3,3.0,2.96,-0.04,0.02
FRC - FRA de cupom,ABR3,3.82,3.8,-0.02,0.01
FRC - FRA de cupom,JUL3,4.62,4.57,-0.05,0.02
FRC - FRA de cupom,OUT3,5.51,5.46,-0.05,0.02
FRC - FRA de cupom,JAN4,6.24,6.18,-0.06,0.03
FRC - FRA de cupom,ABR4,6.7,6.65,-0.05,0.02
FRC - FRA de cupom,JUL4,7.09,7.02,-0.07,0.03
FRC - FRA de cupom,OUT4,7.36,7.32,-0.04,0.02
FRC - FRA de cupom,JAN5,7.61,7.55,-0.06,0.03
FRC - FRA de cupom,ABR5,7.8,7.76,-0.04,0.02
FRC - FRA de cupom,JUL5,8.0,7.95,-0.05,0.02
FRC - FRA de cupom,OUT5,8.19,8.16,-0.03,0.01
FRC - FRA de cupom,JAN6,8.35,8.37,0.02,0.01
FRC - FRA de cupom,ABR6,8.5,8.49,-0.01,0.0
FRC - FRA de cupom,JUL6,8.6,8.61,0.01,0.0
FRC - FRA de cupom,OUT6,8.7,8.74,0.04,0.02
FRC - FRA de cupom,JAN7,8.84,8.8,-0.04,0.02
FRC - FRA de cupom,JAN8,9.3,9.28,-0.02,0.01
FRP - Forward points,MAI2,0.0,0.0,0.0,0.0
ICF - Café Arábica 4/5,MAI2,57.0,57.8,0.8,185.86
ICF - Café Arábica 4/5,JUL2,56.2,57.0,0.8,185.86
ICF - Café Arábica 4/5,SET2,56.5,57.25,0.75,174.24
ICF - Café Arábica 4/5,DEZ2,58.5,59.45,0.95,220.71
ICF - Café Arábica 4/5,MAR3,60.8,61.4,0.6,139.39
ICF - Café Arábica 4/5,SET3,62.6,63.1,0.5,116.16
IND - Ibovespa,ABR2,13579.0,13785.0,206.0,618.0
IND - Ibovespa,JUN2,13959.0,14036.0,77.0,231.0
IND - Ibovespa,AGO2,14383.0,14462.0,79.0,237.0
IND - Ibovespa,DEZ2,15264.0,15347.0,83.0,249.0
IND - Ibovespa,FEV3,15666.0,15752.0,86.0,258.0
IND - Ibovespa,ABR3,16139.0,16233.0,94.0,282.0
INF - Ibovespa fracionário,ABR2,13579.0,13785.0,206.0,61.8
INF - Ibovespa fracionário,JUN2,13959.0,14036.0,77.0,23.1
