Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,AGO0,390.0,390.0,0.0,0.0
ALA - Álcool anidro,OUT0,416.0,415.0,-1.0,30.0
ALA - Álcool anidro,DEZ0,431.0,430.0,-1.0,30.0
ALA - Álcool anidro,MAR1,475.0,475.0,0.0,0.0
ALA - Álcool anidro,MAI1,482.0,482.0,0.0,0.0
BCB - C-Bond,JUL0,69.1875,68.8125,-0.375,679.42
BEI - EI-Bond,JUL0,88.2188,88.0313,-0.1875,169.85
DDI - Cupom cambial,JUN0,99312.38,98741.05,-571.33,518.31
DDI - Cupom cambial,JUL0,98573.09,98071.27,-501.82,455.25
DDI - Cupom cambial,AGO0,97797.28,97312.03,-485.25,440.21
DDI - Cupom cambial,SET0,96888.62,96522.25,-366.37,332.37
DDI - Cupom cambial,OUT0,96076.37,95808.38,-267.99,243.12
DDI - Cupom cambial,NOV0,95257.61,95011.88,-245.73,222.92
DDI - Cupom cambial,DEZ0,94463.95,94332.21,-131.74,119.51
DDI - Cupom cambial,JAN1,93596.24,93553.88,-42.36,38.42
DDI - Cupom cambial,FEV1,92714.03,92747.17,33.14,30.06
DDI - Cupom cambial,MAR1,92011.88,92024.54,12.66,11.48
DDI - Cupom cambial,ABR1,91068.91,91094.96,26.05,23.63
DDI - Cupom cambial,MAI1,90206.74,90285.75,79.01,71.67
DDI - Cupom cambial,JUN1,89297.34,89390.36,93.02,84.38
DDI - Cupom cambial,JUL1,88493.42,88563.57,70.15,63.64
DDI - Cupom cambial,AGO1,87479.71,87695.9,216.19,196.12
DDI - Cupom cambial,SET1,86428.73,86814.98,386.25,350.4
DDI - Cupom cambial,OUT1,85647.63,86107.51,459.88,417.2
DDI - Cupom cambial,NOV1,84689.06,85281.79,592.73,537.72
DDI - Cupom cambial,DEZ1,83985.48,84322.56,337.08,305.79
DDI - Cupom cambial,JAN2,82995.79,83640.79,645.0,585.14
DDI - Cupom cambial,ABR2,80460.47,81232.57,772.1,700.44
DDI - Cupom cambial,JUL2,77977.7,78876.88,899.18,815.73
DDI - Cupom cambial,OUT2,75313.3,76401.73,1088.43,987.42
