Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,AGO3,610.0,610.0,0.0,0.0
ALA - Álcool anidro,SET3,650.0,650.0,0.0,0.0
ALA - Álcool anidro,OUT3,684.0,687.0,3.0,90.0
ALA - Álcool anidro,NOV3,699.0,700.0,1.0,30.0
ALA - Álcool anidro,DEZ3,730.0,734.0,4.0,120.0
ALA - Álcool anidro,JAN4,748.0,750.0,2.0,60.0
ALA - Álcool anidro,FEV4,775.0,774.0,-1.0,30.0
ALA - Álcool anidro,MAR4,805.0,805.0,0.0,0.0
BCB - C-Bond,OUT3,86.2813,86.9375,0.6562,1881.78
BGI - Boi gordo,JUL3,55.45,55.6,0.15,49.5
BGI - Boi gordo,AGO3,57.35,57.55,0.2,66.0
BGI - Boi gordo,SET3,59.38,59.6,0.22,72.6
BGI - Boi gordo,OUT3,62.1,62.4,0.3,99.0
BGI - Boi gordo,DEZ3,62.21,62.55,0.34,112.2
BGI - Boi gordo,JAN4,61.45,61.6,0.15,49.5
BGI - Boi gordo,MAI4,58.47,58.7,0.23,75.9
BZE - Bezerro,JUL3,377.8,377.8,0.0,0.0
BZE - Bezerro,AGO3,376.0,376.0,0.0,0.0
BZE - Bezerro,SET3,385.0,385.0,0.0,0.0
CNL - Café conillon,JUL3,40.25,40.25,0.0,0.0
DDI - Cupom cambial,AGO3,99762.55,99664.24,-98.31,140.35
DDI - Cupom cambial,SET3,99593.02,99499.87,-93.15,132.99
DDI - Cupom cambial,OUT3,99331.12,99252.74,-78.38,111.9
DDI - Cupom cambial,NOV3,99017.38,98956.83,-60.55,86.44
DDI - Cupom cambial,JAN4,98340.45,98301.03,-39.42,56.27
DDI - Cupom cambial,ABR4,97228.36,97233.18,4.82,6.88
DDI - Cupom cambial,JUL4,96000.89,96057.1,56.21,80.25
DDI - Cupom cambial,OUT4,94494.79,94631.68,136.89,195.43
DDI - Cupom cambial,JAN5,92838.24,93072.25,234.01,334.09
DDI - Cupom cambial,ABR5,91122.57,91414.06,291.49,416.16
DDI - Cupom cambial,JUL5,89267.3,89609.57,342.27,488.65
DDI - Cupom cambial,OUT5,87297.18,87671.23,374.05,534.03
DDI - Cupom cambial,JAN6,85602.77,85878.74,275.97,394.0
DDI - Cupom cambial,ABR6,83702.97,84024.2,321.23,458.62
DDI - Cupom cambial,JUL6,81718.27,82094.79,376.52,537.55
DDI - Cupom cambial,OUT6,79652.12,80096.33,444.21,634.19
DDI - Cupom cambial,JAN7,77600.92,78108.02,507.1,723.98
