Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,AGO2,465.0,463.0,-2.0,60.0
ALA - Álcool anidro,OUT2,453.0,451.0,-2.0,60.0
ALA - Álcool anidro,DEZ2,466.0,463.0,-3.0,90.0
ALA - Álcool anidro,MAR3,490.0,489.0,-1.0,30.0
ALA - Álcool anidro,MAI3,504.0,496.0,-8.0,240.0
BCB - C-Bond,JUL2,65.5,64.25,-1.25,3378.75
BCB - C-Bond,OUT2,63.5,62.5313,-0.9687,2618.39
BGI - Boi gordo,JUN2,42.45,42.56,0.11,36.3
BGI - Boi gordo,JUL2,43.85,43.9,0.05,16.5
BGI - Boi gordo,AGO2,44.3,44.36,0.06,19.8
BGI - Boi gordo,SET2,45.51,45.62,0.11,36.3
BGI - Boi gordo,OUT2,46.65,46.81,0.16,52.8
BGI - Boi gordo,NOV2,46.8,46.93,0.13,42.9
BGI - Boi gordo,DEZ2,46.9,46.89,-0.01,3.3
BGI - Boi gordo,JAN3,46.7,46.7,0.0,0.0
BGI - Boi gordo,FEV3,46.65,46.65,0.0,0.0
DDI - Cupom cambial,JUL2,101251.77,101269.92,18.15,24.23
DDI - Cupom cambial,AGO2,100963.42,100922.18,-41.24,55.05
DDI - Cupom cambial,SET2,100468.43,100424.71,-43.72,58.36
DDI - Cupom cambial,OUT2,99647.19,99666.01,18.82,25.12
DDI - Cupom cambial,JAN3,96821.49,96744.16,-77.33,103.23
DDI - Cupom cambial,ABR3,93429.49,93051.15,-378.34,505.08
DDI - Cupom cambial,JUL3,90476.76,89957.67,-519.09,692.98
DDI - Cupom cambial,OUT3,87813.62,87207.32,-606.3,809.41
DDI - Cupom cambial,JAN4,85453.29,85253.59,-199.7,266.59
DDI - Cupom cambial,ABR4,83515.7,83036.25,-479.45,640.06
DDI - Cupom cambial,JUL4,81618.9,81429.26,-189.64,253.16
DDI - Cupom cambial,OUT4,79763.66,79613.61,-150.05,200.31
DDI - Cupom cambial,JAN5,78314.05,78015.49,-298.56,398.57
DDI - Cupom cambial,ABR5,76892.61,76423.97,-468.64,625.63
DDI - Cupom cambial,JUL5,74998.3,74758.96,-239.34,319.51
DDI - Cupom cambial,OUT5,73274.88,73031.02,-243.86,325.55
DDI - Cupom cambial,JAN6,71747.17,71404.56,-342.61,457.38
DDI - Cupom cambial,ABR6,70217.75,69939.42,-278.33,371.57
DDI - Cupom cambial,JUL6,68815.08,68353.35,-461.73,616.4
DDI - Cupom cambial,OUT6,67403.71,67005.27,-398.44,531.91
DDI - Cupom cambial,JAN7,65666.69,65691.37,24.68,32.94
DDI - Cupom cambial,JUL7,63723.79,63940.25,216.46,288.97
DDI - Cupom cambial,JAN8,61642.75,61036.32,-606.43,809.58
DI1 - DI de 1 dia,JUL2,99460.33,99460.14,-0.19,0.19
DI1 - DI de 1 dia,AGO2,97885.89,97903.09,17.2,17.2
DI1 - DI de 1 dia,SET2,96284.35,96305.65,21.3,21.3
DI1 - DI de 1 dia,OUT2,94751.42,94716.72,-34.7,34.7
DI1 - DI de 1 dia,JAN3,89287.83,88896.51,-391.32,391.32
DI1 - DI de 1 dia,ABR3,83455.05,82722.41,-732.64,732.64
DI1 - DI de 1 dia,JUL3,78123.05,77018.44,-1104.61,1104.61
DI1 - DI de 1 dia,OUT3,72272.88,71219.2,-1053.68,1053.68
DI1 - DI de 1 dia,JAN4,67176.16,65772.35,-1403.81,1403.81
DI1 - DI de 1 dia,ABR4,62548.36,60709.13,-1839.23,1839.23
DI1 - DI de 1 dia,JUL4,57452.47,55832.94,-1619.53,1619.53
DI1 - DI de 1 dia,OUT4,52829.03,51605.09,-1223.94,1223.94
DI1 - DI de 1 dia,JAN5,49079.07,47479.74,-1599.33,1599.33
DI1 - DI de 1 dia,ABR5,45251.08,44102.27,-1148.81,1148.81
DI1 - DI de 1 dia,JAN6,35388.85,34484.62,-904.23,904.23
DOL - Dólar comercial,JUL2,2718.087,2718.582,0.495,24.75
DOL - Dólar comercial,AGO2,2753.945,2752.382,-1.563,78.15
DOL - Dólar comercial,SET2,2786.026,2784.198,-1.828,91.4
DOL - Dólar comercial,OUT2,2807.958,2809.517,1.559,77.95
DOL - Dólar comercial,NOV2,2835.39,2839.702,4.312,215.6
DOL - Dólar comercial,DEZ2,2864.483,2871.746,7.263,363.15
DOL - Dólar comercial,JAN3,2895.281,2905.703,10.422,521.1
DOL - Dólar comercial,FEV3,2925.173,2936.806,11.633,581.65
DOL - Dólar comercial,MAR3,2956.971,2969.905,12.934,646.7
DOL - Dólar comercial,ABR3,2989.115,3003.377,14.262,713.1
DOL - Dólar comercial,MAI3,3022.532,3040.667,18.135,906.75
DOL - Dólar comercial,JUN3,3054.758,3076.669,21.911,1095.55
DOL - Dólar comercial,JAN4,3396.447,3460.833,64.386,3219.3
DOM - Dólar comercial fracionário,JUL2,2718.087,2718.582,0.495,2.47
DOM - Dólar comercial fracionário,OUT2,2807.958,2809.517,1.559,7.79
FRC - FRA de cupom,AGO2,3.32,4.0,0.68,0.34
FRC - FRA de cupom,SET2,4.46,4.81,0.35,0.17
FRC - FRA de cupom,OUT2,6.3,6.3,0.0,0.0
FRC - FRA de cupom,JAN3,8.9,9.1,0.2,0.1
FRC - FRA de cupom,ABR3,11.0,11.6,0.6,0.3
FRC - FRA de cupom,JUL3,11.75,12.4,0.65,0.32
FRC - FRA de cupom,OUT3,12.05,12.7,0.65,0.32
FRC - FRA de cupom,JAN4,12.1,12.3,0.2,0.1
FRC - FRA de cupom,ABR4,11.95,12.35,0.4,0.2
FRC - FRA de cupom,JUL4,11.85,12.0,0.15,0.07
FRC - FRA de cupom,OUT4,11.78,11.9,0.12,0.06
FRC - FRA de cupom,JAN5,11.5,11.7,0.2,0.1
FRC - FRA de cupom,ABR5,11.35,11.65,0.3,0.15
FRC - FRA de cupom,JUL5,11.5,11.65,0.15,0.07
FRC - FRA de cupom,OUT5,11.55,11.7,0.15,0.07
FRC - FRA de cupom,JAN6,11.56,11.75,0.19,0.09
FRC - FRA de cupom,ABR6,11.6,11.75,0.15,0.07
FRC - FRA de cupom,JUL6,11.6,11.85,0.25,0.12
FRC - FRA de cupom,OUT6,11.63,11.85,0.22,0.11
FRC - FRA de cupom,JAN7,11.85,11.85,0.0,0.0
FRC - FRA de cupom,JUL7,11.6,11.5,-0.1,0.05
FRC - FRA de cupom,JAN8,11.5,11.8,0.3,0.15
FRP - Forward points,JUL2,0.0,0.0,0.0,0.0
ICF - Café Arábica 4/5,JUL2,43.5,43.6,0.1,27.04
ICF - Café Arábica 4/5,SET2,45.0,45.15,0.15,40.56
ICF - Café Arábica 4/5,DEZ2,47.7,47.8,0.1,27.04
ICF - Café Arábica 4/5,MAR3,49.7,49.5,-0.2,54.09
ICF - Café Arábica 4/5,SET3,58.0,58.0,0.0,0.0
IND - Ibovespa,AGO2,12071.0,11747.0,-324.0,972.0
IND - Ibovespa,OUT2,12514.0,12193.0,-321.0,963.0
IND - Ibovespa,DEZ2,13035.0,12736.0,-299.0,897.0
IND - Ibovespa,FEV3,13573.0,13298.0,-275.0,825.0
IND - Ibovespa,ABR3,14231.0,13989.0,-242.0,726.0
INF - Ibovespa fracionário,AGO2,12071.0,11747.0,-324.0,97.2
