Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,DEZ1,655.0,665.0,10.0,300.0
ALA - Álcool anidro,MAR2,670.0,669.0,-1.0,30.0
ALA - Álcool anidro,MAI2,650.0,650.0,0.0,0.0
ALA - Álcool anidro,AGO2,511.0,511.0,0.0,0.0
ALA - Álcool anidro,OUT2,506.0,506.0,0.0,0.0
ALA - Álcool anidro,DEZ2,510.0,510.0,0.0,0.0
BCB - C-Bond,JAN2,74.4063,74.4063,0.0,0.0
BGI - Boi gordo,NOV1,45.75,45.95,0.2,66.0
BGI - Boi gordo,DEZ1,45.72,45.84,0.12,39.6
BGI - Boi gordo,JAN2,45.6,45.7,0.1,33.0
BGI - Boi gordo,FEV2,45.3,45.35,0.05,16.5
BGI - Boi gordo,MAR2,45.0,45.0,0.0,0.0
BGI - Boi gordo,ABR2,44.35,44.5,0.15,49.5
BGI - Boi gordo,MAI2,44.2,44.2,0.0,0.0
BGI - Boi gordo,JUN2,45.25,45.5,0.25,82.5
BGI - Boi gordo,JUL2,46.8,46.9,0.1,33.0
BGI - Boi gordo,AGO2,46.95,47.07,0.12,39.6
BGI - Boi gordo,SET2,47.9,48.02,0.12,39.6
BGI - Boi gordo,OUT2,49.3,49.32,0.02,6.6
BGI - Boi gordo,DEZ2,50.0,49.95,-0.05,16.5
DDI - Cupom cambial,DEZ1,99942.54,99791.13,-151.41,192.37
DDI - Cupom cambial,JAN2,99811.46,99656.1,-155.36,197.39
DDI - Cupom cambial,FEV2,99562.11,99402.07,-160.04,203.33
DDI - Cupom cambial,MAR2,99249.97,99111.47,-138.5,175.97
DDI - Cupom cambial,ABR2,98882.59,98751.89,-130.7,166.06
DDI - Cupom cambial,JUL2,97472.69,97393.22,-79.47,100.97
DDI - Cupom cambial,OUT2,95777.28,95722.23,-55.05,69.94
DDI - Cupom cambial,JAN3,93705.63,93681.98,-23.65,30.04
DDI - Cupom cambial,ABR3,91093.66,91094.39,0.73,0.92
DDI - Cupom cambial,JUL3,88309.45,88439.96,130.51,165.81
DDI - Cupom cambial,OUT3,85993.8,86074.94,81.14,103.09
DDI - Cupom cambial,JAN4,83859.79,83930.29,70.5,89.57
DDI - Cupom cambial,ABR4,81984.58,82013.21,28.63,36.37
DDI - Cupom cambial,JUL4,79971.3,80057.21,85.91,109.15
DDI - Cupom cambial,OUT4,77966.48,78151.86,185.38,235.53
DDI - Cupom cambial,JAN5,76128.19,76146.03,17.84,22.66
