Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ACF - Futuro de Açúcar Cristal,J13,44.35,44.44,0.09,45.72
AUD - Dólar Australiano (em Reais),J13,2031.738,2049.927,18.189,1091.34
AUD - Dólar Australiano (em Reais),K13,2036.551,2054.64,18.089,1085.34
AUD - Dólar Australiano (em Reais),M13,2040.698,2058.534,17.836,1070.16
B20 - Global 2020,N13,162.0937,162.125,0.0313,30.79
BGI - Boi gordo,H13,96.9,97.43,0.53,174.9
BGI - Boi gordo,J13,95.8,96.25,0.45,148.5
BGI - Boi gordo,K13,94.58,95.21,0.63,207.9
BGI - Boi gordo,M13,95.0,95.55,0.55,181.5
BGI - Boi gordo,N13,96.91,97.3,0.39,128.7
BGI - Boi gordo,Q13,97.7,97.92,0.22,72.6
BGI - Boi gordo,U13,99.45,99.49,0.04,13.2
BGI - Boi gordo,V13,101.11,101.42,0.31,102.3
BGI - Boi gordo,X13,101.38,101.4,0.02,6.6
BGI - Boi gordo,Z13,99.46,99.5,0.04,13.2
BRI - Futuro do Índice Brasil 50,J13,8824.0,8859.0,35.0,350.0
CAD - Dólar Canadense (em Reais),J13,1920.922,1933.426,12.504,750.24
CAD - Dólar Canadense (em Reais),K13,1928.799,1941.237,12.438,746.28
CAD - Dólar Canadense (em Reais),M13,1936.018,1948.247,12.229,733.74
CCM - Milho,H13,30.87,30.93,0.06,27.0
CCM - Milho,K13,27.45,27.69,0.24,108.0
CCM - Milho,N13,26.89,27.2,0.31,139.5
CCM - Milho,U13,26.08,26.47,0.39,175.5
CCM - Milho,X13,26.28,26.65,0.37,166.5
CHF - Franco Suíço (em Reais),J13,2072.76,2088.238,15.478,773.9
CHF - Franco Suíço (em Reais),K13,2083.467,2099.388,15.921,796.05
CHF - Franco Suíço (em Reais),M13,2093.873,2109.631,15.758,787.9
CLP - Peso Chileno (em Reais),J13,4180.566,4185.224,4.658,116.45
DAP - Cupom de DI x IPCA,K13,99706.55,99709.64,3.09,51.85
DAP - Cupom de DI x IPCA,Q14,96286.08,96289.06,2.98,341.62
DAP - Cupom de DI x IPCA,K15,93703.46,93706.36,2.9,386.38
DAP - Cupom de DI x IPCA,K17,86841.32,86844.01,2.69,472.37
DAP - Cupom de DI x IPCA,Q20,75974.64,75977.0,2.36,123.8
DAP - Cupom de DI x IPCA,Q22,69873.37,69875.54,2.17,713.94
DDI - Cupom cambial,J13,100236.72,100501.0,264.28,165.62
DDI - Cupom cambial,K13,100119.97,100383.94,263.97,161.26
DDI - Cupom cambial,M13,99993.52,100257.16,263.64,161.17
DDI - Cupom cambial,N13,99873.12,100136.44,263.32,160.71
DDI - Cupom cambial,V13,99487.08,99749.38,262.3,161.01
DDI - Cupom cambial,F14,99049.47,99310.62,261.15,152.94
