Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,AGO1,595.0,599.0,4.0,120.0
ALA - Álcool anidro,OUT1,639.0,638.0,-1.0,30.0
ALA - Álcool anidro,DEZ1,667.0,667.0,0.0,0.0
ALA - Álcool anidro,MAR2,694.0,692.0,-2.0,60.0
ALA - Álcool anidro,MAI2,685.0,683.0,-2.0,60.0
ALA - Álcool anidro,AGO2,620.0,620.0,0.0,0.0
BCB - C-Bond,OUT1,71.1875,71.5313,0.3438,857.54
BEI - EI-Bond,OUT1,86.0,86.9375,0.9375,1169.2
BGI - Boi gordo,JUL1,42.05,42.0,-0.05,16.5
BGI - Boi gordo,AGO1,43.15,43.15,0.0,0.0
BGI - Boi gordo,SET1,44.36,44.3,-0.06,19.8
BGI - Boi gordo,OUT1,45.51,45.2,-0.31,102.3
BGI - Boi gordo,NOV1,45.65,45.39,-0.26,85.8
BGI - Boi gordo,DEZ1,44.9,44.55,-0.35,115.5
BGI - Boi gordo,JAN2,44.05,43.85,-0.2,66.0
BGI - Boi gordo,FEV2,44.0,43.6,-0.4,132.0
DDI - Cupom cambial,AGO1,101757.03,101095.94,-661.09,797.04
DDI - Cupom cambial,SET1,101283.07,100679.81,-603.26,727.32
DDI - Cupom cambial,OUT1,100783.6,100237.4,-546.2,658.52
DDI - Cupom cambial,NOV1,100208.88,99696.09,-512.79,618.24
DDI - Cupom cambial,DEZ1,99529.11,99030.33,-498.78,601.35
DDI - Cupom cambial,JAN2,98819.33,98420.35,-398.98,481.03
DDI - Cupom cambial,ABR2,96547.13,96225.17,-321.96,388.17
DDI - Cupom cambial,JUL2,93972.45,93791.03,-181.42,218.72
DDI - Cupom cambial,OUT2,91444.74,91320.4,-124.34,149.91
DDI - Cupom cambial,JAN3,88813.01,88694.2,-118.81,143.24
DDI - Cupom cambial,ABR3,86342.59,86463.1,120.51,145.29
DDI - Cupom cambial,JUL3,84085.9,84182.47,96.57,116.42
DDI - Cupom cambial,OUT3,81996.41,82034.36,37.95,45.75
DDI - Cupom cambial,JAN4,79983.56,80048.74,65.18,78.58
DDI - Cupom cambial,ABR4,78085.85,78209.86,124.01,149.51
DDI - Cupom cambial,JUL4,76174.79,76475.91,301.12,363.04
DDI - Cupom cambial,OUT4,74363.26,74620.6,257.34,310.26
DDI - Cupom cambial,JAN5,72534.93,72805.51,270.58,326.22
DDI - Cupom cambial,ABR5,70907.35,71080.99,173.64,209.34
