Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AL2 - Álcool Anidro,JAN6,1118.0,1118.0,0.0,0.0
AL2 - Álcool Anidro,FEV6,1155.0,1150.84,-4.16,124.8
AL2 - Álcool Anidro,MAR6,1165.0,1170.0,5.0,150.0
ALA - Álcool anidro,JAN6,1118.0,1118.0,0.0,0.0
ALA - Álcool anidro,FEV6,1155.0,1150.84,-4.16,124.8
ALA - Álcool anidro,MAR6,1165.0,1170.0,5.0,150.0
B09 - Global 2009,JAN6,127.9375,127.9688,0.0313,35.92
B14 - Global 2014,JAN6,121.375,121.0,-0.375,430.44
B19 - Global 2019,JAN6,111.125,110.8125,-0.3125,358.7
B27 - Global 2027,JAN6,124.0625,123.25,-0.8125,932.62
B34 - Global 2034,JAN6,104.2188,103.7813,-0.4375,502.18
B40 - Global 2040,JAN6,127.0313,126.75,-0.2813,322.89
BG2 - Boi gordo,DEZ5,50.51,51.6,1.09,359.7
BG2 - Boi gordo,JAN6,49.51,51.24,1.73,570.9
BG2 - Boi gordo,FEV6,49.81,51.55,1.74,574.2
BG2 - Boi gordo,MAR6,49.95,51.69,1.74,574.2
BG2 - Boi gordo,ABR6,49.81,51.55,1.74,574.2
BG2 - Boi gordo,MAI6,49.82,51.56,1.74,574.2
BG2 - Boi gordo,JUN6,50.99,52.77,1.78,587.4
BG2 - Boi gordo,JUL6,53.41,55.27,1.86,613.8
BG2 - Boi gordo,AGO6,54.97,56.89,1.92,633.6
BG2 - Boi gordo,SET6,56.29,58.26,1.97,650.1
BG2 - Boi gordo,OUT6,58.2,59.98,1.78,587.4
BG2 - Boi gordo,NOV6,58.5,60.1,1.6,528.0
BG2 - Boi gordo,DEZ6,58.5,60.4,1.9,627.0
BG2 - Boi gordo,JAN7,58.5,60.29,1.79,590.7
BGI - Boi gordo,DEZ5,50.51,51.6,1.09,359.7
BGI - Boi gordo,JAN6,49.51,51.24,1.73,570.9
BGI - Boi gordo,FEV6,49.81,51.55,1.74,574.2
BGI - Boi gordo,MAR6,49.95,51.69,1.74,574.2
BGI - Boi gordo,ABR6,49.81,51.55,1.74,574.2
BGI - Boi gordo,MAI6,49.82,51.56,1.74,574.2
BGI - Boi gordo,JUN6,50.99,52.77,1.78,587.4
BGI - Boi gordo,JUL6,53.41,55.27,1.86,613.8
BGI - Boi gordo,AGO6,54.97,56.89,1.92,633.6
BGI - Boi gordo,SET6,56.29,58.26,1.97,650.1
BGI - Boi gordo,OUT6,58.2,59.98,1.78,587.4
BGI - Boi gordo,NOV6,58.5,60.1,1.6,528.0
BGI - Boi gordo,DEZ6,58.5,60.4,1.9,627.0
BGI - Boi gordo,JAN7,58.5,60.29,1.79,590.7
BRI - Futuro do Índice Brasil 50,FEV6,4909.0,4874.0,-35.0,350.0
BZ2 - Bezerro,FEV6,333.0,340.0,7.0,231.0
BZE - Bezerro,FEV6,333.0,340.0,7.0,231.0
CN2 - Milho,JAN6,17.23,17.65,0.42,189.0
CN2 - Milho,MAR6,16.98,17.38,0.4,180.0
CN2 - Milho,MAI6,17.33,17.49,0.16,72.0
CN2 - Milho,JUL6,17.97,18.5,0.53,238.5
CN2 - Milho,SET6,18.0,18.16,0.16,72.0
CN2 - Milho,NOV6,18.9,19.2,0.3,135.0
CO2 - Algodão,MAR6,51.9,52.0,0.1,63.25
CO2 - Algodão,MAI6,53.1,53.1,0.0,0.0
CO2 - Algodão,JUL6,54.0,54.1,0.1,63.25
CO2 - Algodão,OUT6,55.7,55.6,-0.1,63.25
COT - Algodão,MAR6,51.9,52.0,0.1,63.25
COT - Algodão,MAI6,53.1,53.1,0.0,0.0
COT - Algodão,JUL6,54.0,54.1,0.1,63.25
COT - Algodão,OUT6,55.7,55.6,-0.1,63.25
DDI - Cupom cambial,JAN6,100072.22,100651.21,578.99,659.44
DDI - Cupom cambial,FEV6,99714.5,100292.86,578.36,658.72
DDI - Cupom cambial,MAR6,99377.64,99955.69,578.05,658.37
DDI - Cupom cambial,ABR6,98993.73,99565.89,572.16,651.66
DDI - Cupom cambial,JUL6,97940.19,98516.78,576.59,656.7
DDI - Cupom cambial,OUT6,96833.37,97417.15,583.78,664.89
DDI - Cupom cambial,JAN7,95657.64,96242.25,584.61,665.84
DDI - Cupom cambial,ABR7,94498.29,95113.72,615.43,700.94
DDI - Cupom cambial,JUL7,93299.01,93922.88,623.87,710.55
DDI - Cupom cambial,OUT7,92032.92,92697.14,664.22,756.51
DDI - Cupom cambial,JAN8,90830.68,91519.03,688.35,783.99
