Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,MAR5,867.0,845.0,-22.0,660.0
ALA - Álcool anidro,ABR5,800.0,795.0,-5.0,150.0
ALA - Álcool anidro,MAI5,800.0,800.0,0.0,0.0
ALA - Álcool anidro,JUN5,808.0,808.0,0.0,0.0
ALA - Álcool anidro,JUL5,810.0,810.0,0.0,0.0
B40 - Global 2040,ABR5,116.4687,116.375,-0.0937,121.46
BCB - C-Bond,ABR5,102.1875,102.1563,-0.0312,80.88
BGI - Boi gordo,FEV5,57.94,58.35,0.41,135.3
BGI - Boi gordo,MAR5,57.9,58.6,0.7,231.0
BGI - Boi gordo,ABR5,57.97,58.79,0.82,270.6
BGI - Boi gordo,MAI5,58.1,59.03,0.93,306.9
BGI - Boi gordo,JUN5,59.32,60.25,0.93,306.9
BGI - Boi gordo,JUL5,61.35,62.38,1.03,339.9
BGI - Boi gordo,AGO5,62.97,63.84,0.87,287.1
BGI - Boi gordo,SET5,64.05,64.89,0.84,277.2
BGI - Boi gordo,OUT5,65.18,66.05,0.87,287.1
BGI - Boi gordo,NOV5,66.23,67.1,0.87,287.1
BGI - Boi gordo,DEZ5,66.55,67.0,0.45,148.5
BGI - Boi gordo,JAN6,66.85,67.6,0.75,247.5
BGI - Boi gordo,FEV6,66.0,66.0,0.0,0.0
BRI - Futuro do Índice Brasil 50,ABR5,3718.0,3640.0,-78.0,780.0
BZE - Bezerro,FEV5,370.5,370.5,0.0,0.0
BZE - Bezerro,MAR5,372.0,373.0,1.0,33.0
BZE - Bezerro,ABR5,385.0,382.0,-3.0,99.0
BZE - Bezerro,MAI5,385.0,385.0,0.0,0.0
DDI - Cupom cambial,MAR5,99975.97,100210.97,235.0,302.7
DDI - Cupom cambial,ABR5,99747.63,99964.57,216.94,279.44
DDI - Cupom cambial,MAI5,99514.17,99725.75,211.58,272.53
DDI - Cupom cambial,JUN5,99290.71,99495.06,204.35,263.22
DDI - Cupom cambial,JUL5,99047.7,99240.81,193.11,248.74
DDI - Cupom cambial,OUT5,98224.99,98409.97,184.98,238.27
DDI - Cupom cambial,JAN6,97342.92,97512.35,169.43,218.24
DDI - Cupom cambial,ABR6,96386.04,96528.59,142.55,183.61
DDI - Cupom cambial,JUL6,95451.54,95588.03,136.49,175.81
DDI - Cupom cambial,OUT6,94454.95,94578.45,123.5,159.08
DDI - Cupom cambial,JAN7,93470.91,93539.17,68.26,87.92
DDI - Cupom cambial,ABR7,92417.51,92419.66,2.15,2.76
DDI - Cupom cambial,JUL7,91328.21,91342.65,14.44,18.6
DDI - Cupom cambial,OUT7,90236.65,90215.25,-21.4,27.56
DDI - Cupom cambial,JAN8,88992.48,88948.19,-44.29,57.04
