Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,AGO2,500.0,500.0,0.0,0.0
ALA - Álcool anidro,OUT2,495.0,492.0,-3.0,90.0
ALA - Álcool anidro,DEZ2,503.0,506.0,3.0,90.0
ALA - Álcool anidro,MAR3,514.0,515.0,1.0,30.0
ALA - Álcool anidro,MAI3,515.0,515.0,0.0,0.0
BCB - C-Bond,JUL2,73.5313,73.2813,-0.25,631.0
BGI - Boi gordo,MAI2,42.41,42.75,0.34,112.2
BGI - Boi gordo,JUN2,42.62,42.8,0.18,59.4
BGI - Boi gordo,JUL2,44.11,44.3,0.19,62.7
BGI - Boi gordo,AGO2,44.5,44.6,0.1,33.0
BGI - Boi gordo,SET2,45.65,45.6,-0.05,16.5
BGI - Boi gordo,OUT2,46.71,46.66,-0.05,16.5
BGI - Boi gordo,NOV2,46.85,46.85,0.0,0.0
BGI - Boi gordo,DEZ2,46.78,46.8,0.02,6.6
BGI - Boi gordo,JAN3,46.9,46.93,0.03,9.9
BGI - Boi gordo,FEV3,46.85,46.86,0.01,3.3
DDI - Cupom cambial,JUN2,99873.67,99390.13,-483.54,611.58
DDI - Cupom cambial,JUL2,99671.73,99189.62,-482.11,609.77
DDI - Cupom cambial,AGO2,99345.43,98863.07,-482.36,610.08
DDI - Cupom cambial,SET2,98877.83,98406.98,-470.85,595.53
DDI - Cupom cambial,OUT2,98251.18,97775.6,-475.58,601.51
DDI - Cupom cambial,JAN3,96339.5,95980.86,-358.64,453.6
DDI - Cupom cambial,ABR3,93843.29,93805.11,-38.18,48.29
DDI - Cupom cambial,JUL3,91304.98,91320.8,15.82,20.0
DDI - Cupom cambial,OUT3,88541.13,88748.86,207.73,262.73
DDI - Cupom cambial,JAN4,85938.98,86299.15,360.17,455.54
DDI - Cupom cambial,ABR4,83975.64,84365.4,389.76,492.96
DDI - Cupom cambial,JUL4,81912.04,82471.3,559.26,707.35
DDI - Cupom cambial,OUT4,80011.51,80621.59,610.08,771.62
DDI - Cupom cambial,JAN5,78210.6,78720.44,509.84,644.84
DDI - Cupom cambial,ABR5,76181.56,77223.82,1042.26,1318.25
DDI - Cupom cambial,JUL5,74417.6,75377.55,959.95,1214.14
DDI - Cupom cambial,OUT5,72645.79,73702.71,1056.92,1336.79
DDI - Cupom cambial,JAN6,70962.15,72217.37,1255.22,1587.6
DDI - Cupom cambial,ABR6,69413.22,70468.03,1054.81,1334.12
DDI - Cupom cambial,JUL6,68023.76,69070.39,1046.63,1323.77
