Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AL2 - Álcool Anidro,Z07,720.0,720.0,0.0,0.0
ALA - Álcool anidro,Z07,720.0,720.0,0.0,0.0
B19 - Global 2019,F08,125.5313,125.1563,-0.375,338.4
B34 - Global 2034,F08,127.2813,127.2813,0.0,0.0
B40 - Global 2040,F08,133.125,133.0625,-0.0625,56.4
BG2 - Boi gordo,V07,62.33,62.03,-0.3,99.0
BG2 - Boi gordo,X07,63.01,62.85,-0.16,52.8
BG2 - Boi gordo,Z07,63.04,62.83,-0.21,69.3
BG2 - Boi gordo,F08,62.0,61.95,-0.05,16.5
BG2 - Boi gordo,G08,61.5,61.45,-0.05,16.5
BG2 - Boi gordo,H08,61.35,61.3,-0.05,16.5
BG2 - Boi gordo,K08,59.3,59.4,0.1,33.0
BG2 - Boi gordo,N08,63.4,63.51,0.11,36.3
BG2 - Boi gordo,V08,65.3,65.3,0.0,0.0
BG2 - Boi gordo,F09,63.2,63.2,0.0,0.0
BGI - Boi gordo,V07,62.33,62.03,-0.3,99.0
BGI - Boi gordo,X07,63.01,62.85,-0.16,52.8
BGI - Boi gordo,Z07,63.04,62.83,-0.21,69.3
BGI - Boi gordo,F08,62.0,61.95,-0.05,16.5
BGI - Boi gordo,G08,61.5,61.45,-0.05,16.5
BGI - Boi gordo,H08,61.35,61.3,-0.05,16.5
BGI - Boi gordo,K08,59.3,59.4,0.1,33.0
BGI - Boi gordo,N08,63.4,63.51,0.11,36.3
BGI - Boi gordo,V08,65.3,65.3,0.0,0.0
BGI - Boi gordo,F09,63.2,63.2,0.0,0.0
BRI - Futuro do Índice Brasil 50,Z07,9414.0,9383.0,-31.0,310.0
BZ2 - Bezerro,J08,507.6,507.3,-0.3,9.9
BZ2 - Bezerro,K08,498.4,498.2,-0.2,6.6
BZE - Bezerro,J08,507.6,507.3,-0.3,9.9
BZE - Bezerro,K08,498.4,498.2,-0.2,6.6
CN2 - Milho,X07,26.0,26.0,0.0,0.0
CN2 - Milho,F08,26.55,26.5,-0.05,22.5
CN2 - Milho,H08,23.02,22.9,-0.12,54.0
CN2 - Milho,K08,22.05,21.81,-0.24,108.0
CN2 - Milho,N08,22.1,22.0,-0.1,45.0
CN2 - Milho,U08,22.45,22.25,-0.2,90.0
DAP - Cupom de DI x IPCA,Q10,82905.19,82878.4,-26.79,20.51
DAP - Cupom de DI x IPCA,K15,61404.52,61384.67,-19.85,189.84
DDI - Cupom cambial,X07,99577.83,99206.4,-371.43,117.49
DDI - Cupom cambial,Z07,99074.05,98704.5,-369.55,110.96
DDI - Cupom cambial,F08,98582.5,98214.78,-367.72,116.29
DDI - Cupom cambial,G08,98073.12,97707.3,-365.82,115.04
DDI - Cupom cambial,J08,97180.41,96817.92,-362.49,121.95
DDI - Cupom cambial,N08,95777.6,95420.35,-357.25,114.94
DDI - Cupom cambial,V08,94375.35,94023.33,-352.02,107.49
DDI - Cupom cambial,F09,93014.62,92667.67,-346.95,115.58
DDI - Cupom cambial,J09,91760.32,91418.05,-342.27,102.28
DDI - Cupom cambial,N09,90492.61,90155.07,-337.54,97.77
DDI - Cupom cambial,V09,89289.63,88956.58,-333.05,140.29
DDI - Cupom cambial,F10,88080.87,87752.33,-328.54,137.77
DDI - Cupom cambial,J10,86927.99,86603.75,-324.24,126.16
DDI - Cupom cambial,N10,85791.62,85471.61,-320.01,182.39
DDI - Cupom cambial,V10,84568.28,84252.84,-315.44,164.5
DDI - Cupom cambial,F11,83318.54,83007.76,-310.78,120.97
DDI - Cupom cambial,J11,82205.54,81898.91,-306.63,133.76
DDI - Cupom cambial,N11,81053.13,80750.8,-302.33,168.25
DDI - Cupom cambial,V11,79860.39,79562.51,-297.88,203.85
DDI - Cupom cambial,F12,78692.62,78399.09,-293.53,120.76
DDI - Cupom cambial,J12,77594.81,77305.38,-289.43,129.34
DDI - Cupom cambial,N12,76459.49,76174.29,-285.2,111.99
DDI - Cupom cambial,V12,75368.33,75087.2,-281.13,118.7
DDI - Cupom cambial,F13,74244.57,73967.64,-276.93,46.35
DDI - Cupom cambial,J13,73206.61,72933.55,-273.06,50.61
DDI - Cupom cambial,N13,72134.91,71865.84,-269.07,54.56
DDI - Cupom cambial,V13,71038.85,70773.87,-264.98,58.19
DDI - Cupom cambial,F14,70010.52,69749.38,-261.14,33.97
DDI - Cupom cambial,J14,68973.4,68716.13,-257.27,64.69
DDI - Cupom cambial,N14,67932.74,67679.35,-253.39,39.23
DDI - Cupom cambial,V14,66961.65,66711.88,-249.77,13.3
DDI - Cupom cambial,F15,65871.18,65625.48,-245.7,13.3
DDI - Cupom cambial,F16,62024.17,61792.82,-231.35,64.61
DDI - Cupom cambial,F17,58188.74,57971.69,-217.05,59.34
DDI - Cupom cambial,F18,54650.13,54446.28,-203.85,28.71
DDI - Cupom cambial,F19,51286.44,51095.14,-191.3,29.96
DDI - Cupom cambial,F22,42342.88,42184.94,-157.94,64.46
DI1 - DI de 1 dia,X07,99419.62,99378.07,-41.55,0.37
DI1 - DI de 1 dia,Z07,98596.1,98554.89,-41.21,0.16
DI1 - DI de 1 dia,F08,97780.94,97740.07,-40.87,2.41
DI1 - DI de 1 dia,G08,96886.82,96846.33,-40.49,2.08
DI1 - DI de 1 dia,J08,95321.87,95282.03,-39.84,4.11
DI1 - DI de 1 dia,N08,92870.87,92832.06,-38.81,14.45
DI1 - DI de 1 dia,V08,90308.68,90270.94,-37.74,23.57
DI1 - DI de 1 dia,F09,87827.7,87790.99,-36.71,19.18
DI1 - DI de 1 dia,J09,85540.68,85504.93,-35.75,50.5
DI1 - DI de 1 dia,N09,83354.12,83319.28,-34.84,50.92
DI1 - DI de 1 dia,V09,81062.66,81028.78,-33.88,56.99
DI1 - DI de 1 dia,F10,78977.23,78944.22,-33.01,51.21
DI1 - DI de 1 dia,J10,76909.62,76877.48,-32.14,67.68
DI1 - DI de 1 dia,N10,74877.16,74845.87,-31.29,89.18
DI1 - DI de 1 dia,V10,72818.36,72787.93,-30.43,125.79
DI1 - DI de 1 dia,F11,70885.47,70855.85,-29.62,144.43
DI1 - DI de 1 dia,J11,69049.18,69020.32,-28.86,150.08
DI1 - DI de 1 dia,N11,67263.88,67235.77,-28.11,167.89
DI1 - DI de 1 dia,V11,65458.28,65430.92,-27.36,159.23
DI1 - DI de 1 dia,F12,63873.04,63846.35,-26.69,50.4
DI1 - DI de 1 dia,J12,62082.96,62057.01,-25.95,161.66
DI1 - DI de 1 dia,N12,60457.6,60432.33,-25.27,191.8
DI1 - DI de 1 dia,V12,58836.6,58812.01,-24.59,170.42
DI1 - DI de 1 dia,F13,57321.12,57297.16,-23.96,187.77
DI1 - DI de 1 dia,F14,51455.5,51434.0,-21.5,201.12
DI1 - DI de 1 dia,F15,46166.81,46147.52,-19.29,239.77
DI1 - DI de 1 dia,F16,41494.03,41476.69,-17.34,245.23
DI1 - DI de 1 dia,F17,37297.77,37282.18,-15.59,177.85
DI1 - DI de 1 dia,F18,33562.69,33548.66,-14.03,116.74
DI1 - DI de 1 dia,F22,21925.35,21916.19,-9.16,0.15
DOL - Dólar comercial,X07,1805.318,1807.667,2.349,117.45
DOL - Dólar comercial,Z07,1811.294,1813.55,2.256,112.8
DOL - Dólar comercial,F08,1817.169,1819.597,2.428,121.4
DOL - Dólar comercial,G08,1824.483,1826.898,2.415,120.75
DOL - Dólar comercial,H08,1830.741,1833.266,2.525,126.25
DOL - Dólar comercial,J08,1837.35,1839.989,2.639,131.95
DOL - Dólar comercial,K08,1844.496,1847.184,2.688,134.4
DOL - Dólar comercial,M08,1851.324,1854.049,2.725,136.25
DOL - Dólar comercial,N08,1858.522,1861.284,2.762,138.1
DOL - Dólar comercial,Q08,1867.086,1869.892,2.806,140.3
DOL - Dólar comercial,U08,1874.932,1877.777,2.845,142.25
DOL - Dólar comercial,V08,1883.198,1886.071,2.873,143.65
DOL - Dólar comercial,F09,1908.328,1911.398,3.07,153.5
DOL - Dólar comercial,J09,1932.493,1936.027,3.534,176.7
DOL - Dólar comercial,N09,1955.822,1959.364,3.542,177.1
DOL - Dólar comercial,F10,2008.031,2012.836,4.805,240.25
DOL - Dólar comercial,J10,2034.822,2039.896,5.074,253.7
DOL - Dólar comercial,N10,2060.556,2067.876,7.32,366.0
DOL - Dólar comercial,V10,2087.893,2096.021,8.128,406.4
DOL - Dólar comercial,F11,2113.612,2121.356,7.744,387.2
DOL - Dólar comercial,J11,2140.15,2148.68,8.53,426.5
DOL - Dólar comercial,V11,2190.33,2201.866,11.536,576.8
DOL - Dólar comercial,J12,2245.723,2255.741,10.018,500.9
DOL - Dólar comercial,V12,2301.202,2311.907,10.705,535.25
DOL - Dólar comercial,J13,2354.89,2364.773,9.883,494.15
DOL - Dólar comercial,V13,2413.338,2424.59,11.252,562.6
DOL - Dólar comercial,J14,2470.279,2483.33,13.051,652.55
EN2 - Etanol,X07,407.0,406.0,-1.0,54.12
EN2 - Etanol,Z07,414.0,413.0,-1.0,54.12
EN2 - Etanol,F08,425.0,425.0,0.0,0.0
EN2 - Etanol,G08,439.0,438.0,-1.0,54.12
EN2 - Etanol,H08,445.0,440.0,-5.0,270.61
EN2 - Etanol,J08,445.0,440.0,-5.0,270.61
EN2 - Etanol,K08,415.0,410.5,-4.5,243.55
ETN - Etanol Anidro,X07,407.0,406.0,-1.0,54.12
ETN - Etanol Anidro,Z07,414.0,413.0,-1.0,54.12
ETN - Etanol Anidro,F08,425.0,425.0,0.0,0.0
ETN - Etanol Anidro,G08,439.0,438.0,-1.0,54.12
ETN - Etanol Anidro,H08,445.0,440.0,-5.0,270.61
ETN - Etanol Anidro,J08,445.0,440.0,-5.0,270.61
ETN - Etanol Anidro,K08,415.0,410.5,-4.5,243.55
EUR - Euro (em Reais),X07,2531.9355,2549.9532,18.0177,900.88
EUR - Euro (em Reais),Z07,2541.6099,2559.5964,17.9865,899.32
EUR - Euro (em Reais),F08,2550.3745,2568.6489,18.2744,913.72
EUR - Euro (em Reais),G08,2561.5059,2579.9337,18.4278,921.39
EUR - Euro (em Reais),H08,2571.4202,2590.1134,18.6932,934.66
EUR - Euro (em Reais),J08,2581.8074,2600.635,18.8276,941.38
EUR - Euro (em Reais),N08,2613.5132,2632.9698,19.4566,972.83
FRC - FRA de cupom,Z07,5.65,5.72,0.07,0.03
FRC - FRA de cupom,F08,5.86,5.86,0.0,0.0
FRC - FRA de cupom,G08,6.0,6.0,0.0,0.0
FRC - FRA de cupom,J08,5.86,5.84,-0.02,0.01
FRC - FRA de cupom,N08,5.88,5.88,0.0,0.0
FRC - FRA de cupom,V08,5.92,5.92,0.0,0.0
FRC - FRA de cupom,F09,5.94,5.94,0.0,0.0
FRC - FRA de cupom,J09,5.93,5.93,0.0,0.0
FRC - FRA de cupom,N09,5.94,5.94,0.0,0.0
FRC - FRA de cupom,V09,5.95,5.93,-0.02,0.01
FRC - FRA de cupom,F10,5.93,5.91,-0.02,0.01
FRC - FRA de cupom,J10,5.95,5.94,-0.01,0.0
FRC - FRA de cupom,N10,5.99,5.95,-0.04,0.02
FRC - FRA de cupom,V10,6.03,6.0,-0.03,0.01
FRC - FRA de cupom,F11,6.07,6.06,-0.01,0.0
FRC - FRA de cupom,J11,6.12,6.1,-0.02,0.01
FRC - FRA de cupom,N11,6.18,6.15,-0.03,0.01
FRC - FRA de cupom,V11,6.25,6.21,-0.04,0.02
FRC - FRA de cupom,F12,6.29,6.27,-0.02,0.01
FRC - FRA de cupom,J12,6.33,6.32,-0.01,0.0
FRC - FRA de cupom,N12,6.39,6.38,-0.01,0.0
FRC - FRA de cupom,V12,6.45,6.44,-0.01,0.0
FRC - FRA de cupom,F13,6.49,6.5,0.01,0.0
FRC - FRA de cupom,J13,6.54,6.56,0.02,0.01
FRC - FRA de cupom,N13,6.61,6.62,0.01,0.0
FRC - FRA de cupom,V13,6.68,6.69,0.01,0.0
FRC - FRA de cupom,F14,6.73,6.75,0.02,0.01
FRC - FRA de cupom,J14,6.81,6.82,0.01,0.0
FRC - FRA de cupom,N14,6.88,6.89,0.01,0.0
FRC - FRA de cupom,V14,6.92,6.94,0.02,0.01
FRC - FRA de cupom,F15,7.0,7.03,0.03,0.01
FRC - FRA de cupom,F16,7.25,7.3,0.05,0.02
FRC - FRA de cupom,F17,7.6,7.64,0.04,0.02
FRC - FRA de cupom,F18,7.95,7.97,0.02,0.01
FRC - FRA de cupom,F19,8.3,8.31,0.01,0.0
FRC - FRA de cupom,F22,9.35,9.4,0.05,0.02
IAP - IPCA,V07,2697.779,2693.21,-4.569,228.45
IC2 - Café arábica,Z07,163.1,163.25,0.15,27.06
IC2 - Café arábica,H08,167.75,168.2,0.45,81.18
IC2 - Café arábica,K08,171.3,171.8,0.5,90.2
IC2 - Café arábica,U08,168.0,168.6,0.6,108.24
IC2 - Café arábica,Z08,173.45,173.5,0.05,9.02
ICF - Café Arábica 4/5,Z07,163.1,163.25,0.15,27.06
ICF - Café Arábica 4/5,H08,167.75,168.2,0.45,81.18
ICF - Café Arábica 4/5,K08,171.3,171.8,0.5,90.2
ICF - Café Arábica 4/5,U08,168.0,168.6,0.6,108.24
ICF - Café Arábica 4/5,Z08,173.45,173.5,0.05,9.02
IGM - IGP-M,X07,363.771,363.771,0.0,0.0
IND - Ibovespa,V07,63589.0,63321.0,-268.0,268.0
IND - Ibovespa,Z07,64064.0,63801.0,-263.0,263.0
IND - Ibovespa,G08,64583.0,64326.0,-257.0,257.0
IND - Ibovespa,J08,65147.0,64898.0,-249.0,249.0
IS2 - Açúcar,X07,11.63,11.65,0.02,9.74
IS2 - Açúcar,G08,12.1,12.15,0.05,24.35
IS2 - Açúcar,X07,43.974,44.146,0.172,43.0
SO2 - Soja,X07,23.8,23.86,0.06,48.71
SO2 - Soja,H08,21.24,21.7,0.46,373.44
SO2 - Soja,J08,20.35,20.62,0.27,219.19
SO2 - Soja,K08,20.3,20.59,0.29,235.43
SO2 - Soja,M08,20.4,20.65,0.25,202.96
SO2 - Soja,N08,20.35,20.72,0.37,300.38
SO2 - Soja,U08,20.15,20.59,0.44,357.21
T10 - US T-Note 10 anos,Z07,108.625,108.6875,0.0625,112.8
WDL - Dólar comercial Mini,X07,1805.318,1807.667,2.349,11.74
WIN - Ibovespa Mini,V07,63589.0,63321.0,-268.0,53.6
