Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,MAR1,734.0,734.0,0.0,0.0
ALA - Álcool anidro,MAI1,747.0,741.0,-6.0,180.0
ALA - Álcool anidro,AGO1,643.0,638.0,-5.0,150.0
ALA - Álcool anidro,OUT1,642.0,638.0,-4.0,120.0
ALA - Álcool anidro,DEZ1,669.0,668.0,-1.0,30.0
ALA - Álcool anidro,MAR2,695.0,698.0,3.0,90.0
BCB - C-Bond,ABR1,78.9375,79.4063,0.4688,918.19
BCB - C-Bond,OUT1,71.9063,71.9063,0.0,0.0
BEI - EI-Bond,ABR1,93.375,93.5625,0.1875,183.61
BGI - Boi gordo,MAR1,39.4,39.35,-0.05,16.5
BGI - Boi gordo,ABR1,39.18,39.0,-0.18,59.4
BGI - Boi gordo,MAI1,38.4,38.3,-0.1,33.0
BGI - Boi gordo,JUN1,40.64,40.3,-0.34,112.2
BGI - Boi gordo,JUL1,42.15,41.9,-0.25,82.5
BGI - Boi gordo,AGO1,42.6,42.0,-0.6,198.0
BGI - Boi gordo,SET1,43.25,42.95,-0.3,99.0
BGI - Boi gordo,OUT1,43.85,43.6,-0.25,82.5
BGI - Boi gordo,NOV1,43.95,43.6,-0.35,115.5
BGI - Boi gordo,DEZ1,43.8,43.5,-0.3,99.0
DDI - Cupom cambial,FEV1,99796.08,99910.08,114.0,111.55
DDI - Cupom cambial,MAR1,99282.87,99409.45,126.58,123.86
DDI - Cupom cambial,ABR1,98687.98,98874.32,186.34,182.34
DDI - Cupom cambial,MAI1,98124.24,98376.78,252.54,247.12
DDI - Cupom cambial,JUN1,97533.85,97758.08,224.23,219.42
DDI - Cupom cambial,JUL1,96971.69,97171.24,199.55,195.26
DDI - Cupom cambial,AGO1,96384.46,96584.66,200.2,195.9
DDI - Cupom cambial,SET1,95751.41,95929.52,178.11,174.28
DDI - Cupom cambial,OUT1,95167.62,95378.26,210.64,206.12
DDI - Cupom cambial,NOV1,94538.85,94780.59,241.74,236.55
DDI - Cupom cambial,DEZ1,93923.61,94168.36,244.75,239.5
DDI - Cupom cambial,JAN2,93327.7,93621.47,293.77,287.46
DDI - Cupom cambial,ABR2,91523.33,91755.96,232.63,227.64
DDI - Cupom cambial,JUL2,89520.06,89745.57,225.51,220.67
DDI - Cupom cambial,OUT2,87344.47,87563.97,219.5,214.79
DDI - Cupom cambial,JAN3,85080.43,85386.54,306.11,299.54
DDI - Cupom cambial,ABR3,82937.18,83214.29,277.11,271.16
DDI - Cupom cambial,JUL3,80709.3,81030.49,321.19,314.3
DDI - Cupom cambial,OUT3,78540.08,78872.6,332.52,325.38
DDI - Cupom cambial,JAN4,76363.1,76687.02,323.92,316.97
DDI - Cupom cambial,ABR4,74306.54,74618.7,312.16,305.46
DDI - Cupom cambial,JUL4,72221.76,72684.84,463.08,453.14
DDI - Cupom cambial,OUT4,70261.28,70711.23,449.95,440.29
DDI - Cupom cambial,JAN5,68251.43,68855.64,604.21,591.24
DDI - Cupom cambial,ABR5,66575.76,67050.93,475.17,464.97
DDI - Cupom cambial,JUL5,64802.97,65316.79,513.82,502.79
DDI - Cupom cambial,OUT5,63030.7,63066.95,36.25,35.47
DDI - Cupom cambial,JAN6,61437.59,61950.14,512.55,501.55
DI1 - DI de 1 dia,FEV1,99606.85,99607.0,0.15,0.15
DI1 - DI de 1 dia,MAR1,98605.29,98608.0,2.71,2.71
DI1 - DI de 1 dia,ABR1,97391.59,97401.88,10.29,10.29
DI1 - DI de 1 dia,MAI1,96289.99,96310.0,20.01,20.01
DI1 - DI de 1 dia,JUL1,93988.62,94028.47,39.85,39.85
DI1 - DI de 1 dia,OUT1,90538.76,90603.13,64.37,64.37
DI1 - DI de 1 dia,NOV1,89360.1,89430.0,69.9,69.9
DI1 - DI de 1 dia,JAN2,87230.91,87335.0,104.09,104.09
DI1 - DI de 1 dia,ABR2,84127.17,84260.0,132.83,132.83
DI1 - DI de 1 dia,JUL2,80965.4,81120.0,154.6,154.6
DI1 - DI de 1 dia,OUT2,77743.59,77935.0,191.41,191.41
DI1 - DI de 1 dia,JAN3,74761.92,74965.0,203.08,203.08
DI1 - DI de 1 dia,ABR3,71921.01,72180.0,258.99,258.99
DOL - Dólar comercial,FEV1,1960.82,1963.057,2.237,111.85
DOL - Dólar comercial,MAR1,1970.77,1973.007,2.237,111.85
DOL - Dólar comercial,ABR1,1983.42,1985.557,2.137,106.85
DOL - Dólar comercial,MAI1,1984.285,1986.428,2.143,107.15
DOL - Dólar comercial,JUL1,2018.284,2020.464,2.18,109.0
DOL - Dólar comercial,SET1,2043.265,2045.472,2.207,110.35
DOL - Dólar comercial,OUT1,2059.758,2061.983,2.225,111.25
DOL - Dólar comercial,NOV1,2069.248,2071.5,2.252,112.6
DOL - Dólar comercial,DEZ1,2075.253,2077.494,2.241,112.05
DOL - Dólar comercial,JAN2,2095.0,2095.5,0.5,25.0
ICF - Café Arábica 4/5,MAR1,79.4,78.2,-1.2,120.0
ICF - Café Arábica 4/5,MAI1,82.6,81.15,-1.45,145.0
ICF - Café Arábica 4/5,JUL1,84.9,83.8,-1.1,110.0
ICF - Café Arábica 4/5,SET1,86.7,85.2,-1.5,150.0
ICF - Café Arábica 4/5,DEZ1,89.85,89.0,-0.85,85.0
ICF - Café Arábica 4/5,MAR2,89.0,89.5,0.5,50.0
ICF - Café Arábica 4/5,MAI2,91.0,91.0,0.0,0.0
ICN - Milho,MAR1,4.52,4.52,0.0,0.0
ICN - Milho,MAI1,4.48,4.48,0.0,0.0
ICN - Milho,JUL1,5.5,5.45,-0.05,22.5
ICN - Milho,NOV1,7.85,7.55,-0.3,135.0
ILC - Boi Gordo (US$/arroba),FEV1,20.1,20.01,-0.09,29.7
IND - Ibovespa,FEV1,17572.0,18085.0,513.0,1539.0
ISO - Soja,MAR1,10.1,10.1,0.0,0.0
ISO - Soja,MAI1,10.2,10.2,0.0,0.0
