Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AL2 - Álcool Anidro,H07,900.0,880.0,-20.0,600.0
AL2 - Álcool Anidro,J07,905.0,895.0,-10.0,300.0
AL2 - Álcool Anidro,M07,785.0,780.0,-5.0,150.0
AL2 - Álcool Anidro,N07,780.0,775.0,-5.0,150.0
ALA - Álcool anidro,H07,900.0,880.0,-20.0,600.0
ALA - Álcool anidro,J07,905.0,895.0,-10.0,300.0
ALA - Álcool anidro,M07,785.0,780.0,-5.0,150.0
ALA - Álcool anidro,N07,780.0,775.0,-5.0,150.0
B19 - Global 2019,J07,124.0313,122.5938,-1.4375,1537.26
B34 - Global 2034,J07,122.8125,122.1875,-0.625,668.37
B40 - Global 2040,J07,132.9688,133.0,0.0312,33.36
BG2 - Boi gordo,H07,55.1,55.41,0.31,102.3
BG2 - Boi gordo,J07,54.1,54.4,0.3,99.0
BG2 - Boi gordo,K07,53.03,53.26,0.23,75.9
BG2 - Boi gordo,M07,54.1,54.38,0.28,92.4
BG2 - Boi gordo,N07,56.65,57.0,0.35,115.5
BG2 - Boi gordo,Q07,57.73,58.15,0.42,138.6
BG2 - Boi gordo,U07,59.3,59.65,0.35,115.5
BG2 - Boi gordo,V07,60.9,61.1,0.2,66.0
BG2 - Boi gordo,X07,60.6,60.8,0.2,66.0
BG2 - Boi gordo,Z07,60.0,60.2,0.2,66.0
BGI - Boi gordo,H07,55.1,55.41,0.31,102.3
BGI - Boi gordo,J07,54.1,54.4,0.3,99.0
BGI - Boi gordo,K07,53.03,53.26,0.23,75.9
BGI - Boi gordo,M07,54.1,54.38,0.28,92.4
BGI - Boi gordo,N07,56.65,57.0,0.35,115.5
BGI - Boi gordo,Q07,57.73,58.15,0.42,138.6
BGI - Boi gordo,U07,59.3,59.65,0.35,115.5
BGI - Boi gordo,V07,60.9,61.1,0.2,66.0
BGI - Boi gordo,X07,60.6,60.8,0.2,66.0
BGI - Boi gordo,Z07,60.0,60.2,0.2,66.0
BRI - Futuro do Índice Brasil 50,J07,6185.0,6055.0,-130.0,1300.0
BZ2 - Bezerro,H07,378.76,379.27,0.51,16.83
BZ2 - Bezerro,J07,383.6,383.73,0.13,4.29
BZ2 - Bezerro,K07,380.32,380.46,0.14,4.62
BZE - Bezerro,H07,378.76,379.27,0.51,16.83
