Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),Q12,2072.266,2084.608,12.342,740.52
AUD - Dólar Australiano (em Reais),U12,2077.491,2089.916,12.425,745.5
B20 - Global 2020,V12,167.9687,167.9687,0.0,0.0
B40 - Global 2040,V12,126.875,127.0,0.125,127.11
BGI - Boi gordo,N12,90.04,91.42,1.38,455.4
BGI - Boi gordo,Q12,91.2,92.51,1.31,432.3
BGI - Boi gordo,U12,93.5,94.84,1.34,442.2
BGI - Boi gordo,V12,94.56,96.23,1.67,551.1
BGI - Boi gordo,X12,95.0,97.08,2.08,686.4
BGI - Boi gordo,Z12,94.3,95.4,1.1,363.0
CAD - Dólar Canadense (em Reais),Q12,2010.731,2013.856,3.125,187.5
CAD - Dólar Canadense (em Reais),U12,2020.715,2023.897,3.182,190.92
CAD - Dólar Canadense (em Reais),V12,2027.613,2030.949,3.336,200.16
CCM - Milho,N12,27.5,28.5,1.0,450.0
CCM - Milho,U12,30.06,30.8,0.74,333.0
CCM - Milho,X12,30.81,31.51,0.7,315.0
CCM - Milho,F13,31.85,32.15,0.3,135.0
CCM - Milho,H13,29.68,29.7,0.02,9.0
CCM - Milho,K13,29.55,29.57,0.02,9.0
CHF - Franco Suíço (em Reais),Q12,2081.596,2083.384,1.788,89.4
DAP - Cupom de DI x IPCA,Q12,99540.23,99514.25,-25.98,5.53
DAP - Cupom de DI x IPCA,K13,97937.11,97911.55,-25.56,0.24
DAP - Cupom de DI x IPCA,Q14,94376.47,94351.83,-24.64,58.15
DAP - Cupom de DI x IPCA,K15,91572.65,91548.75,-23.9,21.97
DAP - Cupom de DI x IPCA,K17,83382.66,83360.89,-21.77,286.11
DAP - Cupom de DI x IPCA,Q20,71232.47,71213.88,-18.59,84.15
DDI - Cupom cambial,Q12,100089.76,99409.75,-680.01,285.92
DDI - Cupom cambial,U12,99979.31,99300.05,-679.26,285.5
