Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),K13,2077.169,2077.865,0.696,41.76
AUD - Dólar Australiano (em Reais),M13,2081.874,2078.096,-3.778,226.68
AUD - Dólar Australiano (em Reais),N13,2087.33,2083.568,-3.762,225.72
AUD - Dólar Australiano (em Reais),U13,2100.871,2097.172,-3.699,221.94
B20 - Global 2020,N13,163.625,163.6562,0.0312,31.22
BGI - Boi gordo,J13,99.8,99.79,-0.01,3.3
BGI - Boi gordo,K13,96.87,96.82,-0.05,16.5
BGI - Boi gordo,M13,96.35,96.25,-0.1,33.0
BGI - Boi gordo,N13,98.09,97.44,-0.65,214.5
BGI - Boi gordo,Q13,98.3,98.3,0.0,0.0
BGI - Boi gordo,U13,99.68,99.7,0.02,6.6
BGI - Boi gordo,V13,99.99,100.02,0.03,9.9
BGI - Boi gordo,X13,100.8,100.01,-0.79,260.7
BGI - Boi gordo,Z13,99.26,98.9,-0.36,118.8
BRI - Futuro do Índice Brasil 50,M13,8671.0,8893.0,222.0,2220.0
CAD - Dólar Canadense (em Reais),K13,1984.284,1990.058,5.774,346.44
CAD - Dólar Canadense (em Reais),M13,1992.36,1994.188,1.828,109.68
CCM - Milho,K13,24.67,25.0,0.33,148.5
CCM - Milho,N13,24.8,25.04,0.24,108.0
CCM - Milho,U13,24.45,24.9,0.45,202.5
CCM - Milho,X13,24.89,25.43,0.54,243.0
CCM - Milho,F14,25.35,25.9,0.55,247.5
CHF - Franco Suíço (em Reais),K13,2140.888,2154.798,13.91,695.5
CHF - Franco Suíço (em Reais),M13,2151.062,2162.823,11.761,588.05
CLP - Peso Chileno (em Reais),K13,4250.93,4245.387,-5.543,138.57
CLP - Peso Chileno (em Reais),M13,4250.766,4245.65,-5.116,127.9
CNY - Iuan Chinês Onshore (em Reais),K13,3251.293,3246.878,-4.415,154.52
DAP - Cupom de DI x IPCA,K13,99937.89,99931.57,-6.32,0.97
DAP - Cupom de DI x IPCA,Q14,96632.49,96626.38,-6.11,37.65
DAP - Cupom de DI x IPCA,K15,94368.55,94362.59,-5.96,25.95
DAP - Cupom de DI x IPCA,K17,87633.49,87627.95,-5.54,73.75
DAP - Cupom de DI x IPCA,Q20,76608.84,76604.0,-4.84,87.42
DAP - Cupom de DI x IPCA,Q22,69907.05,69902.63,-4.42,355.29
DDI - Cupom cambial,K13,99999.97,100062.26,62.29,217.51
DDI - Cupom cambial,M13,99868.89,99931.1,62.21,246.83
DDI - Cupom cambial,N13,99772.79,99834.94,62.15,243.03
DDI - Cupom cambial,Q13,99662.27,99724.35,62.08,240.24
DDI - Cupom cambial,V13,99435.82,99497.76,61.94,239.33
DDI - Cupom cambial,F14,99067.71,99129.42,61.71,223.82
DDI - Cupom cambial,J14,98712.4,98773.89,61.49,198.34
DDI - Cupom cambial,N14,98305.34,98366.57,61.23,194.67
DDI - Cupom cambial,V14,97849.96,97910.91,60.95,199.45
DDI - Cupom cambial,F15,97388.13,97448.79,60.66,194.68
DDI - Cupom cambial,J15,96918.21,96978.58,60.37,197.75
DDI - Cupom cambial,N15,96437.08,96497.15,60.07,155.36
DDI - Cupom cambial,V15,95910.47,95970.21,59.74,122.47
DDI - Cupom cambial,F16,95274.08,95333.43,59.35,80.91
DDI - Cupom cambial,J16,94742.82,94801.83,59.01,84.48
DDI - Cupom cambial,N16,94096.11,94154.72,58.61,59.29
DDI - Cupom cambial,V16,93347.51,93405.66,58.15,91.07
DDI - Cupom cambial,F17,92581.17,92638.84,57.67,126.08
DDI - Cupom cambial,J17,91885.52,91942.75,57.23,96.95
DDI - Cupom cambial,N17,91135.57,91192.34,56.77,64.37
DDI - Cupom cambial,V17,90291.42,90347.66,56.24,138.8
DDI - Cupom cambial,F18,89378.84,89434.51,55.67,142.26
DDI - Cupom cambial,J18,88490.91,88546.03,55.12,145.45
DDI - Cupom cambial,N18,87576.33,87630.88,54.55,229.37
DDI - Cupom cambial,V18,86725.17,86779.19,54.02,276.31
DDI - Cupom cambial,F19,85848.88,85902.35,53.47,282.42
DDI - Cupom cambial,J19,85070.66,85123.65,52.99,244.5
DDI - Cupom cambial,N19,84229.15,84281.62,52.47,248.89
DDI - Cupom cambial,V19,83373.62,83425.55,51.93,252.97
DDI - Cupom cambial,F20,82551.15,82602.57,51.42,210.59
DDI - Cupom cambial,F21,79245.62,79294.98,49.36,220.66
DDI - Cupom cambial,F22,76035.39,76082.75,47.36,278.78
DDI - Cupom cambial,F23,72994.86,73040.33,45.47,232.13
DDI - Cupom cambial,F24,69940.82,69984.39,43.57,287.34
DDI - Cupom cambial,F25,66891.43,66933.1,41.67,340.14
DI1 - DI de 1 dia,K13,99999.99,99972.3,-27.69,0.15
DI1 - DI de 1 dia,M13,99418.35,99390.82,-27.53,0.93
DI1 - DI de 1 dia,N13,98841.67,98814.3,-27.37,2.42
DI1 - DI de 1 dia,Q13,98164.93,98137.75,-27.18,1.2
DI1 - DI de 1 dia,V13,96874.6,96847.77,-26.83,1.9
DI1 - DI de 1 dia,F14,94962.99,94936.69,-26.3,3.65
DI1 - DI de 1 dia,J14,93173.18,93147.38,-25.8,10.59
DI1 - DI de 1 dia,N14,91358.87,91333.57,-25.3,7.02
DI1 - DI de 1 dia,V14,89423.89,89399.13,-24.76,3.06
DI1 - DI de 1 dia,F15,87509.93,87485.7,-24.23,10.37
DI1 - DI de 1 dia,J15,85678.72,85654.99,-23.73,26.99
DI1 - DI de 1 dia,N15,83844.77,83821.55,-23.22,3.83
DI1 - DI de 1 dia,V15,81939.54,81916.85,-22.69,14.35
DI1 - DI de 1 dia,F16,80175.27,80153.07,-22.2,23.87
DI1 - DI de 1 dia,J16,78461.6,78439.87,-21.73,46.36
DI1 - DI de 1 dia,N16,76735.49,76714.24,-21.25,26.59
DI1 - DI de 1 dia,V16,74956.49,74935.73,-20.76,27.91
DI1 - DI de 1 dia,F17,73296.57,73276.27,-20.3,29.07
DI1 - DI de 1 dia,J17,71684.74,71664.89,-19.85,30.15
DI1 - DI de 1 dia,N17,70065.65,70046.25,-19.4,4.35
DI1 - DI de 1 dia,V17,68450.42,68431.46,-18.96,43.24
DI1 - DI de 1 dia,F18,66928.61,66910.08,-18.53,61.61
DI1 - DI de 1 dia,J18,65487.96,65469.82,-18.14,127.97
