Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AL2 - Álcool Anidro,G07,900.0,897.0,-3.0,90.0
AL2 - Álcool Anidro,H07,920.0,914.67,-5.33,159.9
AL2 - Álcool Anidro,J07,925.0,920.0,-5.0,150.0
AL2 - Álcool Anidro,K07,935.0,930.0,-5.0,150.0
ALA - Álcool anidro,G07,900.0,897.0,-3.0,90.0
ALA - Álcool anidro,H07,920.0,914.67,-5.33,159.9
ALA - Álcool anidro,J07,925.0,920.0,-5.0,150.0
ALA - Álcool anidro,K07,935.0,930.0,-5.0,150.0
B19 - Global 2019,J07,122.375,120.8438,-1.5312,1635.32
B34 - Global 2034,J07,120.6563,118.9063,-1.75,1869.0
B37 - Global 2037,J07,106.4063,104.875,-1.5313,1635.42
B40 - Global 2040,J07,131.6563,130.6875,-0.9688,1034.67
BG2 - Boi gordo,F07,53.7,53.76,0.06,19.8
BG2 - Boi gordo,G07,52.3,52.13,-0.17,56.1
BG2 - Boi gordo,H07,51.75,51.8,0.05,16.5
BG2 - Boi gordo,J07,51.53,51.6,0.07,23.1
BG2 - Boi gordo,K07,51.12,51.23,0.11,36.3
BG2 - Boi gordo,M07,52.09,52.15,0.06,19.8
BG2 - Boi gordo,N07,54.47,54.53,0.06,19.8
BG2 - Boi gordo,Q07,55.79,55.89,0.1,33.0
BG2 - Boi gordo,U07,57.13,57.2,0.07,23.1
BG2 - Boi gordo,V07,58.86,58.92,0.06,19.8
BG2 - Boi gordo,X07,59.0,59.05,0.05,16.5
BGI - Boi gordo,F07,53.7,53.76,0.06,19.8
BGI - Boi gordo,G07,52.3,52.13,-0.17,56.1
BGI - Boi gordo,H07,51.75,51.8,0.05,16.5
BGI - Boi gordo,J07,51.53,51.6,0.07,23.1
BGI - Boi gordo,K07,51.12,51.23,0.11,36.3
BGI - Boi gordo,M07,52.09,52.15,0.06,19.8
BGI - Boi gordo,N07,54.47,54.53,0.06,19.8
BGI - Boi gordo,Q07,55.79,55.89,0.1,33.0
BGI - Boi gordo,U07,57.13,57.2,0.07,23.1
BGI - Boi gordo,V07,58.86,58.92,0.06,19.8
BGI - Boi gordo,X07,59.0,59.05,0.05,16.5
BRI - Futuro do Índice Brasil 50,G07,6528.0,6476.0,-52.0,520.0
BZ2 - Bezerro,G07,367.01,367.08,0.07,2.31
BZ2 - Bezerro,H07,359.82,360.02,0.2,6.6
BZ2 - Bezerro,J07,378.38,378.23,-0.15,4.95
BZ2 - Bezerro,K07,380.3,380.17,-0.13,4.29
