Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,MAI3,1035.0,1032.0,-3.0,90.0
ALA - Álcool anidro,AGO3,768.0,774.0,6.0,180.0
ALA - Álcool anidro,SET3,750.0,760.0,10.0,300.0
ALA - Álcool anidro,OUT3,784.0,784.0,0.0,0.0
ALA - Álcool anidro,NOV3,796.0,810.0,14.0,420.0
ALA - Álcool anidro,DEZ3,795.0,834.6,39.6,1188.0
BCB - C-Bond,JUL3,80.3438,80.1563,-0.1875,602.94
BGI - Boi gordo,ABR3,54.73,54.77,0.04,13.2
BGI - Boi gordo,MAI3,53.68,53.89,0.21,69.3
BGI - Boi gordo,JUN3,55.1,55.3,0.2,66.0
BGI - Boi gordo,JUL3,57.47,57.74,0.27,89.1
BGI - Boi gordo,AGO3,59.01,59.31,0.3,99.0
BGI - Boi gordo,OUT3,63.12,63.26,0.14,46.2
BZE - Bezerro,ABR3,396.0,395.0,-1.0,33.0
BZE - Bezerro,MAI3,397.0,396.0,-1.0,33.0
BZE - Bezerro,JUN3,398.0,396.0,-2.0,66.0
BZE - Bezerro,JUL3,397.0,396.0,-1.0,33.0
BZE - Bezerro,AGO3,400.0,401.0,1.0,33.0
CNL - Café conillon,MAI3,38.8,38.8,0.0,0.0
CNL - Café conillon,JUL3,42.0,42.0,0.0,0.0
CNL - Café conillon,SET3,41.5,41.5,0.0,0.0
COT - Algodão,JUL3,48.0,48.0,0.0,0.0
DDI - Cupom cambial,MAI3,99976.71,101757.98,1781.27,2837.29
DDI - Cupom cambial,JUN3,99513.53,101238.57,1725.04,2747.72
DDI - Cupom cambial,JUL3,98977.93,100634.95,1657.02,2639.38
DDI - Cupom cambial,AGO3,98311.91,99865.21,1553.3,2474.17
DDI - Cupom cambial,OUT3,96826.59,98224.43,1397.84,2226.54
DDI - Cupom cambial,JAN4,94420.14,95515.77,1095.63,1745.17
DDI - Cupom cambial,ABR4,92077.02,92743.52,666.5,1061.63
DDI - Cupom cambial,JUL4,89543.93,90129.79,585.86,933.18
DDI - Cupom cambial,OUT4,86981.81,87366.77,384.96,613.18
DDI - Cupom cambial,JAN5,84351.85,84633.12,281.27,448.02
DDI - Cupom cambial,ABR5,81863.54,82182.74,319.2,508.43
DDI - Cupom cambial,JUL5,79188.01,79583.2,395.19,629.47
DDI - Cupom cambial,OUT5,76616.73,76904.28,287.55,458.02
DDI - Cupom cambial,JAN6,74442.85,74495.14,52.29,83.29
DDI - Cupom cambial,ABR6,72248.11,72213.64,-34.47,54.9
DDI - Cupom cambial,JUL6,70015.6,70088.55,72.95,116.19
DDI - Cupom cambial,OUT6,68041.1,68014.72,-26.38,42.01
DDI - Cupom cambial,JAN7,66036.52,65993.98,-42.54,67.75
DDI - Cupom cambial,ABR7,64553.8,64310.12,-243.68,388.14
DDI - Cupom cambial,JUL7,62807.31,62516.15,-291.16,463.77
DDI - Cupom cambial,OUT7,61266.94,60776.57,-490.37,781.08
DDI - Cupom cambial,JAN8,59682.01,59348.59,-333.42,531.08
DDM - Cupom de DI x IGP-M,JUN3,98162.43,98162.43,0.0,0.0
DDM - Cupom de DI x IGP-M,JAN4,91526.04,91526.04,0.0,0.0
DDM - Cupom de DI x IGP-M,JAN5,82538.39,82538.39,0.0,0.0
DDM - Cupom de DI x IGP-M,ABR5,80541.46,80541.46,0.0,0.0
DDM - Cupom de DI x IGP-M,JAN6,72032.61,72032.61,0.0,0.0
DI1 - DI de 1 dia,MAI3,98808.08,98806.35,-1.73,1.73
DI1 - DI de 1 dia,JUN3,96917.76,96904.02,-13.74,13.74
DI1 - DI de 1 dia,JUL3,95172.04,95131.14,-40.9,40.9
DI1 - DI de 1 dia,AGO3,93219.09,93147.96,-71.13,71.13
DI1 - DI de 1 dia,OUT3,89740.12,89561.73,-178.39,178.39
DI1 - DI de 1 dia,JAN4,84673.2,84350.49,-322.71,322.71
DI1 - DI de 1 dia,ABR4,79948.93,79649.3,-299.63,299.63
DI1 - DI de 1 dia,JUL4,75448.53,75088.92,-359.61,359.61
DI1 - DI de 1 dia,OUT4,71006.28,70589.4,-416.88,416.88
DI1 - DI de 1 dia,JAN5,66934.21,66357.68,-576.53,576.53
