Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
A18 - A-Bond 2018,ABR6,108.9375,108.4062,-0.5313,601.37
AL2 - Álcool Anidro,FEV6,1090.0,1066.0,-24.0,720.0
AL2 - Álcool Anidro,MAR6,1084.0,1080.0,-4.0,120.0
AL2 - Álcool Anidro,ABR6,1090.0,1070.0,-20.0,600.0
AL2 - Álcool Anidro,JUN6,1000.0,980.0,-20.0,600.0
AL2 - Álcool Anidro,JUL6,970.0,960.0,-10.0,300.0
AL2 - Álcool Anidro,AGO6,950.0,930.0,-20.0,600.0
ALA - Álcool anidro,FEV6,1090.0,1066.0,-24.0,720.0
ALA - Álcool anidro,MAR6,1084.0,1080.0,-4.0,120.0
ALA - Álcool anidro,ABR6,1090.0,1070.0,-20.0,600.0
ALA - Álcool anidro,JUN6,1000.0,980.0,-20.0,600.0
ALA - Álcool anidro,JUL6,970.0,960.0,-10.0,300.0
ALA - Álcool anidro,AGO6,950.0,930.0,-20.0,600.0
B15 - Global 2015,ABR6,108.0312,107.6875,-0.3437,389.03
B19 - Global 2019,ABR6,114.5625,113.8125,-0.75,848.92
B27 - Global 2027,ABR6,127.5625,126.625,-0.9375,1061.15
B34 - Global 2034,ABR6,108.8125,107.4062,-1.4063,1591.79
B40 - Global 2040,ABR6,129.6562,129.0,-0.6562,742.75
BG2 - Boi gordo,JAN6,48.93,48.9,-0.03,9.9
BG2 - Boi gordo,FEV6,48.93,49.03,0.1,33.0
BG2 - Boi gordo,MAR6,49.08,49.24,0.16,52.8
BG2 - Boi gordo,ABR6,49.1,49.12,0.02,6.6
BG2 - Boi gordo,MAI6,49.14,49.25,0.11,36.3
BG2 - Boi gordo,JUN6,50.25,50.53,0.28,92.4
BG2 - Boi gordo,JUL6,51.81,52.3,0.49,161.7
BG2 - Boi gordo,AGO6,53.3,53.6,0.3,99.0
BG2 - Boi gordo,SET6,54.86,55.5,0.64,211.2
BG2 - Boi gordo,OUT6,56.54,56.98,0.44,145.2
BG2 - Boi gordo,NOV6,56.8,57.53,0.73,240.9
BG2 - Boi gordo,DEZ6,57.0,57.2,0.2,66.0
