Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AL2 - Álcool Anidro,H07,858.0,885.0,27.0,810.0
AL2 - Álcool Anidro,J07,885.5,892.0,6.5,195.0
AL2 - Álcool Anidro,K07,825.0,831.0,6.0,180.0
AL2 - Álcool Anidro,M07,770.0,776.0,6.0,180.0
AL2 - Álcool Anidro,N07,770.0,776.0,6.0,180.0
ALA - Álcool anidro,H07,858.0,885.0,27.0,810.0
ALA - Álcool anidro,J07,885.5,892.0,6.5,195.0
ALA - Álcool anidro,K07,825.0,831.0,6.0,180.0
ALA - Álcool anidro,M07,770.0,776.0,6.0,180.0
ALA - Álcool anidro,N07,770.0,776.0,6.0,180.0
B19 - Global 2019,J07,123.75,122.6563,-1.0937,1156.04
B34 - Global 2034,J07,120.9688,121.0625,0.0937,99.04
B37 - Global 2037,J07,106.9688,106.625,-0.3438,363.39
B40 - Global 2040,J07,132.0,131.75,-0.25,264.25
BG2 - Boi gordo,G07,54.23,54.61,0.38,125.4
BG2 - Boi gordo,H07,53.2,53.55,0.35,115.5
BG2 - Boi gordo,J07,52.7,52.96,0.26,85.8
BG2 - Boi gordo,K07,52.21,52.53,0.32,105.6
BG2 - Boi gordo,M07,53.05,53.55,0.5,165.0
BG2 - Boi gordo,N07,55.41,55.85,0.44,145.2
BG2 - Boi gordo,Q07,56.97,57.59,0.62,204.6
BG2 - Boi gordo,U07,58.1,58.7,0.6,198.0
BG2 - Boi gordo,V07,59.73,60.38,0.65,214.5
BG2 - Boi gordo,X07,59.7,60.1,0.4,132.0
BG2 - Boi gordo,Z07,59.2,59.2,0.0,0.0
BGI - Boi gordo,G07,54.23,54.61,0.38,125.4
BGI - Boi gordo,H07,53.2,53.55,0.35,115.5
BGI - Boi gordo,J07,52.7,52.96,0.26,85.8
BGI - Boi gordo,K07,52.21,52.53,0.32,105.6
BGI - Boi gordo,M07,53.05,53.55,0.5,165.0
BGI - Boi gordo,N07,55.41,55.85,0.44,145.2
BGI - Boi gordo,Q07,56.97,57.59,0.62,204.6
BGI - Boi gordo,U07,58.1,58.7,0.6,198.0
BGI - Boi gordo,V07,59.73,60.38,0.65,214.5
BGI - Boi gordo,X07,59.7,60.1,0.4,132.0
BGI - Boi gordo,Z07,59.2,59.2,0.0,0.0
BRI - Futuro do Índice Brasil 50,J07,6582.0,6500.0,-82.0,820.0
BZ2 - Bezerro,G07,369.4,369.91,0.51,16.83
BZ2 - Bezerro,H07,362.71,363.09,0.38,12.54
BZ2 - Bezerro,J07,377.21,377.18,-0.03,0.99
BZ2 - Bezerro,K07,379.27,379.22,-0.05,1.65
BZE - Bezerro,G07,369.4,369.91,0.51,16.83
BZE - Bezerro,H07,362.71,363.09,0.38,12.54
BZE - Bezerro,J07,377.21,377.18,-0.03,0.99
BZE - Bezerro,K07,379.27,379.22,-0.05,1.65
CN2 - Milho,H07,19.78,19.94,0.16,72.0
CN2 - Milho,K07,19.64,19.64,0.0,0.0
CN2 - Milho,N07,19.62,19.75,0.13,58.5
CN2 - Milho,U07,19.9,19.98,0.08,36.0
CN2 - Milho,X07,20.65,20.9,0.25,112.5
CN2 - Milho,F08,21.95,21.95,0.0,0.0
CO2 - Algodão,K07,63.9,63.75,-0.15,87.36
CO2 - Algodão,N07,58.25,58.1,-0.15,87.36
CO2 - Algodão,V07,57.2,57.05,-0.15,87.36
COT - Algodão,K07,63.9,63.75,-0.15,87.36
COT - Algodão,N07,58.25,58.1,-0.15,87.36
COT - Algodão,V07,57.2,57.05,-0.15,87.36
DAP - Cupom de DI x IPCA,K09,84591.96,84627.16,35.2,46.2
DAP - Cupom de DI x IPCA,Q10,77052.6,77101.47,48.87,64.14
DAP - Cupom de DI x IPCA,K15,54023.64,54069.44,45.8,60.11
DDI - Cupom cambial,H07,99946.21,100133.34,187.13,196.79
DDI - Cupom cambial,J07,99376.69,99581.18,204.49,215.05
DDI - Cupom cambial,K07,98874.29,99075.98,201.69,212.1
DDI - Cupom cambial,M07,98384.71,98585.14,200.43,210.78
DDI - Cupom cambial,N07,97919.39,98122.59,203.2,213.69
DDI - Cupom cambial,V07,96527.17,96747.04,219.87,231.22
DDI - Cupom cambial,F08,95154.9,95365.25,210.35,221.21
DDI - Cupom cambial,J08,93832.29,94041.09,208.8,219.58
DDI - Cupom cambial,N08,92528.98,92764.86,235.88,248.06
DDI - Cupom cambial,V08,91275.86,91502.47,226.61,238.31
DDI - Cupom cambial,F09,90069.87,90291.42,221.55,232.99
DDI - Cupom cambial,J09,88884.36,89123.12,238.76,251.09
DDI - Cupom cambial,N09,87780.07,87948.81,168.74,177.45
DDI - Cupom cambial,V09,86590.24,86741.47,151.23,159.04
DDI - Cupom cambial,F10,85378.89,85555.91,177.02,186.16
DDI - Cupom cambial,J10,84272.83,84437.27,164.44,172.93
DDI - Cupom cambial,N10,83205.33,83261.83,56.5,59.41
DDI - Cupom cambial,V10,82046.89,82087.13,40.24,42.31
DDI - Cupom cambial,F11,80749.1,80903.28,154.18,162.14
DDI - Cupom cambial,J11,79652.51,79797.21,144.7,152.17
DDI - Cupom cambial,N11,78563.52,78698.85,135.33,142.31
DDI - Cupom cambial,V11,77429.8,77555.95,126.15,132.66
DDI - Cupom cambial,F12,76369.03,76515.73,146.7,154.27
DDI - Cupom cambial,J12,75263.17,75432.16,168.99,177.71
DDI - Cupom cambial,N12,74199.55,74422.56,223.01,234.52
DDI - Cupom cambial,V12,73149.28,73336.36,187.08,196.74
DDI - Cupom cambial,F13,72062.79,72275.49,212.7,223.68
DDI - Cupom cambial,J13,71057.73,71328.94,271.21,285.21
DDI - Cupom cambial,N13,70143.76,70379.17,235.41,247.56
