Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,FEV4,606.0,615.0,9.0,270.0
ALA - Álcool anidro,MAR4,620.0,630.0,10.0,300.0
ALA - Álcool anidro,ABR4,610.0,625.0,15.0,450.0
ALA - Álcool anidro,MAI4,582.2,582.2,0.0,0.0
B40 - Global 2040,ABR4,116.8345,115.5389,-1.2956,1815.26
BCB - C-Bond,ABR4,99.3438,99.2188,-0.125,350.27
BGI - Boi gordo,JAN4,60.59,60.6,0.01,3.3
BGI - Boi gordo,FEV4,60.31,60.27,-0.04,13.2
BGI - Boi gordo,MAR4,59.75,59.75,0.0,0.0
BGI - Boi gordo,ABR4,59.35,59.35,0.0,0.0
BGI - Boi gordo,MAI4,58.6,58.6,0.0,0.0
BGI - Boi gordo,JUN4,60.29,60.33,0.04,13.2
BGI - Boi gordo,JUL4,62.8,62.82,0.02,6.6
BGI - Boi gordo,AGO4,64.32,64.21,-0.11,36.3
BGI - Boi gordo,SET4,66.4,66.2,-0.2,66.0
BGI - Boi gordo,OUT4,68.3,68.1,-0.2,66.0
BGI - Boi gordo,NOV4,68.75,68.5,-0.25,82.5
BZE - Bezerro,FEV4,380.0,380.0,0.0,0.0
BZE - Bezerro,MAR4,392.0,392.0,0.0,0.0
BZE - Bezerro,ABR4,399.0,398.5,-0.5,16.5
BZE - Bezerro,MAI4,400.0,400.0,0.0,0.0
DDI - Cupom cambial,FEV4,98889.32,99540.45,651.13,916.88
DDI - Cupom cambial,MAR4,98778.92,99406.21,627.29,883.31
DDI - Cupom cambial,ABR4,98623.84,99229.15,605.31,852.36
DDI - Cupom cambial,MAI4,98464.84,99053.22,588.38,828.52
DDI - Cupom cambial,JUL4,98104.65,98658.25,553.6,779.55
DDI - Cupom cambial,OUT4,97400.67,97898.18,497.51,700.56
DDI - Cupom cambial,JAN5,96501.23,96960.5,459.27,646.72
DDI - Cupom cambial,ABR5,95558.12,96020.89,462.77,651.64
DDI - Cupom cambial,JUL5,94507.16,94975.28,468.12,659.18
DDI - Cupom cambial,OUT5,93305.47,93789.3,483.83,681.3
DDI - Cupom cambial,JAN6,92039.61,92592.59,552.98,778.67
DDI - Cupom cambial,ABR6,90635.51,91224.76,589.25,829.75
DDI - Cupom cambial,JUL6,89249.23,89766.38,517.15,728.22
DDI - Cupom cambial,OUT6,87582.71,88114.85,532.14,749.33
DDI - Cupom cambial,JAN7,85898.63,86541.37,642.74,905.07
DDI - Cupom cambial,ABR7,84339.17,84968.79,629.62,886.59
DDI - Cupom cambial,JUL7,82772.73,83399.82,627.09,883.03
DDI - Cupom cambial,OUT7,81144.81,81781.25,636.44,896.2
DDI - Cupom cambial,JAN8,79609.8,80095.22,485.42,683.54
DDI - Cupom cambial,ABR8,78110.01,78506.63,396.62,558.5
DDI - Cupom cambial,JUL8,76707.54,77035.04,327.5,461.16
DDI - Cupom cambial,OUT8,75223.06,75554.89,331.83,467.26
DDI - Cupom cambial,JAN9,73710.0,74014.13,304.13,428.26
DDI - Cupom cambial,JAN0,68742.72,69054.98,312.26,439.7
DDM - Cupom de DI x IGP-M,JAN5,93052.89,93091.19,38.3,56.49
DDM - Cupom de DI x IGP-M,ABR5,91287.44,91383.02,95.58,140.98
DDM - Cupom de DI x IGP-M,JAN6,86000.52,86260.77,260.25,383.87
DI1 - DI de 1 dia,FEV4,99183.14,99184.54,1.4,1.4
DI1 - DI de 1 dia,MAR4,98164.74,98171.69,6.95,6.95
DI1 - DI de 1 dia,ABR4,96898.12,96921.72,23.6,23.6
DI1 - DI de 1 dia,MAI4,95834.36,95851.39,17.03,17.03
DI1 - DI de 1 dia,JUL4,93682.16,93716.7,34.54,34.54
DI1 - DI de 1 dia,OUT4,90351.24,90376.1,24.86,24.86
DI1 - DI de 1 dia,JAN5,87228.59,87309.88,81.29,81.29
DI1 - DI de 1 dia,ABR5,84287.25,84373.05,85.8,85.8
DI1 - DI de 1 dia,JUL5,81330.34,81420.55,90.21,90.21
DI1 - DI de 1 dia,OUT5,78328.55,78478.33,149.78,149.78
DI1 - DI de 1 dia,JAN6,75564.51,75691.29,126.78,126.78
DI1 - DI de 1 dia,ABR6,72767.97,72934.07,166.1,166.1
DI1 - DI de 1 dia,JUL6,70151.85,70329.76,177.91,177.91
DI1 - DI de 1 dia,OUT6,67487.88,67692.87,204.99,204.99
DI1 - DI de 1 dia,JAN7,65028.77,65227.41,198.64,198.64
DI1 - DI de 1 dia,ABR7,62550.05,62809.33,259.28,259.28
DI1 - DI de 1 dia,JUL7,60155.78,60388.38,232.6,232.6
DI1 - DI de 1 dia,OUT7,57668.54,58019.15,350.61,350.61
DI1 - DI de 1 dia,JAN8,55370.48,55748.42,377.94,377.94
DI1 - DI de 1 dia,JUL8,51213.52,51468.53,255.01,255.01
DI1 - DI de 1 dia,OUT8,49090.61,49289.78,199.17,199.17
DI1 - DI de 1 dia,JAN0,39600.24,40171.15,570.91,570.91
DI1 - DI de 1 dia,ABR0,38034.32,38604.96,570.64,570.64
DOL - Dólar comercial,FEV4,2807.965,2826.4,18.435,921.75
DOL - Dólar comercial,MAR4,2833.921,2851.715,17.794,889.7
DOL - Dólar comercial,ABR4,2866.437,2883.333,16.896,844.8
DOL - Dólar comercial,MAI4,2893.602,2910.376,16.774,838.7
DOL - Dólar comercial,JUN4,2921.305,2937.484,16.179,808.95
DOL - Dólar comercial,JUL4,2949.227,2964.787,15.56,778.0
DOL - Dólar comercial,AGO4,2978.437,2993.624,15.187,759.35
DOL - Dólar comercial,SET4,3007.587,3022.666,15.079,753.95
DOL - Dólar comercial,OUT4,3036.035,3050.703,14.668,733.4
DOL - Dólar comercial,NOV4,3061.159,3074.976,13.817,690.85
DOL - Dólar comercial,DEZ4,3086.387,3099.357,12.97,648.5
DOL - Dólar comercial,JAN5,3115.567,3127.607,12.04,602.0
DOM - Dólar comercial fracionário,FEV4,2807.965,2826.4,18.435,92.17
DOM - Dólar comercial fracionário,MAR4,2833.921,2851.715,17.794,88.97
FRC - FRA de cupom,MAR4,1.44,1.74,0.3,0.15
FRC - FRA de cupom,ABR4,1.64,1.91,0.27,0.13
FRC - FRA de cupom,MAI4,1.71,1.95,0.24,0.12
FRC - FRA de cupom,JUL4,1.92,2.15,0.23,0.11
FRC - FRA de cupom,OUT4,2.27,2.5,0.23,0.11
FRC - FRA de cupom,JAN5,2.65,2.85,0.2,0.1
FRC - FRA de cupom,ABR5,2.96,3.11,0.15,0.07
FRC - FRA de cupom,JUL5,3.24,3.36,0.12,0.06
FRC - FRA de cupom,OUT5,3.54,3.62,0.08,0.04
FRC - FRA de cupom,JAN6,3.83,3.86,0.03,0.01
FRC - FRA de cupom,ABR6,4.14,4.15,0.01,0.0
FRC - FRA de cupom,JUL6,4.41,4.44,0.03,0.01
FRC - FRA de cupom,OUT6,4.78,4.8,0.02,0.01
FRC - FRA de cupom,JAN7,5.11,5.08,-0.03,0.01
FRC - FRA de cupom,ABR7,5.38,5.35,-0.03,0.01
FRC - FRA de cupom,JUL7,5.63,5.59,-0.04,0.02
FRC - FRA de cupom,OUT7,5.89,5.85,-0.04,0.02
FRC - FRA de cupom,JAN8,6.1,6.11,0.01,0.0
FRC - FRA de cupom,ABR8,6.3,6.35,0.05,0.02
FRC - FRA de cupom,JUL8,6.46,6.53,0.07,0.03
FRC - FRA de cupom,OUT8,6.65,6.71,0.06,0.03
FRC - FRA de cupom,JAN9,6.85,6.91,0.06,0.03
FRC - FRA de cupom,JAN0,7.3,7.35,0.05,0.02
ICF - Café Arábica 4/5,MAR4,77.3,76.6,-0.7,196.6
ICF - Café Arábica 4/5,MAI4,79.0,78.1,-0.9,252.77
ICF - Café Arábica 4/5,JUL4,80.0,79.4,-0.6,168.51
ICF - Café Arábica 4/5,SET4,80.3,79.75,-0.55,154.47
ICF - Café Arábica 4/5,DEZ4,83.3,82.75,-0.55,154.47
IND - Ibovespa,FEV4,24531.0,24294.0,-237.0,711.0
IND - Ibovespa,ABR4,25048.0,24802.0,-246.0,738.0
IND - Ibovespa,JUN4,25640.0,25386.0,-254.0,762.0
IND - Ibovespa,AGO4,26286.0,26026.0,-260.0,780.0
IND - Ibovespa,OUT4,26849.0,26611.0,-238.0,714.0
IND - Ibovespa,DEZ4,26500.0,27215.0,715.0,2145.0
INF - Ibovespa fracionário,FEV4,24531.0,24294.0,-237.0,71.1
SOI - Soja,MAR4,282.0,282.0,0.0,0.0
SOI - Soja,ABR4,274.0,274.0,0.0,0.0
SOI - Soja,MAI4,271.0,274.0,3.0,842.58
