Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,MAR4,445.0,433.0,-12.0,360.0
ALA - Álcool anidro,ABR4,450.0,450.0,0.0,0.0
ALA - Álcool anidro,MAI4,445.0,442.0,-3.0,90.0
ALA - Álcool anidro,JUN4,445.0,444.0,-1.0,30.0
ALA - Álcool anidro,JUL4,465.0,460.0,-5.0,150.0
ALA - Álcool anidro,AGO4,470.0,465.0,-5.0,150.0
ALA - Álcool anidro,SET4,500.0,495.0,-5.0,150.0
B40 - Global 2040,ABR4,105.0249,104.6721,-0.3528,513.99
BCB - C-Bond,ABR4,95.5,95.4063,-0.0937,273.02
BGI - Boi gordo,FEV4,58.25,58.26,0.01,3.3
BGI - Boi gordo,MAR4,57.77,57.68,-0.09,29.7
BGI - Boi gordo,ABR4,57.55,57.36,-0.19,62.7
BGI - Boi gordo,MAI4,56.86,56.76,-0.1,33.0
BGI - Boi gordo,JUN4,58.63,58.57,-0.06,19.8
BGI - Boi gordo,JUL4,60.85,60.81,-0.04,13.2
BGI - Boi gordo,AGO4,62.74,62.67,-0.07,23.1
BGI - Boi gordo,SET4,64.73,64.66,-0.07,23.1
BGI - Boi gordo,OUT4,66.65,66.5,-0.15,49.5
BGI - Boi gordo,NOV4,67.25,67.0,-0.25,82.5
BRI - Futuro do Índice Brasil 50,ABR4,2735.0,2807.0,72.0,720.0
BZE - Bezerro,FEV4,374.1,374.21,0.11,3.63
BZE - Bezerro,MAR4,381.3,380.0,-1.3,42.9
BZE - Bezerro,ABR4,386.0,386.0,0.0,0.0
BZE - Bezerro,MAI4,390.0,390.0,0.0,0.0
DDI - Cupom cambial,MAR4,99930.96,99154.21,-776.75,1140.61
DDI - Cupom cambial,ABR4,99824.24,98814.77,-1009.47,1482.35
DDI - Cupom cambial,MAI4,99685.78,98688.27,-997.51,1464.79
DDI - Cupom cambial,JUN4,99527.98,98538.62,-989.36,1452.82
DDI - Cupom cambial,JUL4,99306.64,98330.43,-976.21,1433.51
DDI - Cupom cambial,OUT4,98505.35,97576.74,-928.61,1363.61
DDI - Cupom cambial,JAN5,97546.37,96643.72,-902.65,1325.49
DDI - Cupom cambial,ABR5,96580.63,95714.24,-866.39,1272.25
DDI - Cupom cambial,JUL5,95474.74,94616.83,-857.91,1259.79
DDI - Cupom cambial,OUT5,94205.31,93394.32,-810.99,1190.89
DDI - Cupom cambial,JAN6,92917.29,92059.84,-857.45,1259.12
DDI - Cupom cambial,ABR6,91536.07,90698.1,-837.97,1230.51
DDI - Cupom cambial,JUL6,90046.0,89306.29,-739.71,1086.22
DDI - Cupom cambial,OUT6,88406.56,87691.86,-714.7,1049.5
DDI - Cupom cambial,JAN7,86689.19,85904.09,-785.1,1152.88
DDI - Cupom cambial,ABR7,85006.45,84307.36,-699.09,1026.57
DDI - Cupom cambial,JUL7,83437.11,82787.68,-649.43,953.65
DDI - Cupom cambial,OUT7,81798.08,81182.89,-615.19,903.37
DDI - Cupom cambial,JAN8,80093.25,79517.59,-575.66,845.32
DDI - Cupom cambial,ABR8,78665.6,78055.3,-610.3,896.19
DDI - Cupom cambial,JUL8,77098.11,76532.96,-565.15,829.89
DDI - Cupom cambial,OUT8,75361.31,74794.41,-566.9,832.46
DDI - Cupom cambial,JAN9,73909.34,73258.85,-650.49,955.21
DDI - Cupom cambial,JAN0,68009.86,67573.86,-436.0,640.24
DDM - Cupom de DI x IGP-M,JAN5,93506.66,93404.67,-101.99,152.46
