Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
A18 - A-Bond 2018,V06,105.25,105.2188,-0.0312,34.52
AL2 - Álcool Anidro,Q06,1149.0,1150.0,1.0,30.0
AL2 - Álcool Anidro,U06,1140.0,1145.0,5.0,150.0
AL2 - Álcool Anidro,V06,1136.0,1140.0,4.0,120.0
AL2 - Álcool Anidro,X06,1140.0,1140.0,0.0,0.0
AL2 - Álcool Anidro,Z06,1154.0,1150.09,-3.91,117.3
AL2 - Álcool Anidro,F07,1159.0,1155.33,-3.67,110.1
AL2 - Álcool Anidro,G07,1171.8,1171.8,0.0,0.0
AL2 - Álcool Anidro,H07,1175.0,1175.0,0.0,0.0
ALA - Álcool anidro,Q06,1149.0,1150.0,1.0,30.0
ALA - Álcool anidro,U06,1140.0,1145.0,5.0,150.0
ALA - Álcool anidro,V06,1136.0,1140.0,4.0,120.0
ALA - Álcool anidro,X06,1140.0,1140.0,0.0,0.0
ALA - Álcool anidro,Z06,1154.0,1150.09,-3.91,117.3
ALA - Álcool anidro,F07,1159.0,1155.33,-3.67,110.1
ALA - Álcool anidro,G07,1171.8,1171.8,0.0,0.0
ALA - Álcool anidro,H07,1175.0,1175.0,0.0,0.0
B15 - Global 2015,V06,104.25,104.5,0.25,276.62
B19 - Global 2019,V06,111.0313,111.1563,0.125,138.31
B34 - Global 2034,V06,105.5313,105.7813,0.25,276.62
B40 - Global 2040,V06,123.7813,124.1875,0.4062,449.46
BG2 - Boi gordo,N06,50.92,50.94,0.02,6.6
BG2 - Boi gordo,Q06,53.39,53.65,0.26,85.8
BG2 - Boi gordo,U06,55.54,55.75,0.21,69.3
BG2 - Boi gordo,V06,57.82,57.97,0.15,49.5
BG2 - Boi gordo,X06,58.5,58.56,0.06,19.8
BG2 - Boi gordo,Z06,58.0,58.0,0.0,0.0
BG2 - Boi gordo,F07,57.45,57.31,-0.14,46.2
BG2 - Boi gordo,G07,57.34,57.2,-0.14,46.2
BG2 - Boi gordo,J07,57.25,57.15,-0.1,33.0
BG2 - Boi gordo,K07,56.9,56.8,-0.1,33.0
BG2 - Boi gordo,V07,63.2,63.2,0.0,0.0
BGI - Boi gordo,N06,50.92,50.94,0.02,6.6
BGI - Boi gordo,Q06,53.39,53.65,0.26,85.8
BGI - Boi gordo,U06,55.54,55.75,0.21,69.3
BGI - Boi gordo,V06,57.82,57.97,0.15,49.5
BGI - Boi gordo,X06,58.5,58.56,0.06,19.8
BGI - Boi gordo,Z06,58.0,58.0,0.0,0.0
BGI - Boi gordo,F07,57.45,57.31,-0.14,46.2
BGI - Boi gordo,G07,57.34,57.2,-0.14,46.2
BGI - Boi gordo,J07,57.25,57.15,-0.1,33.0
BGI - Boi gordo,K07,56.9,56.8,-0.1,33.0
BGI - Boi gordo,V07,63.2,63.2,0.0,0.0
BRI - Futuro do Índice Brasil 50,Q06,5211.0,5188.0,-23.0,230.0
