Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AL2 - Álcool Anidro,Z07,700.0,698.0,-2.0,60.0
ALA - Álcool anidro,Z07,700.0,698.0,-2.0,60.0
B19 - Global 2019,N07,122.125,121.1875,-0.9375,910.31
B34 - Global 2034,N07,122.5938,120.7813,-1.8125,1759.93
B40 - Global 2040,N07,130.875,129.9688,-0.9062,879.92
BG2 - Boi gordo,M07,57.16,57.5,0.34,112.2
BG2 - Boi gordo,N07,59.15,59.41,0.26,85.8
BG2 - Boi gordo,Q07,60.35,60.73,0.38,125.4
BG2 - Boi gordo,U07,62.11,62.62,0.51,168.3
BG2 - Boi gordo,V07,63.35,63.75,0.4,132.0
BG2 - Boi gordo,X07,62.0,62.3,0.3,99.0
BG2 - Boi gordo,Z07,61.7,62.0,0.3,99.0
BG2 - Boi gordo,K08,58.7,59.1,0.4,132.0
BG2 - Boi gordo,V08,66.4,66.55,0.15,49.5
BGI - Boi gordo,M07,57.16,57.5,0.34,112.2
BGI - Boi gordo,N07,59.15,59.41,0.26,85.8
BGI - Boi gordo,Q07,60.35,60.73,0.38,125.4
BGI - Boi gordo,U07,62.11,62.62,0.51,168.3
BGI - Boi gordo,V07,63.35,63.75,0.4,132.0
BGI - Boi gordo,X07,62.0,62.3,0.3,99.0
BGI - Boi gordo,Z07,61.7,62.0,0.3,99.0
BGI - Boi gordo,K08,58.7,59.1,0.4,132.0
BGI - Boi gordo,V08,66.4,66.55,0.15,49.5
BRI - Futuro do Índice Brasil 50,Q07,7642.0,7535.0,-107.0,1070.0
CN2 - Milho,N07,19.45,19.56,0.11,49.5
CN2 - Milho,U07,19.29,19.4,0.11,49.5
CN2 - Milho,X07,19.52,19.55,0.03,13.5
CN2 - Milho,F08,20.25,20.39,0.14,63.0
CN2 - Milho,H08,18.8,18.9,0.1,45.0
CN2 - Milho,K08,18.47,18.57,0.1,45.0
CO2 - Algodão,V07,56.8,56.7,-0.1,53.43
COT - Algodão,V07,56.8,56.7,-0.1,53.43
DAP - Cupom de DI x IPCA,Q10,81721.02,81675.86,-45.16,60.08
DAP - Cupom de DI x IPCA,K15,61682.96,61350.05,-332.91,442.92
