Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,MAR1,704.0,704.0,0.0,0.0
ALA - Álcool anidro,MAI1,709.0,710.0,1.0,30.0
ALA - Álcool anidro,AGO1,607.0,609.0,2.0,60.0
ALA - Álcool anidro,OUT1,610.0,613.0,3.0,90.0
ALA - Álcool anidro,DEZ1,630.0,632.0,2.0,60.0
ALA - Álcool anidro,MAR2,648.0,650.0,2.0,60.0
BCB - C-Bond,ABR1,80.5938,80.5938,0.0,0.0
BCB - C-Bond,OUT1,71.9063,71.9063,0.0,0.0
BEI - EI-Bond,ABR1,93.875,93.9063,0.0313,31.0
BGI - Boi gordo,MAR1,38.15,38.0,-0.15,49.5
BGI - Boi gordo,ABR1,37.8,37.9,0.1,33.0
BGI - Boi gordo,MAI1,37.7,37.8,0.1,33.0
BGI - Boi gordo,JUN1,39.2,39.34,0.14,46.2
BGI - Boi gordo,JUL1,41.4,41.4,0.0,0.0
BGI - Boi gordo,AGO1,41.05,41.4,0.35,115.5
BGI - Boi gordo,SET1,42.5,42.7,0.2,66.0
BGI - Boi gordo,OUT1,43.15,43.3,0.15,49.5
BGI - Boi gordo,NOV1,42.9,43.1,0.2,66.0
BGI - Boi gordo,DEZ1,42.85,42.95,0.1,33.0
DDI - Cupom cambial,MAR1,99325.26,99354.42,29.16,28.99
DDI - Cupom cambial,ABR1,98743.14,98779.2,36.06,35.85
DDI - Cupom cambial,MAI1,98277.57,98361.7,84.13,83.64
DDI - Cupom cambial,JUN1,97682.97,97765.12,82.15,81.67
DDI - Cupom cambial,JUL1,97126.91,97228.45,101.54,100.95
DDI - Cupom cambial,AGO1,96523.06,96641.18,118.12,117.43
DDI - Cupom cambial,SET1,95837.66,95983.98,146.32,145.47
DDI - Cupom cambial,OUT1,95262.89,95408.47,145.58,144.73
DDI - Cupom cambial,NOV1,94597.91,94752.25,154.34,153.44
DDI - Cupom cambial,DEZ1,94004.11,94156.05,151.94,151.05
DDI - Cupom cambial,JAN2,93415.97,93566.38,150.41,149.53
DDI - Cupom cambial,ABR2,91498.93,91728.67,229.74,228.4
DDI - Cupom cambial,JUL2,89392.37,89623.4,231.03,229.69
DDI - Cupom cambial,OUT2,87163.08,87473.33,310.25,308.45
DDI - Cupom cambial,JAN3,84883.65,85000.72,117.07,116.39
DDI - Cupom cambial,ABR3,82691.23,82847.68,156.45,155.54
DDI - Cupom cambial,JUL3,80457.48,80586.27,128.79,128.04
DDI - Cupom cambial,OUT3,78081.98,78237.7,155.72,154.81
DDI - Cupom cambial,JAN4,75813.94,75976.3,162.36,161.41
DDI - Cupom cambial,ABR4,73708.21,73855.0,146.79,145.93
DDI - Cupom cambial,JUL4,71670.57,71762.54,91.97,91.43
DDI - Cupom cambial,OUT4,69602.08,69652.52,50.44,50.14
DDI - Cupom cambial,JAN5,67652.1,67658.6,6.5,6.46
DDI - Cupom cambial,ABR5,65785.42,65781.43,-3.99,3.96
DDI - Cupom cambial,JUL5,63917.67,63920.45,2.78,2.76
DDI - Cupom cambial,OUT5,62054.77,62027.32,-27.45,27.29
DDI - Cupom cambial,JAN6,60318.97,60296.66,-22.31,22.18
DI1 - DI de 1 dia,MAR1,99389.52,99387.0,-2.52,2.52
DI1 - DI de 1 dia,ABR1,98179.74,98176.72,-3.02,3.02
DI1 - DI de 1 dia,MAI1,97094.24,97089.0,-5.24,5.24
DI1 - DI de 1 dia,JUN1,95911.58,95895.0,-16.58,16.58
DI1 - DI de 1 dia,JUL1,94823.11,94810.59,-12.52,12.52
DI1 - DI de 1 dia,OUT1,91384.12,91365.94,-18.18,18.18
DI1 - DI de 1 dia,NOV1,90225.4,90185.0,-40.4,40.4
DI1 - DI de 1 dia,JAN2,88084.2,88040.0,-44.2,44.2
DI1 - DI de 1 dia,ABR2,84922.44,84890.0,-32.44,32.44
DI1 - DI de 1 dia,JUL2,81735.66,81685.0,-50.66,50.66
