Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),V11,1799.186,1802.291,3.105,186.3
AUD - Dólar Australiano (em Reais),X11,1805.517,1834.499,28.982,1738.92
AUD - Dólar Australiano (em Reais),Z11,1809.856,1838.409,28.553,1713.18
B20 - Global 2020,V11,162.0625,161.5,-0.5625,521.55
B20 - Global 2020,F12,159.0,158.4062,-0.5938,550.57
B40 - Global 2040,V11,132.0625,131.67,-0.3925,363.92
B40 - Global 2040,F12,129.4375,129.0,-0.4375,405.65
BGI - Boi gordo,U11,98.55,98.55,0.0,0.0
BGI - Boi gordo,V11,101.58,101.12,-0.46,151.8
BGI - Boi gordo,X11,103.4,103.05,-0.35,115.5
BGI - Boi gordo,Z11,103.02,102.7,-0.32,105.6
BGI - Boi gordo,F12,99.41,99.1,-0.31,102.3
BGI - Boi gordo,V12,100.51,100.5,-0.01,3.3
CAD - Dólar Canadense (em Reais),V11,1781.867,1779.569,-2.298,137.88
CAD - Dólar Canadense (em Reais),X11,1793.474,1816.735,23.261,1395.66
CAD - Dólar Canadense (em Reais),Z11,1803.249,1826.112,22.863,1371.78
CCM - Milho,X11,31.43,30.29,-1.14,513.0
CCM - Milho,F12,31.82,30.76,-1.06,477.0
CCM - Milho,H12,27.63,27.0,-0.63,283.5
CCM - Milho,K12,27.16,26.5,-0.66,297.0
CCM - Milho,U12,27.4,26.73,-0.67,301.5
CHF - Franco Suíço (em Reais),V11,2058.732,2041.616,-17.116,855.8
CLP - Peso Chileno (em Reais),V11,3609.344,3542.481,-66.863,1671.57
CNY - Iuan Chinês Onshore (em Reais),V11,2893.05,2903.898,10.848,379.68
DAP - Cupom de DI x IPCA,X11,99487.0,99464.9,-22.1,3.29
DAP - Cupom de DI x IPCA,Q12,96720.36,96698.87,-21.49,43.33
DAP - Cupom de DI x IPCA,K13,93738.19,93717.37,-20.82,14.55
DAP - Cupom de DI x IPCA,Q14,87521.76,87502.32,-19.44,74.7
DAP - Cupom de DI x IPCA,K15,83922.48,83903.84,-18.64,189.04
DAP - Cupom de DI x IPCA,K17,74429.62,74413.09,-16.53,460.52
DAP - Cupom de DI x IPCA,Q20,61204.61,61191.01,-13.6,597.64
DDI - Cupom cambial,V11,99999.95,101338.0,1338.05,169.38
DDI - Cupom cambial,X11,101460.08,102817.66,1357.58,1663.4
DDI - Cupom cambial,Z11,101196.26,102550.31,1354.05,1639.05
DDI - Cupom cambial,F12,100897.92,102247.98,1350.06,1632.31
DDI - Cupom cambial,J12,99995.11,101333.09,1337.98,1574.0
DDI - Cupom cambial,N12,99044.1,100369.36,1325.26,1514.2
DDI - Cupom cambial,V12,98069.76,99381.98,1312.22,1447.0
DDI - Cupom cambial,F13,97238.34,98539.43,1301.09,1533.81
DDI - Cupom cambial,J13,96286.19,97574.54,1288.35,1425.76
DDI - Cupom cambial,N13,95406.13,96682.71,1276.58,1398.09
DDI - Cupom cambial,V13,94546.36,95811.44,1265.08,1322.0
DDI - Cupom cambial,F14,93636.88,94889.79,1252.91,1303.01
DDI - Cupom cambial,J14,92790.04,94031.61,1241.57,1306.79
DDI - Cupom cambial,N14,91834.5,93063.29,1228.79,1236.21
DDI - Cupom cambial,V14,91075.38,92294.01,1218.63,1361.47
DDI - Cupom cambial,F15,90020.4,91224.92,1204.52,1293.94
DDI - Cupom cambial,J15,89089.23,90281.29,1192.06,1266.11
DDI - Cupom cambial,N15,88086.71,89265.35,1178.64,1176.73
DDI - Cupom cambial,V15,87017.79,88182.13,1164.34,1075.5
DDI - Cupom cambial,F16,85996.62,87147.3,1150.68,1142.52
DDI - Cupom cambial,J16,85073.73,86212.06,1138.33,1181.81
DDI - Cupom cambial,N16,84048.3,85172.91,1124.61,1189.42
DDI - Cupom cambial,V16,83022.3,84133.18,1110.88,1164.48
DDI - Cupom cambial,F17,82007.1,83104.39,1097.29,1136.11
DDI - Cupom cambial,J17,81057.17,82141.75,1084.58,1106.48
DDI - Cupom cambial,N17,80140.68,81213.0,1072.32,1075.1
DDI - Cupom cambial,V17,79183.43,80242.94,1059.51,1040.8
DDI - Cupom cambial,F18,78374.38,79423.07,1048.69,1043.22
DDI - Cupom cambial,F19,74822.11,75823.27,1001.16,964.15
DDI - Cupom cambial,F20,71402.11,72357.5,955.39,911.79
DDI - Cupom cambial,F21,68175.27,69087.49,912.22,814.1
