Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
A18 - A-Bond 2018,N06,105.125,104.625,-0.5,560.1
AL2 - Álcool Anidro,N06,1140.0,1140.0,0.0,0.0
AL2 - Álcool Anidro,Q06,1130.5,1145.0,14.5,435.0
AL2 - Álcool Anidro,U06,1138.5,1144.69,6.19,185.7
AL2 - Álcool Anidro,V06,1135.0,1150.0,15.0,450.0
AL2 - Álcool Anidro,X06,1145.0,1149.11,4.11,123.3
AL2 - Álcool Anidro,Z06,1155.0,1156.15,1.15,34.5
AL2 - Álcool Anidro,F07,1169.0,1169.93,0.93,27.9
AL2 - Álcool Anidro,G07,1177.5,1185.0,7.5,225.0
AL2 - Álcool Anidro,H07,1180.0,1190.0,10.0,300.0
ALA - Álcool anidro,N06,1140.0,1140.0,0.0,0.0
ALA - Álcool anidro,Q06,1130.5,1145.0,14.5,435.0
ALA - Álcool anidro,U06,1138.5,1144.69,6.19,185.7
ALA - Álcool anidro,V06,1135.0,1150.0,15.0,450.0
ALA - Álcool anidro,X06,1145.0,1149.11,4.11,123.3
ALA - Álcool anidro,Z06,1155.0,1156.15,1.15,34.5
ALA - Álcool anidro,F07,1169.0,1169.93,0.93,27.9
ALA - Álcool anidro,G07,1177.5,1185.0,7.5,225.0
ALA - Álcool anidro,H07,1180.0,1190.0,10.0,300.0
B15 - Global 2015,N06,104.5,103.8438,-0.6562,735.07
B19 - Global 2019,N06,110.9688,110.5313,-0.4375,490.08
B34 - Global 2034,N06,104.125,103.3438,-0.7812,875.1
B40 - Global 2040,N06,123.3125,122.5938,-0.7187,805.08
BG2 - Boi gordo,M06,49.07,49.0,-0.07,23.1
BG2 - Boi gordo,N06,51.64,51.32,-0.32,105.6
BG2 - Boi gordo,Q06,53.49,53.22,-0.27,89.1
BG2 - Boi gordo,U06,55.65,55.35,-0.3,99.0
BG2 - Boi gordo,V06,57.5,57.22,-0.28,92.4
BG2 - Boi gordo,X06,58.0,57.72,-0.28,92.4
BG2 - Boi gordo,Z06,57.5,57.1,-0.4,132.0
BG2 - Boi gordo,F07,57.0,56.8,-0.2,66.0
BG2 - Boi gordo,G07,57.35,57.0,-0.35,115.5
BG2 - Boi gordo,K07,57.0,56.8,-0.2,66.0
BGI - Boi gordo,M06,49.07,49.0,-0.07,23.1
BGI - Boi gordo,N06,51.64,51.32,-0.32,105.6
BGI - Boi gordo,Q06,53.49,53.22,-0.27,89.1
BGI - Boi gordo,U06,55.65,55.35,-0.3,99.0
BGI - Boi gordo,V06,57.5,57.22,-0.28,92.4
BGI - Boi gordo,X06,58.0,57.72,-0.28,92.4
BGI - Boi gordo,Z06,57.5,57.1,-0.4,132.0
BGI - Boi gordo,F07,57.0,56.8,-0.2,66.0
BGI - Boi gordo,G07,57.35,57.0,-0.35,115.5
BGI - Boi gordo,K07,57.0,56.8,-0.2,66.0
BRI - Futuro do Índice Brasil 50,Q06,5005.0,4944.0,-61.0,610.0
BZ2 - Bezerro,G07,393.0,395.0,2.0,66.0
BZE - Bezerro,G07,393.0,395.0,2.0,66.0
CN2 - Milho,N06,16.95,17.0,0.05,22.5
CN2 - Milho,U06,17.17,17.15,-0.02,9.0
CN2 - Milho,X06,17.45,17.45,0.0,0.0
CN2 - Milho,F07,17.8,17.87,0.07,31.5
CN2 - Milho,H07,17.8,17.9,0.1,45.0
CO2 - Algodão,V06,56.5,56.4,-0.1,61.81
CO2 - Algodão,Z06,57.65,57.5,-0.15,92.71
CO2 - Algodão,H07,59.6,59.5,-0.1,61.81
CO2 - Algodão,K07,60.5,60.45,-0.05,30.9
CO2 - Algodão,N07,55.45,55.4,-0.05,30.9
CO2 - Algodão,V07,56.2,56.2,0.0,0.0
CO2 - Algodão,Z07,56.6,56.6,0.0,0.0
COT - Algodão,V06,56.5,56.4,-0.1,61.81
COT - Algodão,Z06,57.65,57.5,-0.15,92.71
COT - Algodão,H07,59.6,59.5,-0.1,61.81
COT - Algodão,K07,60.5,60.45,-0.05,30.9
COT - Algodão,N07,55.45,55.4,-0.05,30.9
COT - Algodão,V07,56.2,56.2,0.0,0.0
COT - Algodão,Z07,56.6,56.6,0.0,0.0
DDI - Cupom cambial,N06,99774.27,99749.79,-24.48,27.56
DDI - Cupom cambial,Q06,99419.64,99398.06,-21.58,24.3
DDI - Cupom cambial,U06,99042.3,99022.97,-19.33,21.76
DDI - Cupom cambial,V06,98631.16,98627.84,-3.32,3.73
DDI - Cupom cambial,F07,97461.59,97466.55,4.96,5.58
DDI - Cupom cambial,J07,96239.15,96247.86,8.71,9.8
DDI - Cupom cambial,N07,95028.63,95040.32,11.69,13.16
DDI - Cupom cambial,V07,93774.25,93781.24,6.99,7.87
DDI - Cupom cambial,F08,92508.36,92505.08,-3.28,3.69
DDI - Cupom cambial,J08,91236.61,91241.8,5.19,5.84
DDI - Cupom cambial,N08,89956.62,89955.85,-0.77,0.86
DDI - Cupom cambial,V08,88658.72,88686.33,27.61,31.09
DDI - Cupom cambial,F09,87334.23,87326.41,-7.82,8.8
DDI - Cupom cambial,J09,86081.15,86088.9,7.75,8.72
DDI - Cupom cambial,N09,84799.01,84808.53,9.52,10.71
DDI - Cupom cambial,V09,83498.38,83472.45,-25.93,29.19
DDI - Cupom cambial,F10,82153.06,82102.37,-50.69,57.07
DDI - Cupom cambial,J10,80992.4,80950.43,-41.97,47.26
DDI - Cupom cambial,N10,79674.23,79660.96,-13.27,14.94
DDI - Cupom cambial,F11,77218.35,77169.13,-49.22,55.42
DDI - Cupom cambial,N11,74824.95,74853.35,28.4,31.97
DDI - Cupom cambial,F12,72373.37,72411.38,38.01,42.8
DDI - Cupom cambial,F13,67799.0,67820.43,21.43,24.13
DDI - Cupom cambial,F14,63600.85,63635.29,34.44,38.78
DDI - Cupom cambial,F15,59678.06,59704.45,26.39,29.71
DDI - Cupom cambial,F16,56037.89,56225.89,188.0,211.69
DI1 - DI de 1 dia,N06,99440.99,99440.75,-0.24,0.24
DI1 - DI de 1 dia,Q06,98286.1,98286.99,0.89,0.89
DI1 - DI de 1 dia,U06,97053.65,97051.31,-2.34,2.34
DI1 - DI de 1 dia,V06,96001.68,95996.41,-5.27,5.27
DI1 - DI de 1 dia,F07,92847.95,92852.17,4.22,4.22
DI1 - DI de 1 dia,J07,89693.21,89680.97,-12.24,12.24
DI1 - DI de 1 dia,N07,86488.08,86465.03,-23.05,23.05
DI1 - DI de 1 dia,V07,83180.61,83153.82,-26.79,26.79
DI1 - DI de 1 dia,F08,80038.85,80046.19,7.34,7.34
DI1 - DI de 1 dia,J08,77120.44,77049.61,-70.83,70.83
DI1 - DI de 1 dia,N08,74205.8,74154.3,-51.5,51.5
DI1 - DI de 1 dia,V08,71326.61,71272.7,-53.91,53.91
DI1 - DI de 1 dia,F09,68651.03,68591.18,-59.85,59.85
