Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AL2 - Álcool Anidro,MAI6,1170.0,1170.0,0.0,0.0
AL2 - Álcool Anidro,JUN6,1055.0,1060.0,5.0,150.0
AL2 - Álcool Anidro,JUL6,1058.0,1071.0,13.0,390.0
AL2 - Álcool Anidro,AGO6,1070.0,1083.21,13.21,396.3
AL2 - Álcool Anidro,SET6,1080.0,1085.0,5.0,150.0
AL2 - Álcool Anidro,OUT6,1090.0,1095.0,5.0,150.0
AL2 - Álcool Anidro,NOV6,1095.0,1100.0,5.0,150.0
AL2 - Álcool Anidro,DEZ6,1115.0,1120.0,5.0,150.0
ALA - Álcool anidro,MAI6,1170.0,1170.0,0.0,0.0
ALA - Álcool anidro,JUN6,1055.0,1060.0,5.0,150.0
ALA - Álcool anidro,JUL6,1058.0,1071.0,13.0,390.0
ALA - Álcool anidro,AGO6,1070.0,1083.21,13.21,396.3
ALA - Álcool anidro,SET6,1080.0,1085.0,5.0,150.0
ALA - Álcool anidro,OUT6,1090.0,1095.0,5.0,150.0
ALA - Álcool anidro,NOV6,1095.0,1100.0,5.0,150.0
ALA - Álcool anidro,DEZ6,1115.0,1120.0,5.0,150.0
B19 - Global 2019,JUL6,113.0313,113.375,0.3437,365.9
B27 - Global 2027,JUL6,125.2188,126.75,1.5312,1630.11
B34 - Global 2034,JUL6,106.1875,107.9063,1.7188,1829.83
B40 - Global 2040,JUL6,125.9063,127.2188,1.3125,1397.28
BG2 - Boi gordo,ABR6,51.5,51.2,-0.3,99.0
BG2 - Boi gordo,MAI6,52.3,51.81,-0.49,161.7
BG2 - Boi gordo,JUN6,53.6,53.02,-0.58,191.4
BG2 - Boi gordo,JUL6,55.48,54.8,-0.68,224.4
BG2 - Boi gordo,AGO6,56.43,55.82,-0.61,201.3
BG2 - Boi gordo,SET6,58.01,57.46,-0.55,181.5
BG2 - Boi gordo,OUT6,60.02,59.52,-0.5,165.0
BG2 - Boi gordo,NOV6,60.33,59.88,-0.45,148.5
BG2 - Boi gordo,DEZ6,60.0,59.5,-0.5,165.0
BG2 - Boi gordo,JAN7,59.8,59.3,-0.5,165.0
BG2 - Boi gordo,FEV7,59.6,59.1,-0.5,165.0
