Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
B34 - Global 2034,F09,90.8125,86.272,-4.5405,5369.14
B37 - Global 2037,F09,83.0625,78.909,-4.1535,4911.51
B40 - Global 2040,F09,109.418,103.948,-5.47,6468.27
BG2 - Boi gordo,V08,90.74,90.1,-0.64,211.2
BG2 - Boi gordo,X08,91.7,90.18,-1.52,501.6
BG2 - Boi gordo,Z08,91.97,90.29,-1.68,554.4
BG2 - Boi gordo,F09,91.4,90.3,-1.1,363.0
BG2 - Boi gordo,G09,90.35,89.5,-0.85,280.5
BG2 - Boi gordo,H09,89.55,88.9,-0.65,214.5
BG2 - Boi gordo,J09,89.55,89.0,-0.55,181.5
BG2 - Boi gordo,K09,89.7,88.0,-1.7,561.0
BG2 - Boi gordo,M09,89.5,89.25,-0.25,82.5
BG2 - Boi gordo,Q09,94.1,93.0,-1.1,363.0
BG2 - Boi gordo,U09,95.1,94.0,-1.1,363.0
BG2 - Boi gordo,V09,94.6,93.5,-1.1,363.0
BG2 - Boi gordo,X09,94.4,93.3,-1.1,363.0
BGI - Boi gordo,V08,90.74,90.1,-0.64,211.2
BGI - Boi gordo,X08,91.7,90.18,-1.52,501.6
BGI - Boi gordo,Z08,91.97,90.29,-1.68,554.4
BGI - Boi gordo,F09,91.4,90.3,-1.1,363.0
BGI - Boi gordo,G09,90.35,89.5,-0.85,280.5
BGI - Boi gordo,H09,89.55,88.9,-0.65,214.5
BGI - Boi gordo,J09,89.55,89.0,-0.55,181.5
BGI - Boi gordo,K09,89.7,88.0,-1.7,561.0
BGI - Boi gordo,M09,89.5,89.25,-0.25,82.5
BGI - Boi gordo,Q09,94.1,93.0,-1.1,363.0
BGI - Boi gordo,U09,95.1,94.0,-1.1,363.0
BGI - Boi gordo,V09,94.6,93.5,-1.1,363.0
BGI - Boi gordo,X09,94.4,93.3,-1.1,363.0
CCM - Milho,H09,21.55,21.0,-0.55,247.5
CCM - Milho,K09,21.6,21.08,-0.52,234.0
CCM - Milho,N09,21.9,21.4,-0.5,225.0
CM2 - Milho,H09,21.55,21.0,-0.55,247.5
CM2 - Milho,K09,21.6,21.08,-0.52,234.0
CM2 - Milho,N09,21.9,21.4,-0.5,225.0
CN2 - Milho,X08,21.74,21.35,-0.39,175.5
CN2 - Milho,F09,21.5,21.0,-0.5,225.0
CN2 - Milho,H09,21.75,21.2,-0.55,247.5
CN2 - Milho,K09,21.63,21.23,-0.4,180.0
COP - Milho base de preço Cascavel,H09,-3.6,-3.6,0.0,0.0
COP - Milho base de preço Cascavel,K09,-3.6,-3.6,0.0,0.0
DAP - Cupom de DI x IPCA,K09,95387.57,95355.77,-31.8,482.42
DAP - Cupom de DI x IPCA,Q10,83515.2,83487.36,-27.84,2204.52
