Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),U13,2109.438,2128.621,19.183,1150.98
AUD - Dólar Australiano (em Reais),V13,2117.466,2136.705,19.239,1154.34
AUD - Dólar Australiano (em Reais),X13,2126.997,2146.351,19.354,1161.24
BGI - Boi gordo,Q13,100.78,100.58,-0.2,66.0
BGI - Boi gordo,U13,101.3,101.29,-0.01,3.3
BGI - Boi gordo,V13,103.25,103.0,-0.25,82.5
BGI - Boi gordo,X13,103.4,103.2,-0.2,66.0
BGI - Boi gordo,Z13,102.85,102.51,-0.34,112.2
BGI - Boi gordo,K14,100.08,99.74,-0.34,112.2
BRI - Futuro do Índice Brasil 50,V13,8456.0,8470.0,14.0,140.0
CAD - Dólar Canadense (em Reais),U13,2242.764,2255.484,12.72,763.2
CAD - Dólar Canadense (em Reais),V13,2254.511,2267.281,12.77,766.2
CAD - Dólar Canadense (em Reais),F14,2291.114,2303.94,12.826,769.56
CCM - Milho,U13,22.23,22.4,0.17,76.5
CCM - Milho,X13,22.76,22.85,0.09,40.5
CCM - Milho,F14,23.4,23.45,0.05,22.5
CCM - Milho,H14,23.43,23.45,0.02,9.0
CCM - Milho,K14,23.25,23.46,0.21,94.5
CCM - Milho,U14,23.4,23.5,0.1,45.0
CHF - Franco Suíço (em Reais),U13,2488.754,2494.119,5.365,268.25
CHF - Franco Suíço (em Reais),X13,2522.611,2527.445,4.834,241.7
CHF - Franco Suíço (em Reais),Z13,2538.419,2543.227,4.808,240.4
CLP - Peso Chileno (em Reais),U13,4526.926,4569.551,42.625,1065.62
DAP - Cupom de DI x IPCA,Q14,96521.85,96492.85,-29.0,23.78
DAP - Cupom de DI x IPCA,K15,93190.74,93162.74,-28.0,257.77
DAP - Cupom de DI x IPCA,K17,82733.09,82708.24,-24.85,728.06
DAP - Cupom de DI x IPCA,Q22,61663.35,61644.83,-18.52,988.99
DDI - Cupom cambial,U13,100465.44,100795.84,330.4,506.72
DDI - Cupom cambial,V13,100361.35,100691.41,330.06,505.76
DDI - Cupom cambial,X13,100255.22,100584.93,329.71,503.64
DDI - Cupom cambial,Z13,100143.44,100472.78,329.34,500.1
DDI - Cupom cambial,F14,99985.5,100314.32,328.82,489.14
DDI - Cupom cambial,J14,99589.49,99917.01,327.52,462.98
DDI - Cupom cambial,N14,99176.99,99503.15,326.16,436.34
DDI - Cupom cambial,V14,98743.3,99068.04,324.74,442.91
DDI - Cupom cambial,F15,98290.68,98613.93,323.25,442.82
DDI - Cupom cambial,J15,97828.95,98150.68,321.73,406.4
DDI - Cupom cambial,N15,97335.2,97655.3,320.1,390.29
DDI - Cupom cambial,V15,96745.14,97063.3,318.16,365.3
DDI - Cupom cambial,F16,96106.42,96422.48,316.06,391.16
DDI - Cupom cambial,J16,95467.28,95781.24,313.96,372.23
DDI - Cupom cambial,N16,94691.44,95002.85,311.41,367.18
DDI - Cupom cambial,V16,93790.45,94098.9,308.45,376.13
DDI - Cupom cambial,F17,92874.78,93180.22,305.44,333.93
DDI - Cupom cambial,J17,91845.73,92147.78,302.05,335.85
DDI - Cupom cambial,N17,90894.46,91193.38,298.92,346.81
DDI - Cupom cambial,V17,89803.33,90098.66,295.33,407.51
DDI - Cupom cambial,F18,88945.8,89238.31,292.51,763.58
DDI - Cupom cambial,J18,88007.67,88297.1,289.43,770.64
DDI - Cupom cambial,N18,87041.12,87327.37,286.25,824.61
DDI - Cupom cambial,V18,86054.23,86337.23,283.0,928.92
DDI - Cupom cambial,F19,84878.12,85157.26,279.14,902.56
DDI - Cupom cambial,J19,83745.49,84020.9,275.41,878.1
DDI - Cupom cambial,N19,82582.09,82853.68,271.59,806.93
DDI - Cupom cambial,V19,81396.83,81664.52,267.69,782.63
DDI - Cupom cambial,F20,80234.01,80497.87,263.86,759.1
DDI - Cupom cambial,N20,78086.7,78343.5,256.8,765.34
DDI - Cupom cambial,F21,75882.92,76132.47,249.55,724.98
DDI - Cupom cambial,F22,71760.43,71996.43,236.0,654.76
DDI - Cupom cambial,F23,67917.83,68141.19,223.36,695.95
DDI - Cupom cambial,F24,63741.99,63951.62,209.63,788.53
DDI - Cupom cambial,F25,59847.37,60044.19,196.82,734.97
DI1 - DI de 1 dia,U13,99619.31,99588.09,-31.22,0.15
DI1 - DI de 1 dia,V13,98925.9,98894.9,-31.0,0.19
DI1 - DI de 1 dia,X13,98149.29,98118.53,-30.76,2.21
DI1 - DI de 1 dia,Z13,97464.5,97433.95,-30.55,0.42
DI1 - DI de 1 dia,F14,96741.4,96711.08,-30.32,7.77
DI1 - DI de 1 dia,J14,94578.78,94549.14,-29.64,29.28
DI1 - DI de 1 dia,N14,92360.16,92331.21,-28.95,62.02
DI1 - DI de 1 dia,V14,89979.9,89951.7,-28.2,106.99
DI1 - DI de 1 dia,F15,87573.37,87545.92,-27.45,150.1
DI1 - DI de 1 dia,J15,85343.92,85317.17,-26.75,184.52
DI1 - DI de 1 dia,N15,82992.9,82966.89,-26.01,233.95
DI1 - DI de 1 dia,V15,80500.9,80475.67,-25.23,259.21
DI1 - DI de 1 dia,F16,78108.41,78083.93,-24.48,329.64
DI1 - DI de 1 dia,J16,75883.74,75859.96,-23.78,406.85
DI1 - DI de 1 dia,N16,73647.22,73624.14,-23.08,432.29
DI1 - DI de 1 dia,V16,71471.49,71449.09,-22.4,436.99
DI1 - DI de 1 dia,F17,69420.5,69398.74,-21.76,457.83
DI1 - DI de 1 dia,J17,67438.47,67417.33,-21.14,500.09
DI1 - DI de 1 dia,N17,65643.34,65622.77,-20.57,473.61
DI1 - DI de 1 dia,V17,63713.28,63693.31,-19.97,530.51
DI1 - DI de 1 dia,F18,62001.06,61981.63,-19.43,505.2
DI1 - DI de 1 dia,J18,60314.67,60295.77,-18.9,498.86
DI1 - DI de 1 dia,N18,58624.04,58605.67,-18.37,488.26
DI1 - DI de 1 dia,V18,56952.66,56934.81,-17.85,480.96
DI1 - DI de 1 dia,F19,55379.84,55362.48,-17.36,474.34
DI1 - DI de 1 dia,J19,53891.18,53874.29,-16.89,469.08
DI1 - DI de 1 dia,N19,52419.8,52403.37,-16.43,459.96
DI1 - DI de 1 dia,V19,50896.94,50880.99,-15.95,452.83
DI1 - DI de 1 dia,F20,49462.25,49446.75,-15.5,447.23
DI1 - DI de 1 dia,J20,48079.83,48064.76,-15.07,443.09
DI1 - DI de 1 dia,N20,46755.6,46740.95,-14.65,441.05
DI1 - DI de 1 dia,V20,45387.05,45372.83,-14.22,435.69
DI1 - DI de 1 dia,F21,44096.95,44083.13,-13.82,432.48
DI1 - DI de 1 dia,N21,41736.52,41723.44,-13.08,374.67
DI1 - DI de 1 dia,F22,39411.75,39399.4,-12.35,320.53
DI1 - DI de 1 dia,N22,37184.74,37173.09,-11.65,335.26
DI1 - DI de 1 dia,F23,35035.55,35024.57,-10.98,348.86
DI1 - DI de 1 dia,F24,31359.94,31350.11,-9.83,345.85
DI1 - DI de 1 dia,F25,28007.54,27998.76,-8.78,339.52
DOL - Dólar comercial,U13,2321.266,2331.432,10.166,508.3
DOL - Dólar comercial,V13,2335.121,2345.345,10.224,511.2
DOL - Dólar comercial,X13,2351.084,2361.403,10.319,515.95
DOL - Dólar comercial,Z13,2365.067,2375.343,10.276,513.8
DOL - Dólar comercial,F14,2379.016,2389.323,10.307,515.35
DOL - Dólar comercial,G14,2395.043,2405.439,10.396,519.8
DOL - Dólar comercial,H14,2409.719,2420.181,10.462,523.1
DOL - Dólar comercial,J14,2423.733,2434.277,10.544,527.2
DOL - Dólar comercial,K14,2439.239,2449.964,10.725,536.25
DOL - Dólar comercial,M14,2455.618,2466.537,10.919,545.95
DOL - Dólar comercial,N14,2471.315,2482.427,11.112,555.6
DOL - Dólar comercial,Q14,2489.59,2501.292,11.702,585.1
DOL - Dólar comercial,U14,2506.384,2518.655,12.271,613.55
DOL - Dólar comercial,V14,2524.103,2536.953,12.85,642.5
DOL - Dólar comercial,X14,2543.795,2557.262,13.467,673.35
DOL - Dólar comercial,Z14,2561.056,2575.012,13.956,697.8
DOL - Dólar comercial,F15,2580.18,2594.72,14.54,727.0
DOL - Dólar comercial,H15,2614.958,2629.905,14.947,747.35
DOL - Dólar comercial,J15,2634.77,2649.995,15.225,761.25
DOL - Dólar comercial,N15,2694.304,2711.31,17.006,850.3
DOL - Dólar comercial,V15,2760.327,2778.297,17.97,898.5
DOL - Dólar comercial,F16,2822.558,2844.493,21.935,1096.75
DOL - Dólar comercial,J16,2883.137,2908.413,25.276,1263.8
DOL - Dólar comercial,N16,2945.114,2972.382,27.268,1363.4
DOL - Dólar comercial,V16,3004.817,3033.724,28.907,1445.35
DOL - Dólar comercial,F17,3063.029,3092.861,29.832,1491.6
DOL - Dólar comercial,J17,3115.411,3148.484,33.073,1653.65
DOL - Dólar comercial,N17,3167.651,3201.083,33.432,1671.6
