Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
A18 - A-Bond 2018,V06,109.2813,109.4375,0.1562,169.47
AL2 - Álcool Anidro,V06,970.0,965.0,-5.0,150.0
AL2 - Álcool Anidro,X06,970.0,973.14,3.14,94.2
AL2 - Álcool Anidro,Z06,985.0,989.5,4.5,135.0
AL2 - Álcool Anidro,F07,1010.0,1019.17,9.17,275.1
AL2 - Álcool Anidro,G07,1020.0,1031.67,11.67,350.1
AL2 - Álcool Anidro,H07,1020.0,1039.71,19.71,591.3
ALA - Álcool anidro,V06,970.0,965.0,-5.0,150.0
ALA - Álcool anidro,X06,970.0,973.14,3.14,94.2
ALA - Álcool anidro,Z06,985.0,989.5,4.5,135.0
ALA - Álcool anidro,F07,1010.0,1019.17,9.17,275.1
ALA - Álcool anidro,G07,1020.0,1031.67,11.67,350.1
ALA - Álcool anidro,H07,1020.0,1039.71,19.71,591.3
B15 - Global 2015,V06,109.3125,109.4375,0.125,135.62
B19 - Global 2019,V06,118.3438,118.5313,0.1875,203.43
B34 - Global 2034,V06,114.0,114.4688,0.4688,508.64
B40 - Global 2040,V06,129.7813,129.9688,0.1875,203.43
BG2 - Boi gordo,U06,58.8,59.05,0.25,82.5
BG2 - Boi gordo,V06,60.91,61.04,0.13,42.9
BG2 - Boi gordo,X06,61.32,61.35,0.03,9.9
BG2 - Boi gordo,Z06,59.92,60.0,0.08,26.4
BG2 - Boi gordo,F07,58.65,58.7,0.05,16.5
BG2 - Boi gordo,G07,58.66,58.57,-0.09,29.7
BG2 - Boi gordo,J07,57.85,57.8,-0.05,16.5
BG2 - Boi gordo,K07,57.35,57.2,-0.15,49.5
BG2 - Boi gordo,N07,60.03,59.9,-0.13,42.9
BG2 - Boi gordo,V07,64.6,64.6,0.0,0.0
BGI - Boi gordo,U06,58.8,59.05,0.25,82.5
BGI - Boi gordo,V06,60.91,61.04,0.13,42.9
BGI - Boi gordo,X06,61.32,61.35,0.03,9.9
BGI - Boi gordo,Z06,59.92,60.0,0.08,26.4
BGI - Boi gordo,F07,58.65,58.7,0.05,16.5
BGI - Boi gordo,G07,58.66,58.57,-0.09,29.7
BGI - Boi gordo,J07,57.85,57.8,-0.05,16.5
BGI - Boi gordo,K07,57.35,57.2,-0.15,49.5
BGI - Boi gordo,N07,60.03,59.9,-0.13,42.9
BGI - Boi gordo,V07,64.6,64.6,0.0,0.0
BRI - Futuro do Índice Brasil 50,V06,5198.0,5312.0,114.0,1140.0
BZ2 - Bezerro,G07,386.65,386.45,-0.2,6.6
BZ2 - Bezerro,H07,391.6,391.39,-0.21,6.93
BZ2 - Bezerro,J07,398.37,398.14,-0.23,7.59
BZ2 - Bezerro,K07,398.89,398.69,-0.2,6.6
BZE - Bezerro,G07,386.65,386.45,-0.2,6.6
BZE - Bezerro,H07,391.6,391.39,-0.21,6.93
BZE - Bezerro,J07,398.37,398.14,-0.23,7.59
BZE - Bezerro,K07,398.89,398.69,-0.2,6.6
CN2 - Milho,U06,18.1,17.9,-0.2,90.0
CN2 - Milho,X06,17.4,17.5,0.1,45.0
CN2 - Milho,F07,17.8,17.91,0.11,49.5
CN2 - Milho,H07,17.4,17.5,0.1,45.0
CN2 - Milho,K07,17.25,17.26,0.01,4.5
CO2 - Algodão,Z06,61.0,60.5,-0.5,297.42
CO2 - Algodão,H07,62.9,62.3,-0.6,356.91
CO2 - Algodão,K07,62.7,62.2,-0.5,297.42
CO2 - Algodão,N07,57.1,56.55,-0.55,327.17
CO2 - Algodão,V07,57.8,57.0,-0.8,475.88
COT - Algodão,Z06,61.0,60.5,-0.5,297.42
COT - Algodão,H07,62.9,62.3,-0.6,356.91
COT - Algodão,K07,62.7,62.2,-0.5,297.42
COT - Algodão,N07,57.1,56.55,-0.55,327.17
COT - Algodão,V07,57.8,57.0,-0.8,475.88
DDI - Cupom cambial,V06,99494.19,98977.7,-516.49,561.21
DDI - Cupom cambial,X06,99059.77,98540.72,-519.05,563.99
DDI - Cupom cambial,Z06,98623.19,98105.47,-517.72,562.55
DDI - Cupom cambial,F07,98166.87,97648.54,-518.33,563.21
DDI - Cupom cambial,J07,96899.28,96378.5,-520.78,565.87
DDI - Cupom cambial,N07,95633.17,95123.75,-509.42,553.53
DDI - Cupom cambial,V07,94409.76,93905.78,-503.98,547.62
DDI - Cupom cambial,F08,93165.22,92695.21,-470.01,510.71
DDI - Cupom cambial,J08,92010.02,91524.48,-485.54,527.58
DDI - Cupom cambial,N08,90841.65,90353.62,-488.03,530.29
DDI - Cupom cambial,V08,89660.7,89165.94,-494.76,537.6
DDI - Cupom cambial,F09,88475.56,88000.5,-475.06,516.2
DDI - Cupom cambial,J09,87341.54,86859.28,-482.26,524.02
DDI - Cupom cambial,N09,86159.61,85716.04,-443.57,481.98
DDI - Cupom cambial,V09,85046.52,84583.56,-462.96,503.05
DDI - Cupom cambial,F10,83779.33,83369.11,-410.22,445.74
DDI - Cupom cambial,J10,82634.28,82285.56,-348.72,378.91
DDI - Cupom cambial,N10,81504.95,81096.88,-408.07,443.4
DDI - Cupom cambial,V10,80299.56,79934.83,-364.73,396.31
DDI - Cupom cambial,F11,79191.99,78792.41,-399.58,434.18
DDI - Cupom cambial,J11,77995.05,77645.38,-349.67,379.95
DDI - Cupom cambial,N11,76889.11,76534.52,-354.59,385.29
DDI - Cupom cambial,F12,74778.62,74444.67,-333.95,362.87
DDI - Cupom cambial,F13,70592.57,70218.02,-374.55,406.98
DDI - Cupom cambial,F14,66707.44,66295.31,-412.13,447.82
DDI - Cupom cambial,F15,62883.21,62505.47,-377.74,410.45
DDI - Cupom cambial,F16,59068.53,58764.0,-304.53,330.9
DI1 - DI de 1 dia,V06,99320.36,99320.95,0.59,0.59
DI1 - DI de 1 dia,X06,98240.84,98241.88,1.04,1.04
DI1 - DI de 1 dia,Z06,97242.78,97242.27,-0.51,0.51
DI1 - DI de 1 dia,F07,96260.93,96260.16,-0.77,0.77
DI1 - DI de 1 dia,J07,93299.52,93301.38,1.86,1.86
DI1 - DI de 1 dia,N07,90415.7,90424.23,8.53,8.53
DI1 - DI de 1 dia,V07,87506.39,87519.38,12.99,12.99
DI1 - DI de 1 dia,F08,84762.73,84782.19,19.46,19.46
DI1 - DI de 1 dia,J08,82100.99,82117.62,16.63,16.63
DI1 - DI de 1 dia,N08,79428.78,79479.41,50.63,50.63
DI1 - DI de 1 dia,V08,76711.22,76781.63,70.41,70.41
DI1 - DI de 1 dia,F09,74121.51,74211.65,90.14,90.14
DI1 - DI de 1 dia,J09,71731.0,71834.6,103.6,103.6
DI1 - DI de 1 dia,N09,69423.82,69525.26,101.44,101.44
DI1 - DI de 1 dia,V09,67057.01,67164.14,107.13,107.13
DI1 - DI de 1 dia,F10,64840.5,64936.25,95.75,95.75
DI1 - DI de 1 dia,J10,62734.38,62850.95,116.57,116.57
DI1 - DI de 1 dia,N10,60687.03,60807.69,120.66,120.66
DI1 - DI de 1 dia,V10,58588.21,58733.43,145.22,145.22
DI1 - DI de 1 dia,F11,56689.58,56848.3,158.72,158.72
DI1 - DI de 1 dia,N11,53008.8,53186.64,177.84,177.84
DI1 - DI de 1 dia,F12,49527.47,49717.75,190.28,190.28
DI1 - DI de 1 dia,F13,43376.8,43592.03,215.23,215.23
DI1 - DI de 1 dia,F14,37901.48,38163.46,261.98,261.98
DI1 - DI de 1 dia,F15,33201.84,33419.43,217.59,217.59
DI1 - DI de 1 dia,F16,29117.6,29355.2,237.6,237.6
DI1 - DI de 1 dia,F17,25526.74,25780.7,253.96,253.96
DOL - Dólar comercial,V06,2177.002,2165.692,-11.31,565.5
DOL - Dólar comercial,X06,2191.316,2179.811,-11.505,575.25
DOL - Dólar comercial,Z06,2204.05,2192.491,-11.559,577.95
DOL - Dólar comercial,F07,2216.229,2204.545,-11.684,584.2
DOL - Dólar comercial,G07,2230.644,2218.814,-11.83,591.5
DOL - Dólar comercial,H07,2242.573,2230.533,-12.04,602.0
DOL - Dólar comercial,J07,2257.089,2244.881,-12.208,610.4
DOL - Dólar comercial,K07,2270.336,2258.077,-12.259,612.95
DOL - Dólar comercial,M07,2285.094,2272.777,-12.317,615.85
DOL - Dólar comercial,N07,2298.549,2286.18,-12.369,618.45
DOL - Dólar comercial,Q07,2314.336,2301.854,-12.482,624.1
DOL - Dólar comercial,V07,2344.681,2331.77,-12.911,645.55
DOL - Dólar comercial,X07,2360.207,2347.419,-12.788,639.4
DOL - Dólar comercial,F08,2388.571,2376.014,-12.557,627.85
DOL - Dólar comercial,V08,2540.054,2523.796,-16.258,812.9
DOL - Dólar comercial,F09,2594.202,2577.17,-17.032,851.6
FRC - FRA de cupom,X06,5.26,5.32,0.06,0.03
FRC - FRA de cupom,Z06,5.3,5.33,0.03,0.01
FRC - FRA de cupom,F07,5.29,5.33,0.04,0.02
FRC - FRA de cupom,J07,5.3,5.33,0.03,0.01
FRC - FRA de cupom,N07,5.32,5.34,0.02,0.01
FRC - FRA de cupom,V07,5.33,5.34,0.01,0.0
FRC - FRA de cupom,F08,5.35,5.34,-0.01,0.0
FRC - FRA de cupom,J08,5.35,5.36,0.01,0.0
FRC - FRA de cupom,N08,5.37,5.39,0.02,0.01
FRC - FRA de cupom,V08,5.41,5.43,0.02,0.01
FRC - FRA de cupom,F09,5.45,5.46,0.01,0.0
FRC - FRA de cupom,J09,5.49,5.51,0.02,0.01
FRC - FRA de cupom,N09,5.55,5.55,0.0,0.0
FRC - FRA de cupom,V09,5.59,5.59,0.0,0.0
FRC - FRA de cupom,F10,5.67,5.66,-0.01,0.0
FRC - FRA de cupom,J10,5.75,5.72,-0.03,0.01
FRC - FRA de cupom,N10,5.81,5.8,-0.01,0.0
FRC - FRA de cupom,V10,5.89,5.87,-0.02,0.01
FRC - FRA de cupom,F11,5.94,5.93,-0.01,0.0
