Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
A18 - A-Bond 2018,ABR6,110.8125,109.8438,-0.9687,1029.77
AL2 - Álcool Anidro,MAR6,1300.0,1290.0,-10.0,300.0
AL2 - Álcool Anidro,ABR6,1190.0,1180.0,-10.0,300.0
AL2 - Álcool Anidro,MAI6,1130.0,1120.0,-10.0,300.0
AL2 - Álcool Anidro,JUN6,1070.0,1060.0,-10.0,300.0
AL2 - Álcool Anidro,JUL6,1060.0,1018.75,-41.25,1237.5
AL2 - Álcool Anidro,AGO6,1050.0,1025.0,-25.0,750.0
ALA - Álcool anidro,MAR6,1300.0,1290.0,-10.0,300.0
ALA - Álcool anidro,ABR6,1190.0,1180.0,-10.0,300.0
ALA - Álcool anidro,MAI6,1130.0,1120.0,-10.0,300.0
ALA - Álcool anidro,JUN6,1070.0,1060.0,-10.0,300.0
ALA - Álcool anidro,JUL6,1060.0,1018.75,-41.25,1237.5
ALA - Álcool anidro,AGO6,1050.0,1025.0,-25.0,750.0
B19 - Global 2019,ABR6,119.5313,118.3125,-1.2188,1295.64
B27 - Global 2027,ABR6,135.9375,134.9375,-1.0,1063.05
B40 - Global 2040,ABR6,131.1875,130.0313,-1.1562,1229.09
BG2 - Boi gordo,MAR6,49.65,49.64,-0.01,3.3
BG2 - Boi gordo,ABR6,49.55,49.68,0.13,42.9
BG2 - Boi gordo,MAI6,49.62,49.75,0.13,42.9
BG2 - Boi gordo,JUN6,51.01,51.28,0.27,89.1
BG2 - Boi gordo,JUL6,52.9,53.07,0.17,56.1
BG2 - Boi gordo,AGO6,54.45,54.56,0.11,36.3
BG2 - Boi gordo,SET6,56.12,56.37,0.25,82.5
BG2 - Boi gordo,OUT6,58.06,58.25,0.19,62.7
BG2 - Boi gordo,NOV6,58.71,58.78,0.07,23.1
BG2 - Boi gordo,DEZ6,58.0,58.2,0.2,66.0
BG2 - Boi gordo,JAN7,57.8,58.0,0.2,66.0
BG2 - Boi gordo,FEV7,58.0,58.2,0.2,66.0
BGI - Boi gordo,MAR6,49.65,49.64,-0.01,3.3
BGI - Boi gordo,ABR6,49.55,49.68,0.13,42.9
BGI - Boi gordo,MAI6,49.62,49.75,0.13,42.9
BGI - Boi gordo,JUN6,51.01,51.28,0.27,89.1
BGI - Boi gordo,JUL6,52.9,53.07,0.17,56.1
BGI - Boi gordo,AGO6,54.45,54.56,0.11,36.3
BGI - Boi gordo,SET6,56.12,56.37,0.25,82.5
BGI - Boi gordo,OUT6,58.06,58.25,0.19,62.7
BGI - Boi gordo,NOV6,58.71,58.78,0.07,23.1
BGI - Boi gordo,DEZ6,58.0,58.2,0.2,66.0
BGI - Boi gordo,JAN7,57.8,58.0,0.2,66.0
BGI - Boi gordo,FEV7,58.0,58.2,0.2,66.0
BRI - Futuro do Índice Brasil 50,ABR6,5764.0,5679.0,-85.0,850.0
CN2 - Milho,MAR6,15.1,15.15,0.05,22.5
CN2 - Milho,MAI6,15.15,15.11,-0.04,18.0
CN2 - Milho,JUL6,15.32,15.33,0.01,4.5
CN2 - Milho,SET6,16.49,16.45,-0.04,18.0
CN2 - Milho,NOV6,17.34,17.34,0.0,0.0
CN2 - Milho,JAN7,17.5,17.5,0.0,0.0
CO2 - Algodão,MAI6,60.4,60.3,-0.1,58.82
CO2 - Algodão,JUL6,56.3,56.2,-0.1,58.82
CO2 - Algodão,OUT6,57.4,57.4,0.0,0.0
CO2 - Algodão,DEZ6,58.5,58.5,0.0,0.0
CO2 - Algodão,MAR7,60.2,60.2,0.0,0.0
CO2 - Algodão,MAI7,61.0,61.0,0.0,0.0
CO2 - Algodão,JUL7,55.4,55.4,0.0,0.0
CO2 - Algodão,OUT7,56.0,56.0,0.0,0.0
CO2 - Algodão,DEZ7,57.0,57.0,0.0,0.0
COT - Algodão,MAI6,60.4,60.3,-0.1,58.82
COT - Algodão,JUL6,56.3,56.2,-0.1,58.82
COT - Algodão,OUT6,57.4,57.4,0.0,0.0
COT - Algodão,DEZ6,58.5,58.5,0.0,0.0
COT - Algodão,MAR7,60.2,60.2,0.0,0.0
COT - Algodão,MAI7,61.0,61.0,0.0,0.0
COT - Algodão,JUL7,55.4,55.4,0.0,0.0
COT - Algodão,OUT7,56.0,56.0,0.0,0.0
COT - Algodão,DEZ7,57.0,57.0,0.0,0.0
DDI - Cupom cambial,ABR6,99453.52,100719.92,1266.4,1339.53
DDI - Cupom cambial,MAI6,99096.84,100373.47,1276.63,1350.35
DDI - Cupom cambial,JUN6,98712.75,100000.0,1287.25,1361.58
DDI - Cupom cambial,JUL6,98321.26,99618.02,1296.76,1371.64
DDI - Cupom cambial,OUT6,97175.41,98483.36,1307.95,1383.48
DDI - Cupom cambial,JAN7,96026.33,97322.13,1295.8,1370.63
DDI - Cupom cambial,ABR7,94932.89,96217.79,1284.9,1359.1
DDI - Cupom cambial,JUL7,93821.01,95088.29,1267.28,1340.46
DDI - Cupom cambial,OUT7,92698.61,93934.2,1235.59,1306.94
DDI - Cupom cambial,JAN8,91531.59,92748.27,1216.68,1286.94
DDI - Cupom cambial,ABR8,90385.13,91584.2,1199.07,1268.31
DDI - Cupom cambial,JUL8,89359.86,90473.72,1113.86,1178.18
DDI - Cupom cambial,OUT8,88264.96,89318.5,1053.54,1114.38
DDI - Cupom cambial,JAN9,87170.26,88183.18,1012.92,1071.41
DDI - Cupom cambial,ABR9,86129.4,87033.97,904.57,956.8
DDI - Cupom cambial,JUL9,85175.89,85953.63,777.74,822.65
DDI - Cupom cambial,OUT9,84027.32,84890.54,863.22,913.07
DDI - Cupom cambial,JAN0,82931.22,83720.93,789.71,835.31
DDI - Cupom cambial,ABR0,81813.97,82599.69,785.72,831.09
DDI - Cupom cambial,JUL0,80687.22,81466.73,779.51,824.52
DDI - Cupom cambial,JAN1,78592.84,79322.27,729.43,771.55
DDI - Cupom cambial,JUL1,76703.48,77303.12,599.64,634.26
DDI - Cupom cambial,JAN2,74284.21,74963.77,679.56,718.8
DDI - Cupom cambial,JAN3,69970.83,70638.1,667.27,705.8
DDI - Cupom cambial,JAN4,66323.83,66935.67,611.84,647.17
DDI - Cupom cambial,JAN5,62877.37,63494.21,616.84,652.46
