Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,AGO2,449.0,439.0,-10.0,300.0
ALA - Álcool anidro,OUT2,450.0,445.0,-5.0,150.0
ALA - Álcool anidro,DEZ2,458.0,458.0,0.0,0.0
ALA - Álcool anidro,MAR3,494.0,493.0,-1.0,30.0
ALA - Álcool anidro,MAI3,484.0,489.0,5.0,150.0
BCB - C-Bond,OUT2,61.6563,59.7188,-1.9375,5540.28
BGI - Boi gordo,JUL2,44.16,44.22,0.06,19.8
BGI - Boi gordo,AGO2,44.72,44.88,0.16,52.8
BGI - Boi gordo,SET2,46.2,46.2,0.0,0.0
BGI - Boi gordo,OUT2,47.35,47.35,0.0,0.0
BGI - Boi gordo,NOV2,47.3,47.35,0.05,16.5
BGI - Boi gordo,DEZ2,47.23,47.23,0.0,0.0
BGI - Boi gordo,JAN3,47.06,47.06,0.0,0.0
BGI - Boi gordo,FEV3,47.1,47.1,0.0,0.0
DDI - Cupom cambial,JUL2,100000.15,100000.0,-0.15,0.21
DDI - Cupom cambial,AGO2,97886.37,100318.76,2432.39,3459.34
DDI - Cupom cambial,SET2,97215.74,99479.47,2263.73,3219.47
DDI - Cupom cambial,OUT2,96272.51,98400.66,2128.15,3026.65
DDI - Cupom cambial,JAN3,92673.76,94269.09,1595.33,2268.87
DDI - Cupom cambial,ABR3,89131.4,90376.74,1245.34,1771.12
DDI - Cupom cambial,JUL3,85930.84,86722.96,792.12,1126.55
DDI - Cupom cambial,OUT3,83172.72,83576.4,403.68,574.11
DDI - Cupom cambial,JAN4,81196.4,81134.07,-62.33,88.64
DDI - Cupom cambial,ABR4,79481.53,79225.35,-256.18,364.33
DDI - Cupom cambial,JUL4,77858.99,77424.08,-434.91,618.52
DDI - Cupom cambial,OUT4,76227.77,75610.35,-617.42,878.09
DDI - Cupom cambial,JAN5,74407.43,73616.33,-791.1,1125.1
DDI - Cupom cambial,ABR5,72835.32,71884.91,-950.41,1351.67
DDI - Cupom cambial,JUL5,71234.06,70130.27,-1103.79,1569.81
DDI - Cupom cambial,OUT5,69467.38,68208.95,-1258.43,1789.73
DDI - Cupom cambial,JAN6,67914.7,66542.79,-1371.91,1951.13
DDI - Cupom cambial,ABR6,66486.87,65014.06,-1472.81,2094.63
DDI - Cupom cambial,JUL6,65096.31,63523.22,-1573.09,2237.24
DDI - Cupom cambial,OUT6,63718.48,62047.38,-1671.1,2376.63
DDI - Cupom cambial,JAN7,62279.19,60532.73,-1746.46,2483.81
DDI - Cupom cambial,JUL7,60015.75,58117.57,-1898.18,2699.59
DDI - Cupom cambial,JAN8,57843.53,55852.36,-1991.17,2831.84
DI1 - DI de 1 dia,JUL2,100000.11,100000.0,-0.11,0.11
DI1 - DI de 1 dia,AGO2,98453.83,98429.4,-24.43,24.43
DI1 - DI de 1 dia,SET2,96926.28,96803.89,-122.39,122.39
DI1 - DI de 1 dia,OUT2,95357.18,95119.49,-237.69,237.69
DI1 - DI de 1 dia,NOV2,91823.56,93150.66,1327.1,1327.1
DI1 - DI de 1 dia,JAN3,89959.46,89271.7,-687.76,687.76
DI1 - DI de 1 dia,ABR3,84370.57,83305.95,-1064.62,1064.62
DI1 - DI de 1 dia,JUL3,79156.41,77730.28,-1426.13,1426.13
DI1 - DI de 1 dia,OUT3,73574.84,71710.43,-1864.41,1864.41
DI1 - DI de 1 dia,JAN4,68045.74,66108.36,-1937.38,1937.38
DI1 - DI de 1 dia,ABR4,62982.75,60839.03,-2143.72,2143.72
DI1 - DI de 1 dia,JUL4,58061.44,55790.78,-2270.66,2270.66
DI1 - DI de 1 dia,OUT4,53112.09,50857.63,-2254.46,2254.46
DI1 - DI de 1 dia,JAN5,48999.2,46769.16,-2230.04,2230.04
DI1 - DI de 1 dia,ABR5,45329.4,43167.18,-2162.22,2162.22
DI1 - DI de 1 dia,JAN6,35625.65,33748.18,-1877.47,1877.47
DI1 - DI de 1 dia,ABR6,32644.68,31007.26,-1637.42,1637.42
DOL - Dólar comercial,JUL2,2844.4,2844.4,0.0,0.0
DOL - Dólar comercial,AGO2,2828.0,2898.987,70.987,3549.35
DOL - Dólar comercial,SET2,2852.895,2923.017,70.122,3506.1
DOL - Dólar comercial,OUT2,2871.703,2942.518,70.815,3540.75
DOL - Dólar comercial,NOV2,2890.153,2961.782,71.629,3581.45
DOL - Dólar comercial,DEZ2,2909.653,2982.145,72.492,3624.6
DOL - Dólar comercial,JAN3,2930.223,3003.628,73.405,3670.25
DOL - Dólar comercial,FEV3,2954.067,3029.857,75.79,3789.5
