Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
BCB - C-Bond,ABR0,72.2188,72.8125,0.5937,1061.89
BEI - EI-Bond,ABR0,87.8438,88.5625,0.7187,642.73
DDI - Cupom cambial,MAR0,100171.99,99825.31,-346.68,308.97
DDI - Cupom cambial,ABR0,99588.55,99228.22,-360.33,321.14
DDI - Cupom cambial,MAI0,98972.07,98620.14,-351.93,313.65
DDI - Cupom cambial,JUN0,98335.73,97952.79,-382.94,341.29
DDI - Cupom cambial,JUL0,97636.38,97240.0,-396.38,353.27
DDI - Cupom cambial,AGO0,96933.57,96545.81,-387.76,345.59
DDI - Cupom cambial,SET0,96146.07,95684.88,-461.19,411.03
DDI - Cupom cambial,OUT0,95349.25,94991.57,-357.68,318.78
DDI - Cupom cambial,NOV0,94618.18,94197.44,-420.74,374.98
DDI - Cupom cambial,DEZ0,93826.78,93414.29,-412.49,367.63
DDI - Cupom cambial,JAN1,93040.32,92385.15,-655.17,583.92
DDI - Cupom cambial,FEV1,92195.46,91637.56,-557.9,497.22
DDI - Cupom cambial,MAR1,91408.91,90847.15,-561.76,500.66
DDI - Cupom cambial,ABR1,90566.35,90365.98,-200.37,178.57
DDI - Cupom cambial,MAI1,89800.95,89385.7,-415.25,370.09
DDI - Cupom cambial,JUN1,88926.11,88582.68,-343.43,306.08
DDI - Cupom cambial,JUL1,88175.41,87700.07,-475.34,423.64
DDI - Cupom cambial,AGO1,87332.97,86940.77,-392.2,349.54
DDI - Cupom cambial,SET1,86419.11,86003.01,-416.1,370.84
DDI - Cupom cambial,OUT1,85721.02,85284.61,-436.41,388.95
DDI - Cupom cambial,NOV1,84899.34,84503.27,-396.07,352.99
DDI - Cupom cambial,DEZ1,84118.44,83703.02,-415.42,370.24
DDI - Cupom cambial,JAN2,83314.12,82882.37,-431.75,384.79
DDI - Cupom cambial,ABR2,80842.37,80714.59,-127.78,113.88
DDI - Cupom cambial,JUL2,78542.23,78542.23,0.0,0.0
DDI - Cupom cambial,OUT2,76170.29,75930.14,-240.15,214.03
DDI - Cupom cambial,JAN3,73335.08,72928.82,-406.26,362.07
DI1 - DI de 1 dia,MAR0,99656.97,99657.92,0.95,0.95
DI1 - DI de 1 dia,ABR0,98231.88,98229.72,-2.16,2.16
DI1 - DI de 1 dia,MAI0,96950.16,96948.13,-2.03,2.03
DI1 - DI de 1 dia,JUN0,95468.11,95474.0,5.89,5.89
DI1 - DI de 1 dia,JUL0,94058.24,94078.65,20.41,20.41
DI1 - DI de 1 dia,AGO0,92658.2,92685.0,26.8,26.8
DI1 - DI de 1 dia,SET0,91132.16,91180.0,47.84,47.84
DI1 - DI de 1 dia,OUT0,89806.25,89865.0,58.75,58.75
DI1 - DI de 1 dia,NOV0,88420.31,88490.0,69.69,69.69
DI1 - DI de 1 dia,DEZ0,87109.41,87195.0,85.59,85.59
DI1 - DI de 1 dia,JAN1,85818.53,85910.0,91.47,91.47
DI1 - DI de 1 dia,FEV1,84397.56,84505.0,107.44,107.44
DI1 - DI de 1 dia,MAR1,83248.58,83355.0,106.42,106.42
DI1 - DI de 1 dia,ABR1,81845.82,81950.0,104.18,104.18
DI1 - DI de 1 dia,JUL1,78043.23,78150.0,106.77,106.77
DI1 - DI de 1 dia,NOV1,72899.72,73000.0,100.28,100.28
DI1 - DI de 1 dia,JAN2,70628.17,70715.0,86.83,86.83
