Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,AGO1,600.0,595.0,-5.0,150.0
ALA - Álcool anidro,OUT1,639.0,635.0,-4.0,120.0
ALA - Álcool anidro,DEZ1,665.0,664.0,-1.0,30.0
ALA - Álcool anidro,MAR2,694.0,690.0,-4.0,120.0
ALA - Álcool anidro,MAI2,680.0,680.0,0.0,0.0
ALA - Álcool anidro,AGO2,625.0,618.0,-7.0,210.0
BCB - C-Bond,OUT1,72.9375,72.875,-0.0625,146.21
BEI - EI-Bond,OUT1,88.5313,88.0313,-0.5,584.87
BGI - Boi gordo,JUL1,42.26,42.08,-0.18,59.4
BGI - Boi gordo,AGO1,43.2,43.02,-0.18,59.4
BGI - Boi gordo,SET1,44.57,44.42,-0.15,49.5
BGI - Boi gordo,OUT1,45.71,45.63,-0.08,26.4
BGI - Boi gordo,NOV1,45.9,45.82,-0.08,26.4
BGI - Boi gordo,DEZ1,45.18,45.06,-0.12,39.6
BGI - Boi gordo,JAN2,44.4,44.2,-0.2,66.0
BGI - Boi gordo,FEV2,44.2,44.0,-0.2,66.0
DDI - Cupom cambial,AGO1,99965.59,100802.27,836.68,972.59
DDI - Cupom cambial,SET1,99559.54,100378.59,819.05,952.1
DDI - Cupom cambial,OUT1,99148.2,99937.54,789.34,917.56
DDI - Cupom cambial,NOV1,98654.21,99418.57,764.36,888.53
DDI - Cupom cambial,DEZ1,98068.96,98803.25,734.29,853.57
DDI - Cupom cambial,JAN2,97442.78,98134.3,691.52,803.85
DDI - Cupom cambial,ABR2,95421.36,95975.43,554.07,644.07
DDI - Cupom cambial,JUL2,93167.46,93654.0,486.54,565.57
DDI - Cupom cambial,OUT2,90851.18,91215.21,364.03,423.16
DDI - Cupom cambial,JAN3,88370.72,88698.88,328.16,381.46
DDI - Cupom cambial,ABR3,85979.69,86302.19,322.5,374.89
DDI - Cupom cambial,JUL3,83826.6,83998.79,172.19,200.16
DDI - Cupom cambial,OUT3,81662.45,81827.48,165.03,191.83
DDI - Cupom cambial,JAN4,79634.52,79801.84,167.32,194.5
DDI - Cupom cambial,ABR4,77792.45,77921.22,128.77,149.68
DDI - Cupom cambial,JUL4,76015.19,76178.77,163.58,190.15
DDI - Cupom cambial,OUT4,74201.66,74280.62,78.96,91.78
DDI - Cupom cambial,JAN5,72390.71,72533.85,143.14,166.39
DDI - Cupom cambial,ABR5,70820.21,70768.4,-51.81,60.22
DDI - Cupom cambial,JUL5,69164.32,69146.21,-18.11,21.05
