Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,MAR3,885.0,884.0,-1.0,30.0
ALA - Álcool anidro,MAI3,892.0,891.0,-1.0,30.0
ALA - Álcool anidro,AGO3,733.0,732.0,-1.0,30.0
ALA - Álcool anidro,SET3,732.0,729.0,-3.0,90.0
BCB - C-Bond,JAN3,66.1563,66.375,0.2187,749.65
BCB - C-Bond,ABR3,64.4063,64.4375,0.0312,106.94
BGI - Boi gordo,DEZ2,57.8,57.57,-0.23,75.9
BGI - Boi gordo,JAN3,55.79,55.62,-0.17,56.1
BGI - Boi gordo,FEV3,54.5,54.37,-0.13,42.9
BGI - Boi gordo,MAR3,53.9,53.8,-0.1,33.0
BGI - Boi gordo,ABR3,53.45,53.4,-0.05,16.5
BGI - Boi gordo,MAI3,53.0,53.0,0.0,0.0
BGI - Boi gordo,JUN3,54.65,54.72,0.07,23.1
BGI - Boi gordo,JUL3,56.1,56.7,0.6,198.0
BGI - Boi gordo,OUT3,63.0,63.0,0.0,0.0
BZE - Bezerro,FEV3,398.0,398.0,0.0,0.0
BZE - Bezerro,MAR3,403.0,402.0,-1.0,33.0
BZE - Bezerro,ABR3,410.0,410.0,0.0,0.0
BZE - Bezerro,MAI3,408.0,412.0,4.0,132.0
BZE - Bezerro,JUN3,410.0,410.0,0.0,0.0
CNL - Café conillon,MAI3,42.5,43.0,0.5,434.83
CNL - Café conillon,JUL3,43.0,42.7,-0.3,260.9
CNL - Café conillon,SET3,43.75,43.75,0.0,0.0
COT - Algodão,MAR3,47.0,47.6,0.6,575.18
COT - Algodão,MAI3,47.0,46.4,-0.6,575.18
COT - Algodão,JUL3,48.0,48.0,0.0,0.0
COT - Algodão,OUT3,49.0,49.0,0.0,0.0
DDI - Cupom cambial,JAN3,97934.75,98344.37,409.62,717.79
DDI - Cupom cambial,FEV3,96392.32,96702.45,310.13,543.45
DDI - Cupom cambial,MAR3,94954.41,95228.65,274.24,480.56
DDI - Cupom cambial,ABR3,93541.53,93931.99,390.46,684.22
DDI - Cupom cambial,JUL3,89378.22,89595.97,217.75,381.57
DDI - Cupom cambial,OUT3,85412.09,85715.82,303.73,532.24
DDI - Cupom cambial,JAN4,81423.11,81554.76,131.65,230.69
DDI - Cupom cambial,ABR4,77782.37,77949.61,167.24,293.06
DDI - Cupom cambial,JUL4,74365.34,74416.67,51.33,89.94
DDI - Cupom cambial,OUT4,71098.01,70888.18,-209.83,367.69
DDI - Cupom cambial,JAN5,67902.07,67713.98,-188.09,329.59
DDI - Cupom cambial,ABR5,65579.02,65414.05,-164.97,289.08
DDI - Cupom cambial,JUL5,63270.02,63124.41,-145.61,255.15
DDI - Cupom cambial,OUT5,60992.64,61348.61,355.97,623.78
DDI - Cupom cambial,JAN6,58807.27,59224.02,416.75,730.29
DDI - Cupom cambial,ABR6,57197.19,57548.44,351.25,615.51
DDI - Cupom cambial,JUL6,55260.93,55775.9,514.97,902.4
DDI - Cupom cambial,OUT6,52780.41,53544.97,764.56,1339.77
DDI - Cupom cambial,JAN7,50862.24,51511.53,649.29,1137.78
DDI - Cupom cambial,ABR7,49728.82,50380.74,651.92,1142.39
DDI - Cupom cambial,JUL7,48336.91,48978.06,641.15,1123.51
DDI - Cupom cambial,OUT7,47291.63,47652.52,360.89,632.4
DDI - Cupom cambial,JAN8,45629.74,46087.02,457.28,801.31
DI1 - DI de 1 dia,JAN3,99386.03,99385.39,-0.64,0.64
DI1 - DI de 1 dia,FEV3,97419.46,97422.68,3.22,3.22
DI1 - DI de 1 dia,MAR3,95592.76,95583.52,-9.24,9.24
DI1 - DI de 1 dia,ABR3,93865.67,93852.45,-13.22,13.22
DI1 - DI de 1 dia,JUL3,88405.38,88408.71,3.33,3.33
DI1 - DI de 1 dia,OUT3,82658.14,82621.37,-36.77,36.77
DI1 - DI de 1 dia,JAN4,77169.96,77111.1,-58.86,58.86
DI1 - DI de 1 dia,ABR4,71929.9,71933.3,3.4,3.4
DI1 - DI de 1 dia,JUL4,66869.76,66654.83,-214.93,214.93
DI1 - DI de 1 dia,OUT4,61503.31,61449.24,-54.07,54.07
