Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,MAI3,1090.0,1080.0,-10.0,300.0
ALA - Álcool anidro,AGO3,871.0,863.0,-8.0,240.0
ALA - Álcool anidro,SET3,871.0,863.0,-8.0,240.0
ALA - Álcool anidro,OUT3,919.0,910.0,-9.0,270.0
ALA - Álcool anidro,NOV3,910.0,908.0,-2.0,60.0
ALA - Álcool anidro,DEZ3,940.0,910.0,-30.0,900.0
BCB - C-Bond,ABR3,77.5625,78.625,1.0625,3645.22
BCB - C-Bond,JUL3,76.625,76.8438,0.2188,750.65
BGI - Boi gordo,MAR3,56.21,56.15,-0.06,19.8
BGI - Boi gordo,ABR3,55.1,54.98,-0.12,39.6
BGI - Boi gordo,MAI3,53.9,53.79,-0.11,36.3
BGI - Boi gordo,JUN3,55.65,55.5,-0.15,49.5
BGI - Boi gordo,JUL3,57.79,57.65,-0.14,46.2
BGI - Boi gordo,AGO3,59.5,59.3,-0.2,66.0
BGI - Boi gordo,OUT3,63.95,63.85,-0.1,33.0
BZE - Bezerro,MAR3,391.0,391.0,0.0,0.0
BZE - Bezerro,ABR3,404.0,404.0,0.0,0.0
BZE - Bezerro,MAI3,408.0,406.0,-2.0,66.0
BZE - Bezerro,JUN3,395.0,392.0,-3.0,99.0
BZE - Bezerro,JUL3,390.0,390.0,0.0,0.0
BZE - Bezerro,AGO3,395.0,395.0,0.0,0.0
CNL - Café conillon,MAI3,38.5,38.5,0.0,0.0
CNL - Café conillon,JUL3,39.5,37.5,-2.0,1719.9
CNL - Café conillon,SET3,41.5,41.5,0.0,0.0
COT - Algodão,JUL3,48.0,48.0,0.0,0.0
DDI - Cupom cambial,ABR3,99768.1,99781.15,13.05,22.47
DDI - Cupom cambial,MAI3,99226.15,99311.03,84.88,146.17
DDI - Cupom cambial,JUN3,98521.66,98668.96,147.3,253.66
DDI - Cupom cambial,JUL3,97716.41,97973.98,257.57,443.56
DDI - Cupom cambial,OUT3,95032.51,95485.45,452.94,780.0
DDI - Cupom cambial,JAN4,92334.42,92821.78,487.36,839.28
DDI - Cupom cambial,ABR4,89567.06,90116.7,549.64,946.53
DDI - Cupom cambial,JUL4,86574.63,86971.33,396.7,683.15
DDI - Cupom cambial,OUT4,83266.7,83538.7,272.0,468.41
DDI - Cupom cambial,JAN5,80500.0,80456.51,-43.49,74.89
DDI - Cupom cambial,ABR5,77933.78,77999.15,65.37,112.57
DDI - Cupom cambial,JUL5,75471.26,75611.13,139.87,240.87
DDI - Cupom cambial,OUT5,72952.39,73092.74,140.35,241.69
DDI - Cupom cambial,JAN6,70690.74,70774.52,83.78,144.27
DDI - Cupom cambial,ABR6,68373.14,68467.2,94.06,161.98
DDI - Cupom cambial,JUL6,66278.59,66286.55,7.96,13.7
DDI - Cupom cambial,OUT6,63875.31,63969.32,94.01,161.89
DDI - Cupom cambial,JAN7,62117.3,62311.7,194.4,334.77
DDI - Cupom cambial,ABR7,60704.7,61112.74,408.04,702.68
DDI - Cupom cambial,JUL7,59594.93,59790.58,195.65,336.92
DDI - Cupom cambial,OUT7,58113.42,58191.41,77.99,134.3
DDI - Cupom cambial,JAN8,56915.86,56810.89,-104.97,180.76
DDM - Cupom de DI x IGP-M,JUN3,98699.29,98699.29,0.0,0.0
DDM - Cupom de DI x IGP-M,JAN4,93841.31,93841.31,0.0,0.0
DDM - Cupom de DI x IGP-M,JAN5,86128.61,86128.61,0.0,0.0
DDM - Cupom de DI x IGP-M,ABR5,84883.07,84883.07,0.0,0.0
DDM - Cupom de DI x IGP-M,JAN6,77477.68,77477.68,0.0,0.0
DI1 - DI de 1 dia,ABR3,99069.36,99073.15,3.79,3.79
DI1 - DI de 1 dia,MAI3,97224.5,97233.91,9.41,9.41
DI1 - DI de 1 dia,JUN3,95305.14,95328.07,22.93,22.93
DI1 - DI de 1 dia,JUL3,93500.47,93560.52,60.05,60.05
DI1 - DI de 1 dia,OUT3,87786.15,87916.32,130.17,130.17
DI1 - DI de 1 dia,JAN4,82363.94,82632.1,268.16,268.16
DI1 - DI de 1 dia,ABR4,77385.83,77778.46,392.63,392.63
DI1 - DI de 1 dia,JUL4,72547.8,72993.87,446.07,446.07
DI1 - DI de 1 dia,OUT4,67436.88,67973.49,536.61,536.61
DI1 - DI de 1 dia,JAN5,62761.4,63383.61,622.21,622.21
DI1 - DI de 1 dia,ABR5,58353.09,59006.87,653.78,653.78
DI1 - DI de 1 dia,JUL5,54001.46,54639.29,637.83,637.83
DI1 - DI de 1 dia,OUT5,49762.56,50404.02,641.46,641.46
DI1 - DI de 1 dia,JAN6,45983.66,46830.54,846.88,846.88
DI1 - DI de 1 dia,ABR6,42359.38,43056.77,697.39,697.39
DI1 - DI de 1 dia,JUL6,38933.96,39771.03,837.07,837.07
DI1 - DI de 1 dia,OUT6,35816.95,36400.98,584.03,584.03
DI1 - DI de 1 dia,JAN7,32736.68,33493.75,757.07,757.07
DI1 - DI de 1 dia,ABR0,10421.2,10421.2,0.0,0.0
DOL - Dólar comercial,ABR3,3468.491,3468.817,0.326,16.3
DOL - Dólar comercial,MAI3,3514.991,3516.817,1.826,91.3
DOL - Dólar comercial,JUN3,3560.441,3564.906,4.465,223.25
DOL - Dólar comercial,JUL3,3599.513,3606.681,7.168,358.4
DOL - Dólar comercial,AGO3,3643.881,3652.795,8.914,445.7
DOL - Dólar comercial,SET3,3685.02,3695.524,10.504,525.2
DOL - Dólar comercial,OUT3,3728.503,3740.727,12.224,611.2
DOL - Dólar comercial,NOV3,3774.921,3785.538,10.617,530.85
DOL - Dólar comercial,DEZ3,3815.733,3824.911,9.178,458.9
DOL - Dólar comercial,JAN4,3861.135,3868.918,7.783,389.15
DOL - Dólar comercial,JUL4,4110.122,4103.724,-6.398,319.9
DOM - Dólar comercial fracionário,ABR3,3468.491,3468.817,0.326,1.63
EUR - Euro (em Reais),ABR3,3685.9565,3685.4706,-0.4859,24.29
FRC - FRA de cupom,MAI3,6.34,5.5,-0.84,0.42
FRC - FRA de cupom,JUN3,7.35,6.54,-0.81,0.4
FRC - FRA de cupom,JUL3,8.31,7.3,-1.01,0.5
FRC - FRA de cupom,OUT3,9.8,8.85,-0.95,0.47
FRC - FRA de cupom,JAN4,10.5,9.78,-0.72,0.36
FRC - FRA de cupom,ABR4,11.2,10.55,-0.65,0.32
FRC - FRA de cupom,JUL4,12.0,11.6,-0.4,0.2
FRC - FRA de cupom,OUT4,13.0,12.75,-0.25,0.12
FRC - FRA de cupom,JAN5,13.4,13.45,0.05,0.02
FRC - FRA de cupom,ABR5,13.8,13.75,-0.05,0.02
FRC - FRA de cupom,JUL5,14.1,14.0,-0.1,0.05
FRC - FRA de cupom,OUT5,14.45,14.35,-0.1,0.05
FRC - FRA de cupom,JAN6,14.71,14.65,-0.06,0.03
FRC - FRA de cupom,ABR6,15.05,15.0,-0.05,0.02
FRC - FRA de cupom,JUL6,15.3,15.3,0.0,0.0
FRC - FRA de cupom,OUT6,15.8,15.75,-0.05,0.02
FRC - FRA de cupom,JAN7,15.9,15.78,-0.12,0.06
FRC - FRA de cupom,ABR7,15.85,15.58,-0.27,0.13
FRC - FRA de cupom,JUL7,15.63,15.5,-0.13,0.06
FRC - FRA de cupom,OUT7,15.7,15.65,-0.05,0.02
FRC - FRA de cupom,JAN8,15.6,15.68,0.08,0.04
FRP - Forward points,ABR3,0.0,0.0,0.0,0.0
ICF - Café Arábica 4/5,MAR3,53.7,53.85,0.15,51.59
ICF - Café Arábica 4/5,MAI3,56.0,57.0,1.0,343.98
ICF - Café Arábica 4/5,JUL3,59.3,60.2,0.9,309.58
ICF - Café Arábica 4/5,SET3,62.0,63.0,1.0,343.98
ICF - Café Arábica 4/5,DEZ3,66.3,67.15,0.85,292.38
ICF - Café Arábica 4/5,MAR4,69.8,71.0,1.2,412.77
ICF - Café Arábica 4/5,SET4,72.0,72.0,0.0,0.0
IGM - IGP-M,ABR3,287.45,287.175,-0.275,137.5
IND - Ibovespa,ABR3,11053.0,11341.0,288.0,864.0
IND - Ibovespa,JUN3,11503.0,11798.0,295.0,885.0
IND - Ibovespa,AGO3,11939.0,12239.0,300.0,900.0
IND - Ibovespa,OUT3,12467.0,12770.0,303.0,909.0
IND - Ibovespa,DEZ3,13030.0,13330.0,300.0,900.0
INF - Ibovespa fracionário,ABR3,11053.0,11341.0,288.0,86.4
SOI - Soja,ABR3,216.0,220.0,4.0,1375.92
SOI - Soja,MAI3,204.0,206.0,2.0,687.96
SOI - Soja,JUL3,204.0,204.0,0.0,0.0
