Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),Q10,1553.4951,1555.6544,2.1593,129.55
AUD - Dólar Australiano (em Reais),U10,1558.7295,1560.7994,2.0699,124.19
B40 - Global 2040,V10,133.5625,133.6875,0.125,111.58
BGI - Boi gordo,N10,83.42,83.6,0.18,59.4
BGI - Boi gordo,Q10,84.1,84.27,0.17,56.1
BGI - Boi gordo,U10,84.1,84.35,0.25,82.5
BGI - Boi gordo,V10,85.01,85.27,0.26,85.8
BGI - Boi gordo,X10,85.15,85.35,0.2,66.0
BGI - Boi gordo,Z10,84.95,85.18,0.23,75.9
BGI - Boi gordo,K11,83.41,83.67,0.26,85.8
CAD - Dólar Canadense (em Reais),U10,1706.5985,1708.1334,1.5349,92.09
CCM - Milho,U10,19.31,19.34,0.03,13.5
CCM - Milho,X10,20.01,20.06,0.05,22.5
CCM - Milho,F11,21.06,21.25,0.19,85.5
CCM - Milho,H11,20.42,20.63,0.21,94.5
CCM - Milho,K11,20.2,20.5,0.3,135.0
DAP - Cupom de DI x IPCA,Q10,99413.65,99384.64,-29.01,9.87
DAP - Cupom de DI x IPCA,K11,95280.36,95252.56,-27.8,100.89
DAP - Cupom de DI x IPCA,X11,92424.85,92397.88,-26.97,148.45
DAP - Cupom de DI x IPCA,Q12,88154.25,88128.53,-25.72,178.21
DAP - Cupom de DI x IPCA,K13,84142.59,84118.04,-24.55,208.34
DAP - Cupom de DI x IPCA,K15,74262.43,74240.76,-21.67,68.29
DDI - Cupom cambial,Q10,99893.28,100203.02,309.74,152.43
DDI - Cupom cambial,U10,99699.42,100008.56,309.14,148.59
DDI - Cupom cambial,V10,99535.39,99844.02,308.63,153.37
DDI - Cupom cambial,X10,99374.96,99683.09,308.13,154.33
DDI - Cupom cambial,F11,99043.81,99350.91,307.1,150.12
DDI - Cupom cambial,J11,98541.67,98847.22,305.55,170.39
DDI - Cupom cambial,N11,97925.8,98229.44,303.64,164.49
DDI - Cupom cambial,V11,97248.73,97550.27,301.54,134.86
DDI - Cupom cambial,F12,96510.44,96809.69,299.25,192.02
DDI - Cupom cambial,J12,95731.42,96028.25,296.83,188.83
DDI - Cupom cambial,N12,94909.66,95203.94,294.28,197.92
DDI - Cupom cambial,V12,94173.63,94465.63,292.0,271.66
DDI - Cupom cambial,F13,93334.94,93624.34,289.4,307.86
DDI - Cupom cambial,J13,92395.35,92681.84,286.49,333.93
DDI - Cupom cambial,N13,91498.66,91782.37,283.71,455.54
DDI - Cupom cambial,V13,90486.18,90766.75,280.57,474.88
DDI - Cupom cambial,F14,89431.13,89708.43,277.3,446.49
DDI - Cupom cambial,J14,88343.98,88617.91,273.93,336.99
DDI - Cupom cambial,N14,87364.36,87635.25,270.89,382.55
DDI - Cupom cambial,V14,86488.64,86756.81,268.17,461.32
DDI - Cupom cambial,F15,85500.72,85765.83,265.11,457.69
DDI - Cupom cambial,J15,84497.55,84759.55,262.0,514.46
DDI - Cupom cambial,N15,83820.5,84080.4,259.9,576.87
DDI - Cupom cambial,F16,82349.46,82604.8,255.34,679.34
DDI - Cupom cambial,N16,80885.29,81136.09,250.8,790.16
DDI - Cupom cambial,F17,79358.24,79604.3,246.06,835.74
DDI - Cupom cambial,F18,76572.79,76810.22,237.43,1009.59
DDI - Cupom cambial,F19,73699.84,73928.36,228.52,862.93
DDI - Cupom cambial,F20,70815.06,71034.64,219.58,1157.8
DDI - Cupom cambial,F21,68097.27,68308.42,211.15,1204.6
DDI - Cupom cambial,F22,64852.11,65053.2,201.09,1182.14
DI1 - DI de 1 dia,Q10,99639.89,99601.75,-38.14,0.05
DI1 - DI de 1 dia,U10,98756.39,98718.59,-37.8,2.08
DI1 - DI de 1 dia,V10,97893.41,97855.94,-37.47,1.58
DI1 - DI de 1 dia,X10,97073.2,97036.04,-37.16,1.52
DI1 - DI de 1 dia,F11,95326.42,95289.93,-36.49,7.1
DI1 - DI de 1 dia,J11,92775.8,92740.29,-35.51,9.65
DI1 - DI de 1 dia,N11,90202.13,90167.6,-34.53,18.89
DI1 - DI de 1 dia,V11,87566.14,87532.62,-33.52,38.19
DI1 - DI de 1 dia,F12,85116.59,85084.01,-32.58,95.34
DI1 - DI de 1 dia,J12,82675.16,82643.52,-31.64,96.25
DI1 - DI de 1 dia,N12,80279.39,80248.66,-30.73,121.23
DI1 - DI de 1 dia,V12,77960.32,77930.48,-29.84,125.83
DI1 - DI de 1 dia,F13,75747.76,75718.77,-28.99,161.23
DI1 - DI de 1 dia,J13,73676.52,73648.32,-28.2,225.73
DI1 - DI de 1 dia,N13,71555.65,71528.26,-27.39,249.36
DI1 - DI de 1 dia,V13,69471.48,69444.89,-26.59,214.24
DI1 - DI de 1 dia,F14,67512.1,67486.26,-25.84,183.29
DI1 - DI de 1 dia,J14,65634.79,65609.67,-25.12,169.16
DI1 - DI de 1 dia,N14,63826.62,63802.19,-24.43,152.99
DI1 - DI de 1 dia,V14,61878.78,61855.1,-23.68,193.29
DI1 - DI de 1 dia,F15,60061.82,60038.83,-22.99,206.56
DI1 - DI de 1 dia,J15,58406.96,58384.6,-22.36,226.77
DI1 - DI de 1 dia,N15,56796.23,56774.49,-21.74,219.47
DI1 - DI de 1 dia,V15,55138.39,55117.29,-21.1,203.82
DI1 - DI de 1 dia,F16,53577.14,53556.63,-20.51,189.42
DI1 - DI de 1 dia,N16,50633.33,50613.95,-19.38,203.6
DI1 - DI de 1 dia,F17,47784.79,47766.5,-18.29,189.41
DI1 - DI de 1 dia,F18,42698.19,42681.85,-16.34,224.21
DI1 - DI de 1 dia,F19,38194.12,38179.5,-14.62,196.05
DI1 - DI de 1 dia,F20,34118.53,34105.47,-13.06,170.39
DI1 - DI de 1 dia,F21,30483.36,30471.69,-11.67,168.61
