Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,SET5,838.0,840.0,2.0,60.0
ALA - Álcool anidro,OUT5,860.0,860.0,0.0,0.0
ALA - Álcool anidro,NOV5,890.0,890.0,0.0,0.0
ALA - Álcool anidro,DEZ5,920.0,920.0,0.0,0.0
ALA - Álcool anidro,JAN6,935.0,935.0,0.0,0.0
B09 - Global 2009,OUT5,127.2813,127.7813,0.5,578.77
B40 - Global 2040,OUT5,116.0,117.4063,1.4063,1627.86
BCB - C-Bond,OUT5,99.8125,99.875,0.0625,144.69
BGI - Boi gordo,AGO5,52.1,51.7,-0.4,132.0
BGI - Boi gordo,SET5,53.58,52.85,-0.73,240.9
BGI - Boi gordo,OUT5,55.39,54.84,-0.55,181.5
BGI - Boi gordo,NOV5,56.61,56.18,-0.43,141.9
BGI - Boi gordo,DEZ5,56.68,56.42,-0.26,85.8
BGI - Boi gordo,JAN6,56.78,56.4,-0.38,125.4
BGI - Boi gordo,FEV6,56.75,56.4,-0.35,115.5
BGI - Boi gordo,MAR6,56.8,56.35,-0.45,148.5
BGI - Boi gordo,ABR6,56.75,56.35,-0.4,132.0
BGI - Boi gordo,MAI6,56.85,56.51,-0.34,112.2
BGI - Boi gordo,AGO6,60.5,59.97,-0.53,174.9
BGI - Boi gordo,OUT6,63.3,63.06,-0.24,79.2
BGI - Boi gordo,JAN7,63.7,64.1,0.4,132.0
BRI - Futuro do Índice Brasil 50,OUT5,3792.0,3878.0,86.0,860.0
BZE - Bezerro,AGO5,353.0,353.0,0.0,0.0
BZE - Bezerro,FEV6,384.0,380.0,-4.0,132.0
COT - Algodão,OUT5,48.0,47.0,-1.0,632.38
COT - Algodão,DEZ5,49.0,47.8,-1.2,758.86
COT - Algodão,MAR6,50.8,49.0,-1.8,1138.3
COT - Algodão,MAI6,51.0,50.0,-1.0,632.38
COT - Algodão,JUL6,51.0,49.0,-2.0,1264.77
DDI - Cupom cambial,SET5,100640.24,99208.34,-1431.9,1653.84
DDI - Cupom cambial,OUT5,100309.29,98883.58,-1425.71,1646.69
DDI - Cupom cambial,NOV5,99983.53,98567.16,-1416.37,1635.9
DDI - Cupom cambial,DEZ5,99657.06,98254.51,-1402.55,1619.94
DDI - Cupom cambial,JAN6,99313.89,97915.22,-1398.67,1615.46
DDI - Cupom cambial,ABR6,98194.74,96813.23,-1381.51,1595.64
DDI - Cupom cambial,JUL6,97041.09,95709.66,-1331.43,1537.8
DDI - Cupom cambial,OUT6,95875.1,94583.82,-1291.28,1491.42
DDI - Cupom cambial,JAN7,94740.25,93459.81,-1280.44,1478.9
DDI - Cupom cambial,ABR7,93569.09,92310.08,-1259.01,1454.15
DDI - Cupom cambial,JUL7,92392.14,91167.68,-1224.46,1414.25
DDI - Cupom cambial,OUT7,91214.53,90015.08,-1199.45,1385.36
DDI - Cupom cambial,JAN8,90075.95,88883.1,-1192.85,1377.74
