Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
A18 - A-Bond 2018,ABR6,109.5625,110.0313,0.4688,497.27
AL2 - Álcool Anidro,ABR6,1125.0,1140.0,15.0,450.0
AL2 - Álcool Anidro,MAI6,1060.0,1060.0,0.0,0.0
AL2 - Álcool Anidro,JUN6,956.5,960.0,3.5,105.0
AL2 - Álcool Anidro,JUL6,965.0,960.0,-5.0,150.0
AL2 - Álcool Anidro,AGO6,965.0,961.67,-3.33,99.9
AL2 - Álcool Anidro,SET6,975.0,980.0,5.0,150.0
ALA - Álcool anidro,ABR6,1125.0,1140.0,15.0,450.0
ALA - Álcool anidro,MAI6,1060.0,1060.0,0.0,0.0
ALA - Álcool anidro,JUN6,956.5,960.0,3.5,105.0
ALA - Álcool anidro,JUL6,965.0,960.0,-5.0,150.0
ALA - Álcool anidro,AGO6,965.0,961.67,-3.33,99.9
ALA - Álcool anidro,SET6,975.0,980.0,5.0,150.0
B19 - Global 2019,ABR6,117.6875,117.5625,-0.125,132.59
B27 - Global 2027,ABR6,133.5,134.8438,1.3438,1425.43
B40 - Global 2040,ABR6,130.625,131.0,0.375,397.78
BG2 - Boi gordo,MAR6,49.8,49.45,-0.35,115.5
BG2 - Boi gordo,ABR6,50.5,50.07,-0.43,141.9
BG2 - Boi gordo,MAI6,50.94,50.54,-0.4,132.0
BG2 - Boi gordo,JUN6,52.65,52.14,-0.51,168.3
BG2 - Boi gordo,JUL6,54.57,54.18,-0.39,128.7
BG2 - Boi gordo,AGO6,55.9,55.54,-0.36,118.8
BG2 - Boi gordo,SET6,57.98,57.6,-0.38,125.4
BG2 - Boi gordo,OUT6,60.08,59.78,-0.3,99.0
BG2 - Boi gordo,NOV6,60.53,60.23,-0.3,99.0
BG2 - Boi gordo,DEZ6,60.03,59.8,-0.23,75.9
BG2 - Boi gordo,JAN7,59.8,59.53,-0.27,89.1
BG2 - Boi gordo,FEV7,59.5,59.5,0.0,0.0
BGI - Boi gordo,MAR6,49.8,49.45,-0.35,115.5
BGI - Boi gordo,ABR6,50.5,50.07,-0.43,141.9
BGI - Boi gordo,MAI6,50.94,50.54,-0.4,132.0
BGI - Boi gordo,JUN6,52.65,52.14,-0.51,168.3
BGI - Boi gordo,JUL6,54.57,54.18,-0.39,128.7
BGI - Boi gordo,AGO6,55.9,55.54,-0.36,118.8
BGI - Boi gordo,SET6,57.98,57.6,-0.38,125.4
BGI - Boi gordo,OUT6,60.08,59.78,-0.3,99.0
BGI - Boi gordo,NOV6,60.53,60.23,-0.3,99.0
BGI - Boi gordo,DEZ6,60.03,59.8,-0.23,75.9
BGI - Boi gordo,JAN7,59.8,59.53,-0.27,89.1
BGI - Boi gordo,FEV7,59.5,59.5,0.0,0.0
BRI - Futuro do Índice Brasil 50,ABR6,5482.0,5597.0,115.0,1150.0
CN2 - Milho,MAI6,13.96,13.91,-0.05,22.5
CN2 - Milho,JUL6,14.48,14.47,-0.01,4.5
CN2 - Milho,SET6,15.13,15.3,0.17,76.5
CN2 - Milho,NOV6,16.14,16.3,0.16,72.0
CN2 - Milho,JAN7,17.0,17.15,0.15,67.5
CO2 - Algodão,MAI6,61.0,61.2,0.2,116.97
CO2 - Algodão,JUL6,57.0,57.4,0.4,233.94
CO2 - Algodão,OUT6,57.9,58.1,0.2,116.97
CO2 - Algodão,DEZ6,58.8,59.0,0.2,116.97
CO2 - Algodão,MAR7,60.8,61.0,0.2,116.97
CO2 - Algodão,MAI7,61.35,61.35,0.0,0.0
CO2 - Algodão,JUL7,55.6,55.6,0.0,0.0
CO2 - Algodão,OUT7,56.1,56.1,0.0,0.0
CO2 - Algodão,DEZ7,57.0,57.0,0.0,0.0
COT - Algodão,MAI6,61.0,61.2,0.2,116.97
COT - Algodão,JUL6,57.0,57.4,0.4,233.94
COT - Algodão,OUT6,57.9,58.1,0.2,116.97
COT - Algodão,DEZ6,58.8,59.0,0.2,116.97
COT - Algodão,MAR7,60.8,61.0,0.2,116.97
COT - Algodão,MAI7,61.35,61.35,0.0,0.0
COT - Algodão,JUL7,55.6,55.6,0.0,0.0
COT - Algodão,OUT7,56.1,56.1,0.0,0.0
COT - Algodão,DEZ7,57.0,57.0,0.0,0.0
DDI - Cupom cambial,ABR6,99659.02,99487.01,-172.01,182.92
DDI - Cupom cambial,MAI6,99306.9,99143.4,-163.5,173.87
DDI - Cupom cambial,JUN6,98923.84,98767.38,-156.46,166.38
DDI - Cupom cambial,JUL6,98538.0,98373.83,-164.17,174.58
DDI - Cupom cambial,OUT6,97345.33,97194.4,-150.93,160.5
DDI - Cupom cambial,JAN7,96112.03,95977.09,-134.94,143.5
DDI - Cupom cambial,ABR7,94957.24,94824.7,-132.54,140.94
DDI - Cupom cambial,JUL7,93802.95,93661.31,-141.64,150.62
DDI - Cupom cambial,OUT7,92630.81,92468.09,-162.72,173.04
DDI - Cupom cambial,JAN8,91417.06,91259.56,-157.5,167.49
DDI - Cupom cambial,ABR8,90275.66,90097.03,-178.63,189.96
DDI - Cupom cambial,JUL8,89124.09,88913.81,-210.28,223.62
DDI - Cupom cambial,OUT8,87978.13,87726.33,-251.8,267.77
DDI - Cupom cambial,JAN9,86774.2,86514.5,-259.7,276.17
DDI - Cupom cambial,ABR9,85693.28,85444.46,-248.82,264.6
DDI - Cupom cambial,JUL9,84534.75,84225.5,-309.25,328.87
DDI - Cupom cambial,OUT9,83425.1,83073.04,-352.06,374.39
DDI - Cupom cambial,JAN0,82246.24,81847.31,-398.93,424.24
DDI - Cupom cambial,ABR0,81056.01,80660.48,-395.53,420.62
DDI - Cupom cambial,JUL0,79965.87,79490.41,-475.46,505.62
DDI - Cupom cambial,JAN1,77726.79,77252.89,-473.9,503.96
DDI - Cupom cambial,JUL1,75637.32,75226.59,-410.73,436.79
DDI - Cupom cambial,JAN2,73415.82,73011.47,-404.35,430.0
DDI - Cupom cambial,JAN3,69222.3,68831.55,-390.75,415.54
DDI - Cupom cambial,JAN4,65315.04,64905.21,-409.83,435.83
DDI - Cupom cambial,JAN5,61760.7,61533.2,-227.5,241.93
DDI - Cupom cambial,JAN6,58306.38,58194.01,-112.37,119.49
DI1 - DI de 1 dia,ABR6,99215.18,99215.76,0.58,0.58
DI1 - DI de 1 dia,MAI6,98155.89,98158.53,2.64,2.64
DI1 - DI de 1 dia,JUN6,96912.16,96916.14,3.98,3.98
DI1 - DI de 1 dia,JUL6,95785.99,95797.49,11.5,11.5
DI1 - DI de 1 dia,OUT6,92509.63,92525.52,15.89,15.89
DI1 - DI de 1 dia,JAN7,89550.14,89579.98,29.84,29.84
DI1 - DI de 1 dia,ABR7,86661.13,86703.15,42.02,42.02
DI1 - DI de 1 dia,JUL7,83875.03,83922.95,47.92,47.92
DI1 - DI de 1 dia,OUT7,81099.97,81170.42,70.45,70.45
DI1 - DI de 1 dia,JAN8,78552.75,78674.66,121.91,121.91
DI1 - DI de 1 dia,ABR8,76103.22,76246.16,142.94,142.94
DI1 - DI de 1 dia,JUL8,73676.15,73831.94,155.79,155.79
DI1 - DI de 1 dia,OUT8,71171.11,71386.98,215.87,215.87
DI1 - DI de 1 dia,JAN9,68916.77,69145.92,229.15,229.15
DI1 - DI de 1 dia,ABR9,66848.18,67114.29,266.11,266.11
DI1 - DI de 1 dia,JUL9,64788.15,65118.5,330.35,330.35
DI1 - DI de 1 dia,OUT9,62648.4,63013.01,364.61,364.61
DI1 - DI de 1 dia,JAN0,60665.19,61047.09,381.9,381.9
DI1 - DI de 1 dia,ABR0,58820.54,59232.4,411.86,411.86
DI1 - DI de 1 dia,JUL0,57006.33,57408.78,402.45,402.45
DI1 - DI de 1 dia,JAN1,53408.69,53876.59,467.9,467.9
DI1 - DI de 1 dia,JUL1,50136.91,50622.12,485.21,485.21
DI1 - DI de 1 dia,JAN2,47052.21,47527.75,475.54,475.54
DOL - Dólar comercial,ABR6,2136.417,2132.718,-3.699,184.95
DOL - Dólar comercial,MAI6,2151.841,2148.24,-3.601,180.05
DOL - Dólar comercial,JUN6,2171.05,2167.527,-3.523,176.15
DOL - Dólar comercial,JUL6,2188.008,2184.08,-3.928,196.4
