Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),U12,2135.207,2129.734,-5.473,328.38
AUD - Dólar Australiano (em Reais),V12,2138.541,2133.035,-5.506,330.36
B20 - Global 2020,V12,170.0312,170.5312,0.5,506.65
B40 - Global 2040,V12,127.1875,127.2187,0.0312,31.61
BGI - Boi gordo,Q12,91.67,91.48,-0.19,62.7
BGI - Boi gordo,U12,95.2,94.8,-0.4,132.0
BGI - Boi gordo,V12,98.35,98.27,-0.08,26.4
BGI - Boi gordo,X12,99.8,99.56,-0.24,79.2
BGI - Boi gordo,Z12,98.61,98.5,-0.11,36.3
BRI - Futuro do Índice Brasil 50,Z12,8977.0,8948.0,-29.0,290.0
CAD - Dólar Canadense (em Reais),U12,2040.762,2044.308,3.546,212.76
CAD - Dólar Canadense (em Reais),V12,2048.237,2051.742,3.505,210.3
CCM - Milho,U12,33.88,32.72,-1.16,522.0
CCM - Milho,X12,34.41,33.4,-1.01,454.5
CCM - Milho,F13,35.0,33.9,-1.1,495.0
CCM - Milho,H13,33.11,32.3,-0.81,364.5
CCM - Milho,K13,32.6,31.7,-0.9,405.0
CCM - Milho,U13,31.6,30.73,-0.87,391.5
CHF - Franco Suíço (em Reais),U12,2074.305,2085.073,10.768,538.4
CHF - Franco Suíço (em Reais),V12,2084.587,2095.287,10.7,535.0
DAP - Cupom de DI x IPCA,Q12,99992.94,99982.65,-10.29,3.74
DAP - Cupom de DI x IPCA,K13,98817.53,98807.36,-10.17,57.51
DAP - Cupom de DI x IPCA,Q14,95172.66,95162.87,-9.79,131.0
DAP - Cupom de DI x IPCA,K15,92434.86,92425.35,-9.51,214.39
DAP - Cupom de DI x IPCA,K17,84669.42,84660.71,-8.71,673.49
DAP - Cupom de DI x IPCA,Q20,73077.34,73069.82,-7.52,484.57
DDI - Cupom cambial,U12,99740.06,100160.09,420.03,215.98
DDI - Cupom cambial,V12,99637.6,100057.2,419.6,218.03
DDI - Cupom cambial,X12,99536.41,99955.58,419.17,226.36
DDI - Cupom cambial,Z12,99416.71,99835.38,418.67,218.2
DDI - Cupom cambial,F13,99267.4,99685.44,418.04,219.7
DDI - Cupom cambial,J13,98838.6,99254.84,416.24,209.28
DDI - Cupom cambial,N13,98349.09,98763.26,414.17,221.85
DDI - Cupom cambial,V13,97781.46,98193.24,411.78,229.96
DDI - Cupom cambial,F14,97065.35,97474.12,408.77,222.08
DDI - Cupom cambial,J14,96296.5,96702.03,405.53,188.13
DDI - Cupom cambial,N14,95533.36,95935.68,402.32,238.63
DDI - Cupom cambial,V14,94742.36,95141.34,398.98,232.94
DDI - Cupom cambial,F15,93937.69,94333.29,395.6,196.55
DDI - Cupom cambial,J15,93210.81,93603.35,392.54,288.12
DDI - Cupom cambial,N15,92498.73,92888.27,389.54,263.64
DDI - Cupom cambial,V15,91658.12,92044.12,386.0,203.88
DDI - Cupom cambial,F16,90799.36,91181.74,382.38,162.38
DDI - Cupom cambial,J16,90023.73,90402.84,379.11,203.95
DDI - Cupom cambial,N16,89182.73,89558.3,375.57,184.66
DDI - Cupom cambial,V16,88338.66,88710.68,372.02,195.53
DDI - Cupom cambial,F17,87399.59,87767.65,368.06,205.12
DDI - Cupom cambial,J17,86548.38,86912.86,364.48,250.18
DDI - Cupom cambial,N17,85650.94,86011.64,360.7,223.08
DDI - Cupom cambial,V17,84742.75,85099.62,356.87,193.21
DDI - Cupom cambial,F18,83934.19,84287.66,353.47,200.26
DDI - Cupom cambial,J18,83136.51,83486.62,350.11,246.76
DDI - Cupom cambial,N18,82330.2,82676.91,346.71,212.92
DDI - Cupom cambial,V18,81522.5,81865.81,343.31,176.83
DDI - Cupom cambial,F19,80700.84,81040.69,339.85,138.76
DDI - Cupom cambial,F20,77552.64,77879.23,326.59,197.48
DDI - Cupom cambial,F21,74418.78,74732.18,313.4,65.9
DDI - Cupom cambial,F22,71363.37,71663.9,300.53,69.92
DDI - Cupom cambial,F23,69026.99,69317.68,290.69,73.91
DDI - Cupom cambial,F24,66736.43,67017.47,281.04,24.77
DDI - Cupom cambial,F25,64432.06,64703.4,271.34,26.2
DI1 - DI de 1 dia,U12,99584.2,99554.53,-29.67,2.4
DI1 - DI de 1 dia,V12,99055.39,99025.88,-29.51,2.12
DI1 - DI de 1 dia,X12,98457.44,98428.11,-29.33,4.66
DI1 - DI de 1 dia,Z12,97926.65,97897.48,-29.17,3.7
DI1 - DI de 1 dia,F13,97397.88,97368.86,-29.02,8.44
DI1 - DI de 1 dia,J13,95826.93,95798.38,-28.55,25.57
DI1 - DI de 1 dia,N13,94119.05,94091.01,-28.04,36.33
DI1 - DI de 1 dia,V13,92202.99,92175.52,-27.47,66.91
DI1 - DI de 1 dia,F14,90205.71,90178.84,-26.87,81.08
DI1 - DI de 1 dia,J14,88310.27,88283.96,-26.31,107.04
DI1 - DI de 1 dia,N14,86463.44,86437.68,-25.76,120.61
DI1 - DI de 1 dia,V14,84498.82,84473.65,-25.17,134.44
DI1 - DI de 1 dia,F15,82608.12,82583.51,-24.61,129.11
DI1 - DI de 1 dia,J15,80727.36,80703.31,-24.05,139.02
DI1 - DI de 1 dia,N15,78857.88,78834.39,-23.49,148.31
DI1 - DI de 1 dia,V15,76992.12,76969.18,-22.94,179.81
DI1 - DI de 1 dia,F16,75142.23,75119.84,-22.39,166.1
DI1 - DI de 1 dia,J16,73374.21,73352.35,-21.86,163.95
DI1 - DI de 1 dia,N16,71617.92,71596.58,-21.34,186.16
DI1 - DI de 1 dia,V16,69769.15,69748.36,-20.79,127.38
DI1 - DI de 1 dia,F17,68050.21,68029.94,-20.27,139.72
DI1 - DI de 1 dia,J17,66484.73,66464.92,-19.81,172.23
DI1 - DI de 1 dia,N17,64934.12,64914.78,-19.34,205.71
DI1 - DI de 1 dia,V17,63131.06,63112.25,-18.81,45.04
DI1 - DI de 1 dia,F18,61742.67,61724.28,-18.39,185.01
DI1 - DI de 1 dia,J18,60252.36,60234.41,-17.95,130.05
DI1 - DI de 1 dia,N18,58751.6,58734.1,-17.5,79.01
DI1 - DI de 1 dia,V18,57267.52,57250.46,-17.06,29.19
DI1 - DI de 1 dia,F19,55862.91,55846.27,-16.64,19.07
DI1 - DI de 1 dia,F20,50479.5,50464.46,-15.04,17.08
DI1 - DI de 1 dia,V20,46738.84,46724.92,-13.92,106.81
DI1 - DI de 1 dia,F21,45654.95,45641.35,-13.6,142.09
DI1 - DI de 1 dia,F22,41228.03,41215.75,-12.28,247.91
DI1 - DI de 1 dia,F23,37338.47,37327.35,-11.12,247.99
DI1 - DI de 1 dia,F25,30875.52,30866.32,-9.2,243.98
DOL - Dólar comercial,U12,2025.382,2029.776,4.394,219.7
DOL - Dólar comercial,V12,2034.151,2038.511,4.36,218.0
DOL - Dólar comercial,X12,2044.306,2048.809,4.503,225.15
DOL - Dólar comercial,Z12,2053.057,2057.437,4.38,219.0
DOL - Dólar comercial,F13,2061.166,2065.5,4.334,216.7
DOL - Dólar comercial,G13,2070.414,2074.556,4.142,207.1
DOL - Dólar comercial,H13,2078.01,2081.991,3.981,199.05
DOL - Dólar comercial,J13,2086.48,2090.293,3.813,190.65
DOL - Dólar comercial,K13,2095.97,2099.812,3.842,192.1
DOL - Dólar comercial,M13,2105.076,2108.947,3.871,193.55
DOL - Dólar comercial,N13,2113.783,2117.683,3.9,195.0
DOL - Dólar comercial,Q13,2124.893,2128.615,3.722,186.1
DOL - Dólar comercial,U13,2135.544,2139.14,3.596,179.8
DOL - Dólar comercial,V13,2145.781,2149.213,3.432,171.6
DOL - Dólar comercial,F14,2177.744,2180.712,2.968,148.4
DOL - Dólar comercial,J14,2208.288,2209.873,1.585,79.25
DOL - Dólar comercial,V14,2270.377,2272.278,1.901,95.05
DOL - Dólar comercial,F15,2303.386,2304.545,1.159,57.95
DOL - Dólar comercial,J15,2336.873,2339.988,3.115,155.75
DOL - Dólar comercial,N15,2374.941,2377.162,2.221,111.05
DOL - Dólar comercial,V15,2412.98,2412.641,-0.339,16.95
DOL - Dólar comercial,F16,2449.97,2448.876,-1.094,54.7
DOL - Dólar comercial,J16,2486.457,2486.461,0.004,0.2
DOL - Dólar comercial,V16,2565.07,2565.993,0.923,46.15
DOL - Dólar comercial,F17,2602.156,2602.843,0.687,34.35
DOL - Dólar comercial,J17,2637.491,2638.184,0.693,34.65
DOL - Dólar comercial,F18,2756.773,2755.0,-1.773,88.65
DOL - Dólar comercial,F21,3310.831,3303.412,-7.419,370.95
ETH - Etanol Hidratado,Q12,1100.0,1097.5,-2.5,75.0
ETH - Etanol Hidratado,U12,1118.0,1115.5,-2.5,75.0
ETH - Etanol Hidratado,V12,1145.0,1142.5,-2.5,75.0
ETH - Etanol Hidratado,X12,1180.0,1175.0,-5.0,150.0
ETH - Etanol Hidratado,Z12,1205.0,1200.0,-5.0,150.0
ETH - Etanol Hidratado,F13,1216.5,1215.0,-1.5,45.0
ETH - Etanol Hidratado,G13,1230.0,1228.5,-1.5,45.0
ETH - Etanol Hidratado,H13,1235.0,1233.5,-1.5,45.0
EUR - Euro (em Reais),U12,2490.047,2503.34,13.293,664.65
EUR - Euro (em Reais),V12,2501.219,2514.5,13.281,664.05
EUR - Euro (em Reais),X12,2514.308,2527.763,13.455,672.75
EUR - Euro (em Reais),Z12,2525.55,2538.989,13.439,671.95
EUR - Euro (em Reais),F13,2535.898,2549.373,13.475,673.75
EUR - Euro (em Reais),J13,2568.298,2581.303,13.005,650.25
EUR - Euro (em Reais),K13,2580.408,2593.554,13.146,657.3
EUR - Euro (em Reais),V13,2641.37,2654.05,12.68,634.0
EUR - Euro (em Reais),J14,2711.904,2721.855,9.951,497.55
EUR - Euro (em Reais),V14,2782.883,2793.817,10.934,546.7
EUR - Euro (em Reais),J15,2862.764,2873.981,11.217,560.85
EUR - Euro (em Reais),V15,2954.306,2960.948,6.642,332.1
EUR - Euro (em Reais),J16,3042.616,3050.619,8.003,400.15
EUR - Euro (em Reais),V16,3137.011,3145.327,8.316,415.8
EUR - Euro (em Reais),J17,3223.749,3232.275,8.526,426.3
EUR - Euro (em Reais),V17,3319.767,3330.165,10.398,519.9
FRC - FRA de cupom,V12,1.35,1.32,-0.03,0.01
FRC - FRA de cupom,X12,1.31,1.25,-0.06,0.03
FRC - FRA de cupom,Z12,1.3,1.29,-0.01,0.0
FRC - FRA de cupom,F13,1.43,1.42,-0.01,0.0
FRC - FRA de cupom,J13,1.56,1.56,0.0,0.0
FRC - FRA de cupom,N13,1.7,1.69,-0.01,0.0
FRC - FRA de cupom,V13,1.85,1.83,-0.02,0.01
FRC - FRA de cupom,F14,2.05,2.04,-0.01,0.0
FRC - FRA de cupom,J14,2.23,2.24,0.01,0.0
FRC - FRA de cupom,N14,2.4,2.38,-0.02,0.01
FRC - FRA de cupom,V14,2.52,2.51,-0.01,0.0
FRC - FRA de cupom,F15,2.61,2.61,0.0,0.0
FRC - FRA de cupom,J15,2.72,2.68,-0.04,0.02
FRC - FRA de cupom,N15,2.76,2.73,-0.03,0.01
FRC - FRA de cupom,V15,2.83,2.83,0.0,0.0
FRC - FRA de cupom,F16,2.9,2.91,0.01,0.0
FRC - FRA de cupom,J16,2.98,2.98,0.0,0.0
FRC - FRA de cupom,N16,3.05,3.05,0.0,0.0
FRC - FRA de cupom,V16,3.12,3.12,0.0,0.0
FRC - FRA de cupom,F17,3.22,3.21,-0.01,0.0
FRC - FRA de cupom,J17,3.3,3.28,-0.02,0.01
FRC - FRA de cupom,N17,3.37,3.36,-0.01,0.0
FRC - FRA de cupom,V17,3.44,3.43,-0.01,0.0
FRC - FRA de cupom,F18,3.49,3.48,-0.01,0.0
FRC - FRA de cupom,J18,3.55,3.53,-0.02,0.01
FRC - FRA de cupom,N18,3.59,3.58,-0.01,0.0
FRC - FRA de cupom,V18,3.63,3.63,0.0,0.0
FRC - FRA de cupom,F19,3.67,3.67,0.0,0.0
FRC - FRA de cupom,F20,3.85,3.85,0.0,0.0
FRC - FRA de cupom,F21,4.0,4.02,0.02,0.01
FRC - FRA de cupom,F22,4.18,4.2,0.02,0.01
FRC - FRA de cupom,F23,4.23,4.25,0.02,0.01
