Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,AGO3,646.0,639.0,-7.0,210.0
ALA - Álcool anidro,SET3,640.0,643.0,3.0,90.0
ALA - Álcool anidro,OUT3,684.0,680.0,-4.0,120.0
ALA - Álcool anidro,NOV3,698.0,690.0,-8.0,240.0
ALA - Álcool anidro,DEZ3,729.0,725.0,-4.0,120.0
ALA - Álcool anidro,JAN4,742.0,750.0,8.0,240.0
ALA - Álcool anidro,FEV4,778.0,778.0,0.0,0.0
ALA - Álcool anidro,MAR4,769.0,769.0,0.0,0.0
BCB - C-Bond,JUL3,87.2813,87.626,0.3447,989.97
BCB - C-Bond,OUT3,85.5,85.9375,0.4375,1256.5
BEI - EI-Bond,JUL3,0.0,94.125,0.0,135163.5
BGI - Boi gordo,JUN3,53.75,53.8,0.05,16.5
BGI - Boi gordo,JUL3,56.5,56.54,0.04,13.2
BGI - Boi gordo,AGO3,58.12,58.11,-0.01,3.3
BGI - Boi gordo,SET3,59.9,59.9,0.0,0.0
BGI - Boi gordo,OUT3,62.45,62.55,0.1,33.0
BGI - Boi gordo,DEZ3,62.85,62.95,0.1,33.0
BGI - Boi gordo,JAN4,61.5,62.0,0.5,165.0
BGI - Boi gordo,MAI4,58.3,58.51,0.21,69.3
BZE - Bezerro,JUN3,385.5,385.94,0.44,14.52
BZE - Bezerro,JUL3,378.0,380.0,2.0,66.0
BZE - Bezerro,AGO3,383.0,383.5,0.5,16.5
CNL - Café conillon,JUL3,38.0,38.0,0.0,0.0
DDI - Cupom cambial,JUL3,99870.67,99590.35,-280.32,403.82
DDI - Cupom cambial,AGO3,99628.75,98442.42,-1186.33,1709.02
DDI - Cupom cambial,SET3,99407.26,98273.34,-1133.92,1633.52
DDI - Cupom cambial,OUT3,99123.84,98027.28,-1096.56,1579.7
DDI - Cupom cambial,JAN4,97998.91,97041.84,-957.07,1378.75
DDI - Cupom cambial,ABR4,96626.35,95841.13,-785.22,1131.18
DDI - Cupom cambial,JUL4,95017.74,94390.06,-627.68,904.23
DDI - Cupom cambial,OUT4,93059.3,92619.39,-439.91,633.73
DDI - Cupom cambial,JAN5,91056.76,90769.59,-287.17,413.69
DDI - Cupom cambial,ABR5,89078.05,88959.68,-118.37,170.52
DDI - Cupom cambial,JUL5,86954.21,86890.54,-63.67,91.72
DDI - Cupom cambial,OUT5,84780.29,84836.55,56.26,81.04
DDI - Cupom cambial,JAN6,82698.27,82774.05,75.78,109.16
DDI - Cupom cambial,ABR6,80432.05,80629.56,197.51,284.53
DDI - Cupom cambial,JUL6,78350.27,78635.07,284.8,410.28
DDI - Cupom cambial,OUT6,76117.92,76409.44,291.52,419.96
DDI - Cupom cambial,JAN7,74187.1,74602.25,415.15,598.06
DDI - Cupom cambial,ABR7,72709.02,73131.97,422.95,609.3
DDI - Cupom cambial,JUL7,71298.01,71872.51,574.5,827.62
DDI - Cupom cambial,OUT7,69823.38,70336.43,513.05,739.09
DDI - Cupom cambial,JAN8,68701.03,68805.01,103.98,149.79
DDI - Cupom cambial,ABR8,67120.53,67607.65,487.12,701.74
DDI - Cupom cambial,JUL8,65536.27,66345.11,808.84,1165.21
DDI - Cupom cambial,OUT8,63819.92,64789.22,969.3,1396.37
DDI - Cupom cambial,JAN9,62385.43,63051.44,666.01,959.45
DDM - Cupom de DI x IGP-M,JAN4,91491.84,91314.16,-177.68,254.83
DDM - Cupom de DI x IGP-M,JAN5,82399.77,82230.62,-169.15,242.59
DDM - Cupom de DI x IGP-M,ABR5,80320.69,80161.31,-159.38,228.58
DDM - Cupom de DI x IGP-M,JAN6,74113.02,73969.1,-143.92,206.41
DI1 - DI de 1 dia,JUL3,99909.25,99909.37,0.12,0.12
DI1 - DI de 1 dia,AGO3,97865.97,97868.21,2.24,2.24
DI1 - DI de 1 dia,SET3,96119.55,96125.25,5.7,5.7
DI1 - DI de 1 dia,OUT3,94384.71,94396.74,12.03,12.03
DI1 - DI de 1 dia,JAN4,89725.96,89748.48,22.52,22.52
DI1 - DI de 1 dia,ABR4,85636.7,85665.29,28.59,28.59
DI1 - DI de 1 dia,JUL4,81704.85,81722.51,17.66,17.66
DI1 - DI de 1 dia,OUT4,77738.6,77704.77,-33.83,33.83
DI1 - DI de 1 dia,JAN5,74025.33,74006.96,-18.37,18.37
DI1 - DI de 1 dia,ABR5,70519.14,70490.14,-29.0,29.0
DI1 - DI de 1 dia,JUL5,67037.86,67007.72,-30.14,30.14
DI1 - DI de 1 dia,OUT5,63657.19,63602.23,-54.96,54.96
DI1 - DI de 1 dia,JAN6,60507.51,60463.08,-44.43,44.43
DI1 - DI de 1 dia,ABR6,57525.58,57414.75,-110.83,110.83
DI1 - DI de 1 dia,JUL6,54676.17,54670.09,-6.08,6.08
DI1 - DI de 1 dia,OUT6,51878.53,51878.53,0.0,0.0
DI1 - DI de 1 dia,JAN7,49287.52,49282.28,-5.24,5.24
DI1 - DI de 1 dia,ABR0,24231.42,24229.66,-1.76,1.76
DOL - Dólar comercial,JUL3,2880.089,2872.0,-8.089,404.45
DOL - Dólar comercial,AGO3,2933.089,2898.104,-34.985,1749.25
DOL - Dólar comercial,SET3,2979.75,2945.586,-34.164,1708.2
DOL - Dólar comercial,OUT3,3025.868,2992.012,-33.856,1692.8
DOL - Dólar comercial,NOV3,3068.102,3035.108,-32.994,1649.7
DOL - Dólar comercial,DEZ3,3105.24,3072.989,-32.251,1612.55
DOL - Dólar comercial,JAN4,3146.802,3115.273,-31.529,1576.45
DOL - Dólar comercial,MAR4,3211.921,3182.853,-29.068,1453.4
DOL - Dólar comercial,ABR4,3250.941,3223.447,-27.494,1374.7
DOL - Dólar comercial,JUL4,3350.659,3327.806,-22.853,1142.65
DOM - Dólar comercial fracionário,JUL3,2880.089,2872.0,-8.089,40.44
DOM - Dólar comercial fracionário,AGO3,2933.089,2898.104,-34.985,174.92
EUR - Euro (em Reais),JUL3,3292.3221,3281.8344,-10.4877,524.38
EUR - Euro (em Reais),AGO3,3355.9105,3339.6716,-16.2389,811.94
FRC - FRA de cupom,SET3,2.59,2.0,-0.59,0.29
FRC - FRA de cupom,OUT3,3.01,2.5,-0.51,0.25
FRC - FRA de cupom,JAN4,3.89,3.37,-0.52,0.26
FRC - FRA de cupom,ABR4,4.58,4.0,-0.58,0.29
FRC - FRA de cupom,JUL4,5.21,4.61,-0.6,0.3
FRC - FRA de cupom,OUT4,5.95,5.3,-0.65,0.32
FRC - FRA de cupom,JAN5,6.5,5.84,-0.66,0.33
FRC - FRA de cupom,ABR5,7.0,6.3,-0.7,0.35
FRC - FRA de cupom,JUL5,7.5,6.84,-0.66,0.33
FRC - FRA de cupom,OUT5,7.94,7.27,-0.67,0.33
FRC - FRA de cupom,JAN6,8.33,7.7,-0.63,0.31
FRC - FRA de cupom,ABR6,8.8,8.15,-0.65,0.32
FRC - FRA de cupom,JUL6,9.16,8.5,-0.66,0.33
FRC - FRA de cupom,OUT6,9.6,8.96,-0.64,0.32
FRC - FRA de cupom,JAN7,9.88,9.2,-0.68,0.34
FRC - FRA de cupom,ABR7,9.95,9.3,-0.65,0.32
FRC - FRA de cupom,JUL7,10.0,9.3,-0.7,0.35
FRC - FRA de cupom,OUT7,10.1,9.45,-0.65,0.32
FRC - FRA de cupom,JAN8,10.03,9.6,-0.43,0.21
FRC - FRA de cupom,ABR8,10.23,9.63,-0.6,0.3
FRC - FRA de cupom,JUL8,10.43,9.7,-0.73,0.36
FRC - FRA de cupom,OUT8,10.7,9.9,-0.8,0.4
FRC - FRA de cupom,JAN9,10.85,10.2,-0.65,0.32
ICF - Café Arábica 4/5,JUL3,62.15,62.5,0.35,99.47
ICF - Café Arábica 4/5,SET3,63.45,64.0,0.55,156.31
ICF - Café Arábica 4/5,DEZ3,66.2,66.7,0.5,142.1
ICF - Café Arábica 4/5,MAR4,69.5,70.0,0.5,142.1
ICF - Café Arábica 4/5,MAI4,69.5,70.0,0.5,142.1
ICF - Café Arábica 4/5,JUL4,69.0,70.05,1.05,298.41
ICF - Café Arábica 4/5,SET4,69.55,70.15,0.6,170.52
ICF - Café Arábica 4/5,DEZ4,70.75,72.25,1.5,426.3
IND - Ibovespa,AGO3,13343.0,13356.0,13.0,39.0
IND - Ibovespa,OUT3,13848.0,13860.0,12.0,36.0
IND - Ibovespa,DEZ3,14342.0,14353.0,11.0,33.0
IND - Ibovespa,JUN4,15741.0,15753.0,12.0,36.0
INF - Ibovespa fracionário,AGO3,13343.0,13356.0,13.0,3.9
SOI - Soja,SET3,231.0,229.0,-2.0,568.4
