Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
A18 - A-Bond 2018,F08,0.0,111.91,0.0,99113.09
B09 - Global 2009,F08,0.0,117.41,0.0,103984.16
B10 - Global 2010,F08,0.0,115.86,0.0,102611.4
B11 - Global 2011,F08,0.0,117.0,0.0,103621.05
B12 - Global 2012,F08,0.0,121.91,0.0,107969.59
B14 - Global 2014,F08,0.0,127.43,0.0,112858.37
B15 - Global 2015,F08,0.0,113.29,0.0,100335.28
B19 - Global 2019,F08,124.0938,124.29,0.1962,173.76
B19 - Global 2019,J08,123.375,123.7188,0.3438,304.48
B20 - Global 2020,F08,0.0,157.73,0.0,139693.57
B24 - Global 2024,F08,0.0,129.165,0.0,114394.98
B25 - Global 2025,F08,0.0,127.78,0.0,113168.35
B27 - Global 2027,F08,0.0,145.01,0.0,128428.1
B30 - Global 2030,F08,0.0,173.33,0.0,153509.71
B34 - Global 2034,F08,126.5313,126.9,0.3687,326.53
B34 - Global 2034,J08,125.9688,126.5625,0.5937,525.81
B37 - Global 2037,F08,0.0,113.86,0.0,100840.1
B40 - Global 2040,F08,133.5313,133.6,0.0687,60.84
B40 - Global 2040,J08,132.4063,132.4063,0.0,0.0
BG2 - Boi gordo,Z07,71.52,71.59,0.07,23.1
BG2 - Boi gordo,F08,69.28,69.82,0.54,178.2
BG2 - Boi gordo,G08,68.75,69.1,0.35,115.5
BG2 - Boi gordo,H08,67.5,68.0,0.5,165.0
BG2 - Boi gordo,J08,66.5,67.0,0.5,165.0
BG2 - Boi gordo,K08,66.07,66.64,0.57,188.1
BG2 - Boi gordo,M08,66.4,67.0,0.6,198.0
BG2 - Boi gordo,N08,68.7,69.1,0.4,132.0
BG2 - Boi gordo,Q08,69.07,69.5,0.43,141.9
BG2 - Boi gordo,U08,70.0,70.7,0.7,231.0
BG2 - Boi gordo,V08,71.3,71.75,0.45,148.5
BG2 - Boi gordo,F09,67.9,68.35,0.45,148.5
BGI - Boi gordo,Z07,71.52,71.59,0.07,23.1
BGI - Boi gordo,F08,69.28,69.82,0.54,178.2
BGI - Boi gordo,G08,68.75,69.1,0.35,115.5
BGI - Boi gordo,H08,67.5,68.0,0.5,165.0
BGI - Boi gordo,J08,66.5,67.0,0.5,165.0
BGI - Boi gordo,K08,66.07,66.64,0.57,188.1
BGI - Boi gordo,M08,66.4,67.0,0.6,198.0
BGI - Boi gordo,N08,68.7,69.1,0.4,132.0
BGI - Boi gordo,Q08,69.07,69.5,0.43,141.9
BGI - Boi gordo,U08,70.0,70.7,0.7,231.0
BGI - Boi gordo,V08,71.3,71.75,0.45,148.5
BGI - Boi gordo,F09,67.9,68.35,0.45,148.5
BZ2 - Bezerro,J08,509.4,509.1,-0.3,9.9
BZ2 - Bezerro,K08,501.7,501.55,-0.15,4.95
BZE - Bezerro,J08,509.4,509.1,-0.3,9.9
BZE - Bezerro,K08,501.7,501.55,-0.15,4.95
CN2 - Milho,F08,32.5,32.5,0.0,0.0
CN2 - Milho,H08,25.8,25.9,0.1,45.0
CN2 - Milho,K08,23.75,23.7,-0.05,22.5
CN2 - Milho,N08,23.25,23.6,0.35,157.5
CN2 - Milho,U08,23.67,23.63,-0.04,18.0
CN2 - Milho,X08,24.45,24.45,0.0,0.0
DAP - Cupom de DI x IPCA,Q10,82556.98,82531.24,-25.74,55.77
DAP - Cupom de DI x IPCA,K15,58520.57,58502.33,-18.24,450.95
DDI - Cupom cambial,F08,100000.02,100153.85,153.83,376.18
DDI - Cupom cambial,G08,100108.22,100262.21,153.99,881.27
DDI - Cupom cambial,H08,99711.14,99864.52,153.38,890.93
DDI - Cupom cambial,J08,99316.99,99469.77,152.78,903.9
DDI - Cupom cambial,N08,98072.93,98223.79,150.86,862.0
DDI - Cupom cambial,V08,96876.45,97025.47,149.02,852.07
DDI - Cupom cambial,F09,95732.39,95879.65,147.26,866.19
DDI - Cupom cambial,J09,94714.96,94860.66,145.7,886.8
DDI - Cupom cambial,N09,93707.82,93851.97,144.15,879.98
DDI - Cupom cambial,V09,92678.76,92821.33,142.57,947.0
DDI - Cupom cambial,F10,91619.86,91760.8,140.94,945.44
DDI - Cupom cambial,J10,90681.88,90821.37,139.49,981.1
DDI - Cupom cambial,N10,89690.91,89828.88,137.97,978.84
DDI - Cupom cambial,V10,88607.44,88743.74,136.3,928.61
DDI - Cupom cambial,F11,87592.81,87727.55,134.74,934.53
DDI - Cupom cambial,J11,86593.51,86726.72,133.21,958.24
DDI - Cupom cambial,N11,85566.56,85698.19,131.63,906.34
DDI - Cupom cambial,V11,84540.97,84671.02,130.05,934.13
DDI - Cupom cambial,F12,83577.8,83706.37,128.57,952.16
DDI - Cupom cambial,J12,82533.89,82660.85,126.96,934.97
DDI - Cupom cambial,N12,81644.72,81770.31,125.59,1017.89
DDI - Cupom cambial,V12,80610.4,80734.4,124.0,933.17
DDI - Cupom cambial,F13,79658.75,79781.29,122.54,896.87
DDI - Cupom cambial,J13,78718.0,78839.09,121.09,935.75
DDI - Cupom cambial,N13,77665.69,77785.16,119.47,883.18
DDI - Cupom cambial,V13,76677.66,76795.61,117.95,885.94
DDI - Cupom cambial,F14,75688.51,75804.94,116.43,945.47
DDI - Cupom cambial,J14,74989.6,75104.96,115.36,1222.79
DDI - Cupom cambial,N14,74071.89,74185.83,113.94,1344.21
DDI - Cupom cambial,V14,73044.77,73157.13,112.36,1368.03
DDI - Cupom cambial,F15,72313.6,72424.84,111.24,1652.19
DDI - Cupom cambial,F16,68288.27,68393.32,105.05,1428.88
DDI - Cupom cambial,F17,64579.98,64679.32,99.34,1491.3
DDI - Cupom cambial,F18,60951.91,61045.67,93.76,1334.21
DDI - Cupom cambial,F19,58250.64,58340.25,89.61,1764.34
DDI - Cupom cambial,F22,49470.28,49546.38,76.1,1695.32
DI1 - DI de 1 dia,F08,99999.99,99916.35,-83.64,0.07
DI1 - DI de 1 dia,G08,99083.38,99000.51,-82.87,3.26
DI1 - DI de 1 dia,H08,98293.08,98210.87,-82.21,3.26
DI1 - DI de 1 dia,J08,97458.04,97376.53,-81.51,2.61
DI1 - DI de 1 dia,N08,94839.85,94760.53,-79.32,5.44
DI1 - DI de 1 dia,V08,91989.01,91912.07,-76.94,24.09
DI1 - DI de 1 dia,F09,89137.84,89063.29,-74.55,2.93
DI1 - DI de 1 dia,J09,86465.52,86393.2,-72.32,32.86
DI1 - DI de 1 dia,N09,83850.14,83780.01,-70.13,35.02
DI1 - DI de 1 dia,V09,81124.53,81056.68,-67.85,55.22
DI1 - DI de 1 dia,F10,78551.7,78486.0,-65.7,73.16
DI1 - DI de 1 dia,J10,76180.76,76117.04,-63.72,95.91
DI1 - DI de 1 dia,N10,73834.91,73773.15,-61.76,102.71
DI1 - DI de 1 dia,V10,71532.7,71472.87,-59.83,126.7
DI1 - DI de 1 dia,F11,69409.32,69351.27,-58.05,176.61
DI1 - DI de 1 dia,J11,67372.57,67316.22,-56.35,192.15
DI1 - DI de 1 dia,N11,65404.23,65349.53,-54.7,216.43
DI1 - DI de 1 dia,V11,63339.03,63286.05,-52.98,149.2
DI1 - DI de 1 dia,F12,61430.82,61379.44,-51.38,104.32
DI1 - DI de 1 dia,J12,59589.82,59539.98,-49.84,124.84
DI1 - DI de 1 dia,N12,57829.98,57781.61,-48.37,153.17
DI1 - DI de 1 dia,V12,55959.74,55912.94,-46.8,86.02
DI1 - DI de 1 dia,F13,54407.9,54362.39,-45.51,195.65
DI1 - DI de 1 dia,F14,48014.67,47974.51,-40.16,174.9
DI1 - DI de 1 dia,F15,42310.77,42275.38,-35.39,159.8
DI1 - DI de 1 dia,F16,37439.95,37408.64,-31.31,174.18
DI1 - DI de 1 dia,F17,33176.68,33148.93,-27.75,120.74
DI1 - DI de 1 dia,F18,29385.94,29361.36,-24.58,118.44
DI1 - DI de 1 dia,F22,18007.84,17992.78,-15.06,100.99
DOL - Dólar comercial,F08,1763.768,1771.3,7.532,376.6
DOL - Dólar comercial,G08,1771.868,1789.621,17.753,887.65
DOL - Dólar comercial,H08,1778.77,1796.854,18.084,904.2
DOL - Dólar comercial,J08,1786.569,1805.086,18.517,925.85
DOL - Dólar comercial,K08,1795.675,1814.046,18.371,918.55
DOL - Dólar comercial,M08,1804.399,1822.633,18.234,911.7
DOL - Dólar comercial,N08,1813.594,1831.683,18.089,904.45
DOL - Dólar comercial,Q08,1825.295,1843.364,18.069,903.45
DOL - Dólar comercial,U08,1836.029,1854.094,18.065,903.25
DOL - Dólar comercial,V08,1847.353,1865.41,18.057,902.85
DOL - Dólar comercial,X08,1859.862,1878.4,18.538,926.9
DOL - Dólar comercial,Z08,1870.838,1889.763,18.925,946.25
DOL - Dólar comercial,F09,1882.962,1902.348,19.386,969.3
DOL - Dólar comercial,J09,1920.496,1940.295,19.799,989.95
DOL - Dólar comercial,N09,1959.348,1979.55,20.202,1010.1
DOL - Dólar comercial,F10,2043.776,2065.996,22.22,1111.0
DOL - Dólar comercial,J10,2085.318,2108.469,23.151,1157.55
DOL - Dólar comercial,N10,2128.112,2151.685,23.573,1178.65
DOL - Dólar comercial,V10,2171.971,2194.106,22.135,1106.75
DOL - Dólar comercial,F11,2214.023,2235.355,21.332,1066.6
DOL - Dólar comercial,J11,2254.605,2276.64,22.035,1101.75
DOL - Dólar comercial,V11,2340.217,2364.22,24.003,1200.15
DOL - Dólar comercial,F12,2382.891,2409.879,26.988,1349.4
DOL - Dólar comercial,J12,2426.992,2453.309,26.317,1315.85
DOL - Dólar comercial,V12,2522.07,2551.57,29.5,1475.0
DOL - Dólar comercial,J13,2612.427,2639.858,27.431,1371.55
DOL - Dólar comercial,V13,2710.278,2740.646,30.368,1518.4
DOL - Dólar comercial,J14,2809.932,2852.07,42.138,2106.9
EN2 - Etanol,F08,464.5,480.0,15.5,828.25
EN2 - Etanol,G08,480.0,485.0,5.0,267.18
EN2 - Etanol,H08,496.25,495.0,-1.25,66.79
EN2 - Etanol,J08,495.0,497.0,2.0,106.87
EN2 - Etanol,K08,453.0,454.0,1.0,53.43
EN2 - Etanol,M08,429.0,430.0,1.0,53.43
EN2 - Etanol,N08,424.0,425.0,1.0,53.43
EN2 - Etanol,Q08,418.0,420.0,2.0,106.87
