Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),J13,2104.006,2104.016,0.01,0.6
AUD - Dólar Australiano (em Reais),K13,2109.09,2109.037,-0.053,3.18
AUD - Dólar Australiano (em Reais),M13,2113.453,2113.158,-0.295,17.7
B20 - Global 2020,N13,159.4062,159.4375,0.0313,31.51
BGI - Boi gordo,H13,98.35,98.54,0.19,62.7
BGI - Boi gordo,J13,97.15,97.3,0.15,49.5
BGI - Boi gordo,K13,96.16,96.26,0.1,33.0
BGI - Boi gordo,M13,97.12,97.22,0.1,33.0
BGI - Boi gordo,N13,97.99,97.97,-0.02,6.6
BGI - Boi gordo,Q13,98.0,98.1,0.1,33.0
BGI - Boi gordo,U13,100.1,100.0,-0.1,33.0
BGI - Boi gordo,V13,101.66,101.4,-0.26,85.8
BGI - Boi gordo,X13,102.0,101.9,-0.1,33.0
BGI - Boi gordo,Z13,99.98,99.55,-0.43,141.9
BRI - Futuro do Índice Brasil 50,J13,8636.0,8559.0,-77.0,770.0
CAD - Dólar Canadense (em Reais),J13,1970.793,1970.14,-0.653,39.18
CAD - Dólar Canadense (em Reais),K13,1979.043,1978.332,-0.711,42.66
CAD - Dólar Canadense (em Reais),M13,1986.549,1985.656,-0.893,53.58
CCM - Milho,K13,26.66,26.85,0.19,85.5
CCM - Milho,N13,26.15,26.29,0.14,63.0
CCM - Milho,U13,25.5,25.6,0.1,45.0
CCM - Milho,X13,25.94,26.04,0.1,45.0
CHF - Franco Suíço (em Reais),J13,2141.874,2123.08,-18.794,939.7
CHF - Franco Suíço (em Reais),K13,2152.517,2133.891,-18.626,931.3
CHF - Franco Suíço (em Reais),M13,2163.612,2144.457,-19.155,957.75
CLP - Peso Chileno (em Reais),J13,4258.013,4250.673,-7.34,183.5
DAP - Cupom de DI x IPCA,K13,99753.41,99752.53,-0.88,11.31
DAP - Cupom de DI x IPCA,Q14,96439.64,96438.79,-0.85,40.72
DAP - Cupom de DI x IPCA,K15,93980.5,93979.67,-0.83,233.12
DAP - Cupom de DI x IPCA,K17,86926.63,86925.87,-0.76,553.56
DAP - Cupom de DI x IPCA,Q20,76218.4,76217.73,-0.67,577.71
DAP - Cupom de DI x IPCA,Q22,70076.51,70075.89,-0.62,794.42
DDI - Cupom cambial,J13,99851.27,99893.95,42.68,168.42
DDI - Cupom cambial,K13,99746.69,99789.33,42.64,172.17
DDI - Cupom cambial,M13,99629.88,99672.47,42.59,180.01
DDI - Cupom cambial,N13,99523.79,99566.33,42.54,178.03
DDI - Cupom cambial,V13,99161.77,99204.16,42.39,185.0
DDI - Cupom cambial,F14,98723.31,98765.51,42.2,199.04
DDI - Cupom cambial,J14,98271.58,98313.59,42.01,211.71
DDI - Cupom cambial,N14,97769.36,97811.15,41.79,232.67
DDI - Cupom cambial,V14,97243.76,97285.33,41.57,262.0
DDI - Cupom cambial,F15,96735.97,96777.32,41.35,246.66
DDI - Cupom cambial,J15,96157.93,96199.04,41.11,282.23
DDI - Cupom cambial,N15,95561.44,95602.29,40.85,270.31
DDI - Cupom cambial,V15,94935.2,94975.78,40.58,203.14
DDI - Cupom cambial,F16,94244.36,94284.65,40.29,230.93
DDI - Cupom cambial,J16,93591.34,93631.35,40.01,319.52
DDI - Cupom cambial,N16,92815.43,92855.11,39.68,377.1
DDI - Cupom cambial,V16,92113.68,92153.06,39.38,370.61
DDI - Cupom cambial,F17,91189.66,91228.64,38.98,343.62
DDI - Cupom cambial,J17,90397.03,90435.67,38.64,375.69
DDI - Cupom cambial,N17,89655.25,89693.58,38.33,475.01
DDI - Cupom cambial,V17,88829.06,88867.03,37.97,423.9
DDI - Cupom cambial,F18,87868.17,87905.73,37.56,360.38
DDI - Cupom cambial,J18,86897.74,86934.89,37.15,364.91
