Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AL2 - Álcool Anidro,F07,940.0,940.0,0.0,0.0
AL2 - Álcool Anidro,G07,969.5,970.0,0.5,15.0
AL2 - Álcool Anidro,H07,976.0,976.5,0.5,15.0
ALA - Álcool anidro,F07,940.0,940.0,0.0,0.0
ALA - Álcool anidro,G07,969.5,970.0,0.5,15.0
ALA - Álcool anidro,H07,976.0,976.5,0.5,15.0
B19 - Global 2019,J07,122.9688,122.75,-0.2188,233.8
B34 - Global 2034,J07,121.0938,122.0938,1.0,1068.6
B40 - Global 2040,J07,131.7813,132.0,0.2187,233.7
BG2 - Boi gordo,F07,51.08,51.17,0.09,29.7
BG2 - Boi gordo,G07,51.19,51.33,0.14,46.2
BG2 - Boi gordo,H07,51.05,51.15,0.1,33.0
BG2 - Boi gordo,J07,50.93,51.05,0.12,39.6
BG2 - Boi gordo,K07,50.41,50.5,0.09,29.7
BG2 - Boi gordo,M07,51.6,51.8,0.2,66.0
BG2 - Boi gordo,N07,53.9,53.98,0.08,26.4
BG2 - Boi gordo,Q07,55.45,55.55,0.1,33.0
BG2 - Boi gordo,U07,57.2,57.01,-0.19,62.7
BG2 - Boi gordo,V07,58.74,58.74,0.0,0.0
BG2 - Boi gordo,X07,58.63,58.75,0.12,39.6
BGI - Boi gordo,F07,51.08,51.17,0.09,29.7
BGI - Boi gordo,G07,51.19,51.33,0.14,46.2
BGI - Boi gordo,H07,51.05,51.15,0.1,33.0
BGI - Boi gordo,J07,50.93,51.05,0.12,39.6
BGI - Boi gordo,K07,50.41,50.5,0.09,29.7
BGI - Boi gordo,M07,51.6,51.8,0.2,66.0
BGI - Boi gordo,N07,53.9,53.98,0.08,26.4
BGI - Boi gordo,Q07,55.45,55.55,0.1,33.0
BGI - Boi gordo,U07,57.2,57.01,-0.19,62.7
BGI - Boi gordo,V07,58.74,58.74,0.0,0.0
BGI - Boi gordo,X07,58.63,58.75,0.12,39.6
BRI - Futuro do Índice Brasil 50,G07,6650.0,6515.0,-135.0,1350.0
BZ2 - Bezerro,G07,356.94,355.43,-1.51,49.83
BZ2 - Bezerro,H07,349.4,347.66,-1.74,57.42
BZ2 - Bezerro,J07,369.78,368.46,-1.32,43.56
BZ2 - Bezerro,K07,371.38,370.19,-1.19,39.27
BZE - Bezerro,G07,356.94,355.43,-1.51,49.83
BZE - Bezerro,H07,349.4,347.66,-1.74,57.42
BZE - Bezerro,J07,369.78,368.46,-1.32,43.56
BZE - Bezerro,K07,371.38,370.19,-1.19,39.27
CN2 - Milho,F07,23.86,23.9,0.04,18.0
CN2 - Milho,H07,19.97,19.9,-0.07,31.5
CN2 - Milho,K07,19.81,19.8,-0.01,4.5
CN2 - Milho,N07,19.8,19.8,0.0,0.0
CN2 - Milho,U07,19.9,19.85,-0.05,22.5
CN2 - Milho,X07,20.19,20.28,0.09,40.5
CN2 - Milho,F08,20.9,21.0,0.1,45.0
CO2 - Algodão,H07,64.0,63.5,-0.5,294.68
CO2 - Algodão,K07,63.9,63.45,-0.45,265.21
CO2 - Algodão,N07,58.2,57.9,-0.3,176.81
CO2 - Algodão,V07,57.3,57.0,-0.3,176.81
COT - Algodão,H07,64.0,63.5,-0.5,294.68
COT - Algodão,K07,63.9,63.45,-0.45,265.21
COT - Algodão,N07,58.2,57.9,-0.3,176.81
COT - Algodão,V07,57.3,57.0,-0.3,176.81
DAP - Cupom de DI x IPCA,K09,83670.49,83855.62,185.13,241.51
DAP - Cupom de DI x IPCA,Q10,76210.33,76427.83,217.5,283.74
DAP - Cupom de DI x IPCA,K15,53427.66,53665.97,238.31,310.89
DDI - Cupom cambial,G07,99358.65,99738.08,379.43,404.88
DDI - Cupom cambial,H07,98961.28,99336.27,374.99,400.15
DDI - Cupom cambial,J07,98510.66,98880.4,369.74,394.54
DDI - Cupom cambial,K07,98082.48,98447.73,365.25,389.75
DDI - Cupom cambial,N07,97240.03,97599.06,359.03,383.12
DDI - Cupom cambial,V07,95970.8,96330.71,359.91,384.05
DDI - Cupom cambial,F08,94687.84,95050.51,362.67,387.0
DDI - Cupom cambial,J08,93458.85,93812.49,353.64,377.36
DDI - Cupom cambial,N08,92239.14,92598.31,359.17,383.27
DDI - Cupom cambial,V08,91046.17,91381.67,335.5,358.01
DDI - Cupom cambial,F09,89862.83,90180.13,317.3,338.59
DDI - Cupom cambial,J09,88709.73,89041.05,331.32,353.55
DDI - Cupom cambial,N09,87573.32,87891.7,318.38,339.74
DDI - Cupom cambial,V09,86408.52,86703.07,294.55,314.31
DDI - Cupom cambial,F10,85228.31,85512.07,283.76,302.8
DDI - Cupom cambial,J10,84136.46,84423.33,286.87,306.11
DDI - Cupom cambial,N10,83087.38,83301.52,214.14,228.5
DDI - Cupom cambial,V10,81947.91,82155.69,207.78,221.72
DDI - Cupom cambial,F11,80774.72,80999.75,225.03,240.12
DDI - Cupom cambial,J11,79732.61,79918.02,185.41,197.85
DDI - Cupom cambial,N11,78645.87,78787.72,141.85,151.36
DDI - Cupom cambial,V11,77571.74,77724.74,153.0,163.26
DDI - Cupom cambial,F12,76514.41,76677.32,162.91,173.84
DDI - Cupom cambial,J12,75501.44,75582.43,80.99,86.42
DDI - Cupom cambial,N12,74411.17,74560.65,149.48,159.51
DDI - Cupom cambial,V12,73395.56,73520.94,125.38,133.79
DDI - Cupom cambial,F13,72343.93,72507.66,163.73,174.71
DDI - Cupom cambial,J13,71374.5,71576.84,202.34,215.91
DDI - Cupom cambial,N13,70270.72,70478.29,207.57,221.49
DDI - Cupom cambial,V13,69301.07,69448.34,147.27,157.15
DDI - Cupom cambial,F14,68304.31,68422.85,118.54,126.49
DDI - Cupom cambial,F15,64212.75,64376.28,163.53,174.5
DDI - Cupom cambial,F16,60159.58,60294.96,135.38,144.46
DI1 - DI de 1 dia,G07,98980.37,98980.12,-0.25,0.25
DI1 - DI de 1 dia,H07,98132.38,98131.69,-0.69,0.69
DI1 - DI de 1 dia,J07,97123.52,97124.45,0.93,0.93
DI1 - DI de 1 dia,K07,96224.75,96224.44,-0.31,0.31
DI1 - DI de 1 dia,N07,94390.23,94396.81,6.58,6.58
DI1 - DI de 1 dia,V07,91687.67,91685.26,-2.41,2.41
DI1 - DI de 1 dia,F08,89165.07,89166.4,1.33,1.33
DI1 - DI de 1 dia,J08,86760.98,86758.18,-2.8,2.8
DI1 - DI de 1 dia,N08,84375.37,84361.42,-13.95,13.95
DI1 - DI de 1 dia,V08,81894.97,81879.45,-15.52,15.52
DI1 - DI de 1 dia,F09,79510.71,79522.04,11.33,11.33
DI1 - DI de 1 dia,J09,77367.74,77334.12,-33.62,33.62
DI1 - DI de 1 dia,N09,75266.47,75213.85,-52.62,52.62
DI1 - DI de 1 dia,V09,73056.74,73000.66,-56.08,56.08
DI1 - DI de 1 dia,F10,70951.11,70963.67,12.56,12.56
DI1 - DI de 1 dia,J10,69008.95,68966.82,-42.13,42.13
DI1 - DI de 1 dia,N10,67086.35,67063.23,-23.12,23.12
DI1 - DI de 1 dia,V10,65171.63,65104.26,-67.37,67.37
DI1 - DI de 1 dia,F11,63307.38,63260.2,-47.18,47.18
DI1 - DI de 1 dia,J11,61544.98,61496.41,-48.57,48.57
DI1 - DI de 1 dia,N11,59831.63,59781.8,-49.83,49.83
DI1 - DI de 1 dia,V11,58086.59,58035.53,-51.06,51.06
DI1 - DI de 1 dia,F12,56511.37,56417.42,-93.95,93.95
DI1 - DI de 1 dia,F13,50423.97,50314.81,-109.16,109.16
DI1 - DI de 1 dia,F14,44972.76,44850.01,-122.75,122.75
DI1 - DI de 1 dia,F15,40032.4,39917.17,-115.23,115.23
DI1 - DI de 1 dia,F16,35756.54,35669.5,-87.04,87.04
DI1 - DI de 1 dia,F17,31928.51,31814.0,-114.51,114.51
DOL - Dólar comercial,G07,2142.349,2150.54,8.191,409.55
DOL - Dólar comercial,H07,2152.227,2160.398,8.171,408.55
DOL - Dólar comercial,J07,2164.681,2172.785,8.104,405.2
DOL - Dólar comercial,K07,2175.376,2183.511,8.135,406.75
DOL - Dólar comercial,M07,2187.524,2195.516,7.992,399.6
DOL - Dólar comercial,N07,2198.626,2206.599,7.973,398.65
DOL - Dólar comercial,Q07,2210.647,2218.792,8.145,407.25
