Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,JUN5,675.0,680.0,5.0,150.0
ALA - Álcool anidro,JUL5,686.8,690.0,3.2,96.0
ALA - Álcool anidro,AGO5,695.0,705.0,10.0,300.0
ALA - Álcool anidro,SET5,723.0,726.0,3.0,90.0
B40 - Global 2040,JUL5,114.6563,115.0312,0.3749,455.48
BCB - C-Bond,JUL5,100.5,100.6563,0.1563,379.79
BGI - Boi gordo,MAI5,54.3,54.01,-0.29,95.7
BGI - Boi gordo,JUN5,54.83,54.72,-0.11,36.3
BGI - Boi gordo,JUL5,57.15,57.01,-0.14,46.2
BGI - Boi gordo,AGO5,58.84,58.81,-0.03,9.9
BGI - Boi gordo,SET5,60.1,60.07,-0.03,9.9
BGI - Boi gordo,OUT5,61.45,61.57,0.12,39.6
BGI - Boi gordo,NOV5,62.61,62.74,0.13,42.9
BGI - Boi gordo,DEZ5,62.9,62.85,-0.05,16.5
BGI - Boi gordo,JAN6,62.9,62.9,0.0,0.0
BGI - Boi gordo,FEV6,62.9,63.3,0.4,132.0
BGI - Boi gordo,MAR6,63.35,63.3,-0.05,16.5
BGI - Boi gordo,MAI6,63.6,63.69,0.09,29.7
BGI - Boi gordo,OUT6,73.0,73.0,0.0,0.0
BRI - Futuro do Índice Brasil 50,JUN5,3363.0,3325.0,-38.0,380.0
BZE - Bezerro,MAI5,359.5,359.5,0.0,0.0
BZE - Bezerro,JUN5,361.0,361.0,0.0,0.0
BZE - Bezerro,JUL5,364.0,363.0,-1.0,33.0
COT - Algodão,JUL5,46.0,46.0,0.0,0.0
COT - Algodão,OUT5,47.0,47.5,0.5,333.98
COT - Algodão,DEZ5,48.0,48.5,0.5,333.98
COT - Algodão,MAR6,50.5,50.5,0.0,0.0
COT - Algodão,MAI6,50.0,50.0,0.0,0.0
COT - Algodão,JUL6,50.0,50.0,0.0,0.0
DDI - Cupom cambial,JUN5,99613.3,98907.32,-705.98,864.57
DDI - Cupom cambial,JUL5,99373.08,98661.82,-711.26,871.04
DDI - Cupom cambial,AGO5,99072.58,98362.81,-709.77,869.21
DDI - Cupom cambial,SET5,98761.49,98057.75,-703.74,861.83
DDI - Cupom cambial,OUT5,98440.86,97746.61,-694.25,850.21
DDI - Cupom cambial,JAN6,97493.98,96813.34,-680.64,833.54
DDI - Cupom cambial,ABR6,96460.49,95792.32,-668.17,818.27
