Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AL2 - Álcool Anidro,Z07,700.0,705.0,5.0,150.0
ALA - Álcool anidro,Z07,700.0,705.0,5.0,150.0
B19 - Global 2019,N07,122.5625,122.0625,-0.5,479.92
B34 - Global 2034,N07,123.8125,123.75,-0.0625,59.99
B40 - Global 2040,N07,131.5,131.0938,-0.4062,389.89
BG2 - Boi gordo,M07,58.59,58.5,-0.09,29.7
BG2 - Boi gordo,N07,60.45,60.7,0.25,82.5
BG2 - Boi gordo,Q07,61.67,61.98,0.31,102.3
BG2 - Boi gordo,U07,63.4,63.5,0.1,33.0
BG2 - Boi gordo,V07,64.34,64.49,0.15,49.5
BG2 - Boi gordo,X07,63.0,63.0,0.0,0.0
BG2 - Boi gordo,Z07,62.15,62.05,-0.1,33.0
BG2 - Boi gordo,F08,61.3,61.55,0.25,82.5
BG2 - Boi gordo,K08,59.85,59.95,0.1,33.0
BG2 - Boi gordo,V08,67.0,66.9,-0.1,33.0
BGI - Boi gordo,M07,58.59,58.5,-0.09,29.7
BGI - Boi gordo,N07,60.45,60.7,0.25,82.5
BGI - Boi gordo,Q07,61.67,61.98,0.31,102.3
BGI - Boi gordo,U07,63.4,63.5,0.1,33.0
BGI - Boi gordo,V07,64.34,64.49,0.15,49.5
BGI - Boi gordo,X07,63.0,63.0,0.0,0.0
BGI - Boi gordo,Z07,62.15,62.05,-0.1,33.0
BGI - Boi gordo,F08,61.3,61.55,0.25,82.5
BGI - Boi gordo,K08,59.85,59.95,0.1,33.0
BGI - Boi gordo,V08,67.0,66.9,-0.1,33.0
BRI - Futuro do Índice Brasil 50,Q07,7763.0,7841.0,78.0,780.0
CN2 - Milho,N07,19.5,19.48,-0.02,9.0
CN2 - Milho,U07,19.3,19.1,-0.2,90.0
CN2 - Milho,X07,19.31,19.16,-0.15,67.5
CN2 - Milho,F08,20.23,20.11,-0.12,54.0
CN2 - Milho,H08,18.7,18.6,-0.1,45.0
CN2 - Milho,K08,18.8,18.8,0.0,0.0
CO2 - Algodão,V07,58.0,58.5,0.5,264.11
COT - Algodão,V07,58.0,58.5,0.5,264.11
DAP - Cupom de DI x IPCA,Q10,82437.12,82420.56,-16.56,22.04
DAP - Cupom de DI x IPCA,K15,62522.95,62370.86,-152.09,202.47
DDI - Cupom cambial,N07,100245.19,99619.81,-625.38,600.3
DDI - Cupom cambial,Q07,99708.1,99082.58,-625.52,600.43
DDI - Cupom cambial,U07,99155.86,98533.6,-622.26,597.3
DDI - Cupom cambial,V07,98679.67,98055.24,-624.43,599.39
DDI - Cupom cambial,F08,97136.05,96502.97,-633.08,607.69
DDI - Cupom cambial,J08,95703.44,95077.37,-626.07,600.96
DDI - Cupom cambial,N08,94298.35,93670.19,-628.16,602.97
DDI - Cupom cambial,V08,92900.41,92274.76,-625.65,600.56
DDI - Cupom cambial,F09,91527.7,90931.13,-596.57,572.64
DDI - Cupom cambial,J09,90256.55,89626.93,-629.62,604.37
DDI - Cupom cambial,N09,89021.51,88376.11,-645.4,619.51
DDI - Cupom cambial,V09,87766.07,87118.83,-647.24,621.28
DDI - Cupom cambial,F10,86463.05,85857.55,-605.5,581.21
DDI - Cupom cambial,J10,85365.61,84774.6,-591.01,567.31
DDI - Cupom cambial,N10,84173.21,83547.11,-626.1,600.99
DDI - Cupom cambial,V10,83004.34,82396.53,-607.81,583.43
DDI - Cupom cambial,F11,81731.2,81108.34,-622.86,597.88
DDI - Cupom cambial,J11,80532.0,79955.23,-576.77,553.64
DDI - Cupom cambial,N11,79358.82,78734.46,-624.36,599.32
DDI - Cupom cambial,V11,78112.16,77495.68,-616.48,591.75
DDI - Cupom cambial,F12,76907.48,76360.36,-547.12,525.18
DDI - Cupom cambial,J12,75797.3,75161.17,-636.13,610.62
DDI - Cupom cambial,N12,74644.3,74004.88,-639.42,613.77
DDI - Cupom cambial,V12,73562.21,72978.81,-583.4,560.0
DDI - Cupom cambial,F13,72416.25,71778.92,-637.33,611.77
DDI - Cupom cambial,J13,71352.4,70663.22,-689.18,661.54
DDI - Cupom cambial,N13,70313.91,69721.23,-592.68,568.91
DDI - Cupom cambial,V13,69219.86,68609.43,-610.43,585.95
DDI - Cupom cambial,F14,68131.25,67504.7,-626.55,601.42
DDI - Cupom cambial,F15,63954.73,63343.88,-610.85,586.35
DDI - Cupom cambial,F16,60064.66,59458.4,-606.26,581.94
DDI - Cupom cambial,F17,56283.6,55731.5,-552.1,529.96
DDI - Cupom cambial,F18,52889.38,52395.65,-493.73,473.93
DDI - Cupom cambial,F19,49841.09,49264.86,-576.23,553.12
DDI - Cupom cambial,F22,41688.05,41039.95,-648.1,622.11
DI1 - DI de 1 dia,N07,99688.87,99688.86,-0.01,0.01
DI1 - DI de 1 dia,Q07,98729.01,98740.15,11.14,11.14
DI1 - DI de 1 dia,U07,97759.8,97758.94,-0.86,0.86
DI1 - DI de 1 dia,V07,96978.38,96977.17,-1.21,1.21
DI1 - DI de 1 dia,F08,94557.93,94562.17,4.24,4.24
DI1 - DI de 1 dia,J08,92315.19,92325.02,9.83,9.83
DI1 - DI de 1 dia,N08,90101.01,90114.17,13.16,13.16
DI1 - DI de 1 dia,V08,87843.11,87869.84,26.73,26.73
DI1 - DI de 1 dia,F09,85714.56,85714.1,-0.46,0.46
DI1 - DI de 1 dia,J09,83712.93,83688.73,-24.2,24.2
DI1 - DI de 1 dia,N09,81754.55,81721.38,-33.17,33.17
DI1 - DI de 1 dia,V09,79736.12,79691.03,-45.09,45.09
DI1 - DI de 1 dia,F10,77885.45,77828.29,-57.16,57.16
DI1 - DI de 1 dia,J10,76052.63,76000.96,-51.67,51.67
DI1 - DI de 1 dia,N10,74205.03,74162.55,-42.48,42.48
DI1 - DI de 1 dia,V10,72356.74,72299.33,-57.41,57.41
DI1 - DI de 1 dia,F11,70567.99,70519.29,-48.7,48.7
DI1 - DI de 1 dia,J11,68882.72,68843.85,-38.87,38.87
DI1 - DI de 1 dia,N11,67263.68,67186.76,-76.92,76.92
DI1 - DI de 1 dia,V11,65610.0,65530.34,-79.66,79.66
DI1 - DI de 1 dia,F12,64064.89,63968.24,-96.65,96.65
DI1 - DI de 1 dia,J12,62491.11,62433.78,-57.33,57.33
DI1 - DI de 1 dia,N12,61021.49,60962.76,-58.73,58.73
DI1 - DI de 1 dia,V12,59556.8,59482.5,-74.3,74.3
DI1 - DI de 1 dia,F13,58118.43,58042.7,-75.73,75.73
DI1 - DI de 1 dia,F14,52651.57,52555.48,-96.09,96.09
DI1 - DI de 1 dia,F15,47666.41,47566.47,-99.94,99.94
DI1 - DI de 1 dia,F16,43240.57,43127.16,-113.41,113.41
DI1 - DI de 1 dia,F17,39161.2,39086.85,-74.35,74.35
DI1 - DI de 1 dia,F18,35495.21,35435.97,-59.24,59.24
DI1 - DI de 1 dia,F22,23868.47,23817.16,-51.31,51.31
DOL - Dólar comercial,N07,1930.516,1918.471,-12.045,602.25
DOL - Dólar comercial,Q07,1938.839,1926.458,-12.381,619.05
DOL - Dólar comercial,U07,1947.215,1935.013,-12.202,610.1
DOL - Dólar comercial,V07,1953.479,1941.142,-12.337,616.85
DOL - Dólar comercial,X07,1960.081,1947.53,-12.551,627.55
DOL - Dólar comercial,Z07,1966.102,1953.356,-12.746,637.3
DOL - Dólar comercial,F08,1972.144,1959.198,-12.946,647.3
DOL - Dólar comercial,G08,1978.662,1965.607,-13.055,652.75
DOL - Dólar comercial,H08,1984.301,1971.163,-13.138,656.9
DOL - Dólar comercial,J08,1990.262,1977.032,-13.23,661.5
DOL - Dólar comercial,K08,1996.675,1983.295,-13.38,669.0
DOL - Dólar comercial,M08,2002.785,1989.261,-13.524,676.2
DOL - Dólar comercial,N08,2009.233,1995.558,-13.675,683.75
DOL - Dólar comercial,V08,2030.327,2016.04,-14.287,714.35
DOL - Dólar comercial,F09,2050.003,2036.651,-13.352,667.6
DOL - Dólar comercial,J09,2069.866,2056.021,-13.845,692.25
DOL - Dólar comercial,N09,2090.428,2076.133,-14.295,714.75
DOL - Dólar comercial,F10,2131.23,2117.87,-13.36,668.0
DOL - Dólar comercial,J10,2154.888,2141.424,-13.464,673.2
DOL - Dólar comercial,V10,2202.306,2187.916,-14.39,719.5
DOL - Dólar comercial,F11,2223.494,2208.074,-15.42,771.0
DOL - Dólar comercial,J11,2244.472,2229.655,-14.817,740.85
DOL - Dólar comercial,V11,2285.623,2270.341,-15.282,764.1
DOL - Dólar comercial,J12,2328.581,2311.159,-17.422,871.1
DOL - Dólar comercial,V12,2371.261,2355.394,-15.867,793.35
DOL - Dólar comercial,J13,2412.821,2392.888,-19.933,996.65
DOL - Dólar comercial,V13,2461.629,2444.074,-17.555,877.75
DOL - Dólar comercial,J14,2506.057,2487.499,-18.558,927.9
EN2 - Etanol,Q07,360.0,360.0,0.0,0.0
EN2 - Etanol,U07,365.0,365.0,0.0,0.0
EN2 - Etanol,V07,370.0,368.0,-2.0,115.0
EN2 - Etanol,X07,375.0,373.0,-2.0,115.0
EN2 - Etanol,Z07,385.0,385.0,0.0,0.0
ETN - Etanol Anidro,Q07,360.0,360.0,0.0,0.0
ETN - Etanol Anidro,U07,365.0,365.0,0.0,0.0
ETN - Etanol Anidro,V07,370.0,368.0,-2.0,115.0
ETN - Etanol Anidro,X07,375.0,373.0,-2.0,115.0
ETN - Etanol Anidro,Z07,385.0,385.0,0.0,0.0
EUR - Euro (em Reais),Q07,2606.8592,2586.7521,-20.1071,1005.35
EUR - Euro (em Reais),V07,2631.797,2611.7572,-20.0398,1001.99
EUR - Euro (em Reais),X07,2642.9971,2622.5472,-20.4499,1022.49
EUR - Euro (em Reais),Z07,2653.5392,2632.6863,-20.8529,1042.64
EUR - Euro (em Reais),F08,2663.85,2642.8356,-21.0144,1050.72
EUR - Euro (em Reais),G08,2674.2161,2653.0404,-21.1757,1058.78
EUR - Euro (em Reais),H08,2683.7544,2662.4437,-21.3107,1065.53
EUR - Euro (em Reais),J08,2693.6219,2672.1577,-21.4642,1073.21
EUR - Euro (em Reais),N08,2724.8017,2702.66,-22.1417,1107.08
FRC - FRA de cupom,Q07,6.46,6.51,0.05,0.02
FRC - FRA de cupom,U07,6.28,6.3,0.02,0.01
FRC - FRA de cupom,V07,6.28,6.31,0.03,0.01
FRC - FRA de cupom,F08,6.26,6.32,0.06,0.03
FRC - FRA de cupom,J08,6.24,6.28,0.04,0.02
FRC - FRA de cupom,N08,6.22,6.26,0.04,0.02
FRC - FRA de cupom,V08,6.23,6.27,0.04,0.02
FRC - FRA de cupom,F09,6.23,6.25,0.02,0.01
FRC - FRA de cupom,J09,6.23,6.28,0.05,0.02
FRC - FRA de cupom,N09,6.22,6.27,0.05,0.02
FRC - FRA de cupom,V09,6.23,6.28,0.05,0.02
FRC - FRA de cupom,F10,6.26,6.29,0.03,0.01
FRC - FRA de cupom,J10,6.25,6.28,0.03,0.01
FRC - FRA de cupom,N10,6.28,6.32,0.04,0.02
FRC - FRA de cupom,V10,6.3,6.34,0.04,0.02
