Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),Z12,2186.45,2198.545,12.095,725.7
AUD - Dólar Australiano (em Reais),F13,2190.746,2219.378,28.632,1717.92
AUD - Dólar Australiano (em Reais),G13,2196.068,2224.943,28.875,1732.5
AUD - Dólar Australiano (em Reais),J13,2202.074,2231.241,29.167,1750.02
B20 - Global 2020,F13,171.25,171.4062,0.1562,164.58
B40 - Global 2040,F13,125.75,125.6875,-0.0625,65.85
BGI - Boi gordo,X12,96.88,96.9,0.02,6.6
BGI - Boi gordo,Z12,96.14,95.65,-0.49,161.7
BGI - Boi gordo,F13,96.11,95.6,-0.51,168.3
BGI - Boi gordo,G13,95.85,95.35,-0.5,165.0
BGI - Boi gordo,K13,94.19,94.19,0.0,0.0
BGI - Boi gordo,V13,100.0,100.0,0.0,0.0
BRI - Futuro do Índice Brasil 50,Z12,8685.0,8618.0,-67.0,670.0
BRI - Futuro do Índice Brasil 50,G13,8726.0,8748.0,22.0,220.0
CAD - Dólar Canadense (em Reais),Z12,2112.666,2121.508,8.842,530.52
CAD - Dólar Canadense (em Reais),F13,2120.763,2148.08,27.317,1639.02
CAD - Dólar Canadense (em Reais),G13,2129.753,2157.338,27.585,1655.1
CCM - Milho,F13,36.75,36.35,-0.4,180.0
CCM - Milho,H13,34.55,34.24,-0.31,139.5
CCM - Milho,K13,31.95,31.85,-0.1,45.0
CCM - Milho,U13,30.84,30.7,-0.14,63.0
CHF - Franco Suíço (em Reais),Z12,2260.098,2274.827,14.729,736.45
CHF - Franco Suíço (em Reais),F13,2271.439,2304.551,33.112,1655.6
CHF - Franco Suíço (em Reais),G13,2284.362,2317.574,33.212,1660.6
CLP - Peso Chileno (em Reais),Z12,4374.361,4382.656,8.295,207.37
CLP - Peso Chileno (em Reais),F13,4374.678,4419.11,44.432,1110.8
CNY - Iuan Chinês Onshore (em Reais),Z12,3366.554,3384.457,17.903,626.6
DAP - Cupom de DI x IPCA,K13,99690.3,99686.05,-4.25,52.63
DAP - Cupom de DI x IPCA,Q14,97419.68,97415.53,-4.15,439.41
DAP - Cupom de DI x IPCA,K15,95225.5,95221.44,-4.06,575.37
DAP - Cupom de DI x IPCA,K17,88625.93,88622.15,-3.78,622.41
DAP - Cupom de DI x IPCA,Q20,77638.6,77635.29,-3.31,525.03
DDI - Cupom cambial,Z12,100000.04,100368.27,368.23,508.8
DDI - Cupom cambial,F13,100745.94,101116.92,370.98,1390.54
DDI - Cupom cambial,G13,100658.32,101028.98,370.66,1400.13
DDI - Cupom cambial,H13,100550.67,100920.93,370.26,1408.0
DDI - Cupom cambial,J13,100415.81,100785.57,369.76,1408.67
DDI - Cupom cambial,N13,100017.77,100386.07,368.3,1426.75
DDI - Cupom cambial,V13,99590.94,99957.66,366.72,1439.19
DDI - Cupom cambial,F14,99129.0,99494.02,365.02,1467.38
DDI - Cupom cambial,J14,98645.63,99008.87,363.24,1492.31
DDI - Cupom cambial,N14,98105.24,98466.49,361.25,1444.95
DDI - Cupom cambial,V14,97545.38,97904.57,359.19,1434.53
DDI - Cupom cambial,F15,96961.56,97318.6,357.04,1441.84
DDI - Cupom cambial,J15,96371.58,96726.45,354.87,1459.25
DDI - Cupom cambial,N15,95818.07,96170.9,352.83,1485.23
DDI - Cupom cambial,V15,95251.54,95602.29,350.75,1496.86
DDI - Cupom cambial,F16,94614.1,94962.5,348.4,1494.83
DDI - Cupom cambial,J16,94003.71,94349.86,346.15,1472.44
DDI - Cupom cambial,N16,93321.62,93665.26,343.64,1470.3
DDI - Cupom cambial,V16,92596.19,92937.16,340.97,1460.01
DDI - Cupom cambial,F17,91821.42,92159.53,338.11,1436.98
DDI - Cupom cambial,J17,91054.06,91389.35,335.29,1405.69
DDI - Cupom cambial,N17,90300.29,90632.8,332.51,1366.73
DDI - Cupom cambial,V17,89447.44,89776.81,329.37,1398.65
DDI - Cupom cambial,F18,88810.03,89137.06,327.03,1435.24
DDI - Cupom cambial,J18,88007.44,88331.51,324.07,1421.27
DDI - Cupom cambial,N18,87226.59,87547.79,321.2,1404.37
DDI - Cupom cambial,V18,86566.3,86885.06,318.76,1432.53
DDI - Cupom cambial,F19,85844.57,86160.68,316.11,1411.74
DDI - Cupom cambial,J19,85137.41,85450.91,313.5,1385.84
DDI - Cupom cambial,N19,84604.86,84916.4,311.54,1411.53
DDI - Cupom cambial,V19,83776.0,84084.49,308.49,1377.83
DDI - Cupom cambial,F20,83032.56,83338.31,305.75,1343.85
DDI - Cupom cambial,F21,80093.99,80388.92,294.93,1288.09
DDI - Cupom cambial,F22,77034.62,77318.29,283.67,1257.95
DDI - Cupom cambial,F23,74248.56,74521.97,273.41,1276.54
DDI - Cupom cambial,F24,71198.3,71460.47,262.17,1157.9
DDI - Cupom cambial,F25,67956.38,68206.62,250.24,1081.19
DI1 - DI de 1 dia,Z12,99999.99,99972.93,-27.06,0.33
DI1 - DI de 1 dia,F13,99457.33,99430.41,-26.92,0.9
DI1 - DI de 1 dia,G13,98866.3,98839.54,-26.76,5.67
DI1 - DI de 1 dia,H13,98379.95,98353.33,-26.62,2.37
DI1 - DI de 1 dia,J13,97851.71,97825.23,-26.48,8.95
DI1 - DI de 1 dia,N13,96197.66,96171.63,-26.03,20.67
DI1 - DI de 1 dia,V13,94469.8,94444.23,-25.57,59.13
DI1 - DI de 1 dia,F14,92734.79,92709.69,-25.1,94.76
DI1 - DI de 1 dia,J14,91072.14,91047.49,-24.65,125.1
DI1 - DI de 1 dia,N14,89346.78,89322.6,-24.18,145.13
DI1 - DI de 1 dia,V14,87412.41,87388.75,-23.66,150.79
DI1 - DI de 1 dia,F15,85437.83,85414.71,-23.12,135.02
DI1 - DI de 1 dia,J15,83621.21,83598.58,-22.63,129.34
DI1 - DI de 1 dia,N15,81827.54,81805.4,-22.14,139.61
DI1 - DI de 1 dia,V15,79946.45,79924.81,-21.64,149.9
DI1 - DI de 1 dia,F16,78047.26,78026.14,-21.12,92.6
DI1 - DI de 1 dia,J16,76330.66,76310.0,-20.66,97.54
DI1 - DI de 1 dia,N16,74548.8,74528.63,-20.17,77.77
DI1 - DI de 1 dia,V16,72778.58,72758.88,-19.7,81.26
DI1 - DI de 1 dia,F17,71147.72,71128.47,-19.25,84.38
DI1 - DI de 1 dia,J17,69456.12,69437.32,-18.8,14.97
DI1 - DI de 1 dia,N17,67996.83,67978.43,-18.4,32.92
DI1 - DI de 1 dia,V17,66348.07,66330.11,-17.96,63.22
DI1 - DI de 1 dia,F18,64874.81,64857.25,-17.56,34.59
DI1 - DI de 1 dia,J18,63401.41,63384.25,-17.16,29.14
DI1 - DI de 1 dia,N18,61915.65,61898.89,-16.76,20.21
DI1 - DI de 1 dia,V18,60441.43,60425.07,-16.36,14.07
DI1 - DI de 1 dia,F19,59048.25,59032.27,-15.98,10.93
DI1 - DI de 1 dia,F20,53684.8,53670.27,-14.53,108.28
DI1 - DI de 1 dia,N20,51109.78,51095.95,-13.83,152.27
DI1 - DI de 1 dia,V20,49733.74,49720.28,-13.46,110.6
DI1 - DI de 1 dia,F21,48561.99,48548.85,-13.14,39.89
