Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AL2 - Álcool Anidro,Z06,920.0,905.0,-15.0,450.0
AL2 - Álcool Anidro,F07,931.8,920.0,-11.8,354.0
AL2 - Álcool Anidro,G07,950.0,935.0,-15.0,450.0
AL2 - Álcool Anidro,H07,970.0,960.0,-10.0,300.0
ALA - Álcool anidro,Z06,920.0,905.0,-15.0,450.0
ALA - Álcool anidro,F07,931.8,920.0,-11.8,354.0
ALA - Álcool anidro,G07,950.0,935.0,-15.0,450.0
ALA - Álcool anidro,H07,970.0,960.0,-10.0,300.0
B19 - Global 2019,F07,121.0313,121.5,0.4687,507.08
B34 - Global 2034,F07,117.9063,118.1875,0.2812,304.23
B40 - Global 2040,F07,131.75,131.9375,0.1875,202.85
BG2 - Boi gordo,X06,53.9,53.38,-0.52,171.6
BG2 - Boi gordo,Z06,53.46,52.4,-1.06,349.8
BG2 - Boi gordo,F07,52.24,51.32,-0.92,303.6
BG2 - Boi gordo,G07,52.3,51.46,-0.84,277.2
BG2 - Boi gordo,H07,52.29,51.3,-0.99,326.7
BG2 - Boi gordo,J07,52.0,51.15,-0.85,280.5
BG2 - Boi gordo,K07,51.52,50.61,-0.91,300.3
BG2 - Boi gordo,M07,52.9,52.45,-0.45,148.5
BG2 - Boi gordo,N07,55.25,54.54,-0.71,234.3
BG2 - Boi gordo,Q07,56.9,56.2,-0.7,231.0
BG2 - Boi gordo,U07,58.55,57.8,-0.75,247.5
BG2 - Boi gordo,V07,60.02,59.46,-0.56,184.8
BG2 - Boi gordo,X07,59.99,59.4,-0.59,194.7
BGI - Boi gordo,X06,53.9,53.38,-0.52,171.6
BGI - Boi gordo,Z06,53.46,52.4,-1.06,349.8
BGI - Boi gordo,F07,52.24,51.32,-0.92,303.6
BGI - Boi gordo,G07,52.3,51.46,-0.84,277.2
BGI - Boi gordo,H07,52.29,51.3,-0.99,326.7
BGI - Boi gordo,J07,52.0,51.15,-0.85,280.5
BGI - Boi gordo,K07,51.52,50.61,-0.91,300.3
BGI - Boi gordo,M07,52.9,52.45,-0.45,148.5
BGI - Boi gordo,N07,55.25,54.54,-0.71,234.3
BGI - Boi gordo,Q07,56.9,56.2,-0.7,231.0
BGI - Boi gordo,U07,58.55,57.8,-0.75,247.5
BGI - Boi gordo,V07,60.02,59.46,-0.56,184.8
BGI - Boi gordo,X07,59.99,59.4,-0.59,194.7
BRI - Futuro do Índice Brasil 50,Z06,5883.0,5942.0,59.0,590.0
BZ2 - Bezerro,G07,377.0,376.57,-0.43,14.19
BZ2 - Bezerro,H07,380.82,380.1,-0.72,23.76
BZ2 - Bezerro,J07,400.51,400.03,-0.48,15.84
BZ2 - Bezerro,K07,404.18,404.0,-0.18,5.94
BZE - Bezerro,G07,377.0,376.57,-0.43,14.19
BZE - Bezerro,H07,380.82,380.1,-0.72,23.76
BZE - Bezerro,J07,400.51,400.03,-0.48,15.84
BZE - Bezerro,K07,404.18,404.0,-0.18,5.94
CN2 - Milho,X06,22.49,22.49,0.0,0.0
CN2 - Milho,F07,22.15,22.56,0.41,184.5
CN2 - Milho,H07,19.6,19.94,0.34,153.0
CN2 - Milho,K07,19.73,19.98,0.25,112.5
CN2 - Milho,N07,20.3,20.6,0.3,135.0
