Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,OUT3,753.0,749.0,-4.0,0.0
ALA - Álcool anidro,NOV3,764.0,760.0,-4.0,0.0
ALA - Álcool anidro,DEZ3,783.0,779.0,-4.0,0.0
ALA - Álcool anidro,JAN4,804.0,797.0,-7.0,0.0
ALA - Álcool anidro,FEV4,833.0,833.0,0.0,0.0
ALA - Álcool anidro,MAR4,843.0,843.0,0.0,0.0
ALA - Álcool anidro,ABR4,824.0,824.0,0.0,0.0
ALA - Álcool anidro,MAI4,806.0,806.0,0.0,0.0
BCB - C-Bond,OUT3,91.0313,90.5,-0.5313,1549.0
BGI - Boi gordo,SET3,60.9,61.1,0.2,66.0
BGI - Boi gordo,OUT3,63.45,63.7,0.25,82.5
BGI - Boi gordo,NOV3,64.65,64.9,0.25,82.5
BGI - Boi gordo,DEZ3,64.85,65.1,0.25,82.5
BGI - Boi gordo,JAN4,63.6,63.75,0.15,49.5
BGI - Boi gordo,FEV4,63.0,63.16,0.16,52.8
BGI - Boi gordo,MAR4,61.85,62.0,0.15,49.5
BGI - Boi gordo,ABR4,60.79,60.8,0.01,3.3
BGI - Boi gordo,MAI4,59.85,59.97,0.12,39.6
BZE - Bezerro,SET3,382.5,382.5,0.0,0.0
BZE - Bezerro,OUT3,392.5,391.0,-1.5,49.5
BZE - Bezerro,FEV4,437.0,437.0,0.0,0.0
BZE - Bezerro,MAR4,432.0,432.0,0.0,0.0
DDI - Cupom cambial,OUT3,99542.03,100517.61,975.58,1425.12
DDI - Cupom cambial,NOV3,99480.31,100434.32,954.01,1393.61
DDI - Cupom cambial,DEZ3,99398.32,100334.78,936.46,1367.98
DDI - Cupom cambial,JAN4,99205.71,100122.59,916.88,1339.37
DDI - Cupom cambial,ABR4,98427.09,99278.52,851.43,1243.76
DDI - Cupom cambial,JUL4,97417.15,98257.16,840.01,1227.08
DDI - Cupom cambial,OUT4,96172.66,97022.59,849.93,1241.57
DDI - Cupom cambial,JAN5,94733.51,95612.81,879.3,1284.48
DDI - Cupom cambial,ABR5,93219.37,94076.16,856.79,1251.59
DDI - Cupom cambial,JUL5,91476.2,92326.06,849.86,1241.47
DDI - Cupom cambial,OUT5,89554.56,90429.0,874.44,1277.38
DDI - Cupom cambial,JAN6,87721.37,88413.44,692.07,1010.97
DDI - Cupom cambial,ABR6,85752.12,86421.83,669.71,978.31
DDI - Cupom cambial,JUL6,83628.81,84352.18,723.37,1056.69
DDI - Cupom cambial,OUT6,81355.46,82012.03,656.57,959.11
DDI - Cupom cambial,JAN7,79283.19,79969.29,686.1,1002.25
DDI - Cupom cambial,ABR7,77528.0,78173.45,645.45,942.87
DDI - Cupom cambial,JUL7,75656.63,76316.69,660.06,964.21
DDI - Cupom cambial,OUT7,74153.04,74829.39,676.35,988.01
DDI - Cupom cambial,JAN8,72533.17,73312.48,779.31,1138.41
DDI - Cupom cambial,ABR8,70996.96,71756.74,759.78,1109.88
DDI - Cupom cambial,JUL8,69706.54,70351.61,645.07,942.31
DDI - Cupom cambial,OUT8,68219.28,68884.36,665.08,971.54
DDI - Cupom cambial,JAN9,66531.99,67551.47,1019.48,1489.25
DDM - Cupom de DI x IGP-M,JAN4,96620.46,96539.22,-81.24,116.63
DDM - Cupom de DI x IGP-M,JAN5,88216.85,88125.24,-91.61,131.52
DDM - Cupom de DI x IGP-M,ABR5,86111.0,85996.89,-114.11,163.82
DDM - Cupom de DI x IGP-M,JAN6,79842.63,79662.61,-180.02,258.45
DI1 - DI de 1 dia,OUT3,98737.41,98737.17,-0.24,0.24
DI1 - DI de 1 dia,NOV3,97138.45,97135.92,-2.53,2.53
DI1 - DI de 1 dia,DEZ3,95819.17,95810.87,-8.3,8.3
