Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,MAR2,633.0,633.0,0.0,0.0
ALA - Álcool anidro,MAI2,556.2,556.0,-0.2,6.0
ALA - Álcool anidro,AGO2,412.0,407.0,-5.0,150.0
ALA - Álcool anidro,OUT2,410.0,404.0,-6.0,180.0
ALA - Álcool anidro,DEZ2,416.0,410.0,-6.0,180.0
ALA - Álcool anidro,MAR3,470.0,470.0,0.0,0.0
BCB - C-Bond,JAN2,75.875,75.7813,-0.0937,216.86
BCB - C-Bond,ABR2,73.9062,74.125,0.2188,506.41
BGI - Boi gordo,DEZ1,46.0,46.1,0.1,33.0
BGI - Boi gordo,JAN2,44.95,45.25,0.3,99.0
BGI - Boi gordo,FEV2,44.35,44.65,0.3,99.0
BGI - Boi gordo,MAR2,44.15,44.35,0.2,66.0
BGI - Boi gordo,ABR2,44.2,44.49,0.29,95.7
BGI - Boi gordo,MAI2,43.8,44.0,0.2,66.0
BGI - Boi gordo,JUN2,45.1,45.25,0.15,49.5
BGI - Boi gordo,JUL2,46.27,46.6,0.33,108.9
BGI - Boi gordo,AGO2,46.4,46.6,0.2,66.0
BGI - Boi gordo,SET2,47.35,47.6,0.25,82.5
BGI - Boi gordo,OUT2,48.55,48.71,0.16,52.8
BGI - Boi gordo,DEZ2,48.7,48.7,0.0,0.0
DDI - Cupom cambial,JAN2,100383.14,99682.32,-700.82,819.18
DDI - Cupom cambial,FEV2,100357.63,99665.04,-692.59,809.56
DDI - Cupom cambial,MAR2,100269.82,99550.64,-719.18,840.64
DDI - Cupom cambial,ABR2,100055.56,99335.12,-720.44,842.12
DDI - Cupom cambial,JUL2,99215.33,98551.27,-664.06,776.21
DDI - Cupom cambial,OUT2,97772.61,97234.41,-538.2,629.1
DDI - Cupom cambial,JAN3,95928.88,95566.05,-362.83,424.11
DDI - Cupom cambial,ABR3,93570.8,93386.84,-183.96,215.03
DDI - Cupom cambial,JUL3,91032.41,90936.65,-95.76,111.93
DDI - Cupom cambial,OUT3,88688.33,88589.65,-98.68,115.34
DDI - Cupom cambial,JAN4,86635.14,86474.69,-160.45,187.55
DDI - Cupom cambial,ABR4,84536.32,84426.16,-110.16,128.76
DDI - Cupom cambial,JUL4,82276.74,82289.63,12.89,15.06
DDI - Cupom cambial,OUT4,80262.64,80181.57,-81.07,94.76
DDI - Cupom cambial,JAN5,78302.46,78219.52,-82.94,96.94
DDI - Cupom cambial,ABR5,76474.3,76417.81,-56.49,66.03
DDI - Cupom cambial,JUL5,74672.29,74508.25,-164.04,191.74
DDI - Cupom cambial,OUT5,72846.06,72634.17,-211.89,247.67
DDI - Cupom cambial,JAN6,71063.75,70849.24,-214.51,250.74
DDI - Cupom cambial,ABR6,69410.55,69174.75,-235.8,275.62
DDI - Cupom cambial,JUL6,67849.59,67531.44,-318.15,371.88
DDI - Cupom cambial,OUT6,66233.48,65836.48,-397.0,464.05
DDI - Cupom cambial,JAN7,64678.54,64287.98,-390.56,456.52
DI1 - DI de 1 dia,JAN2,99721.47,99722.5,1.03,1.03
DI1 - DI de 1 dia,FEV2,98199.72,98204.59,4.87,4.87
DI1 - DI de 1 dia,MAR2,96954.14,96984.0,29.86,29.86
DI1 - DI de 1 dia,ABR2,95561.58,95625.5,63.92,63.92
DI1 - DI de 1 dia,JUL2,91246.25,91410.0,163.75,163.75
DI1 - DI de 1 dia,OUT2,86800.1,87085.0,284.9,284.9
DI1 - DI de 1 dia,JAN3,82387.99,82838.0,450.01,450.01
DI1 - DI de 1 dia,ABR3,78162.14,78706.0,543.86,543.86
DI1 - DI de 1 dia,JUL3,73949.32,74563.0,613.68,613.68
DI1 - DI de 1 dia,OUT3,69647.36,70325.0,677.64,677.64
DI1 - DI de 1 dia,JAN4,65612.78,66363.0,750.22,750.22
DI1 - DI de 1 dia,ABR4,61844.57,62655.0,810.43,810.43
DI1 - DI de 1 dia,JUL4,58292.65,59154.0,861.35,861.35
DI1 - DI de 1 dia,OUT4,54786.8,55693.0,906.2,906.2
DOL - Dólar comercial,JAN2,2353.314,2336.856,-16.458,822.9
DOL - Dólar comercial,FEV2,2389.114,2372.456,-16.658,832.9
DOL - Dólar comercial,MAR2,2417.749,2399.669,-18.08,904.0
DOL - Dólar comercial,ABR2,2447.74,2428.491,-19.249,962.45
DOL - Dólar comercial,MAI2,2480.243,2460.211,-20.032,1001.6
DOL - Dólar comercial,JUN2,2511.672,2490.877,-20.795,1039.75
DOL - Dólar comercial,JUL2,2541.974,2520.437,-21.537,1076.85
DOL - Dólar comercial,AGO2,2573.443,2551.383,-22.06,1103.0
DOL - Dólar comercial,SET2,2603.908,2581.339,-22.569,1128.45
DOL - Dólar comercial,OUT2,2633.324,2610.261,-23.063,1153.15
DOL - Dólar comercial,NOV2,2664.865,2641.108,-23.757,1187.85
DOL - Dólar comercial,DEZ2,2692.598,2668.228,-24.37,1218.5
DOL - Dólar comercial,JAN3,2722.029,2697.003,-25.026,1251.3
DOL - Dólar comercial,MAR3,2746.922,2721.966,-24.956,1247.8
DOL - Dólar comercial,ABR3,2798.667,2773.864,-24.803,1240.15
DOL - Dólar comercial,JUN3,2851.649,2825.588,-26.061,1303.05
DOM - Dólar comercial fracionário,JAN2,2353.314,2336.856,-16.458,82.29
DOM - Dólar comercial fracionário,FEV2,2389.114,2372.456,-16.658,83.29
FRC - FRA de cupom,FEV2,0.31,0.21,-0.1,0.05
FRC - FRA de cupom,MAR2,0.7,0.82,0.12,0.06
FRC - FRA de cupom,ABR2,1.32,1.41,0.09,0.04
FRC - FRA de cupom,JUL2,2.35,2.3,-0.05,0.02
FRC - FRA de cupom,OUT2,3.53,3.33,-0.2,0.1
FRC - FRA de cupom,JAN3,4.58,4.25,-0.33,0.16
FRC - FRA de cupom,ABR3,5.77,5.35,-0.42,0.21
FRC - FRA de cupom,JUL3,6.79,6.35,-0.44,0.22
FRC - FRA de cupom,OUT3,7.45,7.08,-0.37,0.18
FRC - FRA de cupom,JAN4,7.83,7.53,-0.3,0.15
FRC - FRA de cupom,ABR4,8.23,7.93,-0.3,0.15
FRC - FRA de cupom,JUL4,8.7,8.35,-0.35,0.17
FRC - FRA de cupom,OUT4,9.0,8.73,-0.27,0.13
FRC - FRA de cupom,JAN5,9.25,9.0,-0.25,0.12
FRC - FRA de cupom,ABR5,9.5,9.25,-0.25,0.12
FRC - FRA de cupom,JUL5,9.71,9.53,-0.18,0.09
FRC - FRA de cupom,OUT5,9.93,9.79,-0.14,0.07
FRC - FRA de cupom,JAN6,10.17,10.03,-0.14,0.07
FRC - FRA de cupom,ABR6,10.35,10.23,-0.12,0.06
FRC - FRA de cupom,JUL6,10.51,10.43,-0.08,0.04
FRC - FRA de cupom,OUT6,10.7,10.67,-0.03,0.01
FRC - FRA de cupom,JAN7,10.88,10.85,-0.03,0.01
ICF - Café Arábica 4/5,MAR2,52.3,52.4,0.1,10.0
ICF - Café Arábica 4/5,MAI2,52.7,52.7,0.0,0.0
ICF - Café Arábica 4/5,JUL2,51.5,51.5,0.0,0.0
ICF - Café Arábica 4/5,SET2,51.2,51.4,0.2,20.0
ICF - Café Arábica 4/5,DEZ2,53.5,53.9,0.4,40.0
ICF - Café Arábica 4/5,MAR3,55.25,55.25,0.0,0.0
ICN - Milho,JAN2,5.6,5.6,0.0,0.0
IND - Ibovespa,FEV2,13713.0,13725.0,12.0,36.0
IND - Ibovespa,ABR2,14155.0,14158.0,3.0,9.0
INF - Ibovespa fracionário,FEV2,13713.0,13725.0,12.0,3.6
