Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,DEZ1,661.0,660.0,-1.0,30.0
ALA - Álcool anidro,MAR2,690.0,689.0,-1.0,30.0
ALA - Álcool anidro,MAI2,666.0,662.0,-4.0,120.0
ALA - Álcool anidro,AGO2,546.0,541.0,-5.0,150.0
ALA - Álcool anidro,OUT2,544.0,540.0,-4.0,120.0
ALA - Álcool anidro,DEZ2,559.0,555.0,-4.0,120.0
BCB - C-Bond,JAN2,68.5625,68.625,0.0625,169.85
BGI - Boi gordo,OUT1,48.5,48.69,0.19,62.7
BGI - Boi gordo,NOV1,49.05,49.25,0.2,66.0
BGI - Boi gordo,DEZ1,49.1,49.25,0.15,49.5
BGI - Boi gordo,JAN2,49.15,48.9,-0.25,82.5
BGI - Boi gordo,FEV2,48.7,48.7,0.0,0.0
BGI - Boi gordo,MAR2,47.6,47.6,0.0,0.0
BGI - Boi gordo,ABR2,47.2,47.5,0.3,99.0
BGI - Boi gordo,JUN2,48.6,48.7,0.1,33.0
BGI - Boi gordo,JUL2,50.05,50.0,-0.05,16.5
BGI - Boi gordo,AGO2,50.15,50.05,-0.1,33.0
BGI - Boi gordo,SET2,51.0,51.1,0.1,33.0
BGI - Boi gordo,OUT2,52.15,52.2,0.05,16.5
DDI - Cupom cambial,NOV1,99215.31,98554.26,-661.05,911.35
DDI - Cupom cambial,DEZ1,99176.23,98511.65,-664.58,916.22
DDI - Cupom cambial,JAN2,99049.17,98394.21,-654.96,902.96
DDI - Cupom cambial,FEV2,98805.8,98156.14,-649.66,895.65
DDI - Cupom cambial,ABR2,97908.49,97268.17,-640.32,882.77
DDI - Cupom cambial,JUL2,96272.41,95609.61,-662.8,913.76
DDI - Cupom cambial,OUT2,94236.44,93621.47,-614.97,847.82
DDI - Cupom cambial,JAN3,91790.99,91219.12,-571.87,788.4
DDI - Cupom cambial,ABR3,89203.01,88675.98,-527.03,726.58
DDI - Cupom cambial,JUL3,86704.99,86226.64,-478.35,659.47
DDI - Cupom cambial,OUT3,84819.92,84407.14,-412.78,569.07
DDI - Cupom cambial,JAN4,83027.06,82654.42,-372.64,513.74
DDI - Cupom cambial,ABR4,81333.63,80929.94,-403.69,556.54
DDI - Cupom cambial,JUL4,79621.76,79230.93,-390.83,538.81
DDI - Cupom cambial,OUT4,77924.65,77450.58,-474.07,653.57
DDI - Cupom cambial,JAN5,76229.06,75766.11,-462.95,638.24
DDI - Cupom cambial,ABR5,74656.49,74158.21,-498.28,686.95
DDI - Cupom cambial,JUL5,73029.93,72578.71,-451.22,622.07
DDI - Cupom cambial,OUT5,71289.29,70933.64,-355.65,490.31
DDI - Cupom cambial,JAN6,69765.44,69388.39,-377.05,519.81
DDI - Cupom cambial,ABR6,68211.14,67878.73,-332.41,458.27
DDI - Cupom cambial,JUL6,66731.1,66446.41,-284.69,392.48
DDI - Cupom cambial,OUT6,65434.57,65092.23,-342.34,471.96
DDI - Cupom cambial,JAN7,64204.53,63740.03,-464.5,640.38
DI1 - DI de 1 dia,NOV1,99440.73,99442.67,1.94,1.94
DI1 - DI de 1 dia,DEZ1,97998.72,98001.0,2.28,2.28
DI1 - DI de 1 dia,JAN2,96462.33,96474.71,12.38,12.38
DI1 - DI de 1 dia,FEV2,94720.45,94760.0,39.55,39.55
