Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),N12,2089.031,2110.259,21.228,1273.68
AUD - Dólar Australiano (em Reais),Q12,2095.019,2116.576,21.557,1293.42
AUD - Dólar Australiano (em Reais),U12,2100.403,2122.105,21.702,1302.12
B20 - Global 2020,N12,169.625,169.75,0.125,129.77
B20 - Global 2020,V12,165.2,166.6875,1.4875,1544.32
B40 - Global 2040,N12,128.6875,128.7812,0.0937,97.27
B40 - Global 2040,V12,125.54,126.1562,0.6162,639.73
BGI - Boi gordo,M12,92.9,92.95,0.05,16.5
BGI - Boi gordo,N12,94.5,94.1,-0.4,132.0
BGI - Boi gordo,Q12,95.85,95.3,-0.55,181.5
BGI - Boi gordo,U12,98.0,97.0,-1.0,330.0
BGI - Boi gordo,V12,99.1,98.34,-0.76,250.8
BGI - Boi gordo,X12,100.1,99.0,-1.1,363.0
BGI - Boi gordo,Z12,99.1,98.2,-0.9,297.0
CAD - Dólar Canadense (em Reais),N12,2025.592,2043.047,17.455,1047.3
CAD - Dólar Canadense (em Reais),Q12,2035.963,2053.765,17.802,1068.12
CAD - Dólar Canadense (em Reais),U12,2046.182,2064.162,17.98,1078.8
CAD - Dólar Canadense (em Reais),V12,2052.967,2070.74,17.773,1066.38
CCM - Milho,N12,24.19,24.5,0.31,139.5
CCM - Milho,U12,24.15,24.59,0.44,198.0
CCM - Milho,X12,24.95,25.5,0.55,247.5
CCM - Milho,F13,26.0,26.51,0.51,229.5
CCM - Milho,H13,24.7,24.7,0.0,0.0
CCM - Milho,K13,24.6,24.6,0.0,0.0
CHF - Franco Suíço (em Reais),N12,2158.921,2174.72,15.799,789.95
DAP - Cupom de DI x IPCA,Q12,99160.42,99138.22,-22.2,1.93
DAP - Cupom de DI x IPCA,K13,97153.23,97131.48,-21.75,15.3
DAP - Cupom de DI x IPCA,Q14,93336.2,93315.31,-20.89,48.84
DAP - Cupom de DI x IPCA,K15,90446.13,90425.88,-20.25,57.02
DAP - Cupom de DI x IPCA,K17,82377.2,82358.76,-18.44,76.37
DAP - Cupom de DI x IPCA,Q20,70591.57,70575.77,-15.8,101.98
DDI - Cupom cambial,N12,100889.9,100959.82,69.92,1084.4
DDI - Cupom cambial,Q12,100808.9,100878.77,69.87,1095.59
DDI - Cupom cambial,U12,100701.11,100770.9,69.79,1095.74
DDI - Cupom cambial,V12,100539.34,100609.02,69.68,1085.38
DDI - Cupom cambial,F13,100035.78,100105.11,69.33,1074.13
DDI - Cupom cambial,J13,99385.83,99454.71,68.88,1069.17
DDI - Cupom cambial,N13,98686.55,98754.95,68.4,1061.38
DDI - Cupom cambial,V13,97887.53,97955.37,67.84,1055.15
DDI - Cupom cambial,F14,97033.85,97101.1,67.25,1049.38
DDI - Cupom cambial,J14,96251.73,96318.44,66.71,1031.22
DDI - Cupom cambial,N14,95435.87,95502.01,66.14,1030.39
DDI - Cupom cambial,V14,94591.67,94657.23,65.56,1022.92
DDI - Cupom cambial,F15,93778.28,93843.28,65.0,1016.73
DDI - Cupom cambial,J15,92906.97,92971.36,64.39,987.5
DDI - Cupom cambial,N15,92009.77,92073.54,63.77,995.47
DDI - Cupom cambial,V15,91017.68,91080.76,63.08,964.94
DDI - Cupom cambial,F16,90112.71,90175.17,62.46,955.49
DDI - Cupom cambial,J16,89327.69,89389.6,61.91,935.36
DDI - Cupom cambial,N16,88416.9,88478.18,61.28,939.41
DDI - Cupom cambial,V16,87402.36,87462.94,60.58,938.34
DDI - Cupom cambial,F17,86457.74,86517.66,59.92,932.49
DDI - Cupom cambial,J17,85464.66,85523.89,59.23,921.51
DDI - Cupom cambial,N17,84567.15,84625.76,58.61,908.58
DDI - Cupom cambial,V17,83588.73,83646.66,57.93,890.37
DDI - Cupom cambial,F18,82670.99,82728.29,57.3,870.35
DDI - Cupom cambial,J18,81802.5,81859.2,56.7,847.35
DDI - Cupom cambial,N18,80805.66,80861.66,56.0,778.69
DDI - Cupom cambial,V18,79884.85,79940.22,55.37,790.05
DDI - Cupom cambial,F19,78990.04,79044.79,54.75,759.3
DDI - Cupom cambial,F20,75559.85,75612.22,52.37,481.08
DDI - Cupom cambial,F21,72524.8,72575.07,50.27,449.15
DDI - Cupom cambial,F22,69469.27,69517.42,48.15,407.31
DDI - Cupom cambial,F24,64850.57,64895.52,44.95,319.32
DDI - Cupom cambial,F25,62379.52,62422.75,43.23,318.16
DI1 - DI de 1 dia,N12,99936.33,99904.46,-31.87,0.19
DI1 - DI de 1 dia,Q12,99263.87,99232.21,-31.66,0.88
DI1 - DI de 1 dia,U12,98582.47,98551.03,-31.44,3.87
DI1 - DI de 1 dia,V12,98049.34,98018.07,-31.27,0.56
DI1 - DI de 1 dia,F13,96327.52,96296.8,-30.72,2.47
DI1 - DI de 1 dia,J13,94691.2,94661.0,-30.2,4.0
DI1 - DI de 1 dia,N13,92957.81,92928.17,-29.64,6.15
