Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,AGO0,495.0,504.0,9.0,270.0
ALA - Álcool anidro,OUT0,518.0,527.0,9.0,270.0
ALA - Álcool anidro,DEZ0,544.0,555.0,11.0,330.0
ALA - Álcool anidro,MAR1,555.0,570.0,15.0,450.0
ALA - Álcool anidro,MAI1,570.0,590.0,20.0,600.0
BCB - C-Bond,JUL0,72.2813,73.3125,1.0312,1859.87
BEI - EI-Bond,JUL0,89.1875,89.875,0.6875,619.98
DDI - Cupom cambial,JUL0,100144.2,99740.67,-403.53,361.13
DDI - Cupom cambial,AGO0,99498.46,99166.72,-331.74,296.89
DDI - Cupom cambial,SET0,98776.86,98378.4,-398.46,356.6
DDI - Cupom cambial,OUT0,98102.42,97666.98,-435.44,389.69
DDI - Cupom cambial,NOV0,97316.29,96894.14,-422.15,377.8
DDI - Cupom cambial,DEZ0,96533.87,96147.3,-386.57,345.96
DDI - Cupom cambial,JAN1,95786.81,95402.91,-383.9,343.57
DDI - Cupom cambial,FEV1,94940.21,94598.93,-341.28,305.42
DDI - Cupom cambial,MAR1,94224.4,93938.61,-285.79,255.76
DDI - Cupom cambial,ABR1,93407.01,93116.85,-290.16,259.67
DDI - Cupom cambial,MAI1,92694.54,92361.1,-333.44,298.41
DDI - Cupom cambial,JUN1,91894.47,91512.94,-381.53,341.45
DDI - Cupom cambial,JUL1,91059.13,90713.23,-345.9,309.56
DDI - Cupom cambial,AGO1,90232.31,89928.06,-304.25,272.28
DDI - Cupom cambial,SET1,89439.95,89121.93,-318.02,284.61
DDI - Cupom cambial,OUT1,88680.38,88317.77,-362.61,324.51
DDI - Cupom cambial,NOV1,87861.76,87494.17,-367.59,328.97
DDI - Cupom cambial,DEZ1,87051.83,86645.1,-406.73,364.0
DDI - Cupom cambial,JAN2,86270.81,85893.84,-376.97,337.36
DDI - Cupom cambial,ABR2,84055.61,83679.73,-375.88,336.39
DDI - Cupom cambial,JUL2,81742.25,81344.35,-397.9,356.1
DDI - Cupom cambial,OUT2,78907.03,79090.46,183.43,164.16
DDI - Cupom cambial,JAN3,77181.68,76925.54,-256.14,229.23
DDI - Cupom cambial,ABR3,75115.05,74876.77,-238.28,213.24
DI1 - DI de 1 dia,JUL0,98868.23,98870.0,1.77,1.77
DI1 - DI de 1 dia,AGO0,97473.1,97485.02,11.92,11.92
DI1 - DI de 1 dia,SET0,95949.03,95975.0,25.97,25.97
DI1 - DI de 1 dia,OUT0,94606.3,94646.63,40.33,40.33
DI1 - DI de 1 dia,NOV0,93192.19,93245.0,52.81,52.81
DI1 - DI de 1 dia,DEZ0,91837.17,91893.41,56.24,56.24
DI1 - DI de 1 dia,JAN1,90475.38,90555.0,79.62,79.62
DI1 - DI de 1 dia,FEV1,88974.38,89060.0,85.62,85.62
DI1 - DI de 1 dia,MAR1,87753.56,87850.0,96.44,96.44
DI1 - DI de 1 dia,ABR1,86257.56,86370.0,112.44,112.44
DI1 - DI de 1 dia,JUL1,82174.84,82340.0,165.16,165.16
DI1 - DI de 1 dia,OUT1,78142.15,78350.0,207.85,207.85
DI1 - DI de 1 dia,NOV1,76791.25,77020.0,228.75,228.75
DI1 - DI de 1 dia,JAN2,74429.67,74630.0,200.33,200.33
DI1 - DI de 1 dia,ABR2,70997.38,71230.0,232.62,232.62
DI1 - DI de 1 dia,JAN3,60881.29,60881.29,0.0,0.0
DI1 - DI de 1 dia,ABR3,57076.21,57500.0,423.79,423.79
DOL - Dólar comercial,JUL0,1812.132,1805.71,-6.422,321.1
DOL - Dólar comercial,AGO0,1826.7,1820.233,-6.467,323.35
DOL - Dólar comercial,SET0,1835.0,1830.0,-5.0,250.0
DOL - Dólar comercial,OUT0,1853.0,1847.0,-6.0,300.0
DOL - Dólar comercial,NOV0,1875.0,1869.0,-6.0,300.0
DOL - Dólar comercial,MAI1,1954.0,1948.0,-6.0,300.0
ICF - Café Arábica 4/5,JUL0,94.4,97.3,2.9,290.0
ICF - Café Arábica 4/5,SET0,98.5,101.5,3.0,300.0
ICF - Café Arábica 4/5,DEZ0,104.5,107.4,2.9,290.0
ICF - Café Arábica 4/5,JUL1,108.0,111.0,3.0,300.0
ICF - Café Arábica 4/5,SET1,110.0,113.0,3.0,300.0
ICN - Milho,SET0,7.7,7.75,0.05,22.5
ICN - Milho,NOV0,8.25,8.25,0.0,0.0
ICO - Algodão,JUL0,50.4,50.4,0.0,0.0
ILC - Boi Gordo (US$/arroba),JUN0,21.39,21.65,0.26,85.8
ILC - Boi Gordo (US$/arroba),JUL0,22.34,22.5,0.16,52.8
ILC - Boi Gordo (US$/arroba),AGO0,22.85,22.75,-0.1,33.0
ILC - Boi Gordo (US$/arroba),SET0,23.0,23.2,0.2,66.0
ILC - Boi Gordo (US$/arroba),OUT0,23.62,23.77,0.15,49.5
ILC - Boi Gordo (US$/arroba),NOV0,23.1,23.1,0.0,0.0
IND - Ibovespa,JUN0,16032.0,16418.0,386.0,1158.0
ISO - Soja,JUL0,11.5,11.0,-0.5,225.0
MIL - Milho cambial,JUL0,7.75,7.75,0.0,0.0
SOY - Soja FOB Santos,JUL0,11.0,10.78,-0.22,178.55
SOY - Soja FOB Santos,SET0,11.3,11.15,-0.15,121.74
SUG - Açúcar cambial,JUL0,10.3,10.7,0.4,194.78
