Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AL2 - Álcool Anidro,F07,940.0,939.0,-1.0,30.0
AL2 - Álcool Anidro,G07,960.0,960.0,0.0,0.0
AL2 - Álcool Anidro,H07,980.0,970.0,-10.0,300.0
ALA - Álcool anidro,F07,940.0,939.0,-1.0,30.0
ALA - Álcool anidro,G07,960.0,960.0,0.0,0.0
ALA - Álcool anidro,H07,980.0,970.0,-10.0,300.0
B19 - Global 2019,F07,123.2188,123.3438,0.125,134.35
B19 - Global 2019,J07,122.296,122.7813,0.4853,521.62
B34 - Global 2034,F07,121.1563,121.7188,0.5625,604.6
B34 - Global 2034,J07,121.07,121.1875,0.1175,126.29
B40 - Global 2040,F07,132.8438,132.8438,0.0,0.0
B40 - Global 2040,J07,131.998,131.7813,-0.2167,232.91
BG2 - Boi gordo,Z06,52.78,52.65,-0.13,42.9
BG2 - Boi gordo,F07,51.27,50.9,-0.37,122.1
BG2 - Boi gordo,G07,51.33,51.01,-0.32,105.6
BG2 - Boi gordo,H07,51.1,50.96,-0.14,46.2
BG2 - Boi gordo,J07,51.1,50.88,-0.22,72.6
BG2 - Boi gordo,K07,50.53,50.36,-0.17,56.1
BG2 - Boi gordo,M07,51.95,51.75,-0.2,66.0
BG2 - Boi gordo,N07,53.87,53.75,-0.12,39.6
BG2 - Boi gordo,Q07,55.3,55.25,-0.05,16.5
BG2 - Boi gordo,U07,57.25,57.0,-0.25,82.5
BG2 - Boi gordo,V07,58.9,58.88,-0.02,6.6
BG2 - Boi gordo,X07,58.8,58.78,-0.02,6.6
BGI - Boi gordo,Z06,52.78,52.65,-0.13,42.9
BGI - Boi gordo,F07,51.27,50.9,-0.37,122.1
BGI - Boi gordo,G07,51.33,51.01,-0.32,105.6
BGI - Boi gordo,H07,51.1,50.96,-0.14,46.2
BGI - Boi gordo,J07,51.1,50.88,-0.22,72.6
BGI - Boi gordo,K07,50.53,50.36,-0.17,56.1
BGI - Boi gordo,M07,51.95,51.75,-0.2,66.0
BGI - Boi gordo,N07,53.87,53.75,-0.12,39.6
BGI - Boi gordo,Q07,55.3,55.25,-0.05,16.5
BGI - Boi gordo,U07,57.25,57.0,-0.25,82.5
BGI - Boi gordo,V07,58.9,58.88,-0.02,6.6
BGI - Boi gordo,X07,58.8,58.78,-0.02,6.6
BRI - Futuro do Índice Brasil 50,G07,6375.0,6474.0,99.0,990.0
BZ2 - Bezerro,G07,360.48,359.55,-0.93,30.69
BZ2 - Bezerro,H07,353.69,352.5,-1.19,39.27
BZ2 - Bezerro,J07,372.84,372.06,-0.78,25.74
BZ2 - Bezerro,K07,374.07,373.41,-0.66,21.78
BZE - Bezerro,G07,360.48,359.55,-0.93,30.69
BZE - Bezerro,H07,353.69,352.5,-1.19,39.27
BZE - Bezerro,J07,372.84,372.06,-0.78,25.74
BZE - Bezerro,K07,374.07,373.41,-0.66,21.78
CN2 - Milho,F07,23.88,23.8,-0.08,36.0
CN2 - Milho,H07,19.35,19.55,0.2,90.0
CN2 - Milho,K07,19.25,19.5,0.25,112.5
CN2 - Milho,N07,19.4,19.5,0.1,45.0
CN2 - Milho,U07,19.4,19.61,0.21,94.5
CN2 - Milho,X07,19.73,19.97,0.24,108.0
CN2 - Milho,F08,20.5,20.7,0.2,90.0
CO2 - Algodão,H07,63.6,63.6,0.0,0.0
CO2 - Algodão,K07,63.5,63.5,0.0,0.0
CO2 - Algodão,N07,57.8,57.8,0.0,0.0
CO2 - Algodão,V07,56.9,56.9,0.0,0.0
COT - Algodão,H07,63.6,63.6,0.0,0.0
COT - Algodão,K07,63.5,63.5,0.0,0.0
COT - Algodão,N07,57.8,57.8,0.0,0.0
COT - Algodão,V07,56.9,56.9,0.0,0.0
DAP - Cupom de DI x IPCA,K09,83154.74,83240.92,86.18,112.32
DAP - Cupom de DI x IPCA,Q10,75526.4,75664.53,138.13,180.03
DAP - Cupom de DI x IPCA,K15,52409.35,52533.6,124.25,161.94
DDI - Cupom cambial,F07,99792.2,99884.3,92.1,98.71
DDI - Cupom cambial,G07,99371.06,99431.25,60.19,64.51
DDI - Cupom cambial,H07,98968.96,99035.18,66.22,70.97
DDI - Cupom cambial,J07,98518.49,98583.03,64.54,69.17
DDI - Cupom cambial,N07,97252.87,97310.87,58.0,62.16
DDI - Cupom cambial,V07,95986.06,96039.65,53.59,57.44
DDI - Cupom cambial,F08,94702.34,94756.12,53.78,57.64
DDI - Cupom cambial,J08,93492.17,93543.45,51.28,54.96
DDI - Cupom cambial,N08,92302.7,92353.16,50.46,54.08
DDI - Cupom cambial,V08,91106.52,91146.35,39.83,42.69
DDI - Cupom cambial,F09,89919.95,89962.55,42.6,45.66
DDI - Cupom cambial,J09,88763.48,88812.71,49.23,52.76
DDI - Cupom cambial,N09,87662.94,87672.64,9.7,10.39
DDI - Cupom cambial,V09,86539.44,86538.57,-0.87,0.93
DDI - Cupom cambial,F10,85339.14,85365.99,26.85,28.77
DDI - Cupom cambial,J10,84271.19,84322.13,50.94,54.6
DDI - Cupom cambial,N10,83175.07,83225.22,50.15,53.75
DDI - Cupom cambial,V10,82060.39,82106.41,46.02,49.32
DDI - Cupom cambial,F11,80887.26,80926.08,38.82,41.6
DDI - Cupom cambial,J11,79845.36,79900.71,55.35,59.32
