Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),M13,2004.314,1999.819,-4.495,269.7
AUD - Dólar Australiano (em Reais),N13,2010.746,2006.235,-4.511,270.66
B20 - Global 2020,N13,162.0937,161.375,-0.7187,733.14
BGI - Boi gordo,K13,97.39,97.3,-0.09,29.7
BGI - Boi gordo,M13,97.11,97.15,0.04,13.2
BGI - Boi gordo,N13,99.23,99.12,-0.11,36.3
BGI - Boi gordo,Q13,99.3,99.0,-0.3,99.0
BGI - Boi gordo,U13,99.99,100.08,0.09,29.7
BGI - Boi gordo,V13,101.24,101.29,0.05,16.5
BGI - Boi gordo,X13,101.8,101.69,-0.11,36.3
BGI - Boi gordo,Z13,100.0,99.8,-0.2,66.0
BRI - Futuro do Índice Brasil 50,M13,9013.0,9059.0,46.0,460.0
CAD - Dólar Canadense (em Reais),M13,1997.56,1987.673,-9.887,593.22
CAD - Dólar Canadense (em Reais),N13,2006.786,1996.851,-9.935,596.1
CCM - Milho,N13,25.68,25.48,-0.2,90.0
CCM - Milho,U13,24.47,24.15,-0.32,144.0
CCM - Milho,X13,25.15,24.82,-0.33,148.5
CCM - Milho,F14,25.68,25.61,-0.07,31.5
CHF - Franco Suíço (em Reais),M13,2115.793,2104.853,-10.94,547.0
CHF - Franco Suíço (em Reais),N13,2128.054,2116.723,-11.331,566.55
CLP - Peso Chileno (em Reais),M13,4219.181,4206.402,-12.779,319.47
CLP - Peso Chileno (em Reais),N13,4223.273,4206.374,-16.899,422.47
DAP - Cupom de DI x IPCA,Q14,96337.27,96337.39,0.12,21.98
DAP - Cupom de DI x IPCA,K15,94413.61,94421.03,7.42,35.04
DAP - Cupom de DI x IPCA,K17,89093.97,89049.26,-44.71,62.48
DAP - Cupom de DI x IPCA,Q20,78010.06,78162.98,152.92,300.13
DAP - Cupom de DI x IPCA,Q22,71696.39,71813.65,117.26,232.83
DDI - Cupom cambial,M13,99892.1,100203.36,311.26,80.24
DDI - Cupom cambial,N13,99837.19,100148.28,311.09,78.68
DDI - Cupom cambial,Q13,99755.2,100066.04,310.84,76.33
DDI - Cupom cambial,U13,99674.97,99985.56,310.59,76.62
DDI - Cupom cambial,V13,99531.25,99841.39,310.14,71.32
DDI - Cupom cambial,F14,99141.67,99450.59,308.92,66.51
DDI - Cupom cambial,J14,98764.68,99072.43,307.75,50.08
DDI - Cupom cambial,N14,98358.26,98664.74,306.48,16.16
DDI - Cupom cambial,V14,97888.39,98193.41,305.02,8.74
DDI - Cupom cambial,F15,97387.13,97690.59,303.46,46.38
DDI - Cupom cambial,J15,96960.47,97262.6,302.13,16.34
DDI - Cupom cambial,N15,96466.42,96767.01,300.59,2.22
DDI - Cupom cambial,V15,95962.66,96261.68,299.02,10.86
DDI - Cupom cambial,F16,95277.7,95574.58,296.88,0.92
DDI - Cupom cambial,J16,94708.59,95003.7,295.11,64.79
DDI - Cupom cambial,N16,93905.94,94198.55,292.61,6.46
DDI - Cupom cambial,V16,93069.83,93359.83,290.0,32.38
DDI - Cupom cambial,F17,92049.94,92336.77,286.83,9.9
DDI - Cupom cambial,J17,91107.08,91390.97,283.89,116.02
DDI - Cupom cambial,N17,90227.87,90509.02,281.15,79.85
DDI - Cupom cambial,V17,89179.34,89457.22,277.88,113.09
DDI - Cupom cambial,F18,88162.75,88437.46,274.71,74.27
DDI - Cupom cambial,J18,87168.43,87440.04,271.61,71.71
DDI - Cupom cambial,N18,86261.35,86530.14,268.79,69.31
DDI - Cupom cambial,V18,85220.61,85486.16,265.55,66.89
DDI - Cupom cambial,F19,84229.83,84492.29,262.46,23.19
DDI - Cupom cambial,J19,83210.21,83469.49,259.28,20.27
DDI - Cupom cambial,N19,82375.66,82632.34,256.68,25.65
DDI - Cupom cambial,V19,81488.03,81741.94,253.91,29.25
DDI - Cupom cambial,F20,80589.61,80840.73,251.12,32.69
DDI - Cupom cambial,F21,77272.34,77513.12,240.78,92.0
DDI - Cupom cambial,F22,73754.47,73984.29,229.82,102.2
DDI - Cupom cambial,F23,70271.46,70490.42,218.96,285.84
DDI - Cupom cambial,F24,66947.9,67156.51,208.61,331.83
DDI - Cupom cambial,F25,63952.91,64152.19,199.28,327.79
DI1 - DI de 1 dia,M13,99805.35,99777.75,-27.6,0.15
DI1 - DI de 1 dia,N13,99224.02,99196.58,-27.44,1.14
DI1 - DI de 1 dia,Q13,98540.92,98513.67,-27.25,4.71
DI1 - DI de 1 dia,U13,97874.83,97847.77,-27.06,7.43
DI1 - DI de 1 dia,V13,97220.43,97193.55,-26.88,0.84
DI1 - DI de 1 dia,F14,95243.73,95217.39,-26.34,3.2
DI1 - DI de 1 dia,J14,93383.54,93357.72,-25.82,11.01
DI1 - DI de 1 dia,N14,91518.82,91493.51,-25.31,13.16
DI1 - DI de 1 dia,V14,89496.15,89471.4,-24.75,4.02
DI1 - DI de 1 dia,F15,87539.76,87515.55,-24.21,56.91
DI1 - DI de 1 dia,J15,85661.49,85637.8,-23.69,48.82
DI1 - DI de 1 dia,N15,83733.72,83710.57,-23.15,53.68
DI1 - DI de 1 dia,V15,81812.62,81790.0,-22.62,58.43
DI1 - DI de 1 dia,F16,79944.06,79921.95,-22.11,82.04
DI1 - DI de 1 dia,J16,78163.57,78141.96,-21.61,66.76
DI1 - DI de 1 dia,N16,76368.31,76347.19,-21.12,48.79
DI1 - DI de 1 dia,V16,74503.06,74482.46,-20.6,62.8
DI1 - DI de 1 dia,F17,72767.0,72746.88,-20.12,77.63
DI1 - DI de 1 dia,J17,71109.42,71089.76,-19.66,80.78
DI1 - DI de 1 dia,N17,69502.73,69483.51,-19.22,109.78
DI1 - DI de 1 dia,V17,67810.54,67791.79,-18.75,70.19
DI1 - DI de 1 dia,F18,66235.9,66217.58,-18.32,33.11
DI1 - DI de 1 dia,J18,64678.97,64661.08,-17.89,42.46
DI1 - DI de 1 dia,N18,63108.83,63091.38,-17.45,49.27
DI1 - DI de 1 dia,V18,61554.08,61537.06,-17.02,59.29
DI1 - DI de 1 dia,F19,60085.01,60068.4,-16.61,66.5
DI1 - DI de 1 dia,J19,58672.21,58655.99,-16.22,67.58
DI1 - DI de 1 dia,N19,57273.03,57257.19,-15.84,68.59
DI1 - DI de 1 dia,V19,55818.24,55802.8,-15.44,69.55
