Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),K13,2056.325,2077.169,20.844,1250.64
AUD - Dólar Australiano (em Reais),M13,2060.9,2081.874,20.974,1258.44
AUD - Dólar Australiano (em Reais),N13,2066.13,2087.33,21.2,1272.0
AUD - Dólar Australiano (em Reais),U13,2079.645,2100.871,21.226,1273.56
B20 - Global 2020,N13,163.5937,163.625,0.0313,31.29
BGI - Boi gordo,J13,99.95,99.8,-0.15,49.5
BGI - Boi gordo,K13,96.5,96.87,0.37,122.1
BGI - Boi gordo,M13,96.05,96.35,0.3,99.0
BGI - Boi gordo,N13,97.75,98.09,0.34,112.2
BGI - Boi gordo,Q13,98.16,98.3,0.14,46.2
BGI - Boi gordo,U13,99.63,99.68,0.05,16.5
BGI - Boi gordo,V13,100.03,99.99,-0.04,13.2
BGI - Boi gordo,X13,101.2,100.8,-0.4,132.0
BGI - Boi gordo,Z13,99.65,99.26,-0.39,128.7
BRI - Futuro do Índice Brasil 50,M13,8563.0,8671.0,108.0,1080.0
CAD - Dólar Canadense (em Reais),K13,1967.168,1984.284,17.116,1026.96
CAD - Dólar Canadense (em Reais),M13,1975.091,1992.36,17.269,1036.14
CCM - Milho,K13,24.24,24.67,0.43,193.5
CCM - Milho,N13,24.12,24.8,0.68,306.0
CCM - Milho,U13,23.29,24.45,1.16,522.0
CCM - Milho,X13,23.81,24.89,1.08,486.0
CCM - Milho,F14,24.25,25.35,1.1,495.0
CHF - Franco Suíço (em Reais),K13,2122.419,2140.888,18.469,923.45
CHF - Franco Suíço (em Reais),M13,2133.374,2151.062,17.688,884.4
CLP - Peso Chileno (em Reais),K13,4228.28,4250.93,22.65,566.25
CLP - Peso Chileno (em Reais),M13,4234.462,4250.766,16.304,407.6
DAP - Cupom de DI x IPCA,K13,99931.04,99924.73,-6.31,6.77
DAP - Cupom de DI x IPCA,Q14,96646.84,96640.74,-6.1,52.51
DAP - Cupom de DI x IPCA,K15,94376.69,94370.74,-5.95,8.55
DAP - Cupom de DI x IPCA,K17,87587.88,87582.35,-5.53,325.44
DAP - Cupom de DI x IPCA,Q20,76651.5,76646.66,-4.84,87.57
DAP - Cupom de DI x IPCA,Q22,69709.59,69705.19,-4.4,11.72
DDI - Cupom cambial,K13,100279.79,100242.0,-37.79,257.74
DDI - Cupom cambial,M13,100177.95,100140.2,-37.75,262.46
DDI - Cupom cambial,N13,100077.99,100040.27,-37.72,271.14
DDI - Cupom cambial,Q13,99964.61,99926.94,-37.67,270.41
DDI - Cupom cambial,V13,99737.11,99699.52,-37.59,277.3
DDI - Cupom cambial,F14,99353.26,99315.82,-37.44,286.04
DDI - Cupom cambial,J14,98972.24,98934.94,-37.3,264.75
DDI - Cupom cambial,N14,98561.25,98524.11,-37.14,282.15
DDI - Cupom cambial,V14,98110.37,98073.4,-36.97,282.73
DDI - Cupom cambial,F15,97643.48,97606.68,-36.8,269.97
DDI - Cupom cambial,J15,97176.34,97139.72,-36.62,295.97
DDI - Cupom cambial,N15,96652.52,96616.1,-36.42,259.38
DDI - Cupom cambial,V15,96092.69,96056.48,-36.21,281.67
DDI - Cupom cambial,F16,95414.35,95378.39,-35.96,241.83
DDI - Cupom cambial,J16,94886.32,94850.56,-35.76,281.6
DDI - Cupom cambial,N16,94214.02,94178.51,-35.51,260.24
DDI - Cupom cambial,V16,93496.74,93461.51,-35.23,257.74
DDI - Cupom cambial,F17,92764.93,92729.97,-34.96,339.65
DDI - Cupom cambial,J17,92039.71,92005.02,-34.69,222.71
DDI - Cupom cambial,N17,91256.72,91222.33,-34.39,297.56
DDI - Cupom cambial,V17,90486.47,90452.37,-34.1,373.75
DDI - Cupom cambial,F18,89576.78,89543.02,-33.76,374.43
DDI - Cupom cambial,J18,88691.49,88658.07,-33.42,331.3
DDI - Cupom cambial,N18,87860.27,87827.16,-33.11,362.93
DDI - Cupom cambial,V18,87055.52,87022.71,-32.81,311.11
DDI - Cupom cambial,F19,86184.79,86152.31,-32.48,380.2
DDI - Cupom cambial,J19,85368.17,85336.0,-32.17,362.62
DDI - Cupom cambial,N19,84530.53,84498.67,-31.86,342.37
DDI - Cupom cambial,V19,83678.54,83647.01,-31.53,364.28
DDI - Cupom cambial,F20,82813.18,82781.97,-31.21,385.11
DDI - Cupom cambial,F21,79515.66,79485.69,-29.97,360.82
DDI - Cupom cambial,F22,76361.55,76332.77,-28.78,363.44
DDI - Cupom cambial,F23,73272.48,73244.87,-27.61,351.1
DDI - Cupom cambial,F24,70271.75,70245.27,-26.48,274.76
DDI - Cupom cambial,F25,67273.26,67247.91,-25.35,241.17
DI1 - DI de 1 dia,K13,99972.15,99944.47,-27.68,0.09
DI1 - DI de 1 dia,M13,99389.89,99362.37,-27.52,0.55
DI1 - DI de 1 dia,N13,98811.88,98784.52,-27.36,0.87
DI1 - DI de 1 dia,Q13,98136.55,98109.37,-27.18,3.62
