Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
BCB - C-Bond,ABR0,71.9063,72.3125,0.4062,742.57
BEI - EI-Bond,FEV0,86.4063,86.7813,0.375,342.76
DDI - Cupom cambial,FEV0,99249.38,98360.66,-888.72,820.33
DDI - Cupom cambial,MAR0,98604.91,97727.83,-877.08,809.58
DDI - Cupom cambial,ABR0,97909.38,97044.98,-864.4,797.88
DDI - Cupom cambial,MAI0,97231.69,96396.9,-834.79,770.55
DDI - Cupom cambial,JUN0,96536.78,95580.97,-955.81,882.26
DDI - Cupom cambial,JUL0,95756.88,94886.16,-870.72,803.71
DDI - Cupom cambial,AGO0,94975.76,94153.09,-822.67,759.36
DDI - Cupom cambial,SET0,94172.34,93335.82,-836.52,772.14
DDI - Cupom cambial,OUT0,93374.94,92564.62,-810.32,747.96
DDI - Cupom cambial,NOV0,92501.34,91733.42,-767.92,708.82
DDI - Cupom cambial,DEZ0,91692.7,90941.01,-751.69,693.84
DDI - Cupom cambial,JAN1,90877.3,90146.71,-730.59,674.37
DDI - Cupom cambial,FEV1,90028.77,89284.5,-744.27,686.99
DDI - Cupom cambial,MAR1,89316.36,88558.92,-757.44,699.15
DDI - Cupom cambial,ABR1,88368.88,87695.37,-673.51,621.68
DDI - Cupom cambial,MAI1,87512.33,86882.44,-629.89,581.41
DDI - Cupom cambial,JUN1,86653.56,85967.07,-686.49,633.66
DDI - Cupom cambial,JUL1,85825.21,85132.14,-693.07,639.73
DDI - Cupom cambial,AGO1,84965.84,84324.14,-641.7,592.32
DDI - Cupom cambial,SET1,84037.64,83334.3,-703.34,649.21
DDI - Cupom cambial,OUT1,83223.37,82636.38,-586.99,541.82
DDI - Cupom cambial,NOV1,82279.5,81754.26,-525.24,484.82
DDI - Cupom cambial,DEZ1,81439.37,80978.22,-461.15,425.66
DDI - Cupom cambial,JAN2,80648.55,80254.67,-393.88,363.57
DI1 - DI de 1 dia,FEV0,98824.37,98829.36,4.99,4.99
DI1 - DI de 1 dia,MAR0,97356.37,97384.13,27.76,27.76
DI1 - DI de 1 dia,ABR0,95873.37,95922.63,49.26,49.26
DI1 - DI de 1 dia,MAI0,94504.43,94580.0,75.57,75.57
DI1 - DI de 1 dia,JUN0,92888.33,93010.0,121.67,121.67
DI1 - DI de 1 dia,JUL0,91357.28,91510.0,152.72,152.72
DI1 - DI de 1 dia,AGO0,89812.38,89990.0,177.62,177.62
DI1 - DI de 1 dia,SET0,88140.09,88320.0,179.91,179.91
DI1 - DI de 1 dia,OUT0,86679.09,86900.0,220.91,220.91
DI1 - DI de 1 dia,NOV0,85168.06,85410.0,241.94,241.94
DI1 - DI de 1 dia,DEZ0,83757.1,84000.0,242.9,242.9
DI1 - DI de 1 dia,JAN1,82306.11,82600.0,293.89,293.89
DI1 - DI de 1 dia,FEV1,80790.09,81000.0,209.91,209.91
DI1 - DI de 1 dia,MAR1,79518.35,79800.0,281.65,281.65
DI1 - DI de 1 dia,NOV1,68092.78,68500.0,407.22,407.22
DI1 - DI de 1 dia,JAN2,65744.82,66200.0,455.18,455.18
DOL - Dólar comercial,FEV0,1855.775,1839.904,-15.871,793.55
DOL - Dólar comercial,MAR0,1871.399,1856.75,-14.649,732.45
DOL - Dólar comercial,ABR0,1886.0,1868.0,-18.0,900.0
DOL - Dólar comercial,MAI0,1900.0,1900.0,0.0,0.0
DOL - Dólar comercial,JUL0,1934.0,1934.0,0.0,0.0
ICF - Café Arábica 4/5,MAR0,140.2,139.0,-1.2,219.27
ICF - Café Arábica 4/5,MAI0,145.5,143.5,-2.0,365.46
ICF - Café Arábica 4/5,JUL0,145.0,144.0,-1.0,182.73
ICF - Café Arábica 4/5,SET0,146.0,144.25,-1.75,319.77
ICF - Café Arábica 4/5,DEZ0,151.0,151.0,0.0,0.0
ICN - Milho,MAR0,6.07,6.07,0.0,0.0
ICO - Algodão,MAR0,49.0,49.0,0.0,0.0
ICO - Algodão,JUL0,49.0,49.0,0.0,0.0
ILC - Boi Gordo (US$/arroba),FEV0,20.06,20.18,0.12,39.6
ILC - Boi Gordo (US$/arroba),ABR0,18.45,18.55,0.1,33.0
ILC - Boi Gordo (US$/arroba),MAI0,18.0,18.0,0.0,0.0
ILC - Boi Gordo (US$/arroba),JUL0,19.4,19.55,0.15,49.5
ILC - Boi Gordo (US$/arroba),AGO0,19.5,19.5,0.0,0.0
ILC - Boi Gordo (US$/arroba),OUT0,21.25,21.15,-0.1,33.0
IND - Ibovespa,FEV0,16530.0,16741.0,211.0,633.0
ISO - Soja,MAI0,10.3,10.3,0.0,0.0
MIL - Milho cambial,JAN0,8.29,8.29,0.0,0.0
MIL - Milho cambial,MAR0,6.35,6.39,0.04,32.9
MIL - Milho cambial,MAI0,5.93,6.0,0.07,57.58
MIL - Milho cambial,JUL0,6.0,6.0,0.0,0.0
SOY - Soja FOB Santos,FEV0,10.7,10.75,0.05,41.13
SOY - Soja FOB Santos,MAR0,10.25,10.35,0.1,82.26
SOY - Soja FOB Santos,MAI0,10.2,10.3,0.1,82.26
SOY - Soja FOB Santos,JUL0,10.6,10.6,0.0,0.0
SOY - Soja FOB Santos,SET0,10.5,10.7,0.2,164.52
SUG - Açúcar cambial,JAN0,10.25,10.4,0.15,74.03
SUG - Açúcar cambial,MAR0,9.95,10.1,0.15,74.03
SUG - Açúcar cambial,MAI0,8.3,8.25,-0.05,24.67
SUG - Açúcar cambial,JUL0,7.25,7.25,0.0,0.0
