Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
B34 - Global 2034,V08,116.4688,118.125,1.6562,1523.53
B37 - Global 2037,F09,104.3438,106.4063,2.0625,1897.29
B40 - Global 2040,V08,127.5313,128.1563,0.625,574.93
BG2 - Boi gordo,U08,88.53,88.68,0.15,49.5
BG2 - Boi gordo,V08,90.69,91.34,0.65,214.5
BG2 - Boi gordo,X08,93.83,94.42,0.59,194.7
BG2 - Boi gordo,Z08,94.01,94.8,0.79,260.7
BG2 - Boi gordo,F09,93.85,94.6,0.75,247.5
BG2 - Boi gordo,K09,91.0,92.0,1.0,330.0
BG2 - Boi gordo,M09,91.3,92.25,0.95,313.5
BG2 - Boi gordo,Q09,97.2,98.2,1.0,330.0
BG2 - Boi gordo,U09,97.3,98.3,1.0,330.0
BG2 - Boi gordo,V09,96.3,97.5,1.2,396.0
BG2 - Boi gordo,X09,97.16,98.5,1.34,442.2
BGI - Boi gordo,U08,88.53,88.68,0.15,49.5
BGI - Boi gordo,V08,90.69,91.34,0.65,214.5
BGI - Boi gordo,X08,93.83,94.42,0.59,194.7
BGI - Boi gordo,Z08,94.01,94.8,0.79,260.7
BGI - Boi gordo,F09,93.85,94.6,0.75,247.5
BGI - Boi gordo,K09,91.0,92.0,1.0,330.0
BGI - Boi gordo,M09,91.3,92.25,0.95,313.5
BGI - Boi gordo,Q09,97.2,98.2,1.0,330.0
BGI - Boi gordo,U09,97.3,98.3,1.0,330.0
BGI - Boi gordo,V09,96.3,97.5,1.2,396.0
BGI - Boi gordo,X09,97.16,98.5,1.34,442.2
CCM - Milho,H09,25.1,25.1,0.0,0.0
CCM - Milho,K09,25.0,25.15,0.15,67.5
CM2 - Milho,H09,0.0,25.1,0.0,11295.0
CM2 - Milho,K09,0.0,25.15,0.0,11317.5
CN2 - Milho,U08,22.7,22.7,0.0,0.0
CN2 - Milho,X08,23.5,23.55,0.05,22.5
CN2 - Milho,F09,24.54,24.62,0.08,36.0
CN2 - Milho,H09,25.0,25.1,0.1,45.0
CN2 - Milho,K09,25.04,25.15,0.11,49.5
CN2 - Milho,N09,25.7,25.8,0.1,45.0
CN2 - Milho,U09,25.5,25.6,0.1,45.0
DAP - Cupom de DI x IPCA,K09,94363.91,94329.29,-34.62,59.82
DAP - Cupom de DI x IPCA,Q10,84455.71,84424.73,-30.98,985.78
DAP - Cupom de DI x IPCA,Q12,71300.49,71274.33,-26.16,1644.66
DAP - Cupom de DI x IPCA,K15,58199.74,58178.39,-21.35,2374.67
DDI - Cupom cambial,V08,99149.75,95163.17,-3986.58,5576.2
DDI - Cupom cambial,X08,98654.67,94688.0,-3966.67,5463.42
DDI - Cupom cambial,Z08,98193.84,94245.7,-3948.14,5399.07
DDI - Cupom cambial,F09,97609.89,93685.23,-3924.66,5214.72
DDI - Cupom cambial,J09,95995.06,92135.33,-3859.73,4854.1
DDI - Cupom cambial,N09,94291.01,90499.79,-3791.22,4508.2
DDI - Cupom cambial,V09,92274.49,88564.35,-3710.14,4762.43
DDI - Cupom cambial,F10,90496.83,86858.17,-3638.66,4646.96
DDI - Cupom cambial,J10,88824.41,85252.99,-3571.42,4606.46
DDI - Cupom cambial,N10,87624.51,84101.34,-3523.17,4142.93
DDI - Cupom cambial,V10,86369.65,82896.93,-3472.72,3818.4
DDI - Cupom cambial,F11,85115.32,81693.04,-3422.28,3528.06
DDI - Cupom cambial,J11,84042.07,80662.94,-3379.13,3266.68
DDI - Cupom cambial,N11,82878.4,79546.06,-3332.34,3092.37
DDI - Cupom cambial,V11,81514.09,78236.6,-3277.49,3217.08
DDI - Cupom cambial,F12,81081.09,77821.01,-3260.08,2992.76
DDI - Cupom cambial,J12,79981.4,76765.54,-3215.86,2729.79
DDI - Cupom cambial,N12,78465.12,75310.22,-3154.9,2782.05
DDI - Cupom cambial,V12,77209.88,74105.45,-3104.43,2951.72
DDI - Cupom cambial,F13,75991.99,72936.53,-3055.46,2891.33
DDI - Cupom cambial,J13,74939.86,71926.71,-3013.15,2730.3
DDI - Cupom cambial,N13,73623.62,70663.39,-2960.23,3114.47
DDI - Cupom cambial,V13,72502.87,69587.7,-2915.17,3042.48
DDI - Cupom cambial,F14,71090.49,68232.11,-2858.38,2838.87
DDI - Cupom cambial,J14,69644.16,66843.93,-2800.23,2925.81
DDI - Cupom cambial,N14,68434.21,65682.63,-2751.58,2597.75
DDI - Cupom cambial,V14,67159.83,64459.49,-2700.34,2520.57
DDI - Cupom cambial,F15,65820.52,63174.03,-2646.49,2426.9
DDI - Cupom cambial,F16,60688.34,58248.21,-2440.13,2003.37
DDI - Cupom cambial,F17,55959.92,53709.9,-2250.02,1753.72
