Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,AGO3,765.0,755.0,-10.0,300.0
ALA - Álcool anidro,SET3,730.0,730.0,0.0,0.0
ALA - Álcool anidro,OUT3,760.0,749.0,-11.0,330.0
ALA - Álcool anidro,NOV3,810.0,795.0,-15.0,450.0
ALA - Álcool anidro,DEZ3,830.0,815.0,-15.0,450.0
BCB - C-Bond,JUL3,87.3438,87.2188,-0.125,378.46
BGI - Boi gordo,MAI3,51.03,51.45,0.42,138.6
BGI - Boi gordo,JUN3,51.62,52.16,0.54,178.2
BGI - Boi gordo,JUL3,54.39,55.04,0.65,214.5
BGI - Boi gordo,AGO3,55.9,56.55,0.65,214.5
BGI - Boi gordo,OUT3,60.47,61.15,0.68,224.4
BZE - Bezerro,MAI3,388.5,389.5,1.0,33.0
BZE - Bezerro,JUN3,384.0,383.5,-0.5,16.5
BZE - Bezerro,JUL3,388.5,388.0,-0.5,16.5
BZE - Bezerro,AGO3,396.7,397.0,0.3,9.9
CNL - Café conillon,JUL3,45.2,45.5,0.3,226.34
CNL - Café conillon,SET3,43.5,45.5,2.0,1508.95
COT - Algodão,JUL3,48.0,48.0,0.0,0.0
DDI - Cupom cambial,JUN3,101855.19,101140.87,-714.32,1065.94
DDI - Cupom cambial,JUL3,101576.26,100880.35,-695.91,1038.47
DDI - Cupom cambial,AGO3,101139.45,100473.48,-665.97,993.79
DDI - Cupom cambial,SET3,100656.74,100013.11,-643.63,960.45
DDI - Cupom cambial,OUT3,100057.23,99423.67,-633.56,945.42
DDI - Cupom cambial,JAN4,98002.77,97404.76,-598.01,892.38
DDI - Cupom cambial,ABR4,95899.33,95294.89,-604.44,901.97
DDI - Cupom cambial,JUL4,93812.66,93163.55,-649.11,968.63
DDI - Cupom cambial,OUT4,91410.5,90760.53,-649.97,969.91
DDI - Cupom cambial,JAN5,88958.32,88307.33,-650.99,971.43
DDI - Cupom cambial,ABR5,86711.65,86028.91,-682.74,1018.81
DDI - Cupom cambial,JUL5,84255.16,83544.38,-710.78,1060.66
DDI - Cupom cambial,OUT5,81732.37,81024.2,-708.17,1056.76
DDI - Cupom cambial,JAN6,79192.02,78506.49,-685.53,1022.98
DDI - Cupom cambial,ABR6,76867.98,76161.78,-706.2,1053.82
DDI - Cupom cambial,JUL6,74381.36,73773.73,-607.63,906.73
DDI - Cupom cambial,OUT6,71835.07,71246.0,-589.07,879.03
DDI - Cupom cambial,JAN7,69744.62,68994.99,-749.63,1118.63
DDI - Cupom cambial,ABR7,67432.65,66744.05,-688.6,1027.56
DDI - Cupom cambial,JUL7,65415.27,64910.76,-504.51,752.85
DDI - Cupom cambial,OUT7,63399.15,62612.79,-786.36,1173.44
DDI - Cupom cambial,JAN8,61544.86,61023.13,-521.73,778.55
DDI - Cupom cambial,ABR8,59883.8,59454.6,-429.2,640.47
DDI - Cupom cambial,JUL8,58507.73,58042.93,-464.8,693.59
DDI - Cupom cambial,OUT8,57069.62,56753.02,-316.6,472.44
DDI - Cupom cambial,JAN9,55899.08,55673.71,-225.37,336.3
DDM - Cupom de DI x IGP-M,JUN3,98601.04,98527.39,-73.65,107.05
DDM - Cupom de DI x IGP-M,JAN4,91673.42,91546.81,-126.61,184.03
DDM - Cupom de DI x IGP-M,JAN5,82242.11,82231.43,-10.68,15.52
DDM - Cupom de DI x IGP-M,ABR5,80053.34,80042.59,-10.75,15.62
DDM - Cupom de DI x IGP-M,JAN6,71228.45,71213.57,-14.88,21.62
DI1 - DI de 1 dia,JUN3,98263.55,98262.6,-0.95,0.95
DI1 - DI de 1 dia,JUL3,96492.47,96489.67,-2.8,2.8
DI1 - DI de 1 dia,AGO3,94539.1,94535.38,-3.72,3.72
DI1 - DI de 1 dia,SET3,92848.5,92840.69,-7.81,7.81
DI1 - DI de 1 dia,OUT3,91152.22,91164.3,12.08,12.08
DI1 - DI de 1 dia,JAN4,86354.79,86393.24,38.45,38.45
DI1 - DI de 1 dia,ABR4,81960.27,82064.25,103.98,103.98
DI1 - DI de 1 dia,JUL4,77715.33,77878.36,163.03,163.03
DI1 - DI de 1 dia,OUT4,73509.33,73690.3,180.97,180.97
DI1 - DI de 1 dia,JAN5,69615.48,69874.48,259.0,259.0
DI1 - DI de 1 dia,ABR5,66063.98,66284.47,220.49,220.49
DI1 - DI de 1 dia,JUL5,62498.67,62636.55,137.88,137.88
DI1 - DI de 1 dia,OUT5,58843.73,59070.23,226.5,226.5
DI1 - DI de 1 dia,JAN6,55462.24,55877.33,415.09,415.09
DI1 - DI de 1 dia,ABR6,52241.35,52728.46,487.11,487.11
DI1 - DI de 1 dia,JUL6,49191.11,49688.13,497.02,497.02
DI1 - DI de 1 dia,OUT6,46211.98,46615.97,403.99,403.99
DI1 - DI de 1 dia,JAN7,43535.79,43904.74,368.95,368.95
DI1 - DI de 1 dia,ABR0,19483.74,19772.79,289.05,289.05
DOL - Dólar comercial,JUN3,3093.579,3071.925,-21.654,1082.7
DOL - Dólar comercial,JUL3,3141.079,3120.725,-20.354,1017.7
DOL - Dólar comercial,AGO3,3192.866,3171.967,-20.899,1044.95
DOL - Dólar comercial,SET3,3235.486,3215.068,-20.418,1020.9
DOL - Dólar comercial,OUT3,3276.047,3254.901,-21.146,1057.3
DOL - Dólar comercial,NOV3,3314.768,3293.352,-21.416,1070.8
DOL - Dólar comercial,DEZ3,3349.002,3327.077,-21.925,1096.25
DOL - Dólar comercial,JAN4,3386.985,3364.884,-22.101,1105.05
DOL - Dólar comercial,MAR4,3452.762,3427.863,-24.899,1244.95
DOL - Dólar comercial,ABR4,3492.077,3465.67,-26.407,1320.35
DOL - Dólar comercial,JUL4,3602.685,3570.268,-32.417,1620.85
DOM - Dólar comercial fracionário,JUN3,3093.579,3071.925,-21.654,108.27
DOM - Dólar comercial fracionário,JUL3,3141.079,3120.725,-20.354,101.77
EUR - Euro (em Reais),JUN3,3494.2155,3516.0658,21.8503,1092.51
FRC - FRA de cupom,JUL3,3.41,3.21,-0.2,0.1
FRC - FRA de cupom,AGO3,4.25,3.99,-0.26,0.13
FRC - FRA de cupom,SET3,4.71,4.46,-0.25,0.12
FRC - FRA de cupom,OUT3,5.35,5.14,-0.21,0.1
FRC - FRA de cupom,JAN4,6.61,6.45,-0.16,0.08
FRC - FRA de cupom,ABR4,7.35,7.26,-0.09,0.04
FRC - FRA de cupom,JUL4,7.81,7.8,-0.01,0.0
FRC - FRA de cupom,OUT4,8.45,8.45,0.0,0.0
FRC - FRA de cupom,JAN5,8.98,9.0,0.02,0.01
FRC - FRA de cupom,ABR5,9.4,9.45,0.05,0.02
