Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ALA - Álcool anidro,OUT4,811.0,811.0,0.0,0.0
ALA - Álcool anidro,NOV4,837.0,837.0,0.0,0.0
ALA - Álcool anidro,DEZ4,862.0,862.0,0.0,0.0
ALA - Álcool anidro,JAN5,890.0,890.0,0.0,0.0
B40 - Global 2040,OUT4,105.9062,105.9687,0.0625,91.06
BCB - C-Bond,OUT4,97.3125,97.3125,0.0,0.0
BGI - Boi gordo,SET4,61.51,61.05,-0.46,151.8
BGI - Boi gordo,OUT4,62.7,62.15,-0.55,181.5
BGI - Boi gordo,NOV4,63.4,62.85,-0.55,181.5
BGI - Boi gordo,DEZ4,64.2,63.78,-0.42,138.6
BGI - Boi gordo,JAN5,64.18,63.91,-0.27,89.1
BGI - Boi gordo,FEV5,64.3,64.06,-0.24,79.2
BGI - Boi gordo,MAR5,64.3,64.2,-0.1,33.0
BGI - Boi gordo,ABR5,64.3,64.2,-0.1,33.0
BGI - Boi gordo,MAI5,64.45,64.15,-0.3,99.0
BGI - Boi gordo,JUN5,66.1,65.7,-0.4,132.0
BGI - Boi gordo,JUL5,68.25,67.9,-0.35,115.5
BGI - Boi gordo,AGO5,70.2,69.95,-0.25,82.5
BGI - Boi gordo,SET5,72.3,71.5,-0.8,264.0
BGI - Boi gordo,OUT5,74.0,73.78,-0.22,72.6
BRI - Futuro do Índice Brasil 50,OUT4,2877.0,2885.0,8.0,80.0
BZE - Bezerro,SET4,379.0,379.0,0.0,0.0
BZE - Bezerro,MAR5,406.85,395.0,-11.85,391.05
BZE - Bezerro,ABR5,420.24,407.64,-12.6,415.8
DDI - Cupom cambial,OUT4,99832.04,99274.06,-557.98,817.13
DDI - Cupom cambial,NOV4,99746.68,99193.01,-553.67,810.82
DDI - Cupom cambial,DEZ4,99639.04,99093.35,-545.69,799.13
DDI - Cupom cambial,JAN5,99478.19,98937.11,-541.08,792.38
DDI - Cupom cambial,ABR5,98959.11,98443.36,-515.75,755.29
DDI - Cupom cambial,JUL5,98170.02,97695.21,-474.81,695.33
DDI - Cupom cambial,OUT5,97179.93,96714.29,-465.64,681.9
DDI - Cupom cambial,JAN6,96113.11,95661.89,-451.22,660.78
DDI - Cupom cambial,ABR6,94947.41,94514.58,-432.83,633.85
DDI - Cupom cambial,JUL6,93648.72,93231.76,-416.96,610.61
DDI - Cupom cambial,OUT6,92073.38,91647.27,-426.11,624.01
DDI - Cupom cambial,JAN7,90389.78,90108.85,-280.93,411.4
DDI - Cupom cambial,ABR7,88792.31,88453.44,-338.87,496.25
DDI - Cupom cambial,JUL7,87161.36,86843.88,-317.48,464.93
DDI - Cupom cambial,OUT7,85501.36,85230.5,-270.86,396.66
DDI - Cupom cambial,JAN8,83754.28,83510.83,-243.45,356.52
DDI - Cupom cambial,ABR8,82104.97,81865.89,-239.08,350.12
DDI - Cupom cambial,JUL8,80399.0,80164.5,-234.5,343.41
DDI - Cupom cambial,OUT8,78794.53,78564.09,-230.44,337.46
DDI - Cupom cambial,JAN9,77226.99,76974.43,-252.56,369.86
DDI - Cupom cambial,JAN0,71503.14,71317.86,-185.28,271.33
DDI - Cupom cambial,JAN1,65721.16,65358.77,-362.39,530.7
DDI - Cupom cambial,JAN2,59929.16,59774.41,-154.75,226.62
DDM - Cupom de DI x IGP-M,JAN5,98085.17,97997.95,-87.22,140.71
DDM - Cupom de DI x IGP-M,ABR5,96194.77,96183.32,-11.45,18.47
DDM - Cupom de DI x IGP-M,JAN6,90308.43,90378.75,70.32,113.45
DI1 - DI de 1 dia,OUT4,98945.35,98946.07,0.72,0.72
DI1 - DI de 1 dia,NOV4,97765.19,97763.92,-1.27,1.27
DI1 - DI de 1 dia,DEZ4,96561.15,96555.59,-5.56,5.56
DI1 - DI de 1 dia,JAN5,95155.18,95143.2,-11.98,11.98
DI1 - DI de 1 dia,ABR5,91396.31,91374.7,-21.61,21.61
DI1 - DI de 1 dia,JUL5,87578.11,87541.47,-36.64,36.64
DI1 - DI de 1 dia,OUT5,83766.35,83734.55,-31.8,31.8
DI1 - DI de 1 dia,JAN6,80284.87,80219.68,-65.19,65.19
DI1 - DI de 1 dia,ABR6,76845.76,76770.9,-74.86,74.86
DI1 - DI de 1 dia,JUL6,73637.11,73553.76,-83.35,83.35
DI1 - DI de 1 dia,OUT6,70394.66,70291.07,-103.59,103.59
DI1 - DI de 1 dia,JAN7,67423.91,67299.58,-124.33,124.33
DI1 - DI de 1 dia,ABR7,64494.42,64348.7,-145.72,145.72
DI1 - DI de 1 dia,JUL7,61664.24,61540.21,-124.03,124.03
DI1 - DI de 1 dia,OUT7,58880.61,58766.22,-114.39,114.39
DI1 - DI de 1 dia,JAN8,56278.91,56191.67,-87.24,87.24
DI1 - DI de 1 dia,ABR8,53809.65,53719.91,-89.74,89.74
DI1 - DI de 1 dia,JUL8,51459.54,51302.3,-157.24,157.24
DI1 - DI de 1 dia,OUT8,49031.44,48970.67,-60.77,60.77
DI1 - DI de 1 dia,JAN9,46719.5,46691.39,-28.11,28.11
DI1 - DI de 1 dia,JAN0,39084.75,38916.55,-168.2,168.2
DI1 - DI de 1 dia,ABR0,37442.72,37187.75,-254.97,254.97
DOL - Dólar comercial,OUT4,2955.137,2938.6,-16.537,826.85
DOL - Dólar comercial,NOV4,2987.824,2971.714,-16.11,805.5
DOL - Dólar comercial,DEZ4,3022.259,3005.88,-16.379,818.95
DOL - Dólar comercial,JAN5,3061.995,3045.665,-16.33,816.5
DOL - Dólar comercial,FEV5,3099.218,3083.01,-16.208,810.4
DOL - Dólar comercial,MAR5,3131.371,3115.408,-15.963,798.15
DOL - Dólar comercial,ABR5,3171.259,3155.477,-15.782,789.1
DOL - Dólar comercial,JUN5,3243.595,3228.678,-14.917,745.85
DOL - Dólar comercial,JUL5,3283.128,3268.616,-14.512,725.6
DOL - Dólar comercial,AGO5,3319.931,3305.203,-14.728,736.4
DOM - Dólar comercial fracionário,OUT4,2955.137,2938.6,-16.537,82.68
DOM - Dólar comercial fracionário,NOV4,2987.824,2971.714,-16.11,80.55
FRC - FRA de cupom,NOV4,0.99,0.95,-0.04,0.02
FRC - FRA de cupom,DEZ4,1.14,1.08,-0.06,0.03
FRC - FRA de cupom,JAN5,1.36,1.3,-0.06,0.03
FRC - FRA de cupom,ABR5,1.74,1.67,-0.07,0.03
FRC - FRA de cupom,JUL5,2.23,2.13,-0.1,0.05
FRC - FRA de cupom,OUT5,2.68,2.6,-0.08,0.04
FRC - FRA de cupom,JAN6,3.04,2.97,-0.07,0.03
FRC - FRA de cupom,ABR6,3.37,3.3,-0.07,0.03
FRC - FRA de cupom,JUL6,3.71,3.65,-0.06,0.03
FRC - FRA de cupom,OUT6,4.15,4.1,-0.05,0.02
FRC - FRA de cupom,JAN7,4.57,4.45,-0.12,0.06
FRC - FRA de cupom,ABR7,4.9,4.82,-0.08,0.04
FRC - FRA de cupom,JUL7,5.21,5.13,-0.08,0.04
FRC - FRA de cupom,OUT7,5.51,5.42,-0.09,0.04
FRC - FRA de cupom,JAN8,5.82,5.72,-0.1,0.05
FRC - FRA de cupom,ABR8,6.08,5.99,-0.09,0.04
FRC - FRA de cupom,JUL8,6.36,6.27,-0.09,0.04
FRC - FRA de cupom,OUT8,6.58,6.5,-0.08,0.04
FRC - FRA de cupom,JAN9,6.78,6.71,-0.07,0.03
FRC - FRA de cupom,JAN0,7.42,7.35,-0.07,0.03
FRC - FRA de cupom,JAN1,8.18,8.18,0.0,0.0
FRC - FRA de cupom,JAN2,9.05,8.98,-0.07,0.03
ICF - Café Arábica 4/5,SET4,79.9,80.4,0.5,145.53
ICF - Café Arábica 4/5,DEZ4,81.7,82.1,0.4,116.42
ICF - Café Arábica 4/5,MAR5,84.25,84.6,0.35,101.87
ICF - Café Arábica 4/5,MAI5,85.9,86.2,0.3,87.31
ICF - Café Arábica 4/5,SET5,87.5,88.0,0.5,145.53
IND - Ibovespa,OUT4,22743.0,22829.0,86.0,258.0
IND - Ibovespa,DEZ4,23356.0,23446.0,90.0,270.0
IND - Ibovespa,FEV5,24021.0,24116.0,95.0,285.0
IND - Ibovespa,JUN5,25380.0,25486.0,106.0,318.0
IND - Ibovespa,AGO5,26172.0,26281.0,109.0,327.0
INF - Ibovespa fracionário,OUT4,22743.0,22829.0,86.0,25.8
OZ1 - Ouro 250g,OUT4,38.106,37.88,-0.226,56.5
SOI - Soja,NOV4,238.0,238.0,0.0,0.0
